run_id,scenario_id,primitive_name,selected_primitive,seed,wind_model,wind_mode,wind_param_label,latency_mode,latency_s,latency_range_s,state_feedback_delay_s,actuator_t10_s,actuator_t50_nominal_s,actuator_t90_s,conservative_actuator_bound_s,vicon_filter_cutoff_hz,vicon_filter_model,duration_s,termination_reason,success,failure_class,heading_change_deg,height_change_m,terminal_speed_m_s,max_alpha_deg,max_beta_deg,max_bank_deg,min_wall_distance_m,saturation_time_s,saturation_fraction,tracking_error_rms,exit_recoverable,governor_rejection_reason,candidate_count,rejected_count,log_path,primitive_selected,max_abs_phi_deg,inside_safe_volume,log_path_relative,candidate_table_path
s4_gaussian_single_panel_seed1,s4_gaussian_single_panel,nominal_glide,nominal_glide,1,single_gaussian_var,panel,01_Thermal/B_results/single_var_params.xlsx,nominal,0.108,0.098000:0.118000,0.0229,0.073,0.108,0.13,0.151,20.0,one_pole,0.34,,True,none,-0.00024280624789377761,-0.14031110493164478,6.274817826631173,12.4815868814357,0.0011464864915173194,0.0029835241558275006,0.25,0.0,0.0,0.08815254443648923,True,,0,0,03_Control/05_Results/logs/s4_gaussian_single_panel_seed1.csv,nominal_glide,0.0029835241558275006,True,03_Control/05_Results/logs/s4_gaussian_single_panel_seed1.csv,
