run_id,scenario_id,primitive_name,selected_primitive,seed,wind_model,wind_mode,wind_param_label,latency_mode,latency_s,latency_range_s,state_feedback_delay_s,actuator_t10_s,actuator_t50_nominal_s,actuator_t90_s,conservative_actuator_bound_s,vicon_filter_cutoff_hz,vicon_filter_model,duration_s,termination_reason,success,failure_class,heading_change_deg,forward_travel_m,turn_volume_proxy_m2,height_change_m,terminal_speed_m_s,max_alpha_deg,max_beta_deg,max_bank_deg,min_wall_distance_m,saturation_time_s,time_at_full_travel_s,saturation_fraction,tracking_error_rms,exit_recoverable,governor_rejection_reason,candidate_count,rejected_count,log_path,primitive_selected,max_abs_phi_deg,inside_safe_volume,log_path_relative
s7_single_annular_gp_control_reference_seed1,s7_single_annular_gp_control_reference,nominal_glide,nominal_glide,1,single_annular_gp_grid,panel,,nominal,0.108,0.098000:0.118000,0.0,0.073,0.108,0.13,0.151,20.0,one_pole,0.2,,True,none,-0.1455558933908963,1.2455919226412018,0.0029206705869453727,0.14415545654352435,5.887796893789255,4.388620174247472,0.09207177402935741,0.6454733689076817,1.1544080773587977,0.0,0.0,0.0,0.1817522803886859,True,,0,0,control_reference_rollout.csv,nominal_glide,0.6454733689076817,True,control_reference_rollout.csv
