diagnostic_version,outer_case_index,environment_block_id,paired_start_condition_index,neutral_status,neutral_policy_id,initial_launch_speed_m_s,termination_cause,trajectory_status,mission_success,front_wall_terminal_success,wrong_wall_exit,floor_or_ceiling_violation,hard_failure,safe_geometric,terminal_wall_face,episode_flight_time_s,start_specific_energy_m,terminal_specific_energy_m,net_specific_energy_delta_m,final_exit_x_w_m,final_exit_y_w_m,final_exit_z_w_m,min_wall_margin_m,floor_margin_m,ceiling_margin_m,max_abs_surface_rad,neutral_diagnostic_score,wind_mode,environment_instance_id,W_layer,environment_mode,fan_count,active_fan_count,path_points_json
r11_balanced_true_neutral_intervention_diagnostic_v1,0,r11_l0_dry_air_fixed,0,complete,true_neutral_open_loop,6.9330942664499124,wall_boundary_exit_retained,finite_neutral_rollout,True,True,False,False,False,True,front_wall_x_max,1.0,4.164535223873807,2.8772947362791523,-1.287240487594655,6.687561264574575,2.266872082751359,1.8180002221137723,-0.08756126457457558,1.3137596732280397,1.4863172707834207,0.0,120.0,none,W0_dry_air_s142200020,W0,dry_air,0,0,"[[1.3114123599389413,2.1258935979934734,1.7137596732280396],[1.4465922441652697,2.124796302574508,1.7390675244106],[2.0975369360693636,2.0895177698151888,1.841374393338622],[2.7130966773389265,2.0458952927499823,1.9180174757572606],[3.2986152550260397,2.018659231046207,1.9719448621742401],[3.8570050024777265,2.013041275252333,2.00342801166096],[4.390703085486798,2.026889291886339,2.0136827292165793],[4.902234898044279,2.056375883587543,2.0043285265182815],[5.394159119387684,2.0982357000792597,1.9770072571967645],[5.868951357300067,2.1503288575774038,1.9332698641043813],[6.328910003187192,2.2115535937679502,1.874613698576605],[6.687561264574575,2.266872082751359,1.8180002221137723]]"
r11_balanced_true_neutral_intervention_diagnostic_v1,1,r11_l0_dry_air_fixed,1,complete,true_neutral_open_loop,5.4136803188225535,floor_margin_stop,finite_neutral_rollout,False,False,False,True,False,False,none,0.9,3.2476131014735072,2.0948164937244593,-1.152796607749048,5.96075855956742,2.425305059742315,0.3775025270096881,0.0994802007514235,-0.022497472990311906,1.7466757022671515,0.0,-80.0,none,W0_dry_air_s142200061,W0,dry_air,0,0,"[[1.2994802007514235,1.926435798580161,1.7533242977328485],[1.4064093860407203,1.9168843456342057,1.7396243229339365],[1.9363183138455276,1.8709257385916174,1.6408293028886858],[2.4609233434969897,1.8529646207405468,1.5191560218784506],[2.9791498640043184,1.8740740437527896,1.3852324468220976],[3.4914933789509117,1.9301751773086975,1.2403585507644208],[4.000699196725437,2.01192884264367,1.08404072041181],[4.510158596951602,2.1101377452881285,0.9156761812358216],[5.022862061091626,2.217988594394322,0.7349175907204488],[5.541088933513737,2.331516685496774,0.5415235827865734],[5.96075855956742,2.425305059742315,0.3775025270096881]]"
r11_balanced_true_neutral_intervention_diagnostic_v1,2,r11_l1_single_fan_fixed_nominal,0,complete,true_neutral_open_loop,6.9330942664499124,wall_boundary_exit_retained,finite_neutral_rollout,True,True,False,False,False,True,front_wall_x_max,1.04,4.164535223873807,3.22527783582014,-0.9392573880536674,6.633196941457212,2.223347418060517,2.307820865022884,-0.03319694145721197,1.3137596732280397,1.0643034205904551,0.0,120.0,panel,W2_annular_gp_single_s142200102,W2,annular_gp_single,1,1,"[[1.3114123599389413,2.1258935979934734,1.7137596732280396],[1.4465921324094595,2.1247963690363885,1.7390679960782702],[2.0975368362472984,2.089517165542521,1.8413739991523141],[2.7131003887894294,2.0458885116712717,1.9180012759950267],[3.2980959076288134,2.019003183513168,1.9748272491812884],[3.848016649598671,2.014334430917758,2.04932516033129],[4.359113567030263,2.0239132693894595,2.162876142455346],[4.833183171807658,2.045193032647243,2.2889644797777673],[5.280210779777761,2.0763015097350292,2.3967740897573453],[5.712391985436734,2.1165239903682167,2.435696579409545],[6.1355103083154905,2.1627078897362404,2.400717047285492],[6.550899062958612,2.2129359819184216,2.3257056597817427],[6.633196941457212,2.223347418060517,2.307820865022884]]"
r11_balanced_true_neutral_intervention_diagnostic_v1,3,r11_l1_single_fan_fixed_nominal,1,complete,true_neutral_open_loop,5.4136803188225535,wall_boundary_exit_retained,finite_neutral_rollout,True,True,False,False,False,True,front_wall_x_max,1.08,3.2476131014735072,2.263831833863876,-0.9837812676096314,6.678152911428912,2.6159422410744204,0.8160360559357814,-0.07815291142891212,0.4160360559357814,1.7466757022671515,0.0,118.63831833863875,panel,W2_annular_gp_single_s142200143,W2,annular_gp_single,1,1,"[[1.2994802007514235,1.926435798580161,1.7533242977328485],[1.406409406140393,1.9168843343419406,1.739624647822068],[1.9363193644879784,1.8709256476718072,1.640841693650313],[2.4609251088248545,1.8529654374317328,1.5191941843156356],[2.9791147883521605,1.8740734610713945,1.3848963849359948],[3.492905675748107,1.9311473230485134,1.252432204679095],[4.011159081028633,2.0144969907228902,1.178683284157337],[4.519623068130052,2.1108090548695566,1.2066352268029044],[5.009806437479525,2.209149780881794,1.2621552625380714],[5.4857105134054756,2.314434020462142,1.2602267961190774],[5.944000088258122,2.432236646542714,1.1409079508388766],[6.399665099362004,2.549829508193579,0.9491516538409682],[6.678152911428912,2.6159422410744204,0.8160360559357814]]"
r11_balanced_true_neutral_intervention_diagnostic_v1,4,r11_l2_four_fan_fixed_nominal,0,complete,true_neutral_open_loop,6.9330942664499124,wall_boundary_exit_retained,finite_neutral_rollout,True,True,False,False,False,True,front_wall_x_max,1.24,4.164535223873807,2.941858746571954,-1.2226764773018535,6.60962414379732,2.7022368140944293,2.543534040937893,-0.00962414379732035,1.3137596732280397,0.7695234680801208,0.0,120.0,panel,W2_annular_gp_four_s142200184,W2,annular_gp_four,4,4,"[[1.3114123599389413,2.1258935979934734,1.7137596732280396],[1.4465501746734066,2.1248354764279593,1.739254206299416],[2.097053994285378,2.0899524778863166,1.8441600411459431],[2.7058823905149407,2.051087415396738,1.9502377918738862],[3.2666782810858406,2.0388861291458586,2.089562729575888],[3.7811587450765742,2.0492977677525266,2.2466085451963687],[4.250501205979624,2.083760421049505,2.3998108189281484],[4.6775986454921465,2.1452040222500117,2.5311754404915487],[5.066182591266039,2.2245781770131687,2.6325616734609576],[5.41930420897762,2.3135239393711085,2.701359407080781],[5.74151755919406,2.4093717803549004,2.7299351050515255],[6.037228734702865,2.5065365896182925,2.715609546686117],[6.30959419959457,2.5997404143566323,2.660441147467245],[6.561432617390854,2.685953907697091,2.5667736473796814],[6.60962414379732,2.7022368140944293,2.543534040937893]]"
r11_balanced_true_neutral_intervention_diagnostic_v1,5,r11_l2_four_fan_fixed_nominal,1,complete,true_neutral_open_loop,5.4136803188225535,wall_boundary_exit_retained,finite_neutral_rollout,True,True,False,False,False,True,front_wall_x_max,1.08,3.2476131014735072,2.3534219894463257,-0.8941911120271815,6.663177345169829,2.7219072635074113,0.9799798105366806,-0.0631773451698292,0.5799798105366806,1.7466757022671515,0.0,119.53421989446326,panel,W2_annular_gp_four_s142200225,W2,annular_gp_four,4,4,"[[1.2994802007514235,1.926435798580161,1.7533242977328485],[1.4064361347950047,1.9168902405036965,1.7399315350985773],[1.936731283764272,1.8710518033920567,1.6444563676256567],[2.463629101002664,1.8547412129006569,1.5387515009675703],[2.987048836268248,1.8761808929250792,1.4616949460228545],[3.50120507812197,1.93182911665697,1.4214134331835573],[4.001760051300919,2.0138019281354977,1.405307496922963],[4.490211627200876,2.110824576591946,1.3815608595582751],[4.971171225590434,2.215500067745378,1.3330123943216003],[5.4466322188030984,2.332502223493913,1.2640656147592018],[5.917521509569472,2.4681777992297347,1.1780669546236346],[6.384708540050714,2.622561295083561,1.0676018949398172],[6.663177345169829,2.7219072635074113,0.9799798105366806]]"
r11_balanced_true_neutral_intervention_diagnostic_v1,6,r11_l3_fan_parameter_uncertainty,0,complete,true_neutral_open_loop,6.9330942664499124,wall_boundary_exit_retained,finite_neutral_rollout,True,True,False,False,False,True,front_wall_x_max,1.04,4.164535223873807,2.993207684181943,-1.1713275396918643,6.6623375937725635,2.7211660846101466,1.9112439752402564,-0.06233759377256387,1.3137596732280397,1.3192907716549347,0.0,120.0,panel,W3_w3_randomised_four_s142200266,W3,w3_randomised_four,4,4,"[[1.3114123599389413,2.1258935979934734,1.7137596732280396],[1.446592050194713,2.124796317495753,1.7390682417366323],[2.0974378149783135,2.089610114422712,1.841846822169217],[2.7097220371930946,2.0493148457427397,1.9327139701761031],[3.282572072238633,2.037068909358689,2.030574209470606],[3.819664644711249,2.0607587422360854,2.118327267349403],[4.328388178755204,2.110730231924386,2.1720152476418777],[4.816265473675472,2.180471447827381,2.1791983737392324],[5.283285748311942,2.273930617955553,2.157277919564596],[5.731243095372139,2.389514306453614,2.107791642829196],[6.162851870312323,2.5273604393316864,2.033585853778075],[6.580298283532037,2.6868435349084088,1.9348058206094163],[6.6623375937725635,2.7211660846101466,1.9112439752402564]]"
r11_balanced_true_neutral_intervention_diagnostic_v1,7,r11_l3_fan_parameter_uncertainty,1,complete,true_neutral_open_loop,5.4136803188225535,wall_boundary_exit_retained,finite_neutral_rollout,True,True,False,False,False,True,front_wall_x_max,1.1,3.2476131014735072,2.068767489609543,-1.1788456118639643,6.646392671326126,3.0552862906446814,0.446953602724089,-0.046392671326126234,0.046953602724088994,1.7466757022671515,0.0,116.68767489609543,panel,W3_w3_randomised_four_s142200307,W3,w3_randomised_four,4,4,"[[1.2994802007514235,1.926435798580161,1.7533242977328485],[1.406409664896853,1.9168844431763912,1.739626617060723],[1.9364242914487657,1.8709305985659002,1.6421348219311176],[2.4617908163877447,1.853699545661172,1.5336267289572494],[2.983387342030298,1.8760272511895693,1.45390517043118],[3.492586229141615,1.9410579122335971,1.400195262672795],[3.9836222990320254,2.0429731464907928,1.3363241586571322],[4.458952008615963,2.171137857779365,1.2445468087189808],[4.924214119882438,2.318196874690307,1.1260806429520365],[5.383179100584073,2.4853686983605145,0.9981972390493037],[5.8364330898200345,2.6677538279927258,0.8322734824623098],[6.287644693713142,2.8718207543483154,0.6308302340508005],[6.646392671326126,3.0552862906446814,0.446953602724089]]"
r11_balanced_true_neutral_intervention_diagnostic_v1,8,r11_l4_local_fan_position_uncertainty,0,complete,true_neutral_open_loop,6.9330942664499124,wall_boundary_exit_retained,finite_neutral_rollout,True,True,False,False,False,True,front_wall_x_max,1.02,4.164535223873807,3.047937533590158,-1.1165976902836494,6.601510607758999,2.7214312723597796,1.8556632971840432,-0.0015106077589992495,1.3137596732280397,1.3054591366569959,0.0,120.0,panel,W3_w3_randomised_four_s142200348,W3,w3_randomised_four,4,4,"[[1.3114123599389413,2.1258935979934734,1.7137596732280396],[1.4465921226799954,2.124796398886218,1.739068021959477],[2.097313844869473,2.089684741904619,1.8423987862698794],[2.707672232410949,2.050983854371853,1.9408058732032742],[3.276288722301505,2.0432925285664565,2.051176751680344],[3.8095067655963217,2.072426962116259,2.1461365370456496],[4.31870191365238,2.1249147762439957,2.1915367997080155],[4.808518311865449,2.198039427691167,2.1885626272611973],[5.278370769813145,2.2962759191154425,2.1551343657388715],[5.731701053467589,2.4163393744683614,2.08619961966666],[6.171934137876629,2.5583081304670126,1.9873909378194523],[6.601510607758999,2.7214312723597796,1.8556632971840432]]"
r11_balanced_true_neutral_intervention_diagnostic_v1,9,r11_l4_local_fan_position_uncertainty,1,complete,true_neutral_open_loop,5.4136803188225535,wall_boundary_exit_retained,finite_neutral_rollout,True,True,False,False,False,True,front_wall_x_max,1.26,3.2476131014735072,1.4174762131232144,-1.8301368883502929,6.627982376341275,3.8244762267598116,0.615172318057607,-0.027982376341275206,0.21517231805760695,1.7466757022671515,0.0,110.17476213123214,panel,W3_w3_randomised_four_s142200389,W3,w3_randomised_four,4,4,"[[1.2994802007514235,1.926435798580161,1.7533242977328485],[1.4064093432689986,1.9168843005385803,1.739623985532386],[1.9363463539069747,1.8709346653177483,1.641138465336395],[2.4613255423134106,1.8532694762425468,1.5254736809906524],[2.981889085427908,1.8776180163338418,1.4292505869275853],[3.4912451110527827,1.9480791478016133,1.357799917459907],[3.9799800254952036,2.062834460137304,1.2807272079737362],[4.442629650724512,2.220394733588318,1.19281485075379],[4.873767898143248,2.4173789406927773,1.101134575028462],[5.27365185001813,2.6381409184953655,1.0123035613188174],[5.636887576723255,2.882800418304339,0.9188037464002212],[5.9652369610530185,3.146882541466834,0.827694808608504],[6.259856459127771,3.424828001623742,0.7466195115200274],[6.527753125707729,3.7087559535797734,0.657283739865015],[6.627982376341275,3.8244762267598116,0.615172318057607]]"
