diagnostic_version,environment_block_id,library_size_case_id,policy_id,paired_case_count,neutral_mission_success_rate,controlled_mission_success_rate,mission_success_delta_control_minus_neutral,neutral_safe_geometric_rate,controlled_safe_success_rate,safe_success_delta_control_minus_neutral,neutral_wrong_wall_exit_rate,controlled_wrong_wall_exit_rate,neutral_floor_or_ceiling_rate,controlled_floor_or_ceiling_rate,neutral_mean_score,controlled_mean_launch_score,score_delta_control_minus_neutral,neutral_mean_terminal_specific_energy_m,controlled_mean_terminal_specific_energy_m
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l0_dry_air_fixed,balanced_cluster,no_memory_baseline,20,0.5,0.5,0.0,0.55,0.55,0.0,0.05,0.05,0.45,0.2,20.64343092984232,32.84326031276803,12.19982938292571,2.1021788546433373,2.200343209457693
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l0_dry_air_fixed,balanced_cluster,spatial_flow_belief_memory_h10,20,0.5,0.5,0.0,0.55,0.55,0.0,0.05,0.05,0.45,0.2,20.643430929842328,32.84326031276803,12.199829382925703,2.102178854643337,2.200343209457693
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l0_dry_air_fixed,balanced_cluster,spatial_flow_belief_memory_h3,20,0.5,0.5,0.0,0.55,0.55,0.0,0.05,0.05,0.45,0.2,20.64343092984232,32.84326031276803,12.19982938292571,2.1021788546433378,2.200343209457693
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l0_dry_air_fixed,balanced_cluster,spatial_flow_belief_memory_h30,20,0.5,0.5,0.0,0.55,0.55,0.0,0.05,0.05,0.45,0.2,20.64343092984232,32.84326031276803,12.19982938292571,2.1021788546433373,2.200343209457693
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l1_single_fan_fixed_nominal,balanced_cluster,no_memory_baseline,20,0.6,0.65,0.050000000000000044,0.65,0.7,0.04999999999999993,0.05,0.05,0.35,0.15,40.38038612121543,64.26577984965164,23.885393728436206,2.1074523537921097,2.3103231682987544
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l1_single_fan_fixed_nominal,balanced_cluster,spatial_flow_belief_memory_h10,20,0.6,0.65,0.050000000000000044,0.65,0.7,0.04999999999999993,0.05,0.05,0.35,0.15,40.38038612121543,64.25801070461998,23.877624583404547,2.1074523537921097,2.3095224894134385
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l1_single_fan_fixed_nominal,balanced_cluster,spatial_flow_belief_memory_h3,20,0.6,0.65,0.050000000000000044,0.65,0.7,0.04999999999999993,0.05,0.05,0.35,0.15,40.38038612121542,64.25801070461998,23.877624583404554,2.1074523537921093,2.309522489413438
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l1_single_fan_fixed_nominal,balanced_cluster,spatial_flow_belief_memory_h30,20,0.6,0.65,0.050000000000000044,0.65,0.7,0.04999999999999993,0.05,0.05,0.35,0.15,40.38038612121543,64.25801070461998,23.877624583404547,2.1074523537921097,2.3095088060825786
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l2_four_fan_fixed_nominal,balanced_cluster,no_memory_baseline,20,0.8,0.9,0.09999999999999998,0.85,0.95,0.09999999999999998,0.05,0.05,0.15,0.0,80.00242915660448,126.32639636052843,46.32396720392396,2.374551761647798,2.561818997016606
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l2_four_fan_fixed_nominal,balanced_cluster,spatial_flow_belief_memory_h10,20,0.8,0.9,0.09999999999999998,0.85,0.95,0.09999999999999998,0.05,0.05,0.15,0.0,80.00242915660448,126.32639636052845,46.32396720392397,2.3745517616477985,2.561818997016606
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l2_four_fan_fixed_nominal,balanced_cluster,spatial_flow_belief_memory_h3,20,0.8,0.9,0.09999999999999998,0.85,0.95,0.09999999999999998,0.05,0.05,0.15,0.0,80.00242915660448,126.31417644778966,46.311747291185185,2.3745517616477985,2.5606010810590023
