diagnostic_version,outer_case_index,environment_block_id,paired_start_condition_index,neutral_status,neutral_policy_id,initial_launch_speed_m_s,termination_cause,trajectory_status,mission_success,front_wall_terminal_success,wrong_wall_exit,floor_or_ceiling_violation,hard_failure,safe_geometric,terminal_wall_face,episode_flight_time_s,start_specific_energy_m,terminal_specific_energy_m,net_specific_energy_delta_m,final_exit_x_w_m,final_exit_y_w_m,final_exit_z_w_m,min_wall_margin_m,floor_margin_m,ceiling_margin_m,max_abs_surface_rad,neutral_diagnostic_score,wind_mode,environment_instance_id,W_layer,environment_mode,fan_count,active_fan_count,path_points_json
r11_balanced_true_neutral_intervention_diagnostic_v1,0,r11_l0_dry_air_fixed,0,complete,true_neutral_open_loop,5.387849128761547,floor_margin_stop,finite_neutral_rollout,False,False,False,True,False,False,none,1.46,3.2407410210097627,1.6578701918280916,-1.582870829181671,6.611589592473486,1.681386032982148,0.37302737794371355,-0.011589592473486121,-0.026972622056286477,1.4830054299585016,0.0,-80.0,none,W0_dry_air_s23600020,W0,dry_air,0,0,"[[1.3510177972548176,1.8121924601648067,1.7606780925736218],[1.4554696052086749,1.805327906220682,1.7816993741902705],[1.9515552485563339,1.755830817094038,1.8751244901058919],[2.4109085370077192,1.7030623817967872,1.947113419752021],[2.8378738900572973,1.6613120258258152,1.996056477396221],[3.235927900864132,1.6337466510648766,2.0169945700414984],[3.6091800148705406,1.6181214138339777,2.0014072327502603],[3.957575877119902,1.6120278407700583,1.9532897799571414],[4.282983568175659,1.6122907423192685,1.8756946049374876],[4.5900749369190885,1.6166270872284507,1.7692974677857456],[4.8852181795469045,1.6235430350214457,1.6345156122523843],[5.176014564413359,1.6320909404751494,1.4714740198221106],[5.4708285416441536,1.6416664657517053,1.2787733709169915],[5.777733271493791,1.6518347965964966,1.0527615611576433],[6.105571423014873,1.6628128394398356,0.7932297424752458],[6.461382451264414,1.675647243907507,0.5005669384845052],[6.611589592473486,1.681386032982148,0.37302737794371355]]"
r11_balanced_true_neutral_intervention_diagnostic_v1,1,r11_l0_dry_air_fixed,3,complete,true_neutral_open_loop,5.088856720144402,floor_margin_stop,finite_neutral_rollout,False,False,False,True,False,False,none,1.18,2.9019397820157713,1.4143285877687823,-1.487611194246989,5.895646225399598,0.6369695615839295,0.396951407492131,0.04967600960044716,-0.0030485925078690412,1.9184123626084806,0.0,-80.0,none,W0_dry_air_s23600061,W0,dry_air,0,0,"[[1.2496760096004471,2.178602326798623,1.5815876373915194],[1.3475536618611794,2.152550889843649,1.5786764572724867],[1.8253706850239495,2.0322481480802193,1.5558877649712475],[2.2833640491024636,1.920443893630095,1.5229279775114088],[2.72273022793924,1.8102450316303884,1.4790061882343752],[3.144703069920868,1.6969077481334716,1.422874139251139],[3.54985843716182,1.5786418284016817,1.3513607741682248],[3.938215250068661,1.4567144289031004,1.260262349574573],[4.308294494035096,1.3280111402678876,1.152367374042255],[4.6625060983775315,1.1926230447378345,1.0281894077661216],[5.006089062590161,1.050206702930867,0.8843618049341887],[5.345402157284574,0.899676873256522,0.7161636649983731],[5.687659467223165,0.7409275358313836,0.5221599303749798],[5.895646225399598,0.6369695615839295,0.396951407492131]]"
r11_balanced_true_neutral_intervention_diagnostic_v1,2,r11_l0_dry_air_fixed,5,complete,true_neutral_open_loop,5.9324612841947015,floor_margin_stop,finite_neutral_rollout,False,False,False,True,False,False,none,1.3800000000000001,3.2495590506585836,1.179366711003218,-2.0701923396553656,5.480054627883699,1.419744078313157,0.38525159127532194,0.13729235831594222,-0.014748408724678086,1.6855612262781432,0.0,-80.0,none,W0_dry_air_s23600102,W0,dry_air,0,0,"[[1.3372923583159422,2.01504701987986,1.4551594907441865],[1.4436872701287835,1.9691832557804747,1.4737696331657373],[1.9489283373799235,1.7837171225051132,1.5747013693022853],[2.4050541961870335,1.6585298019921473,1.6754177924636016],[2.812901292610101,1.576892801340431,1.754115047287045],[3.1734376011823593,1.5254505795019062,1.8024314680932019],[3.4920581813347398,1.4927040151531856,1.8133447548732498],[3.775861130761399,1.471400458830795,1.78198075520335],[4.031169979166018,1.4572321435704796,1.7070806101138722],[4.263484115374082,1.4476454113731796,1.5908207642325132],[4.478436873523607,1.4410397194804458,1.4379966883930508],[4.682937212892004,1.4362731995824125,1.2545834608574225],[4.885831467122602,1.4323748440062085,1.0457945868111125],[5.097602180623309,1.4284137771931598,0.813903868409457],[5.328727717974305,1.42348553252329,0.5559698085987479],[5.480054627883699,1.419744078313157,0.38525159127532194]]"
r11_balanced_true_neutral_intervention_diagnostic_v1,3,r11_l0_dry_air_fixed,8,complete,true_neutral_open_loop,8.020767139080201,wall_boundary_exit_retained,finite_neutral_rollout,True,True,False,False,False,True,front_wall_x_max,0.88,4.875932485052227,3.389272794257515,-1.4866596907947125,6.6270001541489085,0.6157639345282516,2.012802269260272,-0.027000154148908884,1.1958773439312131,1.4566002501399686,0.0,120.0,none,W0_dry_air_s23600143,W0,dry_air,0,0,"[[1.2923308890861442,2.157842696375455,1.5958773439312133],[1.4452842305911406,2.1171000844190293,1.6143504025544233],[2.1783646917452186,1.9205894703963036,1.7200491484354736],[2.868698405555174,1.740018121516404,1.8216876027070783],[3.5223523589989227,1.5702312279412929,1.9058434969852387],[4.142019685769172,1.4045124796679467,1.9700854295132404],[4.730170702414578,1.238605090993999,2.014042969637856],[5.289389634730915,1.0703241197241506,2.038064049247323],[5.8223326488675085,0.898655734993646,2.042862919650791],[6.331656826026574,0.7231038629244753,2.029327470952299],[6.6270001541489085,0.6157639345282516,2.012802269260272]]"
r11_balanced_true_neutral_intervention_diagnostic_v1,4,r11_l0_dry_air_fixed,10,complete,true_neutral_open_loop,5.511049032697994,wall_boundary_exit_retained,finite_neutral_rollout,True,True,False,False,False,True,front_wall_x_max,1.44,3.155203182799329,1.6660165906064122,-1.489186592192917,6.658056846729356,1.3428542179780223,0.5108245166175057,-0.058056846729356515,0.1108245166175057,1.5809393127556202,0.0,112.66016590606412,none,W0_dry_air_s23600184,W0,dry_air,0,0,"[[1.2598274913636964,1.805888084720355,1.6066794034862355],[1.3651466932603635,1.7992662775629138,1.6354843200681486],[1.8741264418081094,1.7633581312122777,1.7507811384197893],[2.351801245938247,1.7254319713783932,1.8312147930683067],[2.7984914655128557,1.6874029701513078,1.8850751411520552],[3.2162550836673667,1.6503845137969444,1.9146163041498119],[3.6088275387580726,1.614842930276521,1.9147266753656214],[3.9794218359563196,1.5809672252497684,1.8793946487821138],[4.327818999900374,1.5491164785403744,1.8145734536495242],[4.656575225175138,1.5191877163284364,1.7227296939090164],[4.970833205645213,1.490777731046843,1.6040651397779755],[5.277336944395978,1.4633144541304395,1.4581551745522536],[5.583825478358252,1.4361310310554765,1.283620507097321],[5.8981887432175935,1.4085460031589179,1.0772771572114401],[6.228416332718914,1.3798478877176232,0.8375975978082981],[6.583813703227865,1.3492252892385443,0.5686926802309146],[6.658056846729356,1.3428542179780223,0.5108245166175057]]"
r11_balanced_true_neutral_intervention_diagnostic_v1,5,r11_l0_dry_air_fixed,13,complete,true_neutral_open_loop,7.582561093936064,wall_boundary_exit_retained,finite_neutral_rollout,True,True,False,False,False,True,front_wall_x_max,0.86,4.723268483429763,3.289623620982148,-1.4336448624476148,6.673597997983544,1.564763375040327,1.628170422491911,-0.07359799798354416,1.2281704224919108,1.6061100464402651,0.0,120.0,none,W0_dry_air_s23600225,W0,dry_air,0,0,"[[1.2239506809397944,1.8639574019549987,1.7918274335670223],[1.3734865856247231,1.8782800059507718,1.8016878435730517],[2.096808360222006,1.9492052613622923,1.8547621194679171],[2.7903069375059486,1.986300133395092,1.8858458424659295],[3.4555715368945217,1.9791155943932635,1.8937419393457158],[4.094486319393672,1.9369310174159993,1.8809844035947207],[4.710290821986138,1.8714640363971444,1.8498067759026742],[5.3063429889038565,1.791388909108466,1.802144449163564],[5.885660898375213,1.7018121134397641,1.7394506944242536],[6.45090225073974,1.6051770441121607,1.6626810462564492],[6.673597997983544,1.564763375040327,1.628170422491911]]"
r11_balanced_true_neutral_intervention_diagnostic_v1,6,r11_l0_dry_air_fixed,15,complete,true_neutral_open_loop,7.180166469079755,wall_boundary_exit_retained,finite_neutral_rollout,True,True,False,False,False,True,front_wall_x_max,1.12,4.386695176342883,2.844540874702808,-1.5421543016400752,6.664692128203707,3.0073634024261238,2.1801666267960393,-0.06469212820370718,1.3581323886581358,1.1531543512587614,0.0,120.0,none,W0_dry_air_s23600266,W0,dry_air,0,0,"[[1.2177558920987859,2.1579465479531277,1.758132388658136],[1.3571385885576464,2.1780212506719754,1.7792292806239725],[2.0133907641804947,2.3003371006207987,1.899938402108317],[2.6191284385726274,2.4191451082627586,2.0223865915424746],[3.1859618070687366,2.5163600587242474,2.128237566195452],[3.71760072562629,2.5944351540840604,2.213676257190145],[4.216739331544488,2.660150634899043,2.277897514266322],[4.685937352296318,2.719450709079753,2.320930874418246],[5.127539537566609,2.776437316978306,2.343292558312258],[5.54382348949932,2.8335179239396306,2.3447008816781847],[5.938060607635654,2.8907654946729116,2.318398534134486],[6.3116903619809275,2.9484063648601735,2.2617188433438615],[6.664692128203707,3.0073634024261238,2.1801666267960393]]"
r11_balanced_true_neutral_intervention_diagnostic_v1,7,r11_l0_dry_air_fixed,18,complete,true_neutral_open_loop,6.6446633427127315,wall_boundary_exit_retained,finite_neutral_rollout,True,True,False,False,False,True,front_wall_x_max,0.96,4.050429942584114,2.6136415730072917,-1.4367883695768224,6.66705129945462,3.4975213827897695,1.0398960680506733,-0.0670512994546204,0.6398960680506732,1.7006726733953657,0.0,120.0,none,W0_dry_air_s23600307,W0,dry_air,0,0,"[[1.318384835009091,2.009772336014978,1.7993273266046343],[1.4387383631703425,2.063823669022629,1.7917981179855365],[2.0377415564247103,2.2899298011260396,1.7550538293039541],[2.627710804010056,2.467115739827725,1.7130586786875512],[3.2059257571663182,2.6197482336337674,1.659982328085891],[3.7716655176438256,2.7618195699880568,1.5946392440386148],[4.325546007589558,2.9001264012035857,1.5172410022342249],[4.869075654667985,3.0372836671526953,1.4281277006996986],[5.40422953653088,3.1738476175589243,1.3275310509268643],[5.933132323974902,3.309581811507158,1.2155841598765518],[6.457873698064278,3.444109311028376,1.0923489587141204],[6.66705129945462,3.4975213827897695,1.0398960680506733]]"
r11_balanced_true_neutral_intervention_diagnostic_v1,8,r11_l0_dry_air_fixed,21,complete,true_neutral_open_loop,4.370264710884603,floor_margin_stop,finite_neutral_rollout,False,False,False,True,False,False,none,0.92,2.6394940502738824,1.4209469908834806,-1.2185470593904018,4.944167127962567,1.8399876843713243,0.38424195212259665,0.1008059628941047,-0.01575804787740337,1.8342948400812995,0.0,-80.0,none,W0_dry_air_s23600348,W0,dry_air,0,0,"[[1.3008059628941047,2.121253011499874,1.6657051599187005],[1.3873914589271352,2.11760215655064,1.657920339533599],[1.8117673001900207,2.125476193379695,1.5890361133317394],[2.229011547356925,2.148585657991581,1.4919922671938999],[2.640419610931991,2.161875893288835,1.3779943212999815],[3.0436785672367113,2.156824582914828,1.2465614236049016],[3.4356364965975086,2.1278071183718676,1.101501829536575],[3.8167988683333287,2.078012091626175,0.9463771320090253],[4.191245495823705,2.0115603055593496,0.7783317099336245],[4.564867140693371,1.9314551393218802,0.5916691109348566],[4.944167127962567,1.8399876843713243,0.38424195212259665]]"
r11_balanced_true_neutral_intervention_diagnostic_v1,9,r11_l0_dry_air_fixed,23,complete,true_neutral_open_loop,5.829206117655114,wall_boundary_exit_retained,finite_neutral_rollout,True,True,False,False,False,True,front_wall_x_max,1.06,3.1134164315463444,1.8052230960409672,-1.3081933355053772,6.64176754859728,3.588409781045922,0.4077197876655753,-0.0417675485972806,0.007719787665575295,2.1171033044553442,0.0,114.05223096040967,none,W0_dry_air_s23600389,W0,dry_air,0,0,"[[1.3991997919537942,1.847023601975525,1.3809367385773994],[1.506717908281696,1.890954199661412,1.3828966955446558],[2.040527335463611,2.0939974749404673,1.3492437176459837],[2.564682040185868,2.274901057726943,1.2927721359209547],[3.0782873021085404,2.4380355297848406,1.2276536254686028],[3.5818989116193913,2.5894828624847857,1.153403809169989],[4.076375606077549,2.7355477026662864,1.0686041761597747],[4.562765356805469,2.8813656030241437,0.9723847065164805],[5.042309366723296,3.0305853032805135,0.8643592797866159],[5.516433336291564,3.18557008390317,0.7444142838442525],[5.986706794488198,3.3477503624736613,0.6125298602585467],[6.454780401833224,3.517959718035009,0.4686559377994073],[6.64176754859728,3.588409781045922,0.4077197876655753]]"
