diagnostic_version,outer_case_index,environment_block_id,paired_start_condition_index,neutral_status,neutral_policy_id,initial_launch_speed_m_s,termination_cause,trajectory_status,mission_success,front_wall_terminal_success,wrong_wall_exit,floor_or_ceiling_violation,hard_failure,safe_geometric,terminal_wall_face,episode_flight_time_s,start_specific_energy_m,terminal_specific_energy_m,net_specific_energy_delta_m,final_exit_x_w_m,final_exit_y_w_m,final_exit_z_w_m,min_wall_margin_m,floor_margin_m,ceiling_margin_m,max_abs_surface_rad,neutral_diagnostic_score,wind_mode,environment_instance_id,W_layer,environment_mode,fan_count,active_fan_count,path_points_json
r11_balanced_true_neutral_intervention_diagnostic_v1,0,r11_l0_dry_air_fixed,0,complete,true_neutral_open_loop,5.793938467587793,floor_margin_stop,finite_neutral_rollout,False,False,False,True,False,False,none,1.42,3.016510892864743,1.4110122382574355,-1.6054986546073073,6.643197893361074,3.672379319317108,0.3743940621903289,-0.04319789336107416,-0.02560593780967113,1.9451555744165703,0.0,-80.0,none,W0_dry_air_s23400020,W0,dry_air,0,0,"[[1.2601125792432786,1.8704689916057795,1.3049313541744874],[1.37072786986751,1.8883994759109013,1.3309423955497934],[1.9029310352229272,1.9979909529663904,1.4245484820230112],[2.395607968912115,2.1301554646683742,1.487075042564589],[2.8517578228118765,2.273821565559377,1.5286861210159801],[3.2767281926170977,2.421046680474967,1.5508370454429508],[3.6751083684103616,2.5666324212452385,1.5532586617848008],[4.051265334430126,2.707938592523471,1.5289335416303398],[4.407358478278256,2.8430873305719526,1.4750069291238108],[4.743860613780108,2.9708615773873186,1.396893233755311],[5.0640960414230065,3.0919257282185666,1.295284766483119],[5.373539749819595,3.2080169008366366,1.1688877351937483],[5.67887508577282,3.3214461517664957,1.0157006170726015],[5.98726420095823,3.434766955368837,0.8326514795986341],[6.30572542297683,3.5505403233868402,0.6171104310103472],[6.643197893361074,3.672379319317108,0.3743940621903289]]"
r11_balanced_true_neutral_intervention_diagnostic_v1,1,r11_l0_dry_air_fixed,3,complete,true_neutral_open_loop,7.65179741983429,wall_boundary_exit_retained,finite_neutral_rollout,True,True,False,False,False,True,front_wall_x_max,1.12,4.624016113695457,3.003797739187724,-1.6202183745077328,6.602674141464982,0.17928831569988976,2.3195708600953724,-0.0026741414649826822,1.2387967087925231,1.0651093643606093,0.0,120.0,none,W0_dry_air_s23400061,W0,dry_air,0,0,"[[1.228638082162532,2.0690509646703577,1.6387967087925233],[1.3733371106802192,2.045481742619342,1.6778086831412062],[2.0545912660339534,1.8863206022393113,1.8476665152270366],[2.666546281670331,1.6856893040692489,1.9965830359395427],[3.2224851239966044,1.4707216430882173,2.126963737821555],[3.736014018068046,1.2584100020850857,2.235146094012516],[4.21608897738829,1.0579786494391066,2.319561876913066],[4.668123542081606,0.8734506922057705,2.3802929859488127],[5.095540816650497,0.7058534337055754,2.4182180684060097],[5.5007442725369975,0.554710794673432,2.4343196092940733],[5.885963933088514,0.41838431040450963,2.4265909413734494],[6.253203021315033,0.29309649566402024,2.3872211398625596],[6.602674141464982,0.17928831569988976,2.3195708600953724]]"
r11_balanced_true_neutral_intervention_diagnostic_v1,2,r11_l0_dry_air_fixed,5,complete,true_neutral_open_loop,7.714424901711603,wall_boundary_exit_retained,finite_neutral_rollout,True,True,False,False,False,True,front_wall_x_max,0.84,4.59003398480904,3.217219440703727,-1.3728145441053128,6.687267731324501,2.470085224499487,1.6950962762031605,-0.08726773132450116,1.155748496688831,1.7085101087128196,0.0,120.0,none,W0_dry_air_s23400102,W0,dry_air,0,0,"[[1.3848268310992018,2.01957965301457,1.555748496688831],[1.5349932512069242,2.046779543976307,1.570065362212876],[2.2617424296198734,2.1598378404426937,1.6488907046611725],[2.9546141401438364,2.2480111799318685,1.7143863506027637],[3.61757040536974,2.3185045082745765,1.7594764200662718],[4.253358579189062,2.374122083162933,1.784799768258822],[4.864679442312775,2.41635317696564,1.7913350556060212],[5.454209914239053,2.446080330324262,1.7799054296357038],[6.024567481260531,2.4638820163270805,1.7512490460935106],[6.5782979871735625,2.4701773638435682,1.706059625802464],[6.687267731324501,2.470085224499487,1.6950962762031605]]"
r11_balanced_true_neutral_intervention_diagnostic_v1,3,r11_l0_dry_air_fixed,8,complete,true_neutral_open_loop,7.101019740803263,wall_boundary_exit_retained,finite_neutral_rollout,False,False,True,False,False,True,side_wall_y_max,1.02,3.943370327721023,2.619743396275743,-1.32362693144528,5.651900329041382,4.400152352197063,1.7626213670802182,-0.0001523521970625552,0.9724372690680861,1.540966259135226,0.0,-50.0,none,W0_dry_air_s23400143,W0,dry_air,0,0,"[[1.2219369754983693,2.0199493973648193,1.3724372690680862],[1.350391137489816,2.0357316305843263,1.426781925198515],[1.9703662384781468,2.1567885930537196,1.625211788992419],[2.5300516083856572,2.3422183346489693,1.764334195896376],[3.033292853253966,2.569345649207859,1.8615280667569563],[3.491606193551944,2.8185166213679964,1.9228143503175605],[3.914046639146494,3.077644195443622,1.953486390336125],[4.306857242541428,3.3404236443884003,1.9578539467430929],[4.6743375891137955,3.604251133735352,1.9391836572163477],[5.019509144441815,3.8686757418296946,1.8999690729565837],[5.344568185430418,4.134214430268016,1.8417086488086867],[5.651900329041382,4.400152352197063,1.7626213670802182]]"
r11_balanced_true_neutral_intervention_diagnostic_v1,4,r11_l0_dry_air_fixed,10,complete,true_neutral_open_loop,6.097050576155112,wall_boundary_exit_retained,finite_neutral_rollout,True,True,False,False,False,True,front_wall_x_max,1.08,3.4830166762003287,2.10408376662118,-1.3789329095791487,6.621191540858572,1.2149273635498206,1.0149669517612043,-0.02119154085857211,0.6149669517612043,1.8878047210229427,0.0,117.0408376662118,none,W0_dry_air_s23400184,W0,dry_air,0,0,"[[1.2630435385274978,1.9585119219528835,1.5876688393654572],[1.3830392988375848,1.9721802286335535,1.599163463312842],[1.9727280611606892,2.02401794241064,1.6119775832219787],[2.5381259575825177,2.033494222649869,1.6026154989219235],[3.0764794588500304,2.0003365739222274,1.5810465198142545],[3.5901151341859436,1.934340988386353,1.5461923298402702],[4.083152354860874,1.846339354836311,1.497639325058524],[4.559710798488183,1.7448771353733925,1.4358690623857864],[5.023278329359735,1.635694282270036,1.3618557978274024],[5.47663602481534,1.522143488126541,1.2768119403567448],[5.921930159570242,1.405831826069966,1.182128406014632],[6.360697999427652,1.287231767594567,1.0794923403538805],[6.621191540858572,1.2149273635498206,1.0149669517612043]]"
r11_balanced_true_neutral_intervention_diagnostic_v1,5,r11_l0_dry_air_fixed,13,complete,true_neutral_open_loop,5.940865413659885,floor_margin_stop,finite_neutral_rollout,False,False,False,True,False,False,none,0.84,3.300859091428757,2.0614203194515826,-1.2394387719771744,5.47986140589466,0.7792970189490691,0.3674956479025173,0.02159114026793585,-0.0325043520974827,1.998091973165226,0.0,-80.0,none,W0_dry_air_s23400225,W0,dry_air,0,0,"[[1.2215911402679358,1.900777202323781,1.5013719136860908],[1.338216701748574,1.9194744318190302,1.501908026834774],[1.9089874356272405,1.9659086765215368,1.4493231388320071],[2.455955225243952,1.9349031448331522,1.3571412796894213],[2.9772383391530366,1.837356504344795,1.2435764313447664],[3.4765686717649134,1.6886894597203037,1.1109720185122975],[3.9609469606065892,1.5040293027996927,0.9602148712381358],[4.437173250563403,1.2948164205778359,0.79233932138257],[4.910546073188905,1.0683962881863145,0.6084229848475274],[5.384712802629597,0.8286774478668221,0.40916553156157287],[5.47986140589466,0.7792970189490691,0.3674956479025173]]"
r11_balanced_true_neutral_intervention_diagnostic_v1,6,r11_l0_dry_air_fixed,15,complete,true_neutral_open_loop,6.366368782309794,wall_boundary_exit_retained,finite_neutral_rollout,True,True,False,False,False,True,front_wall_x_max,1.02,3.4969403350930253,2.1979413695406067,-1.2989989655524186,6.696617375227534,3.291859547768695,0.8756974337617724,-0.09661737522753455,0.4756974337617724,2.05934670770317,0.0,117.97941369540607,none,W0_dry_air_s23400266,W0,dry_air,0,0,"[[1.3279700988770913,1.9535632519962218,1.4304522136464204],[1.4503321204471342,1.9866611347214922,1.4348598479663937],[2.0456115206830137,2.15599062776716,1.44065329229683],[2.615537395651104,2.323511383950819,1.4342732772841198],[3.164585377683213,2.4843354003744045,1.4150478052384396],[3.696884932070949,2.635303010692733,1.381236948470424],[4.215791073289961,2.7745837522453005,1.3324249161671977],[4.724078287370835,2.9015016001909877,1.2688026386952997],[5.224159735972435,3.0161401140469195,1.190811270996415],[5.718238727549976,3.1189847629858156,1.0989743696085577],[6.208393727612694,3.210675274690531,0.9937975995554564],[6.696617375227534,3.291859547768695,0.8756974337617724]]"
r11_balanced_true_neutral_intervention_diagnostic_v1,7,r11_l0_dry_air_fixed,18,complete,true_neutral_open_loop,7.652541457736001,wall_boundary_exit_retained,finite_neutral_rollout,True,True,False,False,False,True,front_wall_x_max,0.88,4.436768917217282,3.1055339145046377,-1.3312350027126447,6.655917887540079,2.6179058772470136,1.8419071204740973,-0.05591788754007965,1.0509689364711434,1.6279164895495395,0.0,120.0,none,W0_dry_air_s23400307,W0,dry_air,0,0,"[[1.3598714395033935,2.0057351303273205,1.4509689364711433],[1.5098862291971444,2.013367451899637,1.4746762913808036],[2.231883414073407,2.0667048906147105,1.5875390705254657],[2.9131102907141133,2.133671362492738,1.6824141188312056],[3.5585504935004706,2.2054011803968003,1.757141744730379],[4.17167900964529,2.278241608571277,1.8125175484584657],[4.755497473157487,2.351149721543556,1.849428767038937],[5.312772974135364,2.4241916271926334,1.8686799610097742],[5.846122014211647,2.497795182970977,1.8710664349825552],[6.358046227664415,2.572438681331897,1.8574206687597645],[6.655917887540079,2.6179058772470136,1.8419071204740973]]"
r11_balanced_true_neutral_intervention_diagnostic_v1,8,r11_l0_dry_air_fixed,21,complete,true_neutral_open_loop,6.271133369948292,wall_boundary_exit_retained,finite_neutral_rollout,True,True,False,False,False,True,front_wall_x_max,1.08,3.510552273023406,2.1778626573540003,-1.3326896156694055,6.649995067230872,0.17423827408534268,1.0958384512158523,-0.049995067230872436,0.6958384512158523,1.945989323306518,0.0,117.77862657354001,none,W0_dry_air_s23400348,W0,dry_air,0,0,"[[1.3603235202661512,1.8885324552326845,1.505427498320575],[1.4799788220637908,1.8538770514386238,1.5112394884226839],[2.058376192422447,1.6792437370385334,1.5389342716039973],[2.610274454450313,1.508629086199121,1.5529110207738979],[3.139709492334787,1.3443481462436462,1.5509601453965929],[3.649120478364182,1.1856779562639606,1.5337525328194215],[4.1405976898523695,1.0310096676813343,1.5020115318397123],[4.616124064478969,0.8786845372219615,1.4564583414186671],[5.077627226369153,0.7272761040714613,1.3978921853691324],[5.526964028659414,0.5756335527556923,1.3272388430157607],[5.965864371811585,0.4228420766226362,1.2456083343247704],[6.395829549948405,0.26817511372339686,1.1544043018515466],[6.649995067230872,0.17423827408534268,1.0958384512158523]]"
r11_balanced_true_neutral_intervention_diagnostic_v1,9,r11_l0_dry_air_fixed,23,complete,true_neutral_open_loop,5.413708820555151,wall_boundary_exit_retained,finite_neutral_rollout,True,True,False,False,False,True,front_wall_x_max,1.36,3.201820627187491,1.608351251954947,-1.593469375232544,6.618011558795059,3.862344994728496,0.46301341904685767,-0.018011558795059557,0.06301341904685764,1.7061579290155497,0.0,112.08351251954947,none,W0_dry_air_s23400389,W0,dry_air,0,0,"[[1.3795400264874278,1.8911124813574915,1.707516089258808],[1.482493238505138,1.914481545089519,1.7260116102458927],[1.9873123399052939,2.0009492443443415,1.7741564038921795],[2.4681352369749536,2.0767875352347467,1.792314938654564],[2.923393582617117,2.1640569109039767,1.7898701090411273],[3.354051514789859,2.269358527741272,1.7663169302784023],[3.761640299195132,2.3932807340619004,1.7212856464733355],[4.148365577496394,2.5318853592965738,1.6523240785683746],[4.515294397384769,2.6809977828039124,1.5590751091324466],[4.862605363738489,2.839949038263189,1.4455415966890166],[5.194106026825008,3.006786739499875,1.313116469035079],[5.515770150318805,3.181106315079921,1.1594685750893785],[5.834549506925396,3.3634621020243967,0.9808483779930831],[6.157186652226462,3.555668312661051,0.7774712445273524],[6.484934640056776,3.7699309496750883,0.5569290310913935],[6.618011558795059,3.862344994728496,0.46301341904685767]]"
