diagnostic_version,environment_block_id,library_size_case_id,policy_id,paired_case_count,neutral_mission_success_rate,controlled_mission_success_rate,mission_success_delta_control_minus_neutral,neutral_safe_geometric_rate,controlled_safe_success_rate,safe_success_delta_control_minus_neutral,neutral_wrong_wall_exit_rate,controlled_wrong_wall_exit_rate,neutral_floor_or_ceiling_rate,controlled_floor_or_ceiling_rate,neutral_mean_score,controlled_mean_launch_score,score_delta_control_minus_neutral,neutral_mean_terminal_specific_energy_m,controlled_mean_terminal_specific_energy_m
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l2_four_fan_fixed_nominal,balanced_cluster,spatial_flow_belief_memory_h30,20,0.75,0.8,0.050000000000000044,0.9,0.9,0.0,0.15,0.1,0.1,0.0,73.19143452329887,105.01454596307622,31.82311143977735,2.408099732093573,2.5609049626420006
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l3_fan_parameter_uncertainty,balanced_cluster,no_memory_baseline,20,0.6,0.75,0.15000000000000002,0.85,0.85,0.0,0.25,0.15,0.15,0.0,45.81181113488171,90.66836851284317,44.856557377961465,2.1735557657213005,2.3887765479406795
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l3_fan_parameter_uncertainty,balanced_cluster,spatial_flow_belief_memory_h10,20,0.6,0.75,0.15000000000000002,0.85,0.85,0.0,0.25,0.15,0.15,0.0,45.81181113488171,90.6710297045806,44.859218569698896,2.1735557657212996,2.3905232659982087
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l3_fan_parameter_uncertainty,balanced_cluster,spatial_flow_belief_memory_h3,20,0.6,0.75,0.15000000000000002,0.85,0.85,0.0,0.25,0.15,0.15,0.0,45.81181113488171,90.67102970458059,44.85921856969888,2.1735557657213005,2.3906575852921046
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l3_fan_parameter_uncertainty,balanced_cluster,spatial_flow_belief_memory_h30,20,0.6,0.75,0.15000000000000002,0.85,0.85,0.0,0.25,0.15,0.15,0.0,45.81181113488171,90.67102970458059,44.85921856969888,2.1735557657212996,2.3906575852921046
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l4_local_fan_position_uncertainty,balanced_cluster,no_memory_baseline,20,0.55,0.75,0.19999999999999996,0.85,0.85,0.0,0.3,0.1,0.15,0.0,37.523356253866254,94.52093719554382,56.99758094167757,2.2195399811420726,2.37041099618919
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l4_local_fan_position_uncertainty,balanced_cluster,spatial_flow_belief_memory_h10,20,0.55,0.75,0.19999999999999996,0.85,0.85,0.0,0.3,0.1,0.15,0.0,37.523356253866254,96.50562397905277,58.98226772518652,2.2195399811420726,2.378014609582404
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l4_local_fan_position_uncertainty,balanced_cluster,spatial_flow_belief_memory_h3,20,0.55,0.75,0.19999999999999996,0.85,0.85,0.0,0.3,0.1,0.15,0.0,37.523356253866254,94.50562397905277,56.98226772518652,2.2195399811420726,2.3727061445958295
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l4_local_fan_position_uncertainty,balanced_cluster,spatial_flow_belief_memory_h30,20,0.55,0.75,0.19999999999999996,0.85,0.85,0.0,0.3,0.1,0.15,0.0,37.523356253866254,94.5520348190755,57.02867856520925,2.2195399811420726,2.37397139532029
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l5_active_fan_count_uncertainty,balanced_cluster,no_memory_baseline,20,0.55,0.7,0.1499999999999999,0.75,0.8,0.050000000000000044,0.2,0.1,0.25,0.05,34.342811453940215,78.22304798480118,43.88023653086097,2.1853169429213586,2.294247996228183
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l5_active_fan_count_uncertainty,balanced_cluster,spatial_flow_belief_memory_h10,20,0.55,0.7,0.1499999999999999,0.75,0.8,0.050000000000000044,0.2,0.1,0.25,0.05,34.342811453940215,78.28720971405467,43.944398260114454,2.1853169429213586,2.297272935599523
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l5_active_fan_count_uncertainty,balanced_cluster,spatial_flow_belief_memory_h3,20,0.55,0.7,0.1499999999999999,0.75,0.8,0.050000000000000044,0.2,0.1,0.25,0.05,34.342811453940215,78.2312224716688,43.888411017728586,2.1853169429213586,2.29514182797276
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l5_active_fan_count_uncertainty,balanced_cluster,spatial_flow_belief_memory_h30,20,0.55,0.7,0.1499999999999999,0.75,0.8,0.050000000000000044,0.2,0.1,0.25,0.05,34.342811453940215,78.23122247166879,43.88841101772857,2.1853169429213586,2.29514182797276
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l6_environment_only_full_uncertainty,balanced_cluster,no_memory_baseline,20,0.6,0.7,0.09999999999999998,0.75,0.8,0.050000000000000044,0.15,0.1,0.25,0.05,42.73173406527468,78.21277551353741,35.48104144826273,2.2206814825765795,2.3341910085252695
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l6_environment_only_full_uncertainty,balanced_cluster,spatial_flow_belief_memory_h10,20,0.6,0.7,0.09999999999999998,0.75,0.8,0.050000000000000044,0.15,0.1,0.25,0.05,42.73173406527468,78.2338376274185,35.502103562143816,2.2206814825765795,2.338734720449467
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l6_environment_only_full_uncertainty,balanced_cluster,spatial_flow_belief_memory_h3,20,0.6,0.7,0.09999999999999998,0.75,0.8,0.050000000000000044,0.15,0.1,0.25,0.05,42.73173406527468,78.2338376274185,35.502103562143816,2.2206814825765795,2.338734720449467
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l6_environment_only_full_uncertainty,balanced_cluster,spatial_flow_belief_memory_h30,20,0.6,0.7,0.09999999999999998,0.75,0.8,0.050000000000000044,0.15,0.1,0.25,0.05,42.73173406527468,78.21481666538304,35.48308260010836,2.2206814825765795,2.33576992865079
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l7_full_domain_randomisation_arena_wide,balanced_cluster,no_memory_baseline,20,0.55,0.65,0.09999999999999998,0.7,0.65,-0.04999999999999993,0.15,0.1,0.3,0.05,33.085438990745466,63.75002181919221,30.664582828446747,2.218107485550236,2.305767083542074
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l7_full_domain_randomisation_arena_wide,balanced_cluster,spatial_flow_belief_memory_h10,20,0.55,0.65,0.09999999999999998,0.7,0.65,-0.04999999999999993,0.15,0.1,0.3,0.05,33.085438990745466,63.750381760483904,30.66494276973844,2.2181074855502363,2.3055074786775767
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l7_full_domain_randomisation_arena_wide,balanced_cluster,spatial_flow_belief_memory_h3,20,0.55,0.65,0.09999999999999998,0.7,0.65,-0.04999999999999993,0.15,0.1,0.3,0.05,33.085438990745466,63.750381760483904,30.66494276973844,2.2181074855502363,2.3055074786775767
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l7_full_domain_randomisation_arena_wide,balanced_cluster,spatial_flow_belief_memory_h30,20,0.55,0.65,0.09999999999999998,0.7,0.65,-0.04999999999999993,0.15,0.1,0.3,0.05,33.085438990745466,63.75002181919221,30.664582828446747,2.2181074855502363,2.305767083542074
