chunk_index,status,row_start,row_stop,row_count,partition_path,manifest_path,byte_count,checksum_sha256,duration_s
0,complete,0,800,800,w01_primitive_rows/c00000.csv.gz,chunk_manifests/w01_primitive_rows/c00000.json,1504445,dd25d1a0cf605e3a94fc25a90236a7422bcb458bc1e345bcc50117c798db40a7,34.59926509857178
1,complete,800,1600,800,w01_primitive_rows/c00001.csv.gz,chunk_manifests/w01_primitive_rows/c00001.json,1496957,5fc08e81e510d0a8bde6307696d414177128cd73c9ddf8550816234a701a9aa0,35.51525688171387
2,complete,1600,2400,800,w01_primitive_rows/c00002.csv.gz,chunk_manifests/w01_primitive_rows/c00002.json,1498149,be0c36ac240cf5cdfc1cbab7dff264544017e005334d78f75af342f7f2c15c08,39.00571537017822
3,complete,2400,3200,800,w01_primitive_rows/c00003.csv.gz,chunk_manifests/w01_primitive_rows/c00003.json,1502474,097997de1e91a05ca25da503c048967dc0e9f52463463d67c99700f3eb604df0,37.680774450302124
4,complete,3200,4000,800,w01_primitive_rows/c00004.csv.gz,chunk_manifests/w01_primitive_rows/c00004.json,1502238,e2c62f216c6f28dd93fed70b9b135f1501d08cfe3fc171c49b11a03c9e2c78c7,36.96544861793518
5,complete,4000,4800,800,w01_primitive_rows/c00005.csv.gz,chunk_manifests/w01_primitive_rows/c00005.json,1498162,5dc5bbd8d473becb4445b26f290847a471fa6edaef329ad9c6cba4ae0b246c07,39.92690372467041
6,complete,4800,5600,800,w01_primitive_rows/c00006.csv.gz,chunk_manifests/w01_primitive_rows/c00006.json,1498004,21ac82f3aa433160b527cbae3123d770253855e543ba88939597c217553980e2,38.54301047325134
7,complete,5600,6400,800,w01_primitive_rows/c00007.csv.gz,chunk_manifests/w01_primitive_rows/c00007.json,1505630,8c57c407e0aac6aa9595491e9b9f0e7d3508b2ce355453ddac2ff85c2e14e82d,34.27379250526428
8,complete,6400,7200,800,w01_primitive_rows/c00008.csv.gz,chunk_manifests/w01_primitive_rows/c00008.json,1503763,779cabc06085b9ea192d66c62ca6f1f8c64ba32672b1f9fa7a9c4cbd9022e4c1,23.315829277038574
9,complete,7200,8000,800,w01_primitive_rows/c00009.csv.gz,chunk_manifests/w01_primitive_rows/c00009.json,1489267,de242df99c4e8fe6200f7b70fb0d82969d3e3822b12bb86e29cb5f3377bda048,24.716675281524658
10,complete,8000,8800,800,w01_primitive_rows/c00010.csv.gz,chunk_manifests/w01_primitive_rows/c00010.json,1509070,3544b6e793142b245ea0fa9ea16ac7aad4b0b286d18a30c08a1a24c2715caacc,22.85014057159424
11,complete,8800,9600,800,w01_primitive_rows/c00011.csv.gz,chunk_manifests/w01_primitive_rows/c00011.json,1505847,8c8c5e35a85d8907d1b1db0d4dc106088ef9402856d931114c079f6578cbd447,22.302321910858154
12,complete,9600,10400,800,w01_primitive_rows/c00012.csv.gz,chunk_manifests/w01_primitive_rows/c00012.json,1500327,bbd32a879bc4901814d6cf9aa62a74c02207a16c138b98772f7b741ec693c44b,24.55571961402893
13,complete,10400,11200,800,w01_primitive_rows/c00013.csv.gz,chunk_manifests/w01_primitive_rows/c00013.json,1499706,6b6b11e7cd5662bedad49fd1f33e8855bfad201d50c7bcaa5b2a58317e025c8d,21.855621814727783
14,complete,11200,12000,800,w01_primitive_rows/c00014.csv.gz,chunk_manifests/w01_primitive_rows/c00014.json,1498844,edb24ad328799ed0c862fb7a371b98d172b4f87544baf5393a780a5efad20e1f,20.243064165115356
15,complete,12000,12800,800,w01_primitive_rows/c00015.csv.gz,chunk_manifests/w01_primitive_rows/c00015.json,1499649,3144eb525cfe24d87dc07393d383260267b0a3f0736bfe040644e3aaa991d2ee,22.215937614440918
16,complete,12800,13600,800,w01_primitive_rows/c00016.csv.gz,chunk_manifests/w01_primitive_rows/c00016.json,1492983,1fbe7cb7ca6f70422c8772c046133c73c5c8a723814866f4f491e7a3eb1c74f8,21.714016914367676
17,complete,13600,14400,800,w01_primitive_rows/c00017.csv.gz,chunk_manifests/w01_primitive_rows/c00017.json,1511566,182bdf44e19c860acd56b541b66c50999c0478cb15252e283d992410bb08d816,20.816742658615112
18,complete,14400,15200,800,w01_primitive_rows/c00018.csv.gz,chunk_manifests/w01_primitive_rows/c00018.json,1502249,687025cc75bceb1d354ae35a06d46b82c3a25fc1e100ad0e52608f3fd332ec37,22.585743188858032
19,complete,15200,16000,800,w01_primitive_rows/c00019.csv.gz,chunk_manifests/w01_primitive_rows/c00019.json,1498648,ed5de2c8c11ad059c4b198b208685c6997970fceb893e4d78090c6f18e5340d8,23.2857985496521
20,complete,16000,16800,800,w01_primitive_rows/c00020.csv.gz,chunk_manifests/w01_primitive_rows/c00020.json,1501870,4e818dd77471b41142ba38ae1b73acdd1434cb86c76c2c49a365907a68dae7fd,20.113799810409546
21,complete,16800,17600,800,w01_primitive_rows/c00021.csv.gz,chunk_manifests/w01_primitive_rows/c00021.json,1503708,f1592c40a4c6cf45e1c35905b859b7a2eae6a9336c947526f9a60c3c09476129,19.91323685646057
