run_id,scenario_id,primitive_name,selected_primitive,seed,wind_model,wind_mode,wind_param_label,latency_mode,latency_s,latency_range_s,state_feedback_delay_s,actuator_t10_s,actuator_t50_nominal_s,actuator_t90_s,conservative_actuator_bound_s,vicon_filter_cutoff_hz,vicon_filter_model,duration_s,termination_reason,success,failure_class,heading_change_deg,height_change_m,terminal_speed_m_s,max_alpha_deg,max_beta_deg,max_bank_deg,min_wall_distance_m,saturation_time_s,saturation_fraction,tracking_error_rms,exit_recoverable,governor_rejection_reason,candidate_count,rejected_count,log_path,primitive_selected,max_abs_phi_deg,inside_safe_volume,log_path_relative
s4_gaussian_four_panel_control_reference_seed1,s4_gaussian_four_panel_control_reference,nominal_glide,nominal_glide,1,four_gaussian_var,panel,01_Thermal/B_results/four_var_params.xlsx,nominal,0.108,0.098000:0.118000,0.0,0.073,0.108,0.13,0.151,20.0,one_pole,0.24,,True,none,-0.37599973218454585,0.03823201660529163,5.772489173949111,13.718270679727581,0.04064934667602013,0.4740337541243545,0.25,0.09230769230769231,0.1282051282051282,0.18128681495122978,True,,0,0,control_reference_rollout.csv,nominal_glide,0.4740337541243545,True,control_reference_rollout.csv
