path,byte_count,size_mb,above_75mb,above_100mb,under_100mb
manifests/run_manifest.json,2465,0.0023508071899414062,False,False,True
manifests/table_manifest.json,8944,0.0085296630859375,False,False,True
metrics/blocked_or_approximate_ratio_summary.csv,93,8.869171142578125e-05,False,False,True
metrics/coverage_summary.csv,47189,0.04500293731689453,False,False,True
metrics/file_size_audit.csv,515,0.0004911422729492188,False,False,True
metrics/outcome_summary.csv,238775,0.22771358489990234,False,False,True
metrics/runtime_summary.csv,206,0.0001964569091796875,False,False,True
reports/claim_boundary_report.md,457,0.00043582916259765625,False,False,True
reports/run_report.md,535,0.0005102157592773438,False,False,True
