library_size_case_id,policy_id,history_length,launch_count,safe_success_rate,full_safe_success_rate,hard_failure_rate,physical_hard_failure_rate,floor_or_ceiling_violation_rate,physical_floor_or_ceiling_violation_rate,expected_low_energy_dry_air_sink_rate,claim_bearing_episode_rate,no_viable_primitive_rate,mission_success_rate,front_wall_terminal_success_rate,wrong_wall_exit_rate,terminal_useful_rate,lift_capture_rate,mean_lift_dwell_time_s,mean_energy_residual_m,mean_net_specific_energy_delta_m,mean_positive_specific_energy_gain_m,mean_updraft_specific_energy_gain_proxy_m,mean_gross_specific_energy_loss_m,mean_terminal_specific_energy_m,mean_terminal_specific_energy_reserve_m,mean_terminal_specific_energy_bonus,mean_episode_flight_time_s,mean_initial_launch_speed_m_s,mean_launch_score,median_launch_score,mean_min_wall_margin_m,selected_primitive_family_count,selected_variant_count,governor_rejection_count,belief_observation_count,belief_uncertainty,memory_changed_selection_rate,exploration_changed_selection_rate
balanced_cluster,no_memory_baseline,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.3,0.0537003264266324,-0.2857059246611175,0.0571959237957218,0.3167323048565003,0.3429018484568393,3.735384080784975,3.335384080784975,20.0,0.7999999999999999,7.019549500186765,127.83464609713,127.83464609713,-0.1162928827258005,1,1,0,0,1.0,0.0,0.0
balanced_cluster,spatial_flow_belief_memory_h10,10,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.3,0.0537003264266324,-0.2857059246611175,0.0571959237957218,0.3167323048565003,0.3429018484568393,3.735384080784975,3.335384080784975,20.0,0.7999999999999999,7.019549500186765,127.83464609713,127.83464609713,-0.1162928827258005,1,1,0,786,0.035668818750321,0.0,0.0
balanced_cluster,spatial_flow_belief_memory_h3,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.3,0.0537003264266324,-0.2857059246611175,0.0571959237957218,0.3167323048565003,0.3429018484568393,3.735384080784975,3.335384080784975,20.0,0.7999999999999999,7.019549500186765,127.83464609713,127.83464609713,-0.1162928827258005,1,1,0,290,0.0587220219514703,0.0,0.0
balanced_cluster,spatial_flow_belief_memory_h30,30,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.3,-0.0075812278093909,-0.2910235358772519,0.0527199939426448,0.3085666492913558,0.3437435298198967,3.7300664695688406,3.3300664695688407,20.0,0.7999999999999999,7.019549500186765,127.67133298582712,127.67133298582712,-0.1114669412172002,1,1,0,2195,0.0213443403646878,1.0,0.0
heavy_cluster,no_memory_baseline,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.3,0.0412108395730972,-0.3589078968305728,0.0406760926303215,0.3295305087548785,0.3995839894608943,3.66218210861552,3.2621821086155203,20.0,0.7999999999999999,7.019549500186765,128.09061017509757,128.09061017509757,-0.1236415402983821,1,1,0,0,1.0,0.0,0.0
heavy_cluster,spatial_flow_belief_memory_h10,10,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.3,0.0412108395730972,-0.3589078968305728,0.0406760926303215,0.3295305087548785,0.3995839894608943,3.66218210861552,3.2621821086155203,20.0,0.7999999999999999,7.019549500186765,128.09061017509757,128.09061017509757,-0.1236415402983821,1,1,0,776,0.0358979079308869,0.0,0.0
heavy_cluster,spatial_flow_belief_memory_h3,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.3,0.0412108395730972,-0.3589078968305728,0.0406760926303215,0.3295305087548785,0.3995839894608943,3.66218210861552,3.2621821086155203,20.0,0.7999999999999999,7.019549500186765,128.09061017509757,128.09061017509757,-0.1236415402983821,1,1,0,281,0.0596549986271893,0.0,0.0
heavy_cluster,spatial_flow_belief_memory_h30,30,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.3,0.0471191602248044,-0.4120348481413973,0.0004023841583302,0.3285765828983361,0.4124372322997276,3.609055157304695,3.2090551573046953,20.0,0.7999999999999999,7.019549500186765,128.07153165796672,128.07153165796672,-0.052873633374773,1,1,0,2177,0.0214323989844523,1.0,0.0
light_cluster,no_memory_baseline,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.3,0.0958939644086949,-0.2828121609859346,0.0485342204551271,0.3185436776029672,0.3313463814410617,3.738277844460158,3.338277844460158,20.0,0.7999999999999999,7.019549500186765,127.87087355205935,127.87087355205935,-0.0981742947671255,1,1,0,0,1.0,0.0,0.0
light_cluster,spatial_flow_belief_memory_h10,10,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.3,0.0958939644086949,-0.2828121609859346,0.0485342204551271,0.3185436776029672,0.3313463814410617,3.738277844460158,3.338277844460158,20.0,0.7999999999999999,7.019549500186765,127.87087355205935,127.87087355205935,-0.0981742947671255,1,1,0,788,0.0356235249939548,0.0,0.0
