compact_library_id,library_size_case_id,library_size_human_label,selection_policy,primitive_variant_id,transition_object_id,primitive_id,entry_role,transition_entry_class,controller_id,local_lqr_speed_bin_id,local_lqr_reference_speed_m_s,reference_state_vector,reference_command_vector,finite_horizon_s,controller_input_slots_per_primitive,controller_input_update_period_s,primitive_timing_contract_version,Q_weight_json,R_weight_json,K_gain_checksum,augmented_A_checksum,augmented_B_checksum,augmented_gain_checksum,source_w01_root,source_w2_root,source_w3_root,cluster_id,representative_rank,representative_score,representative_score_energy_term_source,selection_algorithm,medoid_selection_reason,coverage_marginal_gain,coverage_worst_case,coverage_breadth,medoid_quality_score,medoid_design_centrality,medoid_distance_to_group_center,medoid_redundancy_penalty,selection_rank_order,robustness_profile_version,robustness_coverage_labels_json,robustness_coverage_rates_json,robustness_terminal_rates_json,robustness_hard_failure_rates_json,robustness_environment_modes_seen,robustness_start_families_seen,robustness_active_fan_counts_seen,robustness_evidence_blocks_seen,robustness_uncertainty_tiers_seen,robustness_active_fan_policies_seen,robustness_fan_position_policies_seen,robustness_speed_bins_seen,continuation_valid_count,continuation_valid_rate,transition_chain_compatible_count,transition_chain_compatible_rate,transition_success_probability,transition_exit_classes_seen,transition_pairs_seen,episode_terminal_useful_count,episode_terminal_useful_rate,hard_failure_count,hard_failure_rate,expected_energy_residual_m,expected_updraft_gain_proxy_m,expected_positive_specific_energy_gain_m,expected_lift_dwell_time_s,minimum_wall_margin_min_m,floor_margin_min_m,ceiling_margin_min_m,saturation_fraction_mean,known_failure_boundaries,w3_environment_modes_seen,w3_variant_status,claim_status,mutation_status
v53lib_super_light_cluster_71d65a0696d8,super_light_cluster,super-light clustering and merging,coverage_medoid_greedy_marginal_top_12_per_primitive_transition_entry,primvar_energy_retaining_bank_transition_object_f378f7a74cce,primvar_energy_retaining_bank_transition_object_f378f7a74cce__entry_boundary_near,energy_retaining_bank,transition_object,boundary_near,lqrta_energy_retaining_bank_48deda2bd39d,speed_bin_5p0_m_s,5.0,"[0.0,0.0,0.0,0.13,-0.01489029842092554,0.0,4.961198229091909,0.0,0.6217009985960275,0.0,0.0,0.0,0.0,-0.021914755184844342,0.0]","[0.0,-0.021914755184844342,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":25.118357504711746,""q_rates"":0.3439715354946793,""q_surfaces"":0.13958580613945484,""q_velocity"":0.5583432245578194,""reference_bank_bias_rad"":-0.03,""reference_pitch_bias_rad"":-0.03833333333333334,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.2409377607517196,""r_elevator"":1.1168439846765477,""r_rudder"":0.2648080882901508}",c772347e4db883003e86ebcf94ce6e2405585f6cdab5f2653007636dd9a05185,46f7e19c62c0c6d4eb88fcf9b345043db8a00901e32d949735a0a37072ae2af0,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,20520b48d34acd78989fceaf28009a70f2731ad000240d382995eb07e115300c,03_Control/05_Results/R5_dense/B02,,03_Control/05_Results/R7_survival/B02,super_light_cluster_energy_retaining_bank_boundary_near_r000,0,1.07594125,updraft_gain_proxy_mean_m_not_net_energy_residual,coverage_aware_behavior_qr_medoid_greedy_marginal,best_worst_case_coverage_medoid,0.31897759103641454,0.0,0.31897759103641454,0.28717950047392454,0.074351027148209,8.371006405289837,0.0,0,coverage_behavior_qr_medoid_profile_v1,"[""r7_block:r7_anchor_dry_air"",""r7_block:r7_anchor_four_fan_fixed"",""r7_block:r7_anchor_single_fan_fixed"",""r7_block:r7_random_active_fan_count"",""r7_block:r7_random_arena_wide"",""r7_block:r7_random_four_fan_parameter"",""r7_block:r7_random_local_fan_position"",""r7_block:r7_random_single_fan_local"",""tier:active_fan_count_uncertainty"",""tier:anchor_dry_air"",""tier:anchor_fixed_four_fan"",""tier:anchor_fixed_single_fan"",""tier:arena_wide_full_randomisation"",""tier:four_fan_parameter_uncertainty"",""tier:local_fan_position_uncertainty"",""tier:single_fan_local_uncertainty"",""fan_policy:balanced_0_1_2_3_4_for_active_fan_number_variation"",""fan_policy:balanced_0_1_2_3_4_with_arena_wide_fan_position_generalisation"",""fan_policy:fixed_four_active_fans"",""fan_policy:fixed_one_active_fan"",""fan_policy:fixed_zero_active_fans"",""fan_position_policy:common_shift"",""fan_position_policy:fixed_base_positions"",""fan_position_policy:independent_uniform_xy_bounds"",""fan_position_policy:no_fan_positions"",""env:dry_air"",""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:0"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4"",""speed_bin:speed_bin_2p0_m_s"",""speed_bin:speed_bin_2p5_m_s"",""speed_bin:speed_bin_3p0_m_s"",""speed_bin:speed_bin_3p5_m_s"",""speed_bin:speed_bin_4p0_m_s"",""speed_bin:speed_bin_4p5_m_s"",""speed_bin:speed_bin_5p0_m_s"",""speed_bin:speed_bin_5p5_m_s"",""speed_bin:speed_bin_6p0_m_s"",""speed_bin:speed_bin_6p5_m_s"",""speed_bin:speed_bin_7p0_m_s"",""speed_bin:speed_bin_7p5_m_s"",""speed_bin:speed_bin_8p0_m_s"",""transition:boundary_near->boundary_near"",""transition:boundary_near->safe_terminal"",""transition:inflight_stable->boundary_near"",""transition:inflight_stable->inflight_stable"",""transition:inflight_stable->recoverable_degraded"",""transition:launch_gate->boundary_near"",""transition:launch_gate->inflight_stable"",""transition:launch_gate->post_launch_degraded"",""transition:recoverable_degraded->boundary_near"",""transition:recoverable_degraded->inflight_stable"",""transition:recoverable_degraded->recoverable_degraded"",""exit:boundary_near"",""exit:inflight_stable"",""exit:post_launch_degraded"",""exit:recoverable_degraded"",""exit:safe_terminal""]","[0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.0,0.0,0.0,0.0,0.5357142857142857,0.5416666666666666,0.5,0.75,0.5441176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]","[0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.0,0.0,0.0,0.0,0.5357142857142857,0.5416666666666666,0.5,0.75,0.5441176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",dry_air;w3_randomised_four;w3_randomised_single,inflight_boundary_near,0;1;2;3;4,r7_anchor_dry_air;r7_anchor_four_fan_fixed;r7_anchor_single_fan_fixed;r7_random_active_fan_count;r7_random_arena_wide;r7_random_four_fan_parameter;r7_random_local_fan_position;r7_random_single_fan_local,active_fan_count_uncertainty;anchor_dry_air;anchor_fixed_four_fan;anchor_fixed_single_fan;arena_wide_full_randomisation;four_fan_parameter_uncertainty;local_fan_position_uncertainty;single_fan_local_uncertainty,balanced_0_1_2_3_4_for_active_fan_number_variation;balanced_0_1_2_3_4_with_arena_wide_fan_position_generalisation;fixed_four_active_fans;fixed_one_active_fan;fixed_zero_active_fans,common_shift;fixed_base_positions;independent_uniform_xy_bounds;no_fan_positions,speed_bin_5p0_m_s,72,0.45,88,0.55,0.55,boundary_near;safe_terminal,boundary_near->boundary_near;boundary_near->safe_terminal,88,0.55,0,0.0,-0.0311862264356574,0.0,0.0052295140866773756,0.031375,-0.0723946141383891,0.5038448540487316,0.7971669948028199,0.8225,boundary_near_route_usable_low_hard_failure,dry_air;w3_randomised_four;w3_randomised_single,route_usable,simulation_only_post_w3_library_size_case_representative,references_existing_frozen_transition_object_no_Q_R_K_reference_horizon_ID_mutation
v53lib_super_light_cluster_9e120cc1f7cc,super_light_cluster,super-light clustering and merging,coverage_medoid_greedy_marginal_top_12_per_primitive_transition_entry,primvar_energy_retaining_bank_transition_object_6f8a8257f457,primvar_energy_retaining_bank_transition_object_6f8a8257f457__entry_boundary_near,energy_retaining_bank,transition_object,boundary_near,lqrta_energy_retaining_bank_c44960542143,speed_bin_8p0_m_s,8.0,"[0.0,0.0,0.0,0.10500000000000001,-0.07896388045251644,0.0,7.990758646972372,0.0,0.3844167606078879,0.0,0.0,0.0,0.0,-0.007922324452238772,0.0]","[0.0,-0.007922324452238772,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":6.72,""q_rates"":2.52,""q_surfaces"":0.18,""q_velocity"":0.78,""reference_bank_bias_rad"":-0.055,""reference_pitch_bias_rad"":0.0,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.4,""r_elevator"":1.26,""r_rudder"":1.68}",5f16476e61536feae2dce57d84ac3df350808a721f3c81942b7b6557d1dded1a,a07a3f5eab717036e5a1f18b1f433cf3acba38596179990bedb7a3a288dc8899,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,50954eb8f02cc44dd0643f6857564ffa945b8e76a89f92daa37fe2b5c2219f3c,03_Control/05_Results/R5_dense/B02,,03_Control/05_Results/R7_survival/B02,super_light_cluster_energy_retaining_bank_boundary_near_r001,1,1.07594125,updraft_gain_proxy_mean_m_not_net_energy_residual,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_speed_bin_marginal_coverage_medoid,0.008208955223880599,0.0,0.3189775910364146,0.28269602966801927,0.0295163190891559,31.458876981394603,0.04021267093916081,1,coverage_behavior_qr_medoid_profile_v1,"[""r7_block:r7_anchor_dry_air"",""r7_block:r7_anchor_four_fan_fixed"",""r7_block:r7_anchor_single_fan_fixed"",""r7_block:r7_random_active_fan_count"",""r7_block:r7_random_arena_wide"",""r7_block:r7_random_four_fan_parameter"",""r7_block:r7_random_local_fan_position"",""r7_block:r7_random_single_fan_local"",""tier:active_fan_count_uncertainty"",""tier:anchor_dry_air"",""tier:anchor_fixed_four_fan"",""tier:anchor_fixed_single_fan"",""tier:arena_wide_full_randomisation"",""tier:four_fan_parameter_uncertainty"",""tier:local_fan_position_uncertainty"",""tier:single_fan_local_uncertainty"",""fan_policy:balanced_0_1_2_3_4_for_active_fan_number_variation"",""fan_policy:balanced_0_1_2_3_4_with_arena_wide_fan_position_generalisation"",""fan_policy:fixed_four_active_fans"",""fan_policy:fixed_one_active_fan"",""fan_policy:fixed_zero_active_fans"",""fan_position_policy:common_shift"",""fan_position_policy:fixed_base_positions"",""fan_position_policy:independent_uniform_xy_bounds"",""fan_position_policy:no_fan_positions"",""env:dry_air"",""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:0"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4"",""speed_bin:speed_bin_2p0_m_s"",""speed_bin:speed_bin_2p5_m_s"",""speed_bin:speed_bin_3p0_m_s"",""speed_bin:speed_bin_3p5_m_s"",""speed_bin:speed_bin_4p0_m_s"",""speed_bin:speed_bin_4p5_m_s"",""speed_bin:speed_bin_5p0_m_s"",""speed_bin:speed_bin_5p5_m_s"",""speed_bin:speed_bin_6p0_m_s"",""speed_bin:speed_bin_6p5_m_s"",""speed_bin:speed_bin_7p0_m_s"",""speed_bin:speed_bin_7p5_m_s"",""speed_bin:speed_bin_8p0_m_s"",""transition:boundary_near->boundary_near"",""transition:boundary_near->safe_terminal"",""transition:inflight_stable->boundary_near"",""transition:inflight_stable->inflight_stable"",""transition:inflight_stable->recoverable_degraded"",""transition:launch_gate->boundary_near"",""transition:launch_gate->inflight_stable"",""transition:launch_gate->post_launch_degraded"",""transition:recoverable_degraded->boundary_near"",""transition:recoverable_degraded->inflight_stable"",""transition:recoverable_degraded->recoverable_degraded"",""exit:boundary_near"",""exit:inflight_stable"",""exit:post_launch_degraded"",""exit:recoverable_degraded"",""exit:safe_terminal""]","[0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.0,0.0,0.0,0.0,0.5357142857142857,0.5416666666666666,0.5,0.75,0.5441176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]","[0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.0,0.0,0.0,0.0,0.5357142857142857,0.5416666666666666,0.5,0.75,0.5441176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",dry_air;w3_randomised_four;w3_randomised_single,inflight_boundary_near,0;1;2;3;4,r7_anchor_dry_air;r7_anchor_four_fan_fixed;r7_anchor_single_fan_fixed;r7_random_active_fan_count;r7_random_arena_wide;r7_random_four_fan_parameter;r7_random_local_fan_position;r7_random_single_fan_local,active_fan_count_uncertainty;anchor_dry_air;anchor_fixed_four_fan;anchor_fixed_single_fan;arena_wide_full_randomisation;four_fan_parameter_uncertainty;local_fan_position_uncertainty;single_fan_local_uncertainty,balanced_0_1_2_3_4_for_active_fan_number_variation;balanced_0_1_2_3_4_with_arena_wide_fan_position_generalisation;fixed_four_active_fans;fixed_one_active_fan;fixed_zero_active_fans,common_shift;fixed_base_positions;independent_uniform_xy_bounds;no_fan_positions,speed_bin_8p0_m_s,72,0.45,88,0.55,0.55,boundary_near;safe_terminal,boundary_near->boundary_near;boundary_near->safe_terminal,88,0.55,0,0.0,-0.0310739600620925,0.0,0.004899498193506198,0.031375,-0.0723538281416953,0.5036672446461496,0.7971669948028199,0.4949999999999999,boundary_near_route_usable_low_hard_failure,dry_air;w3_randomised_four;w3_randomised_single,route_usable,simulation_only_post_w3_library_size_case_representative,references_existing_frozen_transition_object_no_Q_R_K_reference_horizon_ID_mutation
v53lib_super_light_cluster_8990dee5fee5,super_light_cluster,super-light clustering and merging,coverage_medoid_greedy_marginal_top_12_per_primitive_transition_entry,primvar_energy_retaining_bank_transition_object_3798078a7ac1,primvar_energy_retaining_bank_transition_object_3798078a7ac1__entry_boundary_near,energy_retaining_bank,transition_object,boundary_near,lqrta_energy_retaining_bank_939cc43903f1,speed_bin_3p0_m_s,3.0,"[0.0,0.0,0.0,0.16,0.05045342338752222,0.0,2.9720016025389873,0.0,0.40890888288919713,0.0,0.0,0.0,0.0,-0.02691332032012884,0.0]","[0.0,-0.02691332032012884,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":5.28,""q_rates"":1.9800000000000002,""q_surfaces"":0.12,""q_velocity"":0.66,""reference_bank_bias_rad"":0.0,""reference_pitch_bias_rad"":0.018,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.6,""r_elevator"":0.54,""r_rudder"":0.72}",6990ac93ec293e713af91f657bc2010b456f45c0ff011cf62711bb617239b5c3,1d1fcb4bc0a3d44eb46fb20c2ff74df8038da7f13c084e0025398358a3b0e8e7,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,8777701bc47e117034fb5940fcfbd51e9e5a3e075774070cae657c4e1d719a96,03_Control/05_Results/R5_dense/B02,,03_Control/05_Results/R7_survival/B02,super_light_cluster_energy_retaining_bank_boundary_near_r002,2,1.0758962500000002,updraft_gain_proxy_mean_m_not_net_energy_residual,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_speed_bin_marginal_coverage_medoid,0.008208955223880599,0.0,0.31897759103641454,0.2715901051013351,0.05482070978552282,13.472800021865874,0.6332958437077048,2,coverage_behavior_qr_medoid_profile_v1,"[""r7_block:r7_anchor_dry_air"",""r7_block:r7_anchor_four_fan_fixed"",""r7_block:r7_anchor_single_fan_fixed"",""r7_block:r7_random_active_fan_count"",""r7_block:r7_random_arena_wide"",""r7_block:r7_random_four_fan_parameter"",""r7_block:r7_random_local_fan_position"",""r7_block:r7_random_single_fan_local"",""tier:active_fan_count_uncertainty"",""tier:anchor_dry_air"",""tier:anchor_fixed_four_fan"",""tier:anchor_fixed_single_fan"",""tier:arena_wide_full_randomisation"",""tier:four_fan_parameter_uncertainty"",""tier:local_fan_position_uncertainty"",""tier:single_fan_local_uncertainty"",""fan_policy:balanced_0_1_2_3_4_for_active_fan_number_variation"",""fan_policy:balanced_0_1_2_3_4_with_arena_wide_fan_position_generalisation"",""fan_policy:fixed_four_active_fans"",""fan_policy:fixed_one_active_fan"",""fan_policy:fixed_zero_active_fans"",""fan_position_policy:common_shift"",""fan_position_policy:fixed_base_positions"",""fan_position_policy:independent_uniform_xy_bounds"",""fan_position_policy:no_fan_positions"",""env:dry_air"",""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:0"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4"",""speed_bin:speed_bin_2p0_m_s"",""speed_bin:speed_bin_2p5_m_s"",""speed_bin:speed_bin_3p0_m_s"",""speed_bin:speed_bin_3p5_m_s"",""speed_bin:speed_bin_4p0_m_s"",""speed_bin:speed_bin_4p5_m_s"",""speed_bin:speed_bin_5p0_m_s"",""speed_bin:speed_bin_5p5_m_s"",""speed_bin:speed_bin_6p0_m_s"",""speed_bin:speed_bin_6p5_m_s"",""speed_bin:speed_bin_7p0_m_s"",""speed_bin:speed_bin_7p5_m_s"",""speed_bin:speed_bin_8p0_m_s"",""transition:boundary_near->boundary_near"",""transition:boundary_near->safe_terminal"",""transition:inflight_stable->boundary_near"",""transition:inflight_stable->inflight_stable"",""transition:inflight_stable->recoverable_degraded"",""transition:launch_gate->boundary_near"",""transition:launch_gate->inflight_stable"",""transition:launch_gate->post_launch_degraded"",""transition:recoverable_degraded->boundary_near"",""transition:recoverable_degraded->inflight_stable"",""transition:recoverable_degraded->recoverable_degraded"",""exit:boundary_near"",""exit:inflight_stable"",""exit:post_launch_degraded"",""exit:recoverable_degraded"",""exit:safe_terminal""]","[0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.0,0.0,0.0,0.0,0.5357142857142857,0.5416666666666666,0.5,0.75,0.5441176470588235,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]","[0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.0,0.0,0.0,0.0,0.5357142857142857,0.5416666666666666,0.5,0.75,0.5441176470588235,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",dry_air;w3_randomised_four;w3_randomised_single,inflight_boundary_near,0;1;2;3;4,r7_anchor_dry_air;r7_anchor_four_fan_fixed;r7_anchor_single_fan_fixed;r7_random_active_fan_count;r7_random_arena_wide;r7_random_four_fan_parameter;r7_random_local_fan_position;r7_random_single_fan_local,active_fan_count_uncertainty;anchor_dry_air;anchor_fixed_four_fan;anchor_fixed_single_fan;arena_wide_full_randomisation;four_fan_parameter_uncertainty;local_fan_position_uncertainty;single_fan_local_uncertainty,balanced_0_1_2_3_4_for_active_fan_number_variation;balanced_0_1_2_3_4_with_arena_wide_fan_position_generalisation;fixed_four_active_fans;fixed_one_active_fan;fixed_zero_active_fans,common_shift;fixed_base_positions;independent_uniform_xy_bounds;no_fan_positions,speed_bin_3p0_m_s,72,0.45,88,0.55,0.55,boundary_near;safe_terminal,boundary_near->boundary_near;boundary_near->safe_terminal,88,0.55,0,0.0,-0.0315922060559042,0.0,0.0049202044345766065,0.029875,-0.0723177891190154,0.5038687406903173,0.7971669948028199,0.79375,boundary_near_route_usable_low_hard_failure,dry_air;w3_randomised_four;w3_randomised_single,route_usable,simulation_only_post_w3_library_size_case_representative,references_existing_frozen_transition_object_no_Q_R_K_reference_horizon_ID_mutation
