relative_path,byte_count,size_mb,above_75mb,above_100mb,push_allowed
manifests/balanced_cluster_primitive_library.json,720130,0.6867694854736328,False,False,True
manifests/heavy_cluster_primitive_library.json,241350,0.23016929626464844,False,False,True
manifests/light_cluster_primitive_library.json,1438854,1.3721981048583984,False,False,True
manifests/no_cluster_no_merge_primitive_library.json,15164030,14.461545944213867,False,False,True
manifests/post_w3_library_size_study_manifest.json,3918,0.0037364959716796875,False,False,True
manifests/super_light_cluster_primitive_library.json,2835290,2.7039432525634766,False,False,True
metrics/balanced_cluster_representative_library.csv,503921,0.4805765151977539,False,False,True
metrics/coverage_medoid_selection_audit.csv,2551646,2.433439254760742,False,False,True
metrics/heavy_cluster_representative_library.csv,168303,0.1605062484741211,False,False,True
metrics/launch_gate_candidate_availability.csv,505,0.00048160552978515625,False,False,True
metrics/launch_gate_entry_role_audit.csv,7455,0.007109642028808594,False,False,True
metrics/library_size_case_summary.csv,1216,0.00115966796875,False,False,True
metrics/light_cluster_representative_library.csv,1007925,0.9612321853637695,False,False,True
metrics/no_cluster_no_merge_representative_library.csv,10618976,10.127044677734375,False,False,True
metrics/post_w3_representative_library_all_cases.csv,14280678,13.619115829467773,False,False,True
metrics/post_w3_robustness_profile.csv,6950911,6.628905296325684,False,False,True
metrics/speed_bin_coverage_audit.csv,65356,0.062328338623046875,False,False,True
metrics/super_light_cluster_representative_library.csv,1989213,1.8970613479614258,False,False,True
