compact_library_id,library_size_case_id,library_size_human_label,selection_policy,primitive_variant_id,primitive_id,entry_role,controller_id,reference_state_vector,reference_command_vector,finite_horizon_s,controller_input_slots_per_primitive,controller_input_update_period_s,primitive_timing_contract_version,Q_weight_json,R_weight_json,K_gain_checksum,augmented_A_checksum,augmented_B_checksum,augmented_gain_checksum,source_w01_root,source_w2_root,source_w3_root,cluster_id,representative_rank,representative_score,representative_score_energy_term_source,selection_algorithm,medoid_selection_reason,coverage_marginal_gain,coverage_worst_case,coverage_breadth,medoid_quality_score,medoid_design_centrality,medoid_distance_to_group_center,medoid_redundancy_penalty,selection_rank_order,robustness_profile_version,robustness_coverage_labels_json,robustness_coverage_rates_json,robustness_terminal_rates_json,robustness_hard_failure_rates_json,robustness_environment_modes_seen,robustness_start_families_seen,robustness_active_fan_counts_seen,continuation_valid_count,continuation_valid_rate,episode_terminal_useful_count,episode_terminal_useful_rate,hard_failure_count,hard_failure_rate,expected_energy_residual_m,expected_updraft_gain_proxy_m,expected_positive_specific_energy_gain_m,expected_lift_dwell_time_s,minimum_wall_margin_min_m,floor_margin_min_m,ceiling_margin_min_m,saturation_fraction_mean,known_failure_boundaries,w3_environment_modes_seen,w3_variant_status,claim_status,mutation_status
v53lib_light_cluster_3243e5a903b3,light_cluster,light clustering and merging,coverage_medoid_greedy_marginal_top_6_per_primitive_entry_role,primvar_energy_retaining_bank_inflight_only_429b2f7b1a4a,energy_retaining_bank,inflight_only,lqrta_energy_retaining_bank_4a87578c78c0,"[0.0,0.0,0.0,0.16,-0.03216286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":2.4,""q_rates"":0.9,""q_surfaces"":0.15,""q_velocity"":1.4,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":2.0,""r_elevator"":1.8,""r_rudder"":2.4}",ea8726971e8766c6c0b0684ce120dca18c379b543535af15b87964ac89bccedd,dcb4ddf013a8d36ccf89786f4d6e213920b747af27a0bb5eb9664979a3f60e0b,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,db3cb7e4dc11b59f93687b83d7f097c2e2c64327f4da26f2879ee851c06df706,03_Control/05_Results/lqr_contextual_v1_0/w01_dense/036,,03_Control/05_Results/lqr_contextual_v1_0/w3_survival/018,light_cluster_energy_retaining_bank_inflight_only_r000,0,1.00192,updraft_gain_proxy_mean_m_not_net_energy_residual,coverage_aware_behavior_qr_medoid_greedy_marginal,best_worst_case_coverage_medoid,0.7272727272727273,0.0,0.7272727272727273,0.40478261751081807,0.22964435692636267,2.645609358251647,0.0,0,coverage_behavior_qr_medoid_profile_v1,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4,40,1.0,0,0.0,0,0.0,-0.0008795544595556,0.0,0.02482455248768813,0.064,0.2938319714483359,0.5400725641009279,0.7430390208019473,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,survived,simulation_only_post_w3_library_size_case_representative,references_existing_frozen_variant_no_Q_R_K_reference_horizon_entry_role_ID_mutation
v53lib_light_cluster_b47d5ad33622,light_cluster,light clustering and merging,coverage_medoid_greedy_marginal_top_6_per_primitive_entry_role,primvar_energy_retaining_bank_inflight_only_707a66ab85c6,energy_retaining_bank,inflight_only,lqrta_energy_retaining_bank_89e1785c3275,"[0.0,0.0,0.0,0.16,-0.03216286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":14.399999999999999,""q_rates"":5.4,""q_surfaces"":0.15,""q_velocity"":8.399999999999999,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.75,""r_elevator"":0.675,""r_rudder"":0.8999999999999999}",ea7aa4f3a220409362cf58ae468671ba8a928b35d231f32b6cbcbc094245c608,dcb4ddf013a8d36ccf89786f4d6e213920b747af27a0bb5eb9664979a3f60e0b,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,7b8f8a31148e3596b35a0508750a9fe5fde4872e4b28160faa443edc57f7b37f,03_Control/05_Results/lqr_contextual_v1_0/w01_dense/036,,03_Control/05_Results/lqr_contextual_v1_0/w3_survival/018,light_cluster_energy_retaining_bank_inflight_only_r001,1,1.001665,updraft_gain_proxy_mean_m_not_net_energy_residual,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,0.0,0.0,0.7272727272727273,0.37778263590535244,0.2172202984474029,2.940061366994654,0.04552304580185229,1,coverage_behavior_qr_medoid_profile_v1,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4,40,1.0,0,0.0,0,0.0,-0.0044477490225172,0.0,0.023146403526652308,0.0554999999999999,0.2925806353062743,0.5435009197089571,0.7430390208019473,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,survived,simulation_only_post_w3_library_size_case_representative,references_existing_frozen_variant_no_Q_R_K_reference_horizon_entry_role_ID_mutation
v53lib_light_cluster_768c9238e010,light_cluster,light clustering and merging,coverage_medoid_greedy_marginal_top_6_per_primitive_entry_role,primvar_energy_retaining_bank_inflight_only_f41bc95c5496,energy_retaining_bank,inflight_only,lqrta_energy_retaining_bank_75c4472fa1e2,"[0.0,0.0,0.0,0.16,-0.03216286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":2.4,""q_rates"":0.9,""q_surfaces"":0.15,""q_velocity"":1.4,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.5,""r_elevator"":0.45,""r_rudder"":0.6}",81f4f23bae56b6301998bbc6c1fb246c6f2fd24defe217840b5d49b2d9991cda,dcb4ddf013a8d36ccf89786f4d6e213920b747af27a0bb5eb9664979a3f60e0b,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,c2ea9260f4fbe37aa60cf89c6f290bffa4d7899dbab17a25f729239986902202,03_Control/05_Results/lqr_contextual_v1_0/w01_dense/036,,03_Control/05_Results/lqr_contextual_v1_0/w3_survival/018,light_cluster_energy_retaining_bank_inflight_only_r002,2,1.00171,updraft_gain_proxy_mean_m_not_net_energy_residual,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,0.0,0.0,0.7272727272727273,0.38321532863233737,0.22609268026262477,2.736715988573036,0.34805733214102996,2,coverage_behavior_qr_medoid_profile_v1,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4,40,1.0,0,0.0,0,0.0,-0.0035272949091325,0.0,0.024451249833980254,0.057,0.292778522220658,0.5436015489233509,0.7430390208019473,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,survived,simulation_only_post_w3_library_size_case_representative,references_existing_frozen_variant_no_Q_R_K_reference_horizon_entry_role_ID_mutation
v53lib_light_cluster_57ee5374ff27,light_cluster,light clustering and merging,coverage_medoid_greedy_marginal_top_6_per_primitive_entry_role,primvar_energy_retaining_bank_inflight_only_46fcbaa8f289,energy_retaining_bank,inflight_only,lqrta_energy_retaining_bank_52536fed6854,"[0.0,0.0,0.0,0.16,-0.03216286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":9.6,""q_rates"":3.6,""q_surfaces"":0.15,""q_velocity"":5.6,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":3.0,""r_elevator"":2.7,""r_rudder"":3.5999999999999996}",f71196af22aeb05f64551060c0a2915dca39f28edb2842294225f1f184bdf12e,dcb4ddf013a8d36ccf89786f4d6e213920b747af27a0bb5eb9664979a3f60e0b,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,92d93137ffcc4d0309e2578c8c55da59b29fc24fd4426b7b78b1b5f33e62895f,03_Control/05_Results/lqr_contextual_v1_0/w01_dense/036,,03_Control/05_Results/lqr_contextual_v1_0/w3_survival/018,light_cluster_energy_retaining_bank_inflight_only_r003,3,1.001575,updraft_gain_proxy_mean_m_not_net_energy_residual,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,0.0,0.0,0.7272727272727273,0.3713392716713468,0.24369574701637592,2.39312183881666,0.3954712642540006,3,coverage_behavior_qr_medoid_profile_v1,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4,40,1.0,0,0.0,0,0.0,-0.0047135780812444,0.0,0.022951985362664414,0.0525,0.2938212737624504,0.5411488968042345,0.7430390208019473,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,survived,simulation_only_post_w3_library_size_case_representative,references_existing_frozen_variant_no_Q_R_K_reference_horizon_entry_role_ID_mutation
v53lib_light_cluster_e8471b488d1f,light_cluster,light clustering and merging,coverage_medoid_greedy_marginal_top_6_per_primitive_entry_role,primvar_energy_retaining_bank_inflight_only_6688a08cb224,energy_retaining_bank,inflight_only,lqrta_energy_retaining_bank_7f5fa21f9965,"[0.0,0.0,0.0,0.16,-0.03216286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":7.199999999999999,""q_rates"":2.7,""q_surfaces"":0.15,""q_velocity"":4.199999999999999,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.5,""r_elevator"":0.45,""r_rudder"":0.6}",a0a9326882ce7642264e406b7d9925bf7e7f54abe0574d5e3f864c24d23cbef3,dcb4ddf013a8d36ccf89786f4d6e213920b747af27a0bb5eb9664979a3f60e0b,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,3ef34abfc414e5be6936a999400d2f008e881011c5e56f25f47136cca4edde5c,03_Control/05_Results/lqr_contextual_v1_0/w01_dense/036,,03_Control/05_Results/lqr_contextual_v1_0/w3_survival/018,light_cluster_energy_retaining_bank_inflight_only_r004,4,1.00186,updraft_gain_proxy_mean_m_not_net_energy_residual,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,0.0,0.0,0.7272727272727273,0.3999088151176947,0.2415123936011486,2.352530544884434,0.43177991834512575,4,coverage_behavior_qr_medoid_profile_v1,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4,40,1.0,0,0.0,0,0.0,0.0002806366780852,0.0,0.027448407378265212,0.062,0.2933247524755158,0.5412159514774769,0.7430390208019473,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,survived,simulation_only_post_w3_library_size_case_representative,references_existing_frozen_variant_no_Q_R_K_reference_horizon_entry_role_ID_mutation
v53lib_light_cluster_a81747c6e317,light_cluster,light clustering and merging,coverage_medoid_greedy_marginal_top_6_per_primitive_entry_role,primvar_energy_retaining_bank_inflight_only_dd6d41942761,energy_retaining_bank,inflight_only,lqrta_energy_retaining_bank_b55fb100be42,"[0.0,0.0,0.0,0.16,-0.03216286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":4.8,""q_rates"":1.8,""q_surfaces"":0.15,""q_velocity"":2.8,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.75,""r_elevator"":0.675,""r_rudder"":0.8999999999999999}",09c3ffbcfa6174fb92fcb03b079bb13d5749ed08f8290bd812291a5c3b127607,dcb4ddf013a8d36ccf89786f4d6e213920b747af27a0bb5eb9664979a3f60e0b,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,13f7da62955cf05d8b25492b0f73dba8e7d2d532b5b8b2c21222ed9c7b0f643d,03_Control/05_Results/lqr_contextual_v1_0/w01_dense/036,,03_Control/05_Results/lqr_contextual_v1_0/w3_survival/018,light_cluster_energy_retaining_bank_inflight_only_r005,5,1.00177,updraft_gain_proxy_mean_m_not_net_energy_residual,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,0.0,0.0,0.7272727272727273,0.39189199525110135,0.2522532858442452,2.0466703592205886,0.5699437578915847,5,coverage_behavior_qr_medoid_profile_v1,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4,40,1.0,0,0.0,0,0.0,-0.0006987404931829,0.0,0.02623905748000871,0.059,0.2945187190898446,0.5433924368987759,0.7430390208019473,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,survived,simulation_only_post_w3_library_size_case_representative,references_existing_frozen_variant_no_Q_R_K_reference_horizon_entry_role_ID_mutation
v53lib_light_cluster_9430fa28df0b,light_cluster,light clustering and merging,coverage_medoid_greedy_marginal_top_6_per_primitive_entry_role,primvar_glide_inflight_only_f252094e5f11,glide,inflight_only,lqrta_glide_a311df02b115,"[0.0,0.0,0.0,0.0,-0.04716286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":3.0,""q_rates"":1.125,""q_surfaces"":0.15,""q_velocity"":1.5,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":3.9000000000000004,""r_elevator"":2.7,""r_rudder"":4.199999999999999}",f669d143ffb1faa17b409162211cc5dae43e063eff7bf2447d6c7a7721c1ac1c,dcb4ddf013a8d36ccf89786f4d6e213920b747af27a0bb5eb9664979a3f60e0b,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,39138edd369de95279a1586099e7b37efb5ae828acc4563ba13142307b52a246,03_Control/05_Results/lqr_contextual_v1_0/w01_dense/036,,03_Control/05_Results/lqr_contextual_v1_0/w3_survival/018,light_cluster_glide_inflight_only_r000,0,1.002085,updraft_gain_proxy_mean_m_not_net_energy_residual,coverage_aware_behavior_qr_medoid_greedy_marginal,best_worst_case_coverage_medoid,0.7272727272727273,0.0,0.7272727272727273,0.3964146047909737,0.14596422972791892,5.297471040377016,0.0,0,coverage_behavior_qr_medoid_profile_v1,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4,40,1.0,0,0.0,0,0.0,0.0025136352048629,0.0,0.028531393505776437,0.0695,0.2926983211990706,0.5455275638829946,0.7430390208019473,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,survived,simulation_only_post_w3_library_size_case_representative,references_existing_frozen_variant_no_Q_R_K_reference_horizon_entry_role_ID_mutation
v53lib_light_cluster_1076f27f2770,light_cluster,light clustering and merging,coverage_medoid_greedy_marginal_top_6_per_primitive_entry_role,primvar_glide_inflight_only_ed80404c47ef,glide,inflight_only,lqrta_glide_179a64815f86,"[0.0,0.0,0.0,0.0,-0.04716286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":12.0,""q_rates"":4.5,""q_surfaces"":0.15,""q_velocity"":6.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.9750000000000001,""r_elevator"":0.675,""r_rudder"":1.0499999999999998}",e4ef8e94233566a2b6ca6f02019de7240428c229e892715c5c1ec9db06bdd2a3,dcb4ddf013a8d36ccf89786f4d6e213920b747af27a0bb5eb9664979a3f60e0b,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,abdb6eb24d324b2d71e957bbc42430bd9dc2c91ead368eb93f941fa0a4574b73,03_Control/05_Results/lqr_contextual_v1_0/w01_dense/036,,03_Control/05_Results/lqr_contextual_v1_0/w3_survival/018,light_cluster_glide_inflight_only_r001,1,1.00153,updraft_gain_proxy_mean_m_not_net_energy_residual,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,0.0,0.0,0.7272727272727273,0.3563437751375207,0.19647544538853756,3.446388153968011,0.0,1,coverage_behavior_qr_medoid_profile_v1,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4,40,1.0,0,0.0,0,0.0,-0.0053377690407394,0.0,0.02282772440708964,0.051,0.2941443038672471,0.5399082911652451,0.7430390208019473,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,survived,simulation_only_post_w3_library_size_case_representative,references_existing_frozen_variant_no_Q_R_K_reference_horizon_entry_role_ID_mutation
v53lib_light_cluster_ca275e2233a1,light_cluster,light clustering and merging,coverage_medoid_greedy_marginal_top_6_per_primitive_entry_role,primvar_glide_inflight_only_6e5db12749da,glide,inflight_only,lqrta_glide_ab9609c4a806,"[0.0,0.0,0.0,0.0,-0.04716286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":2.0,""q_rates"":0.75,""q_surfaces"":0.15,""q_velocity"":1.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.65,""r_elevator"":0.45,""r_rudder"":0.7}",bda517d8e67d3a7a68b782607d7196cc34123b3c99c5ed93457e8af285b380f3,dcb4ddf013a8d36ccf89786f4d6e213920b747af27a0bb5eb9664979a3f60e0b,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,fb4b5033b553d94b8770dcfc24d01469da790f93a7231fa4191029f7fec1fac9,03_Control/05_Results/lqr_contextual_v1_0/w01_dense/036,,03_Control/05_Results/lqr_contextual_v1_0/w3_survival/018,light_cluster_glide_inflight_only_r002,2,1.001815,updraft_gain_proxy_mean_m_not_net_energy_residual,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,0.0,0.0,0.7272727272727273,0.3816245963390448,0.21757634033064266,2.698521738368009,0.36226444525198365,2,coverage_behavior_qr_medoid_profile_v1,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4,40,1.0,0,0.0,0,0.0,-0.0025565019114466,0.0,0.025081052246424845,0.0605,0.2926477714663669,0.5412541954653832,0.7430390208019473,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,survived,simulation_only_post_w3_library_size_case_representative,references_existing_frozen_variant_no_Q_R_K_reference_horizon_entry_role_ID_mutation
