scenario,primitive,phase,t_s,x_w,y_w,z_w,phi,theta,psi,u,v,w,p,q,r,delta_a,delta_e,delta_r,ideal_delta_a_cmd_rad,wrapped_delta_a_cmd_rad,ideal_delta_e_cmd_rad,wrapped_delta_e_cmd_rad,ideal_delta_r_cmd_rad,wrapped_delta_r_cmd_rad,speed_m_s,alpha_rad,beta_rad,gamma_rad,sink_rate_m_s,wind_cg_x_m_s,wind_cg_y_m_s,wind_cg_z_m_s
nominal_glide_crosswind,nominal_glide,trim,0.52,3.363157364886981,-0.00879752892184302,7.684372001020284,0.0017043849741856395,-0.03780506104881232,0.0205728518122409,6.469786094796816,-0.14923728726642088,0.3436537426679996,0.008166015394492795,-0.018530759121867895,0.002437183252593196,-0.0031729482848724504,-0.10917570074096891,0.004207595406603099,-0.002009671021379227,-0.004363323129985824,-0.10709543429528093,-0.1090830782496456,0.006762846972857018,0.004363323129985824,6.28200042326237,0.05589749192813405,-0.007184329249596212,-0.09368775632533352,0.5876859183832521,0.2,-0.1,0.0
nominal_glide_crosswind,nominal_glide,trim,0.54,3.492224080806798,-0.0091306191234064,7.6725941501026265,0.0018191362234960449,-0.03817023531757639,0.02058760672984575,6.468901716714959,-0.1484582498252848,0.34375862789879047,0.0035156154314552324,-0.017970473604515553,-0.0008316912248350849,-0.003510343624202424,-0.10914944817269774,0.004251734282932256,-0.0016249568995927548,-0.0,-0.10692044437903182,-0.1090830782496456,0.006923856587537493,0.004363323129985824,6.281125371911984,0.05593156354603126,-0.007060679580987601,-0.09408646155347027,0.5900973447614458,0.2,-0.1,0.0
nominal_glide_crosswind,nominal_glide,trim,0.56,3.621269245730826,-0.009447117240389399,7.660768266685748,0.0018780982102566438,-0.038523354717873506,0.020542547996732666,6.468101639343624,-0.14725819636664036,0.34390600872195176,0.00361343383555975,-0.017338586780247828,-0.0034593876750141682,-0.002515385117548342,-0.10913063653298491,0.004283362603264826,-0.0016760121307356256,-0.0,-0.1067565439741298,-0.1090830782496456,0.007026804887441132,0.008726646259971648,6.280328074385085,0.055972291404486,-0.006871819848632767,-0.09448035525496545,0.5924852351138342,0.2,-0.1,0.0
nominal_glide_crosswind,nominal_glide,trim,0.58,3.750294427235755,-0.00974606420184717,7.6488950375372315,0.001987169219412928,-0.03886317047599334,0.020453803127054977,6.467380906052313,-0.1457745656127703,0.3440990943315091,0.007263393929860911,-0.01665154965251688,-0.005140090158983509,-0.0018024338830991977,-0.10911715679321127,0.005542750100613314,-0.0021173578465751406,-0.0,-0.10660334921701256,-0.1090830782496456,0.007059705508805089,0.008726646259971648,6.279605912996064,0.05601841404037041,-0.0066389896433831416,-0.09486613397866346,0.5948287963259503,0.2,-0.1,0.0
nominal_glide_crosswind,nominal_glide,trim,0.6,3.8793012001891145,-0.010028795812818372,7.636975525545546,0.002175877828268949,-0.03918871924085764,0.020341541575977326,6.466733217675124,-0.1441977774894262,0.34433166495473927,0.011133386886294231,-0.015920083027578483,-0.005877314301221535,-0.0012915588473030775,-0.10910749769984467,0.006445181573764776,-0.0026364531684176873,-0.004363323129985824,-0.10646076417726412,-0.10471975511965978,0.007031590986658962,0.008726646259971648,6.278955533397726,0.05606844829783168,-0.006391840909625384,-0.09524112222777946,0.5971110955287575,0.2,-0.1,0.0
nominal_glide_crosswind,nominal_glide,trim,0.62,4.0082911477162915,-0.010297219603785867,7.625009571240127,0.0024096767690964262,-0.0394805356929801,0.020219784338990618,6.466161884130044,-0.14267315000615166,0.34491078332059694,0.010350904377220884,-0.012302924943292541,-0.0062094350917115725,-0.002162208085861819,-0.10786385255494658,0.007091831286779172,-0.0027218641760895865,-0.004363323129985824,-0.10656879867620778,-0.10471975511965978,0.006981474118948281,0.008726646259971648,6.278399703337281,0.056171134786721665,-0.006153101372834557,-0.09563480726960336,0.5995187015440291,0.2,-0.1,0.0
nominal_glide_crosswind,nominal_glide,trim,0.64,4.137266032524622,-0.010554024563871518,7.612993758920585,0.002578605461256547,-0.039664236870199106,0.02009441582886392,6.465645544638942,-0.14125084990374145,0.3462976358182012,0.005654666093982843,-0.0057193275327007045,-0.006209868067663258,-0.0027860838005286537,-0.10697270148146766,0.007555197053357904,-0.0023704904322778674,-0.004363323129985824,-0.10698580167360283,-0.10471975511965978,0.006916083371557501,0.008726646259971648,6.277943271533052,0.0563994956903277,-0.005930724042470074,-0.09604649814983976,0.6020478281376026,0.2,-0.1,0.0
nominal_glide_crosswind,nominal_glide,trim,0.66,4.266227628017283,-0.010800629143898519,7.600929270863707,0.002643818076912291,-0.03970174730890882,0.019973649500461512,6.465156212364806,-0.13994419729781724,0.3483688351688681,0.00037840488822456567,0.0020902867829516282,-0.005779692316085388,-0.0032331305446289113,-0.1063341348943503,0.007887228181364166,-0.0018885131426610601,-0.004363323129985824,-0.10760054540483249,-0.1090830782496456,0.006830138547054965,0.008726646259971648,6.277552180590759,0.05673360847826973,-0.005726669405854865,-0.09641837180362893,0.6043339782121177,0.2,-0.1,0.0
nominal_glide_crosswind,nominal_glide,trim,0.68,4.395177608860722,-0.011037854139567187,7.5888255304957655,0.002607407114713442,-0.039595714904556684,0.019865898732669817,6.464659105365855,-0.13879418709354902,0.3506167853638223,-0.004332002438386949,0.007566185711698785,-0.004956489802964424,-0.0035534680521040443,-0.10711328499145303,0.008125149663520917,-0.0013919847364607142,-0.0,-0.10812882792889952,-0.1090830782496456,0.0067278572927122245,0.008726646259971648,6.277164438178907,0.05709309821139433,-0.005547265667216351,-0.09667260571971152,0.6058850869186572,0.2,-0.1,0.0
nominal_glide_crosswind,nominal_glide,trim,0.7000000000000001,4.524117195711768,-0.011265961151279768,7.576700422879732,0.0025104277440888426,-0.039413258939638984,0.019779701669362413,6.464144225409046,-0.13777461751546144,0.35240368881168804,-0.0042852713505431,0.01030262614452457,-0.003578367596261292,-0.0025462865208749656,-0.10767159573490165,0.008295635581547847,-0.0013287722858078797,-0.0,-0.1084930134038417,-0.1090830782496456,0.006598357775592931,0.008726646259971648,6.276735321837338,0.05737802625040345,-0.005388056301257989,-0.09677611510582464,0.6064903319250058,0.2,-0.1,0.0
nominal_glide_crosswind,nominal_glide,trim,0.72,4.653047111802757,-0.011483935432901939,7.564570793228102,0.0024619819436315703,-0.039190073217990166,0.019725681221288396,6.463604765260564,-0.13691550724656001,0.35373532089653864,-0.0003892072344203446,0.011845792983358366,-0.0018378427966933633,-0.0018245767096598904,-0.10807166099499625,0.008417799616430313,-0.0016844666371000647,-0.0,-0.10879206265331291,-0.1090830782496456,0.006454588709933342,0.008726646259971648,6.276259185005275,0.05758866288368912,-0.005253360147786435,-0.0967642369371075,0.6063701234691893,0.2,-0.1,0.0
nominal_glide_crosswind,nominal_glide,trim,0.74,4.781967581039572,-0.01169157586357237,7.5524490965612205,0.002499071295957301,-0.03894284784137554,0.01970756583972357,6.463031451045165,-0.13625857103879982,0.3547110850064317,0.004033012075942248,0.012793174883923892,-3.14843169044181e-05,-0.0013074255949363307,-0.10835833327242,0.008505337939779735,-0.0021526511147643354,-0.0,-0.10906222303944364,-0.1090830782496456,0.006316281618331969,0.008726646259971648,6.2757328446901095,0.05774080124189189,-0.0051496671705454815,-0.09666926229797915,0.605726022055583,0.2,-0.1,0.0
nominal_glide_crosswind,nominal_glide,trim,0.76,4.910878433511813,-0.01188888221764419,7.54034418084741,0.002618742999141961,-0.03868041613426502,0.019725305780606692,6.462417085295862,-0.13579957046126606,0.3554299432185018,0.007894743705199303,0.013410865067200121,0.0017257284896505895,-0.0009368538342316402,-0.10856375224487438,0.008568064732179808,-0.002622594469919303,-0.004363323129985824,-0.10931868136181148,-0.1090830782496456,0.006190142400394219,0.008726646259971648,6.275154771558926,0.05785056774103305,-0.005076314951014886,-0.09651619155021461,0.6047141620378744,0.2,-0.1,0.0
nominal_glide_crosswind,nominal_glide,trim,0.78,5.039779218581243,-0.012076089431201684,7.528262205198792,0.002780505037616521,-0.03840782389065947,0.019775803217399524,6.4617564995666354,-0.13558680432229797,0.35596770786062365,0.007072716224355207,0.013835940037500313,0.003150350202628705,-0.001908039318779251,-0.10871094804149421,0.008613012480026157,-0.002653625148767085,-0.004363323129985824,-0.10956887604521105,-0.1090830782496456,0.0060954188274398545,0.004363323129985824,6.274524335428399,0.057930896932984054,-0.005041155466236202,-0.09632319641605638,0.6034480811117493,0.2,-0.1,0.0
nominal_glide_crosswind,nominal_glide,trim,0.8,5.16866929663437,-0.012254097606897626,7.516207399360032,0.0028779583657943023,-0.038128024489855965,0.01984888713518339,6.461047423329553,-0.13552741252623118,0.3563714741029639,0.002624390266315643,0.014150474032247803,0.003917867995469438,-0.0026039556665029247,-0.10881642321880461,0.0074084966200095815,-0.002277009882687576,-0.004363323129985824,-0.10981737322247583,-0.1090830782496456,0.006047281293276602,0.004363323129985824,6.273841123259648,0.05799116699330873,-0.005029843470968668,-0.09610319874693297,0.6020085266842101,0.2,-0.1,0.0
nominal_glide_crosswind,nominal_glide,trim,0.8200000000000001,5.29754785666946,-0.012421594870447495,7.504182634050293,0.0028794056414799666,-0.03784260107486445,0.019930013672659553,6.460289402603756,-0.13547188841129773,0.356682566530774,-0.0021523913883097637,0.014409199545564695,0.004019024349260316,-0.0031026241193728207,-0.10889200291118804,0.006545384175049144,-0.0018003448102050003,-0.004363323129985824,-0.11006749678119174,-0.1090830782496456,0.006039356607418507,0.004363323129985824,6.273105033347054,0.05803855294508447,-0.005019046547351155,-0.09586519318064486,0.6004517333743172,0.2,-0.1,0.0
nominal_glide_crosswind,nominal_glide,trim,0.84,5.426413995794899,-0.012577215312367516,7.4921898533692595,0.002790965880390555,-0.03755221228908917,0.02000895786426851,6.459481828691953,-0.13538067743206897,0.35693490190598226,-0.006273180957368522,0.01465180231223289,0.0037370842466372604,-0.00345995187392414,-0.10894616058170765,0.005926909053737472,-0.0013263580205365364,-0.0,-0.11032194370069233,-0.1090830782496456,0.006052814247906589,0.004363323129985824,6.272316146037622,0.05807839274171949,-0.005002771332929905,-0.0956151610391364,0.5988151237734028,0.2,-0.1,0.0
nominal_glide_crosswind,nominal_glide,trim,0.86,5.55526675880957,-0.012719764663620261,7.480230395600035,0.0026548317547554863,-0.03725684670317945,0.020081430601940932,6.458624599932619,-0.13517338854444977,0.3571578340447362,-0.005659482108576237,0.014909750174046965,0.003476497077172063,-0.0024792762141853534,-0.10898496800713657,0.005483732179258481,-0.0012924340174712166,-0.0,-0.11058324611691414,-0.1090830782496456,0.006059658309674828,0.004363323129985824,6.271474965428916,0.058114666920347134,-0.004968281741998059,-0.09535688661251779,0.5971224335979941,0.2,-0.1,0.0
nominal_glide_crosswind,nominal_glide,trim,0.88,5.6841051505762055,-0.012847294595311462,7.46830523437962,0.00257920560718045,-0.03695595867123594,0.020149424218343533,6.4577162166427975,-0.13484652009809836,0.3573830789017281,-0.0012877972719115768,0.015204610120335037,0.003231280178534857,-0.001776559550596809,-0.10901277600282715,0.005166167680210521,-0.0016766641978351571,-0.0,-0.11085350378874355,-0.1090830782496456,0.006060082840403342,0.004363323129985824,6.2705813664746755,0.05815062590843956,-0.0049148256382749705,-0.09509251325695034,0.5953870876885682,0.2,-0.1,0.0
nominal_glide_crosswind,nominal_glide,trim,0.9,5.8129281630770535,-0.012959050977472485,7.456415154049253,0.002598988196913614,-0.03664863039775555,0.020211299516365064,6.456755220601712,-0.13442546878859518,0.3576271524042967,0.0034740893336186263,0.015554351744801794,0.0028510335565058546,-0.0012730182376447297,-0.10903270220550049,0.004938612460470908,-0.002166700671201392,-0.0,-0.11113479662617703,-0.1090830782496456,0.006064287401447009,0.004363323129985824,6.26963459879401,0.05818830905760857,-0.0048464593547012874,-0.09482298099057178,0.5936149370043872,0.2,-0.1,0.0
nominal_glide_crosswind,nominal_glide,trim,0.92,5.9417347733012695,-0.013054780243973184,7.444560872101164,0.0027082750469567627,-0.036333631131623925,0.02026421424778841,6.4557406063749045,-0.13390326579184963,0.35789820356037877,0.0075105723984037615,0.01597140785666226,0.002335460117881611,-0.0009121987680242327,-0.10904698060072886,0.004775554630688356,-0.00264684977271011,-0.004363323129985824,-0.11142900784644236,-0.1090830782496456,0.006071964763668682,0.004363323129985824,6.2686338422369445,0.058229088427841885,-0.004762162551188843,-0.0945484833558203,0.5918071669921862,0.2,-0.1,0.0
nominal_glide_crosswind,nominal_glide,trim,0.9400000000000001,6.070523947939142,-0.013134707518298792,7.432743118370324,0.002863148926158446,-0.03600952828760157,0.020304308301333573,6.454671163330828,-0.13333612225891844,0.35819739705207637,0.006691125608070263,0.016461774889341543,0.0014916062333519189,-0.0018903723911933876,-0.10905721198167183,0.004658713294841085,-0.0026733168091179382,-0.004363323129985824,-0.11173761826470521,-0.11344640137963143,0.0060972979341472715,0.004363323129985824,6.267578091765254,0.05827385206109045,-0.004671067917196411,-0.09426868424714947,0.589961642661602,0.2,-0.1,0.0
