scenario,primitive,phase,t_s,x_w,y_w,z_w,phi,theta,psi,u,v,w,p,q,r,delta_a,delta_e,delta_r,ideal_delta_a_cmd_rad,wrapped_delta_a_cmd_rad,ideal_delta_e_cmd_rad,wrapped_delta_e_cmd_rad,ideal_delta_r_cmd_rad,wrapped_delta_r_cmd_rad,speed_m_s,alpha_rad,beta_rad,gamma_rad,sink_rate_m_s,wind_cg_x_m_s,wind_cg_y_m_s,wind_cg_z_m_s
bank_reversal_zero_wind,bank_reversal,phi_ref_deg=0.0,0.0,0.0,0.0,8.0,0.0,-0.048082795413418776,0.0,6.4907694777777385,0.0,0.3462825238860654,0.0,0.0,0.0,0.0,-0.10060848524273196,0.0,0.0,0.0,-0.10060848524273196,-0.10035643198967395,-0.0,0.0,6.5,0.053299466674997555,0.0,-0.10138226208841634,0.6578564029119558,0.0,0.0,0.0
bank_reversal_zero_wind,bank_reversal,phi_ref_deg=0.3,0.02,0.12933247932156616,-1.7876231430196076e-12,7.986842774606187,2.7432607681936723e-10,-0.04808160975027984,-1.3900163699309255e-11,6.490769915639102,2.8341910058807798e-11,0.3463028342955535,4.812516140233241e-08,0.00018183098456795062,-1.6560303608788654e-09,0.0,-0.10053704422296089,0.0,0.007733142045847178,0.008726646259971648,-0.10062803036524944,-0.10035643198967395,1.3052029709409215e-10,0.0,6.500001519292651,0.053302583326629994,4.36029283603799e-12,-0.10138419307690982,0.6578690436556335,0.0,0.0,0.0
bank_reversal_zero_wind,bank_reversal,phi_ref_deg=0.6,0.04,0.25866496807907086,9.62083930352821e-07,7.973685141286395,5.532585391332638e-05,-0.04807455301929679,3.430614543900528e-06,6.490769207310405,0.00014444720929983438,0.3463735531211439,0.008301552989777906,0.0005485722497854816,0.0005150719062885233,0.0024734475767717997,-0.10048585217535744,0.0,0.01388350139017456,0.013089969389957472,-0.1006730500738424,-0.10035643198967395,-5.1205936868116826e-05,0.0,6.500004581670362,0.05331345349209506,2.222263192229991e-05,-0.1013880076387929,0.6578940209455959,0.0,0.0,0.0
bank_reversal_zero_wind,bank_reversal,phi_ref_deg=0.8,0.06,0.38799745658567986,7.190444863147078e-06,7.960527087862822,0.00038784297605606096,-0.04805925407739,2.3413931555330366e-05,6.4907634683131255,0.0005061961234527274,0.3464864687056268,0.026937234880361285,0.0009921199971267556,0.001582797965293984,0.005482554325262184,-0.1004491698079132,0.0,0.017730202401739125,0.017453292519943295,-0.10073575136631004,-0.10035643198967395,-0.0001616681579193541,0.0,6.500004886984228,0.05333084747475964,7.787626821296749e-05,-0.10139012754305153,0.6579077604721612,0.0,0.0,0.0
bank_reversal_zero_wind,bank_reversal,phi_ref_deg=1.1,0.08,0.5173298773636816,2.3345866152396403e-05,7.947369029634307,0.001163276511344864,-0.04803469826258446,6.773907723931527e-05,6.490747850959549,0.0011123435173667493,0.3466295938127911,0.05221245514595206,0.0014720953696950611,0.002906654845489943,0.00887549503784927,-0.10042288455181761,0.0,0.01967312024476866,0.017453292519943295,-0.10081353143041986,-0.10035643198967395,-0.00030954082093422877,0.0,6.499996998257069,0.053352963502315914,0.00017112985176674067,-0.10138782391703623,0.6578920653367447,0.0,0.0,0.0
bank_reversal_zero_wind,bank_reversal,phi_ref_deg=1.4,0.1,0.6466620980369953,5.449080252795537e-05,7.934211685683048,0.0024622027289843995,-0.04800043273280388,0.00013805086422283424,6.490719929294061,0.001970463368567002,0.3467925773141149,0.07772434040746004,0.001969107032223704,0.004068117112118016,0.011306753480562134,-0.10040404948919356,0.0,0.02073585009677192,0.02181661564992912,-0.10090511062589916,-0.10035643198967395,-0.0004618665272437917,0.0,6.499978013419826,0.053378231371083606,0.00030314924060966767,-0.10137924645998297,0.65783467680726,0.0,0.0,0.0
bank_reversal_zero_wind,bank_reversal,phi_ref_deg=1.7,0.12,0.7759939637019977,0.00010580873709058238,7.92105596994928,0.004259467533135811,-0.04795632905760017,0.0002297047834907164,6.490676836006633,0.003187580958007483,0.34696724124343103,0.10306016183741513,0.0024731229924139244,0.0050999123930789,0.014285629023422838,-0.10039055296540997,0.0,0.02103292970003569,0.02181661564992912,-0.10100976574251602,-0.10035643198967395,-0.0006286735565738991,0.0,6.4999447856609915,0.0534054184222738,0.0004904012558390825,-0.10136334627774568,0.6577284942293156,0.0,0.0,0.0
bank_reversal_zero_wind,bank_reversal,phi_ref_deg=1.9,0.14,0.9053252511522725,0.00018472047605976692,7.90790289364253,0.006554475458039459,-0.04790242538125392,0.0003409359611060985,6.4906169095865405,0.004833934458490265,0.34714698980735154,0.12644877436211677,0.0029762926222587703,0.0059462204188456234,0.01642018336046243,-0.10038088184522964,0.0,0.02088411791304153,0.02181661564992912,-0.10112673621876403,-0.10035643198967395,-0.0008103600426782229,0.0,6.499895558119791,0.053433525214799986,0.0007436942426012734,-0.10133966465716182,0.657570374748767,0.0,0.0,0.0
bank_reversal_zero_wind,bank_reversal,phi_ref_deg=2.2,0.16,1.0346557499472864,0.0002990307946202083,7.894753505638319,0.00927134432715881,-0.04783895940432936,0.00046663108825676286,6.490541692481236,0.0069440478693763,0.34732542258324084,0.1450480111604771,0.003466658094538598,0.006523929345184753,0.017949727697651803,-0.10037395187073829,0.0,0.02092241624604365,0.02181661564992912,-0.10125447856293773,-0.10035643198967395,-0.0010026686482368908,0.0,6.4998318925038845,0.0534615560040453,0.0010683428902713565,-0.10130809608180422,0.6573597958970614,0.0,0.0,0.0
bank_reversal_zero_wind,bank_reversal,phi_ref_deg=2.5,0.18,1.1639852634029215,0.0004574381786450317,7.881608837216606,0.012310092470297327,-0.04776636789054837,0.0006023463393102001,6.490451730276877,0.009564203718125412,0.34749662983284996,0.1587219086654938,0.0039340231352361235,0.006939815648585616,0.019045743778775673,-0.10036898610197982,0.0,0.02133226881341696,0.02181661564992912,-0.10139141909280742,-0.10035643198967395,-0.0012173476768875275,0.0,6.499754537272316,0.05348859857294865,0.0014714720555570624,-0.10126897544648313,0.6570990012903033,0.0,0.0,0.0
bank_reversal_zero_wind,bank_reversal,phi_ref_deg=2.8,0.2,1.2933135854306848,0.0006696669345203677,7.86846984909518,0.015578402721681721,-0.04768527052382565,0.0007464266853693395,6.490346788981665,0.012720504688552662,0.34765547313471346,0.16816677302442604,0.004370128827028376,0.007349460063198459,0.019831109211391695,-0.10036542781191782,0.0,0.022136047973892098,0.02181661564992912,-0.10153598193954888,-0.10035643198967395,-0.0014686532643074404,0.0,6.4996636513349415,0.053513865561867005,0.0019571032427812525,-0.10122303461174756,0.6567927422449961,0.0,0.0,0.0
bank_reversal_zero_wind,bank_reversal,phi_ref_deg=3.0,0.22,1.4226404841407223,0.0009462697103694127,7.855337385158179,0.01899993294150471,-0.04759646552669446,0.0009003467285904696,6.490226219153395,0.016411761143384593,0.3477977988207761,0.17421977610383366,0.00476860330688307,0.007904737722182335,0.020393873639187026,-0.10036287807011927,0.0,0.023305210215179867,0.02181661564992912,-0.10168657578764903,-0.10035643198967395,-0.0017686561408919482,0.0,6.49955914124601,0.05353672426538137,0.002525060273594137,-0.10117133418213543,0.6564478706247419,0.0,0.0,0.0
bank_reversal_zero_wind,bank_reversal,phi_ref_deg=3.3,0.24,1.5519656923189566,0.0012983668523032367,7.842212135375094,0.022514331811798464,-0.04750092847108593,0.0010684153779853811,6.490089260657522,0.02061129935195559,0.34792052159398335,0.17763193564386537,0.005124822594464774,0.008736237333366608,0.020797130248198802,-0.10036105101748276,0.0,0.02480113445280211,0.026179938779914945,-0.10184157148305084,-0.10035643198967395,-0.0021259602346924483,0.0,6.499440908748175,0.05355670696918505,0.0031712472178291543,-0.10111518236483137,0.6560728390109019,0.0,0.0,0.0
