scenario,primitive,phase,t_s,x_w,y_w,z_w,phi,theta,psi,u,v,w,p,q,r,delta_a,delta_e,delta_r,ideal_delta_a_cmd_rad,wrapped_delta_a_cmd_rad,ideal_delta_e_cmd_rad,wrapped_delta_e_cmd_rad,ideal_delta_r_cmd_rad,wrapped_delta_r_cmd_rad,speed_m_s,alpha_rad,beta_rad,gamma_rad,sink_rate_m_s,wind_cg_x_m_s,wind_cg_y_m_s,wind_cg_z_m_s
recovery_perturbed_strong_updraft_proxy,recovery,phi_ref_deg=0.0,0.2,1.2824524152335113,0.03251279987904246,7.983665802763437,0.11754684870243337,0.0021475464396599787,0.018756254040790326,6.334786821111902,0.23323119879523738,0.04334560292668046,-0.5306455979683287,-0.5750411597543887,0.2788422417687065,-0.021600492060996103,-0.14268197349436718,-0.019539503702311677,-0.04439823789774412,-0.017453292519943295,-0.10122038359506662,-0.10035643198967395,-0.03518739553624979,-0.03490658503988659,6.339461884299561,0.03446549802249823,0.04100738039319995,-0.03686375914915079,0.05679458934782577,0.004147458083011686,-0.005885943369880816,0.1768488805167996
recovery_perturbed_strong_updraft_proxy,recovery,phi_ref_deg=0.0,0.22,1.4089182774578444,0.03958391882911904,7.9820495935700695,0.10860334671682675,-0.010966794099372833,0.023059718691075842,6.3246891516855595,0.21816653983443868,0.015676772984513247,-0.3844257784561129,-0.6713330477224649,0.29354593866063305,-0.02042502552441169,-0.1306853822551254,-0.02389509105673749,-0.057955556835531365,-0.04363323129985824,-0.08345583386472671,-0.08290313946973066,-0.03555190312157508,-0.03490658503988659,6.329642488761648,0.02645074751602265,0.03800212889536857,-0.041355704702927217,0.1085892940125125,0.003640046655802812,-0.00566892283504816,0.15310292162288372
recovery_perturbed_strong_updraft_proxy,recovery,phi_ref_deg=0.0,0.24,1.5351501018341378,0.04692219173965964,7.979173900995211,0.10142900496287675,-0.02555366444384885,0.027465668585840937,6.316589110737931,0.19999229744669383,0.0006179516207664767,-0.34273902632093267,-0.7236642125715033,0.2951892340076676,-0.02700307150294618,-0.11714216426399758,-0.027016147221714422,-0.05673366124781521,-0.05672320068981571,-0.06794847822006947,-0.06981317007977318,-0.03469294148427744,-0.03490658503988659,6.321947900044067,0.02006632516011837,0.03449574158228359,-0.04898463441189311,0.18225265220407413,0.0030689732722625506,-0.005095652972463315,0.12730182408052726
recovery_perturbed_strong_updraft_proxy,recovery,phi_ref_deg=0.0,0.26,1.6611717437074238,0.054453516726869974,7.974639693167841,0.09429032551540689,-0.040683775427291416,0.03185238126574186,6.311024615736408,0.18056792617108336,-9.76070997092105e-05,-0.3662899935245269,-0.7300522992194708,0.28760799023965977,-0.03542683239901877,-0.10372741334038253,-0.02925258304363462,-0.04511295910302328,-0.05672320068981571,-0.055579227361653424,-0.05672320068981571,-0.033019935520396886,-0.03490658503988659,6.316614580102151,0.01595703172430191,0.030798582093215496,-0.059444746190765785,0.2735749155192971,0.002486043046417406,-0.00431101690826946,0.10169353086435291
recovery_perturbed_strong_updraft_proxy,recovery,phi_ref_deg=0.0,0.28,1.787004583105061,0.06213067291820199,7.968149422665738,0.08631404178794619,-0.05543602051193773,0.03616965313950433,6.3083576069779115,0.16118757000020675,0.01353465584533748,-0.412381740774432,-0.6911438958026029,0.2742744218888034,-0.04146299439913663,-0.09040471726504183,-0.030855131963354186,-0.028964367442831693,-0.04363323129985824,-0.047017150611200625,-0.04799655442984406,-0.030882988897044494,-0.03490658503988659,6.31386010678173,0.014416153699625404,0.027153582510342063,-0.07211552500633829,0.37686884170686946,0.001935091286004816,-0.0034527190435801472,0.07806393105149168
recovery_perturbed_strong_updraft_proxy,recovery,phi_ref_deg=0.0,0.3,1.912669795247709,0.06993141235047833,7.959525638340561,0.07743165170730738,-0.06893106343932949,0.04041353054456141,6.30874099834852,0.14258212674217238,0.040552357637214945,-0.44453891912152915,-0.611551622229105,0.25819846320712775,-0.042078118129742395,-0.07838470814868691,-0.032003460484531836,-0.014048589818593457,-0.030543261909900768,-0.042586448149269644,-0.04363323129985824,-0.02856462140511447,-0.030543261909900768,6.313902669381577,0.015482407601295161,0.023713546918804947,-0.08617973937384804,0.48586191085569796,0.001447545287216415,-0.0026287727576874745,0.0575952876050678
recovery_perturbed_strong_updraft_proxy,recovery,phi_ref_deg=0.0,0.32,2.03819244208247,0.07785351356764232,7.948719241490388,0.06814702679908492,-0.08044217661226534,0.04459469154023214,6.312050748661623,0.1248615381092689,0.07885573584837952,-0.4462776594400008,-0.5007848487905491,0.24167797830479415,-0.03880872215385107,-0.06853488112003228,-0.031589587328862224,-0.0035573039685932867,-0.013089969389957472,-0.04210707031771249,-0.04363323129985824,-0.026256304107549255,-0.030543261909900768,6.316840505309347,0.018911161451150883,0.020516180852909058,-0.10068781162402117,0.5941008299099685,0.0010409437326997254,-0.0019086940280963985,0.04085388107841042
recovery_perturbed_strong_updraft_proxy,recovery,phi_ref_deg=0.0,0.34,2.1636050134936844,0.08590527150677532,7.935806373905219,0.059127358047521186,-0.08946592974833718,0.04871658994454464,6.317900598222947,0.10794868559361492,0.12549007400235127,-0.4132400886138384,-0.37080074629840987,0.22599969976425396,-0.03151909624186271,-0.06147685177285332,-0.03129302081350844,0.0010783203259408236,-0.004363323129985824,-0.045035169204792454,-0.04363323129985824,-0.024058372566873966,-0.026179938779914945,6.32256925746419,0.02423465921075318,0.017549047967100332,-0.11468015202090062,0.6956063719806006,0.0007200650465222548,-0.0013252783320138834,0.02787857184761216
recovery_perturbed_strong_updraft_proxy,recovery,phi_ref_deg=0.0,0.36,2.2889490405005684,0.09410096425895131,7.920972123043042,0.051027105122196034,-0.09573198794965977,0.052764706687432356,6.3257152456856724,0.09170660995890575,0.17731357473520637,-0.35512180289774964,-0.2313901308291416,0.21133358006040245,-0.02382216672301283,-0.05641932354208157,-0.02984378820007736,0.0006896728292242957,0.0,-0.05082334796438837,-0.05235987755982989,-0.021978439439331858,-0.026179938779914945,6.330748169824685,0.03089379744549034,0.014776781943917938,-0.12732784449991347,0.7855767754820954,0.000479817737417573,-0.0008825549129255023,0.01832742735476396
recovery_perturbed_strong_updraft_proxy,recovery,phi_ref_deg=0.0,0.38,2.414274154697941,0.10245265185841396,7.9044860930896945,0.04420006753141126,-0.09917203506834966,0.05670646364531444,6.334825949718768,0.0760967004425008,0.23104673738677256,-0.2878070454333269,-0.09557083025831145,0.1970474998649945,-0.01707010197796135,-0.05526872954196805,-0.028805320591790584,-0.002570947015220079,0.0,-0.05851163889439155,-0.05672320068981571,-0.0199651576730921,-0.02181661564992912,6.340817053773295,0.038275292128935684,0.012174066438557387,-0.13793991268713132,0.8602410938349665,0.0003088566050688858,-0.0005659108299825612,0.011639566944924698
recovery_perturbed_strong_updraft_proxy,recovery,phi_ref_deg=0.0,0.4,2.5396354130051138,0.11096956967483992,7.8866808008835285,0.03871306441141491,-0.0999704374687884,0.0604902861251241,6.3446064313660235,0.06126084361115962,0.28335645419370925,-0.22424825358186634,0.0289983682420534,0.18253374731154767,-0.012231816900874569,-0.055680979337474255,-0.026824468522363802,-0.00670465027945779,0.0,-0.06736919212425525,-0.06544984694978735,-0.017978682153111162,-0.02181661564992912,6.352100229952441,0.045750515902586116,0.009744996749109962,-0.14605882912510776,0.9173067174805648,0.00019304818365571623,-0.000351514475837416,0.007178370437029457
recovery_perturbed_strong_updraft_proxy,recovery,phi_ref_deg=0.0,0.42,2.665088220231736,0.11965690735180906,7.8679168150113235,0.03442704385875574,-0.09840076245456232,0.0640680597107354,6.354506079372882,0.047447291720256454,0.3319630651164273,-0.1704776093298686,0.13711030179053263,0.16748236616251808,-0.00876487702825014,-0.058449830188495096,-0.02540506166397311,-0.010593330751852339,-0.008726646259971648,-0.07678901428912596,-0.07853981633974483,-0.016008332762878937,-0.017453292519943295,6.363899294671798,0.05286785035398485,0.007513819246315546,-0.15149314067776865,0.9560663545004854,0.00011820988764052286,-0.00021352628417692005,0.004337305209128074
recovery_perturbed_strong_updraft_proxy,recovery,phi_ref_deg=0.0,0.44,2.7906831127354432,0.1285174884867216,7.848560922315192,0.031092853465466672,-0.09486720385000388,0.06739217078469419,6.3640696002725266,0.03479533032985168,0.3745475598586584,-0.1350757510518691,0.2216250952256911,0.1515247392398635,-0.008754041044031288,-0.06414405980235241,-0.023151242323252726,-0.012590018643714292,-0.008726646259971648,-0.0859038965099985,-0.08726646259971647,-0.014032267524379263,-0.017453292519943295,6.375514144100627,0.05918976562739915,0.005491223147605023,-0.15419780397018995,0.9765963309078043,7.188434184300231e-05,-0.00012864409720492968,0.002602761378269071
recovery_perturbed_strong_updraft_proxy,recovery,phi_ref_deg=0.0,0.46,2.916460957761699,0.13754963163531897,7.828966385851556,0.028332141420667357,-0.08987266418651521,0.07042108684246517,6.372965469347329,0.02349187500988844,0.40944687682267644,-0.11490845084390994,0.28215902865392917,0.13509733177442987,-0.008746276370154302,-0.07069778610962998,-0.021536237003487554,-0.012780003427708502,-0.013089969389957472,-0.09430338873112372,-0.09599310885968812,-0.012095287970865289,-0.013089969389957472,6.386352708485774,0.0644040821359543,0.003698157616439651,-0.15435524308564552,0.9802782230500846,4.419072163479151e-05,-7.82776621204982e-05,0.0015790567406191733
recovery_perturbed_strong_updraft_proxy,recovery,phi_ref_deg=0.0,0.48,3.042448463293207,0.14675133373169766,7.809446218838059,0.02591085804840233,-0.08386513369391382,0.07313306583712398,6.38093648262262,0.013618195115328635,0.43641080759157325,-0.10593247987197871,0.3218795393664759,0.11876469700755071,-0.009977436274429789,-0.07786739662160634,-0.01914225888874729,-0.011552747073725972,-0.013089969389957472,-0.10189868688862341,-0.10035643198967395,-0.010246403755717589,-0.013089969389957472,6.395982811863533,0.06843926020857485,0.0021411238974713416,-0.15233682460085057,0.969593603711705,2.7956844816763754e-05,-4.898418660940909e-05,0.0009859591311780465
recovery_perturbed_strong_updraft_proxy,recovery,phi_ref_deg=0.0,0.5,3.1686569078875446,0.15611693052967984,7.7902591291545455,0.02362889144918865,-0.07721789247905737,0.0755231703103549,6.387792956194493,0.0051518906442871385,0.4560699318081584,-0.10377812992673105,0.3461460088706651,0.10305541097410309,-0.010859640876618962,-0.08424160366265843,-0.01742682086722816,-0.00938727980583055,-0.013089969389957472,-0.10882987351905322,-0.1090830782496456,-0.008525998513443623,-0.008726646259971648,6.404134332395121,0.07137524798133205,0.000811998727242592,-0.14859236264922626,0.9474672307696292,1.83913585469328e-05,-3.1859751194223004e-05,0.0006402254385182535
recovery_perturbed_strong_updraft_proxy,recovery,phi_ref_deg=0.0,0.52,3.295083182698775,0.16563928088126995,7.771605946891885,0.021403079672387842,-0.07020580750710848,0.07760023780429492,6.393383659962996,-0.001969289038625874,0.4694112409051275,-0.10373828050058138,0.3568901896072063,0.08850541160568118,-0.01149179674639752,-0.09128257716956682,-0.014960876315480043,-0.006945262759533607,-0.008726646259971648,-0.11503756199139285,-0.11344640137963143,-0.006972915394452005,-0.008726646259971648,6.410644100546702,0.07335661345578624,-0.00030226086042185176,-0.14353897541525815,0.9165896280953755,1.2544927561667129e-05,-2.1479620485795826e-05,0.000431108864599924
recovery_perturbed_strong_updraft_proxy,recovery,phi_ref_deg=0.0,0.54,3.421712442489606,0.175308966957775,7.753638269710915,0.019232974604644664,-0.06309081054775856,0.07938698506587714,6.397633791214396,-0.00782201765649455,0.4771326692785991,-0.10005965845956753,0.3562577519159921,0.0755668658968295,-0.010708052961407472,-0.09756460759124666,-0.013193869751393044,-0.005146726711578328,-0.008726646259971648,-0.1204864509513361,-0.12217304763960307,-0.005618609820939366,-0.008726646259971648,6.415439218010516,0.07448765692121836,-0.0012159534693455957,-0.13754093691319214,0.8793093634962077,8.744546805467702e-06,-1.479615504056805e-05,0.0002966981972506571
recovery_perturbed_strong_updraft_proxy,recovery,phi_ref_deg=0.0,0.56,3.548520853047734,0.18511646917536934,7.73646269649241,0.017207673734660558,-0.056088262745391,0.08090966233024482,6.400508540078041,-0.012484791204637368,0.4799041722614822,-0.0931069867585301,0.3443202924409957,0.06381122429250069,-0.01014645054757458,-0.10453953067079624,-0.011927696837929469,-0.0040313232267618,-0.004363323129985824,-0.12501026073331428,-0.1265363707695889,-0.004424102020848666,-0.004363323129985824,6.418508325384138,0.07487074097290312,-0.001942912031806926,-0.1309139360125349,0.8376692918840245,6.1123355754378075e-06,-1.0219671526619601e-05,0.0002047905447839041
recovery_perturbed_strong_updraft_proxy,recovery,phi_ref_deg=0.0,0.58,3.6754782645724102,0.19505064426866864,7.720148919197774,0.015375152331253174,-0.04943139495686694,0.08218959489581755,6.402049300089442,-0.016057197286324827,0.47798498256206196,-0.0821669060247062,0.32148331627634935,0.053473037856563634,-0.008507302807301224,-0.11077423174818038,-0.009783679392931038,-0.0037659626004255004,-0.004363323129985824,-0.12845274846339927,-0.1265363707695889,-0.003402434476798578,-0.004363323129985824,6.419901667028784,0.07454458071562171,-0.0024996937312731994,-0.12392804504229986,0.7934315009876651,4.213256394214489e-06,-6.960879711251529e-06,0.0001394181798660244
recovery_perturbed_strong_updraft_proxy,recovery,phi_ref_deg=0.0,0.6,3.8025511211234315,0.2050996173553643,7.7047302767324055,0.013811557735788623,-0.043315387033295016,0.08325763924829956,6.402374426772488,-0.01869381586651135,0.47196486727188103,-0.06915702120511928,0.29039202282000065,0.044462333742273354,-0.007332748896704112,-0.11524179275682035,-0.00824735413527527,-0.0041275901165484016,-0.004363323129985824,-0.13086281257548874,-0.1308996938995747,-0.002537816122787515,-0.004363323129985824,6.419782377473268,0.07359840744404676,-0.002910959247500452,-0.11686580018881826,0.7484538826066176,2.8301376598308963e-06,-4.620563635088788e-06,9.250999106791613e-05
recovery_perturbed_strong_updraft_proxy,recovery,phi_ref_deg=0.0,0.62,3.929705068972715,0.21525093727485056,7.690205536616156,0.012511779426777413,-0.037896575536603236,0.08413560457392526,6.4016155844481695,-0.020497122454852156,0.46233457217635443,-0.057557797218480485,0.25091423643103117,0.03623663817507228,-0.006491106099655873,-0.11967980897578005,-0.007146479092109383,-0.004553709814498277,-0.004363323129985824,-0.13209772571739173,-0.1308996938995747,-0.001781192615274342,-0.004363323129985824,6.418326789502703,0.07210558743896262,-0.003192935393259043,-0.10995576874252931,0.7042514392477872,1.8390659851567624e-06,-2.9673688479177533e-06,5.93943750078184e-05
recovery_perturbed_strong_updraft_proxy,recovery,phi_ref_deg=0.0,0.64,4.056906472083568,0.2254928248738678,7.676546392589542,0.01143208644618058,-0.03334892415604514,0.08483775382627176,6.399945435709247,-0.021522121080959685,0.44925857208115766,-0.048292476765395845,0.2034385903654508,0.028569399834642656,-0.00588801535053643,-0.12285993068000374,-0.006357631903256461,-0.004848498808335303,-0.004363323129985824,-0.1320414488615393,-0.1308996938995747,-0.001111444612983345,-0.004363323129985824,6.415733313797462,0.07008799711639678,-0.0033542251334929044,-0.10339320971607709,0.6621252681196315,1.1514502203733405e-06,-1.836403741560296e-06,3.674963483210938e-05
recovery_perturbed_strong_updraft_proxy,recovery,phi_ref_deg=0.0,0.66,4.184124173653134,0.23581454433202206,7.663697522010569,0.010522267211969222,-0.029813317212992997,0.08537559438941744,6.397559063211752,-0.021812638879356572,0.433178879276884,-0.04135140183702034,0.14978974711234447,0.021377639761558223,-0.005455862360040861,-0.1251386907283492,-0.005792372575030061,-0.004958269639242891,-0.004363323129985824,-0.1307174607969941,-0.1308996938995747,-0.0005196080886631863,-0.0,6.412246196484345,0.06761023422828609,-0.003401507343041073,-0.09738328465789252,0.6234372039049098,6.933007609446886e-07,-1.0931199119733405e-06,2.1871911197153207e-05
recovery_perturbed_strong_updraft_proxy,recovery,phi_ref_deg=0.0,0.68,4.311330542281975,0.24620601103202439,7.651577718337405,0.00973571854337314,-0.027396263795175513,0.08576272896845807,6.394644221903857,-0.021490474367265446,0.41462522442773,-0.03653509111978404,0.09172881263800971,0.015078860652995033,-0.005146197177036579,-0.12677156765599595,-0.004150604422333783,-0.004863675818545009,-0.004363323129985824,-0.1281716877386219,-0.1265363707695889,-3.2533394856018496e-05,-0.0,6.40810899889309,0.06475076334567449,-0.003353522124929173,-0.09211065401485143,0.5894082946774556,4.01173806124595e-07,-6.25439998878447e-07,1.2512834765193016e-05
recovery_perturbed_strong_updraft_proxy,recovery,phi_ref_deg=0.0,0.7000000000000001,4.4385023252408935,0.2566568165690936,7.640081600233604,0.00903171062262011,-0.026151370311425743,0.08602282766698965,6.391396800749892,-0.0207189795256049,0.3944848795460338,-0.03341385907953726,0.03364781358653286,0.009916123055859568,-0.004924302321108099,-0.1267049043409701,-0.0029741728190899996,-0.004588664232156159,-0.004363323129985824,-0.12470173868382368,-0.1265363707695889,0.00033914560554662305,-0.0,6.403593202982377,0.06164410649015908,-0.0032354634322564655,-0.08776317041843788,0.5612715829213512,2.2308909740222352e-07,-3.4397733303954013e-07,6.881191766425503e-06
recovery_perturbed_strong_updraft_proxy,recovery,phi_ref_deg=0.0,0.72,4.565621222700493,0.26715770203335254,7.629081207174696,0.008379985405732237,-0.026041450396795195,0.0861783156351664,6.387979525651573,-0.019592906190952622,0.3738915170505136,-0.031533780024350554,-0.021996012117142846,0.005662681016695471,-0.004765300503048236,-0.1266571358235673,-0.002131184535489902,-0.004172579142409373,-0.004363323129985824,-0.12052419263140952,-0.12217304763960307,0.0006186513779424831,-0.0,6.39894239494028,0.058464347971890145,-0.003061867664405892,-0.08447760184789192,0.53992094178628,1.192643556686425e-07,-1.8191037430884216e-07,3.6388525595283232e-06
recovery_perturbed_strong_updraft_proxy,recovery,phi_ref_deg=0.0,0.74,4.6926737036641795,0.27770074151339386,7.618435862566961,0.007758487859486746,-0.02699962240401597,0.08624770758080516,6.384559214414969,-0.018193758210128298,0.35376402426508213,-0.030563605783469994,-0.07224675903595967,0.00215594092673456,-0.004651365558317069,-0.12538618284549924,-0.001527129659432836,-0.003644159720080223,-0.004363323129985824,-0.11592014305620658,-0.11780972450961724,0.0008233719326925336,-0.0,6.394378595757529,0.05535299814808708,-0.0028452601964425854,-0.08232847466778052,0.5258430873033186,6.132679148831293e-08,-9.255352599984467e-08,1.8513139104925431e-06
recovery_perturbed_strong_updraft_proxy,recovery,phi_ref_deg=0.0,0.76,4.819651239252156,0.2882791397612987,7.607996633354986,0.007151240377503776,-0.028877525413848276,0.08624710791814214,6.3812972161228165,-0.016593321697294307,0.3353220465556356,-0.03025880246456971,-0.11353443446142233,-0.0007230891648970237,-0.004569723902961865,-0.12323874017931047,-0.0010942858104886525,-0.003024956020923001,-0.004363323129985824,-0.11128503143499116,-0.11344640137963143,0.0009666980634951563,-0.0,6.390122923559494,0.05249948613335028,-0.002596708433096928,-0.08135676751839314,0.5193055208040785,3.034885891246138e-08,-4.532980817427694e-08,9.066845798593613e-07
recovery_perturbed_strong_updraft_proxy,recovery,phi_ref_deg=0.0,0.78,4.9465499434092575,0.2988870815148002,7.597614609970738,0.006546671083662541,-0.03147595272051881,0.08619061658924228,6.378335308392015,-0.01485596536890786,0.3195683806196386,-0.030437745830663637,-0.14412920436226595,-0.0030624260050887394,-0.004511222449304561,-0.12046323674380473,-0.0007841255833388337,-0.002331298859122613,-0.004363323129985824,-0.10690949892906833,-0.1090830782496456,0.0010591665016073865,-0.0,6.386353125216817,0.05006036802235761,-0.0023262029402140775,-0.08151975234864582,0.5200370683356821,1.4462269542538439e-08,-2.138359825400398e-08,4.2770290721242576e-07
recovery_perturbed_strong_updraft_proxy,recovery,phi_ref_deg=0.0,0.8,5.073370032755165,0.30951962098935304,7.587151026314263,0.005936462969367811,-0.034573416951257444,0.08609058694896787,6.375795460421236,-0.013040155394775923,0.3071893553912755,-0.03096195699637688,-0.16341627389474594,-0.004928967424717478,-0.004469302426184899,-0.11723768770559398,-0.0005618759967031869,-0.0015761961468842914,-0.004363323129985824,-0.10301449541651063,-0.10471975511965978,0.0011093277577814862,-0.0,6.3832047773880145,0.048143354373386196,-0.002042884962767395,-0.08270358617386614,0.5273121261181307,6.640201532851595e-09,-9.72148804024111e-09,1.944401984993167e-07
recovery_perturbed_strong_updraft_proxy,recovery,phi_ref_deg=0.0,0.8200000000000001,5.200115212127283,0.320172571369709,7.576485064364903,0.005314741669540599,-0.03794338403654053,0.0859578336369865,6.373773352606521,-0.011199371986563298,0.2985769517920124,-0.03172401093365823,-0.17143467664408324,-0.006375815394903579,-0.004439264055708721,-0.11368965228643259,-0.0004026199914647836,-0.0007703740871093422,-0.0,-0.09977433182590212,-0.10035643198967395,0.0011243767556386867,-0.0,6.380772714322728,0.04681040673429038,-0.0017551750056944181,-0.08474364202124614,0.5400828585498046,2.939220066771046e-09,-4.261816006802877e-09,8.523971597049828e-08
recovery_perturbed_strong_updraft_proxy,recovery,phi_ref_deg=0.0,0.84,5.326792027133886,0.3308428581215443,7.565519006549716,0.0047043664457970865,-0.04136410695713448,0.08580342044314103,6.372332539238646,-0.009313816759486835,0.2938935612821845,-0.028617141250573262,-0.16858191885522777,-0.007197726648340855,-0.0031810158588488928,-0.1099105348052011,-0.0002885029054066067,-0.0005960604902850736,-0.0,-0.09733236407819267,-0.09599310885968812,0.001086835422857503,-0.0,6.379112962582699,0.04608759553400602,-0.0014600490773313763,-0.08744420869421192,0.557105831206255,1.2550718853976533e-09,-1.8027902045063726e-09,3.605687031206834e-08
