session_label,case_id,case_name,attempt_id,cancellation_reason,launch_gate_reason,trigger_source,speed_m_s,x_w_m,y_w_m,z_w_m,phi_deg,theta_deg,psi_deg,p_rad_s,q_rad_s,r_rad_s
20260602_225953,C0_neutral,Dry-air open-loop neutral glide characterisation,attempt_001,rejected_launch_attempt:pitch_rate_outside_launch_gate,pitch_rate_outside_launch_gate,crossed_plane_rejected,5.739632355,1.3,2.178570117,1.677077492,-3.473353283,11.27117495,-12.51028126,0.02539383466,1.625952719,-1.520680726
20260602_225953,C0_neutral,Dry-air open-loop neutral glide characterisation,attempt_002,rejected_launch_attempt:pitch_outside_launch_gate,pitch_outside_launch_gate,crossed_plane_rejected,5.659495835,1.3,2.112885502,1.585355195,5.557954863,-15.62542359,-5.381416781,-0.1833672518,-0.9428703693,-0.9445598298
