chunk_index,status,row_start,row_stop,row_count,partition_path,manifest_path,byte_count,checksum_sha256,duration_s
0,complete,0,800,800,w01_primitive_rows/c00000.csv.gz,chunk_manifests/w01_primitive_rows/c00000.json,1033202,67e235b295a5920a8f4fe2cdc0c54dc83121a86c85cf84a03d32f5cf5318cec3,21.509774208068848
1,complete,800,1600,800,w01_primitive_rows/c00001.csv.gz,chunk_manifests/w01_primitive_rows/c00001.json,1035652,193fd2e63da6ae7efc579316aa8136cbc40fa6afb8ec7a9ce70d40f5ba23699c,20.63186764717102
2,complete,1600,2400,800,w01_primitive_rows/c00002.csv.gz,chunk_manifests/w01_primitive_rows/c00002.json,1032167,199e22d0fa0ba2fc220006cb79d4d3719452bcd4a102459c365b581c572d0164,16.971166372299194
3,complete,2400,3200,800,w01_primitive_rows/c00003.csv.gz,chunk_manifests/w01_primitive_rows/c00003.json,1035261,e2e1dbad630f4f7d34eb0f6d4a30335d4a7bf6040a77b7d0720693b824144ad4,12.79312777519226
4,complete,3200,4000,800,w01_primitive_rows/c00004.csv.gz,chunk_manifests/w01_primitive_rows/c00004.json,1036301,b14d732eb57a76267c22cc77aa50297419a3a606e46e1502cfe078e158136497,21.164912462234497
5,complete,4000,4800,800,w01_primitive_rows/c00005.csv.gz,chunk_manifests/w01_primitive_rows/c00005.json,1035451,bfb7b841f364b9600a9c9f211022902a6d186ea8295e5e2d8f291959dbbc0f0d,18.07865047454834
6,complete,4800,5600,800,w01_primitive_rows/c00006.csv.gz,chunk_manifests/w01_primitive_rows/c00006.json,1035840,490220bc22b4ac8e862aff47934ffa6bfc53a8418110465a7ba67e07fd3298e6,20.965168952941895
7,complete,5600,6400,800,w01_primitive_rows/c00007.csv.gz,chunk_manifests/w01_primitive_rows/c00007.json,1083408,878948e49a67e092cc36e46b6f30119c0d95728d8d41171153916d51c27a2c17,40.622427225112915
8,complete,6400,7200,800,w01_primitive_rows/c00008.csv.gz,chunk_manifests/w01_primitive_rows/c00008.json,1177336,74c4be39dbbbc827799cc396a284a749f2f1f48c326a49017c828c54041a508a,67.14342260360718
9,complete,7200,8000,800,w01_primitive_rows/c00009.csv.gz,chunk_manifests/w01_primitive_rows/c00009.json,1183563,a83e4126df31b605c0e8c5a64aebe26600775f56ee5b1e23433ba8faf11a2ea0,73.82625150680542
10,complete,8000,8800,800,w01_primitive_rows/c00010.csv.gz,chunk_manifests/w01_primitive_rows/c00010.json,1182745,8728ec2e700009fd32605f1e9a07de1d0715072308de8bede94b4d0e92284f9a,91.71620965003967
11,complete,8800,9600,800,w01_primitive_rows/c00011.csv.gz,chunk_manifests/w01_primitive_rows/c00011.json,1178300,340c334ffeb20f584ce9c5cff89bc69bd906e03acd2f43ae1740170b211d3024,87.45585298538208
12,complete,9600,10400,800,w01_primitive_rows/c00012.csv.gz,chunk_manifests/w01_primitive_rows/c00012.json,1178980,94fda9676aa5c005f490d1066ac5ed499aa44718a05056270041e4800de72b0a,106.72410178184509
13,complete,10400,11200,800,w01_primitive_rows/c00013.csv.gz,chunk_manifests/w01_primitive_rows/c00013.json,1187659,0e4fd91df53b52667ac4b8fa0a4a69d9767745e283c82ad815ba10b74b042e23,107.17682957649231
14,complete,11200,12000,800,w01_primitive_rows/c00014.csv.gz,chunk_manifests/w01_primitive_rows/c00014.json,1188000,c7e9ae4fe3e2ff18ebb06a9f7a1a9ae9ad593db0d86b0b034f70aaa04ab93b02,117.1962161064148
15,complete,12000,12800,800,w01_primitive_rows/c00015.csv.gz,chunk_manifests/w01_primitive_rows/c00015.json,1103104,725ad68f72ee7f83815725274575862cc63aac777bc37cce703199c8ab73d32f,47.53608989715576
16,complete,12800,13600,800,w01_primitive_rows/c00016.csv.gz,chunk_manifests/w01_primitive_rows/c00016.json,1159998,3e9596de2baaa6c4e790bfbd22d0a497cef120ba2f0844baf72d9d485637d863,91.26198482513428
17,complete,13600,14400,800,w01_primitive_rows/c00017.csv.gz,chunk_manifests/w01_primitive_rows/c00017.json,1197661,229e7bd6a7f2b2fa18a23f9ac7643ec6ed3cf7c343b7d38467806cb917b4208f,149.40774130821228
18,complete,14400,15200,800,w01_primitive_rows/c00018.csv.gz,chunk_manifests/w01_primitive_rows/c00018.json,1206959,76abf859e30590b51311500efe4f39490f25011cd0e8216a6fa6c82de039a781,157.02092385292053
19,complete,15200,16000,800,w01_primitive_rows/c00019.csv.gz,chunk_manifests/w01_primitive_rows/c00019.json,1071465,895fbd88fefc092cc8578de53d3fff580933fa7a7e7182ee292710ec9889eadb,41.74900722503662
20,complete,16000,16800,800,w01_primitive_rows/c00020.csv.gz,chunk_manifests/w01_primitive_rows/c00020.json,1037496,31cacf10daff4db9d9ff0a63741690f087be7d12160109470f690ab68e0c1ee4,18.470328330993652
21,complete,16800,17600,800,w01_primitive_rows/c00021.csv.gz,chunk_manifests/w01_primitive_rows/c00021.json,1032274,d9ee3fc6f984d494564a5ff5b9ac5719121d242af942b623d56292b3ab06f843,6.930318117141724
22,complete,17600,18400,800,w01_primitive_rows/c00022.csv.gz,chunk_manifests/w01_primitive_rows/c00022.json,1035012,ff3eb09eb7265b8a0152684d6c6375635b70c33669b03bab207c4506315669e2,20.662219762802124
23,complete,18400,19200,800,w01_primitive_rows/c00023.csv.gz,chunk_manifests/w01_primitive_rows/c00023.json,1038390,7dd4f0b374f5644932ef1d474ed5c7bd4255935638c0e6dc37835996e6d278ac,19.964524269104004
24,complete,19200,20000,800,w01_primitive_rows/c00024.csv.gz,chunk_manifests/w01_primitive_rows/c00024.json,1036366,8956fef8ca90ad5089e5d5a8e2852e054dff9af88a14fabf157b77cc6af96f1d,21.341712713241577
25,complete,20000,20800,800,w01_primitive_rows/c00025.csv.gz,chunk_manifests/w01_primitive_rows/c00025.json,1033850,784a5ed3d26be8f86bbf658785e88bac3292dc4e5bec2639d079887516578c31,19.151442050933838
26,complete,20800,21600,800,w01_primitive_rows/c00026.csv.gz,chunk_manifests/w01_primitive_rows/c00026.json,1055402,573f68d89105f399067740a751bbac04ac5dfb7de5472247ab5e26bfbf59619d,24.292545318603516
