library_size_case_id,policy_id,history_length,adaptation_launch_index,outer_case_index,outer_case_id,outer_case_type,environment_block_id,common_final_launch_key,episode_id,launch_role,policy_family,safe_explore_active,selected_primitive_variant_id,selected_primitive_id,selected_controller_id,selected_entry_role_sequence,selected_start_state_family_sequence,selected_route_required_entry_role_sequence,selected_route_reason_sequence,selected_primitive_step_count,launch_sequence_policy,launch_first_then_inflight_sequence_compliant,launch_inflight_recovery_sequence_compliant,termination_cause,hard_failure,floor_or_ceiling_violation,physical_hard_failure,physical_floor_or_ceiling_violation,expected_low_energy_dry_air_sink,episode_interpretation_label,claim_bearing_episode,initial_launch_speed_m_s,no_viable_primitive,safe_success,full_safe_success,terminal_useful,terminal_useful_safe_exit_only,lift_capture,episode_rollout_duration_s,lift_dwell_time_s,energy_residual_m,episode_specific_energy_start_m,episode_specific_energy_end_m,net_specific_energy_delta_m,gross_specific_energy_gain_m,gross_specific_energy_loss_m,positive_specific_energy_gain_m,updraft_specific_energy_gain_proxy_m,updraft_gain_proxy_source,min_wall_margin_m,governor_rejection_count,belief_observation_count,belief_uncertainty,memory_changed_selection,exploration_changed_selection,environment_instance_id,claim_status,belief_update_count_before,belief_update_count_after,mission_score_version,mission_success,front_wall_terminal_success,wrong_wall_exit,terminal_wall_face,front_wall_target_x_w_m,mission_terminal_y_min_m,mission_terminal_y_max_m,mission_terminal_z_min_m,mission_terminal_z_max_m,final_exit_x_w_m,final_exit_y_w_m,final_exit_z_w_m,terminal_specific_energy_m,terminal_specific_energy_reference_m,terminal_specific_energy_reserve_m,terminal_specific_energy_source,mission_outcome_label,launch_score_version,episode_flight_time_s,airborne_time_reward_status,base_failure_penalty,base_failure_penalty_reason,mission_completion_component,updraft_gain_bonus,lift_dwell_bonus,terminal_specific_energy_bonus,terminal_specific_energy_bonus_status,launch_score_additive_component,launch_score,launch_score_scope,selection_signature
heavy_cluster,no_memory_baseline,0,0,0,r10_reduced_diagnostic_outer_0000,r10_l7_full_domain_randomisation_arena_wide_training,r10_l7_full_domain_randomisation_arena_wide_training,r10_reduced_diagnostic_final_0000,r10_heavy_cluster_no_memory_baseline_final_0000,final_heldout,baseline,False,primvar_mild_turn_right_transition_object_37acc62dccb1;primvar_recovery_transition_object_2a5c20ec4293;primvar_recovery_transition_object_2a5c20ec4293;primvar_recovery_transition_object_2a5c20ec4293;primvar_mild_turn_left_transition_object_fee0dc32131a;primvar_mild_turn_left_transition_object_fee0dc32131a;primvar_mild_turn_left_transition_object_fee0dc32131a;primvar_lift_entry_transition_object_299a4397174a;primvar_lift_entry_transition_object_299a4397174a,mild_turn_right;recovery;recovery;recovery;mild_turn_left;mild_turn_left;mild_turn_left;lift_entry;lift_entry,lqrta_mild_turn_right_a0f7ce34bac8;lqrta_recovery_671039a7786c;lqrta_recovery_671039a7786c;lqrta_recovery_671039a7786c;lqrta_mild_turn_left_f52371216c10;lqrta_mild_turn_left_f52371216c10;lqrta_mild_turn_left_f52371216c10;lqrta_lift_entry_3afa20ada3dc;lqrta_lift_entry_3afa20ada3dc,transition_object;transition_object;transition_object;transition_object;transition_object;transition_object;transition_object;transition_object;transition_object,launch_gate;inflight_boundary_near;inflight_boundary_near;inflight_boundary_near;inflight_boundary_near;inflight_boundary_near;inflight_boundary_near;inflight_boundary_near;inflight_boundary_near,transition_object;transition_object;transition_object;transition_object;transition_object;transition_object;transition_object;transition_object;transition_object,first_0p10s_launch_window;boundary_near_route_not_failure;boundary_near_route_not_failure;boundary_near_route_not_failure;boundary_near_route_not_failure;boundary_near_route_not_failure;boundary_near_route_not_failure;boundary_near_route_not_failure;boundary_near_route_not_failure,9,state_class_transition_entry_governor_no_launch_specific_family,True,True,wall_boundary_exit_retained,False,False,False,False,False,claim_bearing_rollout,True,6.409098322796476,False,True,False,True,True,False,0.8799999999999999,0.0,-0.3868671903257719,3.971499707111811,3.5053789803083166,-0.4661207268034948,0.0,0.4661207268034948,0.0,0.0,trajectory_integrated_positive_w_wing,-0.0653789146684458,0,0,1.0,False,False,W3_w3_randomised_four_s22000020,simulation_only_repeated_launch_rollout_episode,0,0,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,True,True,False,front_wall_x_max,6.6,0.0,4.4,0.4,3.5,6.6653789146684455,0.6250141125676403,1.4903117593779236,3.5053789803083166,0.4,3.1053789803083167,exit_state_specific_energy_height_plus_speed,front_wall_terminal_success,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,0.8799999999999999,audit_only_not_rewarded,0.0,none,100.0,0.0,0.0,20.0,front_wall_terminal_only,120.0,120.0,final_heldout_outer_loop_score,primvar_mild_turn_right_transition_object_37acc62dccb1;primvar_recovery_transition_object_2a5c20ec4293;primvar_recovery_transition_object_2a5c20ec4293;primvar_recovery_transition_object_2a5c20ec4293;primvar_mild_turn_left_transition_object_fee0dc32131a;primvar_mild_turn_left_transition_object_fee0dc32131a;primvar_mild_turn_left_transition_object_fee0dc32131a;primvar_lift_entry_transition_object_299a4397174a;primvar_lift_entry_transition_object_299a4397174a
balanced_cluster,no_memory_baseline,0,0,0,r10_reduced_diagnostic_outer_0000,r10_l7_full_domain_randomisation_arena_wide_training,r10_l7_full_domain_randomisation_arena_wide_training,r10_reduced_diagnostic_final_0000,r10_balanced_cluster_no_memory_baseline_final_0000,final_heldout,baseline,False,primvar_lift_dwell_arc_transition_object_6ae229f6947e;primvar_recovery_transition_object_5e492c9a9375;primvar_recovery_transition_object_5e492c9a9375;primvar_recovery_transition_object_5e492c9a9375;primvar_mild_turn_left_transition_object_72b921ad790a;primvar_mild_turn_left_transition_object_72b921ad790a;primvar_mild_turn_left_transition_object_72b921ad790a;primvar_mild_turn_left_transition_object_72b921ad790a;primvar_mild_turn_left_transition_object_72b921ad790a,lift_dwell_arc;recovery;recovery;recovery;mild_turn_left;mild_turn_left;mild_turn_left;mild_turn_left;mild_turn_left,lqrta_lift_dwell_arc_6e6999984324;lqrta_recovery_db99179081d4;lqrta_recovery_db99179081d4;lqrta_recovery_db99179081d4;lqrta_mild_turn_left_2170035f0a0e;lqrta_mild_turn_left_2170035f0a0e;lqrta_mild_turn_left_2170035f0a0e;lqrta_mild_turn_left_2170035f0a0e;lqrta_mild_turn_left_2170035f0a0e,transition_object;transition_object;transition_object;transition_object;transition_object;transition_object;transition_object;transition_object;transition_object,launch_gate;inflight_boundary_near;inflight_boundary_near;inflight_boundary_near;inflight_boundary_near;inflight_boundary_near;inflight_boundary_near;inflight_boundary_near;inflight_boundary_near,transition_object;transition_object;transition_object;transition_object;transition_object;transition_object;transition_object;transition_object;transition_object,first_0p10s_launch_window;boundary_near_route_not_failure;boundary_near_route_not_failure;boundary_near_route_not_failure;boundary_near_route_not_failure;boundary_near_route_not_failure;boundary_near_route_not_failure;boundary_near_route_not_failure;boundary_near_route_not_failure,9,state_class_transition_entry_governor_no_launch_specific_family,True,True,wall_boundary_exit_retained,False,False,False,False,False,claim_bearing_rollout,True,6.409098322796476,False,True,False,True,True,False,0.8799999999999999,0.0,-0.2888895583881847,3.971499707111811,3.496652024104526,-0.4748476830072854,0.0,0.4748476830072854,0.0,0.0,trajectory_integrated_positive_w_wing,-0.0562460258093793,0,0,1.0,False,False,W3_w3_randomised_four_s22000020,simulation_only_repeated_launch_rollout_episode,0,0,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,True,True,False,front_wall_x_max,6.6,0.0,4.4,0.4,3.5,6.656246025809379,0.7182554702122841,1.5882893913155107,3.496652024104526,0.4,3.096652024104526,exit_state_specific_energy_height_plus_speed,front_wall_terminal_success,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,0.8799999999999999,audit_only_not_rewarded,0.0,none,100.0,0.0,0.0,20.0,front_wall_terminal_only,120.0,120.0,final_heldout_outer_loop_score,primvar_lift_dwell_arc_transition_object_6ae229f6947e;primvar_recovery_transition_object_5e492c9a9375;primvar_recovery_transition_object_5e492c9a9375;primvar_recovery_transition_object_5e492c9a9375;primvar_mild_turn_left_transition_object_72b921ad790a;primvar_mild_turn_left_transition_object_72b921ad790a;primvar_mild_turn_left_transition_object_72b921ad790a;primvar_mild_turn_left_transition_object_72b921ad790a;primvar_mild_turn_left_transition_object_72b921ad790a
balanced_cluster,spatial_flow_belief_memory_h3,3,3,0,r10_reduced_diagnostic_outer_0000,r10_l7_full_domain_randomisation_arena_wide_training,r10_l7_full_domain_randomisation_arena_wide_training,r10_reduced_diagnostic_final_0000,r10_balanced_cluster_spatial_flow_belief_memory_h3_final_0000,final_heldout,spatial_flow_belief_memory,True,primvar_lift_dwell_arc_transition_object_6ae229f6947e;primvar_recovery_transition_object_5e492c9a9375;primvar_recovery_transition_object_5e492c9a9375;primvar_recovery_transition_object_5e492c9a9375;primvar_mild_turn_left_transition_object_72b921ad790a;primvar_mild_turn_left_transition_object_72b921ad790a;primvar_mild_turn_left_transition_object_72b921ad790a;primvar_mild_turn_left_transition_object_72b921ad790a;primvar_mild_turn_left_transition_object_72b921ad790a,lift_dwell_arc;recovery;recovery;recovery;mild_turn_left;mild_turn_left;mild_turn_left;mild_turn_left;mild_turn_left,lqrta_lift_dwell_arc_6e6999984324;lqrta_recovery_db99179081d4;lqrta_recovery_db99179081d4;lqrta_recovery_db99179081d4;lqrta_mild_turn_left_2170035f0a0e;lqrta_mild_turn_left_2170035f0a0e;lqrta_mild_turn_left_2170035f0a0e;lqrta_mild_turn_left_2170035f0a0e;lqrta_mild_turn_left_2170035f0a0e,transition_object;transition_object;transition_object;transition_object;transition_object;transition_object;transition_object;transition_object;transition_object,launch_gate;inflight_boundary_near;inflight_boundary_near;inflight_boundary_near;inflight_boundary_near;inflight_boundary_near;inflight_boundary_near;inflight_boundary_near;inflight_boundary_near,transition_object;transition_object;transition_object;transition_object;transition_object;transition_object;transition_object;transition_object;transition_object,first_0p10s_launch_window;boundary_near_route_not_failure;boundary_near_route_not_failure;boundary_near_route_not_failure;boundary_near_route_not_failure;boundary_near_route_not_failure;boundary_near_route_not_failure;boundary_near_route_not_failure;boundary_near_route_not_failure,9,state_class_transition_entry_governor_no_launch_specific_family,True,True,wall_boundary_exit_retained,False,False,False,False,False,claim_bearing_rollout,True,6.409098322796476,False,True,False,True,True,False,0.8799999999999999,0.0,-0.2888895583881847,3.971499707111811,3.496652024104526,-0.4748476830072854,0.0,0.4748476830072854,0.0,0.0,trajectory_integrated_positive_w_wing,-0.0562460258093793,0,287,0.0590281336100955,False,False,W3_w3_randomised_four_s22000020,simulation_only_repeated_launch_rollout_episode,217,287,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,True,True,False,front_wall_x_max,6.6,0.0,4.4,0.4,3.5,6.656246025809379,0.7182554702122841,1.5882893913155107,3.496652024104526,0.4,3.096652024104526,exit_state_specific_energy_height_plus_speed,front_wall_terminal_success,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,0.8799999999999999,audit_only_not_rewarded,0.0,none,100.0,0.0,0.0,20.0,front_wall_terminal_only,120.0,120.0,final_heldout_outer_loop_score,primvar_lift_dwell_arc_transition_object_6ae229f6947e;primvar_recovery_transition_object_5e492c9a9375;primvar_recovery_transition_object_5e492c9a9375;primvar_recovery_transition_object_5e492c9a9375;primvar_mild_turn_left_transition_object_72b921ad790a;primvar_mild_turn_left_transition_object_72b921ad790a;primvar_mild_turn_left_transition_object_72b921ad790a;primvar_mild_turn_left_transition_object_72b921ad790a;primvar_mild_turn_left_transition_object_72b921ad790a
light_cluster,no_memory_baseline,0,0,0,r10_reduced_diagnostic_outer_0000,r10_l7_full_domain_randomisation_arena_wide_training,r10_l7_full_domain_randomisation_arena_wide_training,r10_reduced_diagnostic_final_0000,r10_light_cluster_no_memory_baseline_final_0000,final_heldout,baseline,False,primvar_lift_dwell_arc_transition_object_6ae229f6947e;primvar_lift_dwell_arc_transition_object_cd89af02a2de;primvar_lift_dwell_arc_transition_object_cd89af02a2de;primvar_lift_dwell_arc_transition_object_cd89af02a2de;primvar_glide_transition_object_da985aa75290;primvar_glide_transition_object_da985aa75290;primvar_glide_transition_object_da985aa75290;primvar_glide_transition_object_da985aa75290;primvar_glide_transition_object_da985aa75290,lift_dwell_arc;lift_dwell_arc;lift_dwell_arc;lift_dwell_arc;glide;glide;glide;glide;glide,lqrta_lift_dwell_arc_6e6999984324;lqrta_lift_dwell_arc_9f34e2a8a0db;lqrta_lift_dwell_arc_9f34e2a8a0db;lqrta_lift_dwell_arc_9f34e2a8a0db;lqrta_glide_bf049dd58546;lqrta_glide_bf049dd58546;lqrta_glide_bf049dd58546;lqrta_glide_bf049dd58546;lqrta_glide_bf049dd58546,transition_object;transition_object;transition_object;transition_object;transition_object;transition_object;transition_object;transition_object;transition_object,launch_gate;inflight_boundary_near;inflight_boundary_near;inflight_boundary_near;inflight_boundary_near;inflight_boundary_near;inflight_boundary_near;inflight_boundary_near;inflight_boundary_near,transition_object;transition_object;transition_object;transition_object;transition_object;transition_object;transition_object;transition_object;transition_object,first_0p10s_launch_window;boundary_near_route_not_failure;boundary_near_route_not_failure;boundary_near_route_not_failure;boundary_near_route_not_failure;boundary_near_route_not_failure;boundary_near_route_not_failure;boundary_near_route_not_failure;boundary_near_route_not_failure,9,state_class_transition_entry_governor_no_launch_specific_family,True,True,wall_boundary_exit_retained,False,False,False,False,False,claim_bearing_rollout,True,6.409098322796476,False,True,False,True,True,False,0.8799999999999999,0.0,-0.3668164452717923,3.971499707111811,3.509877964764049,-0.4616217423477629,0.0,0.4616217423477629,0.0,0.0,trajectory_integrated_positive_w_wing,-0.0859253768332877,0,0,1.0,False,False,W3_w3_randomised_four_s22000020,simulation_only_repeated_launch_rollout_episode,0,0,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,True,True,False,front_wall_x_max,6.6,0.0,4.4,0.4,3.5,6.685925376833287,0.8548931036083789,1.5103625044319031,3.509877964764049,0.4,3.109877964764049,exit_state_specific_energy_height_plus_speed,front_wall_terminal_success,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,0.8799999999999999,audit_only_not_rewarded,0.0,none,100.0,0.0,0.0,20.0,front_wall_terminal_only,120.0,120.0,final_heldout_outer_loop_score,primvar_lift_dwell_arc_transition_object_6ae229f6947e;primvar_lift_dwell_arc_transition_object_cd89af02a2de;primvar_lift_dwell_arc_transition_object_cd89af02a2de;primvar_lift_dwell_arc_transition_object_cd89af02a2de;primvar_glide_transition_object_da985aa75290;primvar_glide_transition_object_da985aa75290;primvar_glide_transition_object_da985aa75290;primvar_glide_transition_object_da985aa75290;primvar_glide_transition_object_da985aa75290
heavy_cluster,spatial_flow_belief_memory_h3,3,3,0,r10_reduced_diagnostic_outer_0000,r10_l7_full_domain_randomisation_arena_wide_training,r10_l7_full_domain_randomisation_arena_wide_training,r10_reduced_diagnostic_final_0000,r10_heavy_cluster_spatial_flow_belief_memory_h3_final_0000,final_heldout,spatial_flow_belief_memory,True,primvar_mild_turn_right_transition_object_37acc62dccb1;primvar_recovery_transition_object_2a5c20ec4293;primvar_recovery_transition_object_2a5c20ec4293;primvar_recovery_transition_object_2a5c20ec4293;primvar_mild_turn_left_transition_object_fee0dc32131a;primvar_mild_turn_left_transition_object_fee0dc32131a;primvar_mild_turn_left_transition_object_fee0dc32131a;primvar_lift_entry_transition_object_299a4397174a;primvar_lift_entry_transition_object_299a4397174a,mild_turn_right;recovery;recovery;recovery;mild_turn_left;mild_turn_left;mild_turn_left;lift_entry;lift_entry,lqrta_mild_turn_right_a0f7ce34bac8;lqrta_recovery_671039a7786c;lqrta_recovery_671039a7786c;lqrta_recovery_671039a7786c;lqrta_mild_turn_left_f52371216c10;lqrta_mild_turn_left_f52371216c10;lqrta_mild_turn_left_f52371216c10;lqrta_lift_entry_3afa20ada3dc;lqrta_lift_entry_3afa20ada3dc,transition_object;transition_object;transition_object;transition_object;transition_object;transition_object;transition_object;transition_object;transition_object,launch_gate;inflight_boundary_near;inflight_boundary_near;inflight_boundary_near;inflight_boundary_near;inflight_boundary_near;inflight_boundary_near;inflight_boundary_near;inflight_boundary_near,transition_object;transition_object;transition_object;transition_object;transition_object;transition_object;transition_object;transition_object;transition_object,first_0p10s_launch_window;boundary_near_route_not_failure;boundary_near_route_not_failure;boundary_near_route_not_failure;boundary_near_route_not_failure;boundary_near_route_not_failure;boundary_near_route_not_failure;boundary_near_route_not_failure;boundary_near_route_not_failure,9,state_class_transition_entry_governor_no_launch_specific_family,True,True,wall_boundary_exit_retained,False,False,False,False,False,claim_bearing_rollout,True,6.409098322796476,False,True,False,True,True,False,0.8799999999999999,0.0,-0.3868671903257719,3.971499707111811,3.5053789803083166,-0.4661207268034948,0.0,0.4661207268034948,0.0,0.0,trajectory_integrated_positive_w_wing,-0.0653789146684458,0,291,0.0586210381760549,False,False,W3_w3_randomised_four_s22000020,simulation_only_repeated_launch_rollout_episode,220,291,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,True,True,False,front_wall_x_max,6.6,0.0,4.4,0.4,3.5,6.6653789146684455,0.6250141125676403,1.4903117593779236,3.5053789803083166,0.4,3.1053789803083167,exit_state_specific_energy_height_plus_speed,front_wall_terminal_success,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,0.8799999999999999,audit_only_not_rewarded,0.0,none,100.0,0.0,0.0,20.0,front_wall_terminal_only,120.0,120.0,final_heldout_outer_loop_score,primvar_mild_turn_right_transition_object_37acc62dccb1;primvar_recovery_transition_object_2a5c20ec4293;primvar_recovery_transition_object_2a5c20ec4293;primvar_recovery_transition_object_2a5c20ec4293;primvar_mild_turn_left_transition_object_fee0dc32131a;primvar_mild_turn_left_transition_object_fee0dc32131a;primvar_mild_turn_left_transition_object_fee0dc32131a;primvar_lift_entry_transition_object_299a4397174a;primvar_lift_entry_transition_object_299a4397174a
light_cluster,spatial_flow_belief_memory_h3,3,3,0,r10_reduced_diagnostic_outer_0000,r10_l7_full_domain_randomisation_arena_wide_training,r10_l7_full_domain_randomisation_arena_wide_training,r10_reduced_diagnostic_final_0000,r10_light_cluster_spatial_flow_belief_memory_h3_final_0000,final_heldout,spatial_flow_belief_memory,True,primvar_lift_dwell_arc_transition_object_6ae229f6947e;primvar_lift_dwell_arc_transition_object_cd89af02a2de;primvar_lift_dwell_arc_transition_object_cd89af02a2de;primvar_lift_dwell_arc_transition_object_cd89af02a2de;primvar_glide_transition_object_da985aa75290;primvar_glide_transition_object_da985aa75290;primvar_glide_transition_object_da985aa75290;primvar_glide_transition_object_da985aa75290;primvar_glide_transition_object_da985aa75290,lift_dwell_arc;lift_dwell_arc;lift_dwell_arc;lift_dwell_arc;glide;glide;glide;glide;glide,lqrta_lift_dwell_arc_6e6999984324;lqrta_lift_dwell_arc_9f34e2a8a0db;lqrta_lift_dwell_arc_9f34e2a8a0db;lqrta_lift_dwell_arc_9f34e2a8a0db;lqrta_glide_bf049dd58546;lqrta_glide_bf049dd58546;lqrta_glide_bf049dd58546;lqrta_glide_bf049dd58546;lqrta_glide_bf049dd58546,transition_object;transition_object;transition_object;transition_object;transition_object;transition_object;transition_object;transition_object;transition_object,launch_gate;inflight_boundary_near;inflight_boundary_near;inflight_boundary_near;inflight_boundary_near;inflight_boundary_near;inflight_boundary_near;inflight_boundary_near;inflight_boundary_near,transition_object;transition_object;transition_object;transition_object;transition_object;transition_object;transition_object;transition_object;transition_object,first_0p10s_launch_window;boundary_near_route_not_failure;boundary_near_route_not_failure;boundary_near_route_not_failure;boundary_near_route_not_failure;boundary_near_route_not_failure;boundary_near_route_not_failure;boundary_near_route_not_failure;boundary_near_route_not_failure,9,state_class_transition_entry_governor_no_launch_specific_family,True,True,wall_boundary_exit_retained,False,False,False,False,False,claim_bearing_rollout,True,6.409098322796476,False,True,False,True,True,False,0.8799999999999999,0.0,-0.3668164452717923,3.971499707111811,3.509877964764049,-0.4616217423477629,0.0,0.4616217423477629,0.0,0.0,trajectory_integrated_positive_w_wing,-0.0859253768332877,0,289,0.0588235294117647,False,False,W3_w3_randomised_four_s22000020,simulation_only_repeated_launch_rollout_episode,219,289,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,True,True,False,front_wall_x_max,6.6,0.0,4.4,0.4,3.5,6.685925376833287,0.8548931036083789,1.5103625044319031,3.509877964764049,0.4,3.109877964764049,exit_state_specific_energy_height_plus_speed,front_wall_terminal_success,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,0.8799999999999999,audit_only_not_rewarded,0.0,none,100.0,0.0,0.0,20.0,front_wall_terminal_only,120.0,120.0,final_heldout_outer_loop_score,primvar_lift_dwell_arc_transition_object_6ae229f6947e;primvar_lift_dwell_arc_transition_object_cd89af02a2de;primvar_lift_dwell_arc_transition_object_cd89af02a2de;primvar_lift_dwell_arc_transition_object_cd89af02a2de;primvar_glide_transition_object_da985aa75290;primvar_glide_transition_object_da985aa75290;primvar_glide_transition_object_da985aa75290;primvar_glide_transition_object_da985aa75290;primvar_glide_transition_object_da985aa75290
super_light_cluster,no_memory_baseline,0,0,0,r10_reduced_diagnostic_outer_0000,r10_l7_full_domain_randomisation_arena_wide_training,r10_l7_full_domain_randomisation_arena_wide_training,r10_reduced_diagnostic_final_0000,r10_super_light_cluster_no_memory_baseline_final_0000,final_heldout,baseline,False,primvar_lift_dwell_arc_transition_object_6ae229f6947e;primvar_lift_dwell_arc_transition_object_cd89af02a2de;primvar_lift_dwell_arc_transition_object_cd89af02a2de;primvar_lift_dwell_arc_transition_object_cd89af02a2de;primvar_energy_retaining_bank_transition_object_705bc67a6dc1;primvar_energy_retaining_bank_transition_object_705bc67a6dc1;primvar_energy_retaining_bank_transition_object_705bc67a6dc1;primvar_energy_retaining_bank_transition_object_705bc67a6dc1;primvar_energy_retaining_bank_transition_object_59f915f98b46,lift_dwell_arc;lift_dwell_arc;lift_dwell_arc;lift_dwell_arc;energy_retaining_bank;energy_retaining_bank;energy_retaining_bank;energy_retaining_bank;energy_retaining_bank,lqrta_lift_dwell_arc_6e6999984324;lqrta_lift_dwell_arc_9f34e2a8a0db;lqrta_lift_dwell_arc_9f34e2a8a0db;lqrta_lift_dwell_arc_9f34e2a8a0db;lqrta_energy_retaining_bank_40bb9b2e19ff;lqrta_energy_retaining_bank_40bb9b2e19ff;lqrta_energy_retaining_bank_40bb9b2e19ff;lqrta_energy_retaining_bank_40bb9b2e19ff;lqrta_energy_retaining_bank_db39b759e998,transition_object;transition_object;transition_object;transition_object;transition_object;transition_object;transition_object;transition_object;transition_object,launch_gate;inflight_boundary_near;inflight_boundary_near;inflight_boundary_near;inflight_boundary_near;inflight_boundary_near;inflight_boundary_near;inflight_boundary_near;inflight_boundary_near,transition_object;transition_object;transition_object;transition_object;transition_object;transition_object;transition_object;transition_object;transition_object,first_0p10s_launch_window;boundary_near_route_not_failure;boundary_near_route_not_failure;boundary_near_route_not_failure;boundary_near_route_not_failure;boundary_near_route_not_failure;boundary_near_route_not_failure;boundary_near_route_not_failure;boundary_near_route_not_failure,9,state_class_transition_entry_governor_no_launch_specific_family,True,True,wall_boundary_exit_retained,False,False,False,False,False,claim_bearing_rollout,True,6.409098322796476,False,True,False,True,True,False,0.8799999999999999,0.0,-0.4225335356993398,3.971499707111811,3.517925835049895,-0.4535738720619164,0.0,0.4535738720619164,0.0,0.0,trajectory_integrated_positive_w_wing,-0.0875731636042855,0,0,1.0,False,False,W3_w3_randomised_four_s22000020,simulation_only_repeated_launch_rollout_episode,0,0,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,True,True,False,front_wall_x_max,6.6,0.0,4.4,0.4,3.5,6.687573163604285,0.8246688486666175,1.4546454140043557,3.517925835049895,0.4,3.117925835049895,exit_state_specific_energy_height_plus_speed,front_wall_terminal_success,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,0.8799999999999999,audit_only_not_rewarded,0.0,none,100.0,0.0,0.0,20.0,front_wall_terminal_only,120.0,120.0,final_heldout_outer_loop_score,primvar_lift_dwell_arc_transition_object_6ae229f6947e;primvar_lift_dwell_arc_transition_object_cd89af02a2de;primvar_lift_dwell_arc_transition_object_cd89af02a2de;primvar_lift_dwell_arc_transition_object_cd89af02a2de;primvar_energy_retaining_bank_transition_object_705bc67a6dc1;primvar_energy_retaining_bank_transition_object_705bc67a6dc1;primvar_energy_retaining_bank_transition_object_705bc67a6dc1;primvar_energy_retaining_bank_transition_object_705bc67a6dc1;primvar_energy_retaining_bank_transition_object_59f915f98b46
heavy_cluster,spatial_flow_belief_memory_h10,10,10,0,r10_reduced_diagnostic_outer_0000,r10_l7_full_domain_randomisation_arena_wide_training,r10_l7_full_domain_randomisation_arena_wide_training,r10_reduced_diagnostic_final_0000,r10_heavy_cluster_spatial_flow_belief_memory_h10_final_0000,final_heldout,spatial_flow_belief_memory,True,primvar_mild_turn_right_transition_object_37acc62dccb1;primvar_recovery_transition_object_2a5c20ec4293;primvar_recovery_transition_object_2a5c20ec4293;primvar_recovery_transition_object_2a5c20ec4293;primvar_mild_turn_left_transition_object_fee0dc32131a;primvar_mild_turn_left_transition_object_fee0dc32131a;primvar_mild_turn_left_transition_object_fee0dc32131a;primvar_lift_entry_transition_object_299a4397174a;primvar_lift_entry_transition_object_299a4397174a,mild_turn_right;recovery;recovery;recovery;mild_turn_left;mild_turn_left;mild_turn_left;lift_entry;lift_entry,lqrta_mild_turn_right_a0f7ce34bac8;lqrta_recovery_671039a7786c;lqrta_recovery_671039a7786c;lqrta_recovery_671039a7786c;lqrta_mild_turn_left_f52371216c10;lqrta_mild_turn_left_f52371216c10;lqrta_mild_turn_left_f52371216c10;lqrta_lift_entry_3afa20ada3dc;lqrta_lift_entry_3afa20ada3dc,transition_object;transition_object;transition_object;transition_object;transition_object;transition_object;transition_object;transition_object;transition_object,launch_gate;inflight_boundary_near;inflight_boundary_near;inflight_boundary_near;inflight_boundary_near;inflight_boundary_near;inflight_boundary_near;inflight_boundary_near;inflight_boundary_near,transition_object;transition_object;transition_object;transition_object;transition_object;transition_object;transition_object;transition_object;transition_object,first_0p10s_launch_window;boundary_near_route_not_failure;boundary_near_route_not_failure;boundary_near_route_not_failure;boundary_near_route_not_failure;boundary_near_route_not_failure;boundary_near_route_not_failure;boundary_near_route_not_failure;boundary_near_route_not_failure,9,state_class_transition_entry_governor_no_launch_specific_family,True,True,wall_boundary_exit_retained,False,False,False,False,False,claim_bearing_rollout,True,6.409098322796476,False,True,False,True,True,False,0.8799999999999999,0.0,-0.3868671903257719,3.971499707111811,3.5053789803083166,-0.4661207268034948,0.0,0.4661207268034948,0.0,0.0,trajectory_integrated_positive_w_wing,-0.0653789146684458,0,783,0.0357370844945931,False,False,W3_w3_randomised_four_s22000020,simulation_only_repeated_launch_rollout_episode,712,783,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,True,True,False,front_wall_x_max,6.6,0.0,4.4,0.4,3.5,6.6653789146684455,0.6250141125676403,1.4903117593779236,3.5053789803083166,0.4,3.1053789803083167,exit_state_specific_energy_height_plus_speed,front_wall_terminal_success,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,0.8799999999999999,audit_only_not_rewarded,0.0,none,100.0,0.0,0.0,20.0,front_wall_terminal_only,120.0,120.0,final_heldout_outer_loop_score,primvar_mild_turn_right_transition_object_37acc62dccb1;primvar_recovery_transition_object_2a5c20ec4293;primvar_recovery_transition_object_2a5c20ec4293;primvar_recovery_transition_object_2a5c20ec4293;primvar_mild_turn_left_transition_object_fee0dc32131a;primvar_mild_turn_left_transition_object_fee0dc32131a;primvar_mild_turn_left_transition_object_fee0dc32131a;primvar_lift_entry_transition_object_299a4397174a;primvar_lift_entry_transition_object_299a4397174a
