library_size_case_id,policy_id,history_length,launch_count,safe_success_rate,full_safe_success_rate,hard_failure_rate,physical_hard_failure_rate,floor_or_ceiling_violation_rate,physical_floor_or_ceiling_violation_rate,expected_low_energy_dry_air_sink_rate,claim_bearing_episode_rate,no_viable_primitive_rate,mission_success_rate,front_wall_terminal_success_rate,wrong_wall_exit_rate,terminal_useful_rate,lift_capture_rate,mean_lift_dwell_time_s,mean_energy_residual_m,mean_net_specific_energy_delta_m,mean_positive_specific_energy_gain_m,mean_updraft_specific_energy_gain_proxy_m,mean_gross_specific_energy_loss_m,mean_terminal_specific_energy_m,mean_terminal_specific_energy_reserve_m,mean_terminal_specific_energy_bonus,mean_episode_flight_time_s,mean_initial_launch_speed_m_s,mean_launch_score,median_launch_score,mean_min_wall_margin_m,selected_primitive_family_count,selected_variant_count,governor_rejection_count,belief_observation_count,belief_uncertainty,memory_changed_selection_rate,exploration_changed_selection_rate
balanced_cluster,no_memory_baseline,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.2888895583881847,-0.4748476830072854,0.0,0.0,0.4748476830072854,3.496652024104526,3.096652024104526,20.0,0.8799999999999999,6.409098322796476,120.0,120.0,-0.0562460258093793,1,1,0,0,1.0,0.0,0.0
balanced_cluster,spatial_flow_belief_memory_h10,10,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.2888895583881847,-0.4748476830072854,0.0,0.0,0.4748476830072854,3.496652024104526,3.096652024104526,20.0,0.8799999999999999,6.409098322796476,120.0,120.0,-0.0562460258093793,1,1,0,782,0.0357599269926075,0.0,0.0
balanced_cluster,spatial_flow_belief_memory_h3,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.2888895583881847,-0.4748476830072854,0.0,0.0,0.4748476830072854,3.496652024104526,3.096652024104526,20.0,0.8799999999999999,6.409098322796476,120.0,120.0,-0.0562460258093793,1,1,0,287,0.0590281336100955,0.0,0.0
balanced_cluster,spatial_flow_belief_memory_h30,30,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.2888895583881847,-0.4748476830072854,0.0,0.0,0.4748476830072854,3.496652024104526,3.096652024104526,20.0,0.8799999999999999,6.409098322796476,120.0,120.0,-0.0562460258093793,1,1,0,2121,0.0217134916353973,0.0,0.0
heavy_cluster,no_memory_baseline,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.3868671903257719,-0.4661207268034948,0.0,0.0,0.4661207268034948,3.5053789803083166,3.1053789803083167,20.0,0.8799999999999999,6.409098322796476,120.0,120.0,-0.0653789146684458,1,1,0,0,1.0,0.0,0.0
heavy_cluster,spatial_flow_belief_memory_h10,10,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.3868671903257719,-0.4661207268034948,0.0,0.0,0.4661207268034948,3.5053789803083166,3.1053789803083167,20.0,0.8799999999999999,6.409098322796476,120.0,120.0,-0.0653789146684458,1,1,0,783,0.0357370844945931,0.0,0.0
heavy_cluster,spatial_flow_belief_memory_h3,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.3868671903257719,-0.4661207268034948,0.0,0.0,0.4661207268034948,3.5053789803083166,3.1053789803083167,20.0,0.8799999999999999,6.409098322796476,120.0,120.0,-0.0653789146684458,1,1,0,291,0.0586210381760549,0.0,0.0
heavy_cluster,spatial_flow_belief_memory_h30,30,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.3868671903257719,-0.4661207268034948,0.0,0.0,0.4661207268034948,3.5053789803083166,3.1053789803083167,20.0,0.8799999999999999,6.409098322796476,120.0,120.0,-0.0653789146684458,1,1,0,2109,0.0217751778154671,0.0,0.0
light_cluster,no_memory_baseline,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.3668164452717923,-0.4616217423477629,0.0,0.0,0.4616217423477629,3.509877964764049,3.109877964764049,20.0,0.8799999999999999,6.409098322796476,120.0,120.0,-0.0859253768332877,1,1,0,0,1.0,0.0,0.0
light_cluster,spatial_flow_belief_memory_h10,10,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.3668164452717923,-0.4616217423477629,0.0,0.0,0.4616217423477629,3.509877964764049,3.109877964764049,20.0,0.8799999999999999,6.409098322796476,120.0,120.0,-0.0859253768332877,1,1,0,782,0.0357599269926075,0.0,0.0
light_cluster,spatial_flow_belief_memory_h3,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.3668164452717923,-0.4616217423477629,0.0,0.0,0.4616217423477629,3.509877964764049,3.109877964764049,20.0,0.8799999999999999,6.409098322796476,120.0,120.0,-0.0859253768332877,1,1,0,289,0.0588235294117647,0.0,0.0
light_cluster,spatial_flow_belief_memory_h30,30,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.3668164452717923,-0.4616217423477629,0.0,0.0,0.4616217423477629,3.509877964764049,3.109877964764049,20.0,0.8799999999999999,6.409098322796476,120.0,120.0,-0.0859253768332877,1,1,0,2119,0.021723736265189,0.0,0.0
no_cluster_no_merge,no_memory_baseline,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.3207456169767633,-0.4546509710148898,0.0,0.0,0.4546509710148898,3.5168487360969216,3.1168487360969217,20.0,0.8799999999999999,6.409098322796476,120.0,120.0,-0.0605358911160394,1,1,0,0,1.0,0.0,0.0
no_cluster_no_merge,spatial_flow_belief_memory_h10,10,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.3140553130444903,-0.4617989785640439,0.0,0.0,0.4617989785640439,3.5097007285477675,3.1097007285477676,20.0,0.8799999999999999,6.409098322796476,120.0,120.0,-0.0574445383940585,1,1,0,777,0.0358748001667087,1.0,0.0
no_cluster_no_merge,spatial_flow_belief_memory_h3,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.3207456169767633,-0.4546509710148898,0.0,0.0,0.4546509710148898,3.5168487360969216,3.1168487360969217,20.0,0.8799999999999999,6.409098322796476,120.0,120.0,-0.0605358911160394,1,1,0,285,0.0592348877759092,0.0,0.0
no_cluster_no_merge,spatial_flow_belief_memory_h30,30,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.3207456169767633,-0.4546509710148898,0.0,0.0,0.4546509710148898,3.5168487360969216,3.1168487360969217,20.0,0.8799999999999999,6.409098322796476,120.0,120.0,-0.0605358911160394,1,1,0,2100,0.0218217890235992,0.0,0.0
super_light_cluster,no_memory_baseline,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.4225335356993398,-0.4535738720619164,0.0,0.0,0.4535738720619164,3.517925835049895,3.117925835049895,20.0,0.8799999999999999,6.409098322796476,120.0,120.0,-0.0875731636042855,1,1,0,0,1.0,0.0,0.0
super_light_cluster,spatial_flow_belief_memory_h10,10,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.4225335356993398,-0.4535738720619164,0.0,0.0,0.4535738720619164,3.517925835049895,3.117925835049895,20.0,0.8799999999999999,6.409098322796476,120.0,120.0,-0.0875731636042855,1,1,0,784,0.0357142857142857,0.0,0.0
super_light_cluster,spatial_flow_belief_memory_h3,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.4225335356993398,-0.4535738720619164,0.0,0.0,0.4535738720619164,3.517925835049895,3.117925835049895,20.0,0.8799999999999999,6.409098322796476,120.0,120.0,-0.0875731636042855,1,1,0,289,0.0588235294117647,0.0,0.0
super_light_cluster,spatial_flow_belief_memory_h30,30,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.4225335356993398,-0.4535738720619164,0.0,0.0,0.4535738720619164,3.517925835049895,3.117925835049895,20.0,0.8799999999999999,6.409098322796476,120.0,120.0,-0.0875731636042855,1,1,0,2123,0.0217032614856491,0.0,0.0
