t_read_host_s,line_text
0.1665504,"HELLO_EVENT,Nano33IoT_Command_Path_V1,1000000,422106059"
0.9443439,"RX_EVENT,0,0,422869170,32768,32768,32768,32768"
0.9443439,"OK_EVENT,SET_NEUTRAL"
0.9443439,"COMMIT_EVENT,0,0,422869170,422882849,21003,1500,1500,1500,1500,1500,1500,1500,1500"
6.2681211,"RX_EVENT,0,0,428205523,32768,32768,32768,32768"
6.2855476,"COMMIT_EVENT,0,0,428205523,428222849,21270,1500,1500,1500,1500,1500,1500,1500,1500"
6.2855476,"RX_EVENT,1,0,428226227,32768,32768,32768,32768"
6.3047808,"COMMIT_EVENT,1,0,428226227,428242849,21271,1500,1500,1500,1500,1500,1500,1500,1500"
6.3047808,"RX_EVENT,2,0,428244426,32768,32768,32768,32768"
6.3256136,"RX_EVENT,3,0,428262743,32768,32768,32768,32768"
6.3256136,"COMMIT_EVENT,2,0,428244426,428262849,21272,1500,1500,1500,1500,1500,1500,1500,1500"
6.3508995,"COMMIT_EVENT,3,0,428262743,428282849,21273,1500,1500,1500,1500,1500,1500,1500,1500"
6.3508995,"RX_EVENT,4,0,428284374,32768,32768,32768,32768"
6.370881,"COMMIT_EVENT,4,0,428284374,428302849,21274,1500,1500,1500,1500,1500,1500,1500,1500"
6.370881,"RX_EVENT,5,0,428309193,32768,32768,32768,32768"
6.3917191,"COMMIT_EVENT,5,0,428309193,428322849,21275,1500,1500,1500,1500,1500,1500,1500,1500"
6.3917191,"RX_EVENT,6,0,428328915,32768,32768,32768,32768"
6.3917191,"COMMIT_EVENT,6,0,428328915,428342849,21276,1500,1500,1500,1500,1500,1500,1500,1500"
6.4136325,"RX_EVENT,7,0,428349813,32768,32768,32768,32768"
6.4338759,"COMMIT_EVENT,7,0,428349813,428362849,21277,1500,1500,1500,1500,1500,1500,1500,1500"
6.4338759,"RX_EVENT,8,0,428371662,32768,32768,32768,32768"
6.4552808,"COMMIT_EVENT,8,0,428371662,428382850,21278,1500,1500,1500,1500,1500,1500,1500,1500"
6.4552808,"RX_EVENT,9,0,428392122,32768,32768,32768,32768"
6.4552808,"COMMIT_EVENT,9,0,428392122,428402849,21279,1500,1500,1500,1500,1500,1500,1500,1500"
6.4789602,"RX_EVENT,10,0,428413358,32768,32768,32768,32768"
6.5018479,"COMMIT_EVENT,10,0,428413358,428422849,21280,1500,1500,1500,1500,1500,1500,1500,1500"
6.5018479,"RX_EVENT,11,0,428437200,32768,32768,32768,32768"
6.5018479,"COMMIT_EVENT,11,0,428437200,428442849,21281,1500,1500,1500,1500,1500,1500,1500,1500"
6.5278008,"RX_EVENT,12,0,428460268,32768,32768,32768,32768"
6.5278008,"COMMIT_EVENT,12,0,428460268,428462849,21282,1500,1500,1500,1500,1500,1500,1500,1500"
6.5555542,"RX_EVENT,13,0,428486201,32768,32768,32768,32768"
6.586785,"COMMIT_EVENT,13,0,428486201,428502849,21284,1500,1500,1500,1500,1500,1500,1500,1500"
6.586785,"RX_EVENT,14,0,428514097,32768,32768,32768,32768"
6.586785,"COMMIT_EVENT,14,0,428514097,428522849,21285,1500,1500,1500,1500,1500,1500,1500,1500"
6.6169203,"RX_EVENT,15,0,428545448,32768,32768,32768,32768"
6.6427045,"COMMIT_EVENT,15,0,428545448,428562849,21287,1500,1500,1500,1500,1500,1500,1500,1500"
6.6427045,"RX_EVENT,16,0,428575039,32768,32768,32768,32768"
6.6427045,"COMMIT_EVENT,16,0,428575039,428582850,21288,1500,1500,1500,1500,1500,1500,1500,1500"
6.6675905,"RX_EVENT,17,0,428601335,32768,32768,32768,32768"
6.6675905,"COMMIT_EVENT,17,0,428601335,428602849,21289,1500,1500,1500,1500,1500,1500,1500,1500"
6.6897414,"RX_EVENT,18,0,428625972,32768,32768,32768,32768"
6.7177791,"COMMIT_EVENT,18,0,428625972,428642849,21291,1500,1500,1500,1500,1500,1500,1500,1500"
6.7177791,"RX_EVENT,19,0,428647872,32768,32768,32768,32768"
6.7177791,"COMMIT_EVENT,19,0,428647872,428662849,21292,1500,1500,1500,1500,1500,1500,1500,1500"
6.741799,"RX_EVENT,20,0,428676343,32768,32768,32768,32768"
6.741799,"COMMIT_EVENT,20,0,428676343,428682849,21293,1500,1500,1500,1500,1500,1500,1500,1500"
6.7639743,"RX_EVENT,21,0,428700142,32768,32768,32768,32768"
6.7639743,"COMMIT_EVENT,21,0,428700142,428702850,21294,1500,1500,1500,1500,1500,1500,1500,1500"
6.7847101,"RX_EVENT,22,0,428722448,32768,32768,32768,32768"
