chunk_index,status,row_start,row_stop,row_count,partition_path,manifest_path,byte_count,checksum_sha256,duration_s
0,complete,0,800,800,w3_survival_rows/c00000.csv.gz,chunk_manifests/w3_survival_rows/c00000.json,1659765,5734bc16888ef7abacdba19f07395edaf843963244f165c66b9129885ab1a1ac,17.308435440063477
1,complete,800,1600,800,w3_survival_rows/c00001.csv.gz,chunk_manifests/w3_survival_rows/c00001.json,1708855,cd342ebe734e62fa55021d91c943663e1c5eee50cc98bec7599a1fa32385f087,18.579458475112915
2,complete,1600,2400,800,w3_survival_rows/c00002.csv.gz,chunk_manifests/w3_survival_rows/c00002.json,1742911,20fecd80837779ad62c3ebf65862001de585f026eb6abb782897a7d863b4e330,39.36873912811279
3,complete,2400,3200,800,w3_survival_rows/c00003.csv.gz,chunk_manifests/w3_survival_rows/c00003.json,1825383,b99783c2a00036f59e3261dff57f552ab1832b99b1983ccc211dc32f7f082d12,52.46079421043396
4,complete,3200,4000,800,w3_survival_rows/c00004.csv.gz,chunk_manifests/w3_survival_rows/c00004.json,1795937,081654d4e90ac2bba11ae2d3f89bc50ec56212be90a01e49998817703c054744,76.40107440948486
5,complete,4000,4800,800,w3_survival_rows/c00005.csv.gz,chunk_manifests/w3_survival_rows/c00005.json,1813173,7cc1d617047ec11cf8c79857fe6d6e27fe939c4c735133f5e4b5187c327a2b8d,125.47902536392212
6,complete,4800,5600,800,w3_survival_rows/c00006.csv.gz,chunk_manifests/w3_survival_rows/c00006.json,1835478,f781124a11cbbe3b2bdc13f8bfbe1e348beeb1d9295f6de11618be683493c912,130.6435604095459
7,complete,5600,6400,800,w3_survival_rows/c00007.csv.gz,chunk_manifests/w3_survival_rows/c00007.json,1924027,21d614d5376886afa0d2b2587a5cbc28dae2ea50555f9d541243a97504b078d2,53.77516722679138
8,complete,6400,7200,800,w3_survival_rows/c00008.csv.gz,chunk_manifests/w3_survival_rows/c00008.json,1973562,58b3388bde43ee3efcb67af6c3e78ac0a38f2405445c527bcdb92cc8b1aa4529,53.1263689994812
9,complete,7200,8000,800,w3_survival_rows/c00009.csv.gz,chunk_manifests/w3_survival_rows/c00009.json,1937883,65827e3ce356faf25b976ba0960d33d64b5c6f77282346de371f2def27f3291f,96.57337641716003
10,complete,8000,8800,800,w3_survival_rows/c00010.csv.gz,chunk_manifests/w3_survival_rows/c00010.json,1986228,1e7f1940f957253385aec94516be4097a7f92ea9607a5e7eb3ce98afd80425b0,125.63892412185669
11,complete,8800,9600,800,w3_survival_rows/c00011.csv.gz,chunk_manifests/w3_survival_rows/c00011.json,1929971,9e8d97c3773f11692b0c70136e5eebdb26c842742baeb7df1d5966181a7ab2fc,93.02117872238159
12,complete,9600,10400,800,w3_survival_rows/c00012.csv.gz,chunk_manifests/w3_survival_rows/c00012.json,1881725,391074030190b0e26fe0183ca3cb0799e761af006279064f6e18321fb5840ef6,22.01230764389038
13,complete,10400,11200,800,w3_survival_rows/c00013.csv.gz,chunk_manifests/w3_survival_rows/c00013.json,1904456,b6db2ac2938d26a0b81ed9498a1bc6ec9f002cbe47fc000d5650930ea1b89740,26.760353803634644
14,complete,11200,12000,800,w3_survival_rows/c00014.csv.gz,chunk_manifests/w3_survival_rows/c00014.json,2013956,7e7f8905b72e3d7577e36e035e4284d48a05d513fd557c9cd677fed124accda9,113.15368223190308
15,complete,12000,12800,800,w3_survival_rows/c00015.csv.gz,chunk_manifests/w3_survival_rows/c00015.json,2068025,004bd71238261bd9cd915e895025a6b96e20fb3920cb5494e4aab4c8e914f381,123.47135066986084
16,complete,12800,13600,800,w3_survival_rows/c00016.csv.gz,chunk_manifests/w3_survival_rows/c00016.json,1981769,15fb7aa737d7e58b10fa01187cebcfb986cbceddfbff3e0c65df59478f6dbabe,54.85417127609253
17,complete,13600,14400,800,w3_survival_rows/c00017.csv.gz,chunk_manifests/w3_survival_rows/c00017.json,2014863,8be037bbb118413e37b52f2277aa33dcd21f91ee8f26ccdd87e993197c9d57be,22.468297958374023
18,complete,14400,15200,800,w3_survival_rows/c00018.csv.gz,chunk_manifests/w3_survival_rows/c00018.json,1883241,a178a78a3151e88f943a502428052a2da526491a002164388afa8d768faa0d50,22.239832878112793
19,complete,15200,16000,800,w3_survival_rows/c00019.csv.gz,chunk_manifests/w3_survival_rows/c00019.json,1684291,87865429e89fd251a594b85ead897842222a51069eaea6671ed083a6105e784c,21.930036783218384
20,complete,16000,16800,800,w3_survival_rows/c00020.csv.gz,chunk_manifests/w3_survival_rows/c00020.json,1707168,c502f05d7ce1e10edc6939445a31c56ea4698b69e23700a664bcb219c10cf9ea,22.44662070274353
21,complete,16800,17600,800,w3_survival_rows/c00021.csv.gz,chunk_manifests/w3_survival_rows/c00021.json,1805684,159d314327261424d91dcb5430f52f934c7519a002da9b4e7d93b979d86e9c1d,58.08793044090271
22,complete,17600,18400,800,w3_survival_rows/c00022.csv.gz,chunk_manifests/w3_survival_rows/c00022.json,1847977,465e9119343a1046fbe5935a3a166b5b64d72a08261060843a1279fba3b01e47,58.5257203578949
23,complete,18400,19200,800,w3_survival_rows/c00023.csv.gz,chunk_manifests/w3_survival_rows/c00023.json,1801412,bf36c12c144f19203e1ec06d6d6a6a9a31e289df6752562231f254e264fed59d,119.06457018852234
24,complete,19200,20000,800,w3_survival_rows/c00024.csv.gz,chunk_manifests/w3_survival_rows/c00024.json,1841583,ea3e9ed5c772bf67bf0fd8485230528d771e535b1edf23aafe21d2f5fa024e4f,151.0269160270691
25,complete,20000,20800,800,w3_survival_rows/c00025.csv.gz,chunk_manifests/w3_survival_rows/c00025.json,1855709,6bea6ba5cc745b6d74e498c681b7ed014d52c93894cd349e09e5a5ff0d60ddc7,118.17228174209595
