primitive_variant_id,primitive_id,entry_role,controller_id,candidate_index,candidate_weight_label,K_gain_checksum,augmented_A_checksum,augmented_B_checksum,augmented_gain_checksum,Q_weight_json,R_weight_json,reference_state_vector,reference_command_vector,finite_horizon_s,controller_input_slots_per_primitive,controller_input_update_period_s,primitive_timing_contract_version,timing_augmentation_type,w3_variant_status,eligible_for_post_w3_library_size_study,compatible_row_count,incompatible_row_count,continuation_valid_count,episode_terminal_useful_count,hard_failure_count,blocked_count,positive_continuation_count,accepted_count,continuation_valid_rate,episode_terminal_useful_rate,hard_failure_rate,minimum_wall_margin_min_m,floor_margin_min_m,ceiling_margin_min_m,energy_residual_mean_m,lift_dwell_mean_s,saturation_fraction_mean,w3_environment_modes_seen,w3_environment_mode_count,both_w3_modes_positive,status_reason
primvar_energy_retaining_bank_inflight_only_f41bc95c5496,energy_retaining_bank,inflight_only,lqrta_energy_retaining_bank_75c4472fa1e2,0,energy_retaining_bank_w01_q0.5_r0.5_000,81f4f23bae56b6301998bbc6c1fb246c6f2fd24defe217840b5d49b2d9991cda,dcb4ddf013a8d36ccf89786f4d6e213920b747af27a0bb5eb9664979a3f60e0b,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,c2ea9260f4fbe37aa60cf89c6f290bffa4d7899dbab17a25f729239986902202,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":2.4,""q_rates"":0.9,""q_surfaces"":0.15,""q_velocity"":1.4,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.5,""r_elevator"":0.45,""r_rudder"":0.6}","[0.0,0.0,0.0,0.16,-0.03216286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,survived,True,40,0,37,0,3,0,37,18,0.925,0.0,0.075,0.2938512366357093,0.5402567108043205,0.7430390208019473,0.00901810881791817,0.0725,0.0,w3_randomised_four;w3_randomised_single,2,True,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit
primvar_energy_retaining_bank_inflight_only_a9d369164679,energy_retaining_bank,inflight_only,lqrta_energy_retaining_bank_a49024b6ecf9,1,energy_retaining_bank_w01_q0.5_r0.75_001,ac5c403d2d63f235d1f8d6e18895e2fb334555c16e2f04cbd33a4b17ae7e24bb,dcb4ddf013a8d36ccf89786f4d6e213920b747af27a0bb5eb9664979a3f60e0b,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,0e21a85d2b6def01fc13482e84524edf304051a26a90c33bc59ed2531a1c0028,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":2.4,""q_rates"":0.9,""q_surfaces"":0.15,""q_velocity"":1.4,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.75,""r_elevator"":0.675,""r_rudder"":0.8999999999999999}","[0.0,0.0,0.0,0.16,-0.03216286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,survived,True,40,0,37,0,3,0,37,18,0.925,0.0,0.075,0.2937164509897805,0.5401574713380318,0.7430390208019473,0.00911886950181863,0.07250000000000001,0.0,w3_randomised_four;w3_randomised_single,2,True,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit
primvar_energy_retaining_bank_inflight_only_b706b03a42ef,energy_retaining_bank,inflight_only,lqrta_energy_retaining_bank_065db481377f,2,energy_retaining_bank_w01_q0.5_r1_002,c4ce3444792cb545eada869443128dab226ad232d9519d5498d41d6794dd5b4d,dcb4ddf013a8d36ccf89786f4d6e213920b747af27a0bb5eb9664979a3f60e0b,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,5c2256aec6a1ad41fe8ab76842806104c6e3f197790cb1bc8cda30d2b1695cfc,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":2.4,""q_rates"":0.9,""q_surfaces"":0.15,""q_velocity"":1.4,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.0,""r_elevator"":0.9,""r_rudder"":1.2}","[0.0,0.0,0.0,0.16,-0.03216286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,survived,True,40,0,37,0,3,0,37,18,0.925,0.0,0.075,0.2921507035029815,0.5423662870232405,0.7430390208019473,0.009164518534558935,0.0725,0.0,w3_randomised_four;w3_randomised_single,2,True,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit
primvar_energy_retaining_bank_inflight_only_5b0f943fb937,energy_retaining_bank,inflight_only,lqrta_energy_retaining_bank_ec15182281f0,3,energy_retaining_bank_w01_q0.5_r1.5_003,6de696423ded3a2d42f6a2eec1c86d2db0f94b447e934f7bee9059b95b22f4f2,dcb4ddf013a8d36ccf89786f4d6e213920b747af27a0bb5eb9664979a3f60e0b,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,5e50bf384280e52d6c7f143f8f61420510c3cb593874103987bb816d26a83878,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":2.4,""q_rates"":0.9,""q_surfaces"":0.15,""q_velocity"":1.4,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.5,""r_elevator"":1.35,""r_rudder"":1.7999999999999998}","[0.0,0.0,0.0,0.16,-0.03216286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,survived,True,40,0,37,0,3,0,37,16,0.925,0.0,0.075,0.2932129840590853,0.5501347233447613,0.7430390208019473,0.010248296880220678,0.0675,0.0,w3_randomised_four;w3_randomised_single,2,True,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit
primvar_energy_retaining_bank_inflight_only_429b2f7b1a4a,energy_retaining_bank,inflight_only,lqrta_energy_retaining_bank_4a87578c78c0,4,energy_retaining_bank_w01_q0.5_r2_004,ea8726971e8766c6c0b0684ce120dca18c379b543535af15b87964ac89bccedd,dcb4ddf013a8d36ccf89786f4d6e213920b747af27a0bb5eb9664979a3f60e0b,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,db3cb7e4dc11b59f93687b83d7f097c2e2c64327f4da26f2879ee851c06df706,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":2.4,""q_rates"":0.9,""q_surfaces"":0.15,""q_velocity"":1.4,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":2.0,""r_elevator"":1.8,""r_rudder"":2.4}","[0.0,0.0,0.0,0.16,-0.03216286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,survived,True,40,0,37,0,3,0,37,17,0.925,0.0,0.075,0.2938237069344946,0.5422286249004508,0.7430390208019473,0.007533148804217712,0.06999999999999999,0.0,w3_randomised_four;w3_randomised_single,2,True,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit
primvar_energy_retaining_bank_inflight_only_f789a8215ded,energy_retaining_bank,inflight_only,lqrta_energy_retaining_bank_93552994b483,5,energy_retaining_bank_w01_q0.5_r3_005,d9051cb5997269538cfbeb4ec2055045ff2a406b40be5b9feced53b0ed1adc88,dcb4ddf013a8d36ccf89786f4d6e213920b747af27a0bb5eb9664979a3f60e0b,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,fc2b9492f4003b569056b0bcf4b32f9c15892213001c123f17a39462a17abce2,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":2.4,""q_rates"":0.9,""q_surfaces"":0.15,""q_velocity"":1.4,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":3.0,""r_elevator"":2.7,""r_rudder"":3.5999999999999996}","[0.0,0.0,0.0,0.16,-0.03216286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,survived,True,40,0,36,0,4,0,36,18,0.9,0.0,0.1,0.2940833908035278,0.5457304279827855,0.7430390208019473,0.005387883465957516,0.0725,0.0,w3_randomised_four;w3_randomised_single,2,True,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit
primvar_energy_retaining_bank_inflight_only_256086e191e6,energy_retaining_bank,inflight_only,lqrta_energy_retaining_bank_180435fd5888,6,energy_retaining_bank_w01_q0.75_r0.5_006,56d041f318028cd5efe2cd4f7405ddb6a6d4695b470358b038b15e4d4132ad5d,dcb4ddf013a8d36ccf89786f4d6e213920b747af27a0bb5eb9664979a3f60e0b,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,d3bdea48fc633249a383fc4cf6050b1413914499d46e34b0e879a2c3674b51c3,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":3.5999999999999996,""q_rates"":1.35,""q_surfaces"":0.15,""q_velocity"":2.0999999999999996,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.5,""r_elevator"":0.45,""r_rudder"":0.6}","[0.0,0.0,0.0,0.16,-0.03216286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,survived,True,40,0,36,0,4,0,36,18,0.9,0.0,0.1,0.2939050241684038,0.5401087562395369,0.7430390208019473,0.00716983347419371,0.06999999999999999,0.0,w3_randomised_four;w3_randomised_single,2,True,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit
primvar_energy_retaining_bank_inflight_only_f91aa03e1430,energy_retaining_bank,inflight_only,lqrta_energy_retaining_bank_a526f712960c,7,energy_retaining_bank_w01_q0.75_r0.75_007,1a43d223481e26dabaae40893fbc8eb036ea774306ffc48bf9aca0ce41b14fde,dcb4ddf013a8d36ccf89786f4d6e213920b747af27a0bb5eb9664979a3f60e0b,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,d54942faef34c7ad17e5191f2c4c89ce1d8bd151bdfb8bafa035d3d2ed4eb9f6,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":3.5999999999999996,""q_rates"":1.35,""q_surfaces"":0.15,""q_velocity"":2.0999999999999996,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.75,""r_elevator"":0.675,""r_rudder"":0.8999999999999999}","[0.0,0.0,0.0,0.16,-0.03216286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,survived,True,40,0,36,0,4,0,36,17,0.9,0.0,0.1,0.2930281522833269,0.5403744431187677,0.7430390208019473,0.007221243308808511,0.0725,0.0,w3_randomised_four;w3_randomised_single,2,True,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit
primvar_energy_retaining_bank_inflight_only_69d714e386c8,energy_retaining_bank,inflight_only,lqrta_energy_retaining_bank_3ac119d94b71,8,energy_retaining_bank_w01_q0.75_r1_008,258364602e6f7bf8de6e1585fe252e91694648edf34e112bced14fd182f407b7,dcb4ddf013a8d36ccf89786f4d6e213920b747af27a0bb5eb9664979a3f60e0b,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,b43f91769e5bf6d3cd256e4370aa15924020bb967e02b9f2b246b5e9a614e9c1,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":3.5999999999999996,""q_rates"":1.35,""q_surfaces"":0.15,""q_velocity"":2.0999999999999996,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.0,""r_elevator"":0.9,""r_rudder"":1.2}","[0.0,0.0,0.0,0.16,-0.03216286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,survived,True,40,0,37,0,3,0,37,18,0.925,0.0,0.075,0.2934328983143679,0.5407826993009427,0.7430390208019473,0.009745758246745881,0.075,0.0,w3_randomised_four;w3_randomised_single,2,True,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit
primvar_energy_retaining_bank_inflight_only_f33baa0e25a4,energy_retaining_bank,inflight_only,lqrta_energy_retaining_bank_35e19a22936d,9,energy_retaining_bank_w01_q0.75_r1.5_009,7a5c3a3510d96426d8a8bb4aa9fa8b7aa6f1d6e7cbff2bac0fbac7adaabb78f3,dcb4ddf013a8d36ccf89786f4d6e213920b747af27a0bb5eb9664979a3f60e0b,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,acbeabde195040e7eafef4b132fa259581a803a31a31d73b5df5c6c4362ccf9d,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":3.5999999999999996,""q_rates"":1.35,""q_surfaces"":0.15,""q_velocity"":2.0999999999999996,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.5,""r_elevator"":1.35,""r_rudder"":1.7999999999999998}","[0.0,0.0,0.0,0.16,-0.03216286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,survived,True,40,0,37,0,3,0,37,18,0.925,0.0,0.075,0.2927719871784511,0.541297166086681,0.7430390208019473,0.010018940044862732,0.0675,0.0,w3_randomised_four;w3_randomised_single,2,True,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit
