event_id,surface_index,surface_name,t0_write_start_host_s,response_window_end_s,command_step_norm,command_before_norm,command_after_norm,delta_base_deg,sigma_base_deg,delta_final_deg,response_amplitude_deg,level_10_deg,level_50_deg,level_90_deg,t10_capture_s,t50_capture_s,t90_capture_s,t10_latency_s,t50_latency_s,t90_latency_s,valid,t90_valid,rejection_reason
1,2,Aileron_R,8.3033441,8.8839691,0.7,0,0.7,0.202714541342398,0.757549330127894,26.4515542632508,26.2488397219084,2.82759851353324,13.3271344022966,23.82667029106,8.39999674853532,8.43168138409982,8.45501793888722,0.0966526485353238,0.128337284099818,0.151673838887216,1,1,
2,2,Aileron_R,8.8867169,9.4839691,-0.7,0.7,0,26.3720037391232,0.559529170041971,-1.6241042240982,-27.9961079632214,23.5723929428011,12.3739497575125,1.17550657222394,8.9476382005068,8.99397146109507,9.01207301239303,0.0609213005068021,0.107254561095067,0.12535611239303,1,1,
3,2,Aileron_R,9.4916258,10.0839691,-0.7,0,-0.7,-1.50987632302135,1.16810973192164,-15.0951218060428,-13.5852454830214,-2.86840087132349,-8.30249906453206,-13.7365972577406,9.54980474157528,9.57044256785874,9.60929069474162,0.0581789415752763,0.0788167678587399,0.117664894741621,1,1,
4,2,Aileron_R,10.0900248,10.6839691,0.7,-0.7,0,-15.0951218060428,2.23036672132219,6.74857571128004,21.8436975173228,-12.9107520543105,-4.17327304738136,4.56420595954776,10.1055462186974,10.2097520945246,10.2277503675996,0.0155214186974284,0.119727294524639,0.137725567599565,1,1,
5,4,Elevator,10.6894188,11.2839691,0.7,0,0.7,-0.59713482368914,1.21330644607109,15.1913435436528,15.7884783673419,0.981713013045052,7.29710435998182,13.6124957069186,10.781656641979,10.8013590549866,10.8137130825051,0.0922378419790224,0.111940254986592,0.124294282505094,1,1,
6,4,Elevator,11.292537,11.8839691,-0.7,0.7,0,15.197031248675,0.222936759504321,2.97083900473729,-12.2261922439378,13.9744120242813,9.08393512670616,4.19345822913106,11.4012319884674,11.4140270959259,11.4193020743329,0.108694988467443,0.121490095925854,0.126765074332942,1,1,
7,4,Elevator,11.8856656,12.4839691,-0.7,0,-0.7,2.93234487124847,0.478129764143016,-15.0258697213928,-17.9582145926412,1.13652341198434,-6.04676242507215,-13.2300482621287,11.9564922659513,11.9740147272802,12.004833843113,0.0708266659512748,0.0883491272801997,0.119168243113021,1,1,
8,4,Elevator,12.4910555,13.0839691,0.7,-0.7,0,-14.8831559462918,1.38642593825322,-5.82250063870743,9.06065530758436,-13.9770904155334,-10.3528282924996,-6.72856616946587,12.4926293074986,12.6185965851518,12.6286066641334,0.0015738074986249,0.127541085151814,0.137551164133395,1,1,
9,1,Aileron_L,13.09526,13.6839691,0.7,0,0.7,-0.210757146361916,0.657271117745343,25.2413814859448,25.4521386323067,2.33445671686876,12.5153121697914,22.6961676227141,13.1609792749529,13.1944149867071,13.2261502366844,0.065719274952869,0.0991549867071164,0.130890236684408,1,1,
10,1,Aileron_L,13.6995737,14.2839691,-0.7,0.7,0,25.2986559664234,1.3334127501907,0.424057203096315,-24.8745987633271,22.8111960900907,12.8613565847599,2.91151707942902,13.71993999726,13.7921276278722,13.8152560965981,0.0203662972599883,0.0925539278722347,0.115682396598132,1,1,
11,1,Aileron_L,14.289078,14.8839691,-0.7,0,-0.7,0.424057203096315,1.83429610051068,-12.5053627914267,-12.929419994523,-0.868884796355988,-6.0406527941652,-11.2124207919744,14.3644401397245,14.3726353983364,14.3947008766697,0.0753621397244757,0.0835573983363602,0.105622876669731,1,1,
12,1,Aileron_L,14.8863049,15.4839691,0.7,-0.7,0,-12.1834747912782,2.40134090948209,5.58414283674483,17.7676176280231,-10.4067130284759,-3.29966597726671,3.80738107394252,14.9372880895444,14.9956189367951,15.015081351769,0.0509831895443842,0.109314036795119,0.12877645176896,1,1,
13,3,Rudder,15.4986679,16.0839691,0.7,0,0.7,-0.810321866433498,1.01462105001341,14.7671373484986,15.5774592149321,0.747424055059707,6.97840774103253,13.2093914270054,15.5025599050008,15.6130942906207,15.6211610161753,0.00389200500075404,0.114426390620705,0.122493116175333,1,1,
