timestamp_utc,stage_id,decision,stage_status,passed,blocked_reason,run_root,duration_s,docs_alignment_status,controlling_hashes,docs_changed_during_run,docs_alignment_checkpoint
2026-06-06T07:11:03.372712+00:00,R5,continue,complete,True,,03_Control/05_Results/R5_dense/E03,1920.835,aligned,"{""docs/Daily_Schedule.txt"":""166c3c60de0ba669b0da849e50e527c2749939c12c0ac2e83664e92e442612e6"",""docs/Glider_Control_Project_Plan.md"":""ee303b15374079705d60599e38939278227073ae514ce784dc616ce475428e03"",""docs/MATLAB Coding.txt"":""6bea8e8997ff58ab64f827de1e28349320df5247a4dced9660bb43c5bb3ee8c9"",""docs/PR.txt"":""886f129454fccfa98f73ebc52fa0522cdb072297144679694fa16d3a54b5994f"",""docs/Python Coding Instruction.txt"":""71114facadf3fbd0e6f4d70b54c2a9e431d734cc531ffd68709529ce79497818"",""docs/Python Coding to CODEX.txt"":""563b2862d1e4de531a6b995d6299c12a710b7f978018133c6ab9dc2f14e02aaf"",""docs/Skills.md"":""791ce6a7df65de69b9917b2052dcfaced77de2ef42c9d2299e24ea50a533271b"",""docs/housekeeping_and_naming_rules.md"":""14547c6cdf4572578d4d500203167ccb9a293eb091b2676032e0d430000539c2""}",False,before_continue_decision
2026-06-06T08:17:36.667072+00:00,R7,continue,complete,True,,03_Control/05_Results/R7_survival/E03,3848.756,aligned,"{""docs/Daily_Schedule.txt"":""166c3c60de0ba669b0da849e50e527c2749939c12c0ac2e83664e92e442612e6"",""docs/Glider_Control_Project_Plan.md"":""ee303b15374079705d60599e38939278227073ae514ce784dc616ce475428e03"",""docs/MATLAB Coding.txt"":""6bea8e8997ff58ab64f827de1e28349320df5247a4dced9660bb43c5bb3ee8c9"",""docs/PR.txt"":""886f129454fccfa98f73ebc52fa0522cdb072297144679694fa16d3a54b5994f"",""docs/Python Coding Instruction.txt"":""71114facadf3fbd0e6f4d70b54c2a9e431d734cc531ffd68709529ce79497818"",""docs/Python Coding to CODEX.txt"":""563b2862d1e4de531a6b995d6299c12a710b7f978018133c6ab9dc2f14e02aaf"",""docs/Skills.md"":""791ce6a7df65de69b9917b2052dcfaced77de2ef42c9d2299e24ea50a533271b"",""docs/housekeeping_and_naming_rules.md"":""14547c6cdf4572578d4d500203167ccb9a293eb091b2676032e0d430000539c2""}",False,before_continue_decision
2026-06-06T08:36:42.496130+00:00,R8,continue,complete,True,,03_Control/05_Results/R8_library_size_study/E03,1026.158,aligned,"{""docs/Daily_Schedule.txt"":""166c3c60de0ba669b0da849e50e527c2749939c12c0ac2e83664e92e442612e6"",""docs/Glider_Control_Project_Plan.md"":""ee303b15374079705d60599e38939278227073ae514ce784dc616ce475428e03"",""docs/MATLAB Coding.txt"":""6bea8e8997ff58ab64f827de1e28349320df5247a4dced9660bb43c5bb3ee8c9"",""docs/PR.txt"":""886f129454fccfa98f73ebc52fa0522cdb072297144679694fa16d3a54b5994f"",""docs/Python Coding Instruction.txt"":""71114facadf3fbd0e6f4d70b54c2a9e431d734cc531ffd68709529ce79497818"",""docs/Python Coding to CODEX.txt"":""563b2862d1e4de531a6b995d6299c12a710b7f978018133c6ab9dc2f14e02aaf"",""docs/Skills.md"":""791ce6a7df65de69b9917b2052dcfaced77de2ef42c9d2299e24ea50a533271b"",""docs/housekeeping_and_naming_rules.md"":""14547c6cdf4572578d4d500203167ccb9a293eb091b2676032e0d430000539c2""}",False,before_continue_decision
2026-06-06T13:55:13.367643+00:00,R10,continue,complete,True,,03_Control/05_Results/R10_learn/E03,2555.848,aligned,"{""docs/Daily_Schedule.txt"":""f10538e64a30084c12ea0e3c62b2aa1279582c5d36fc79b89ed8e318e5bb4498"",""docs/Glider_Control_Project_Plan.md"":""47cd1471385d943f33d39eb008a25e7787ab64b90ddaeb243ba966f1620cfe70"",""docs/MATLAB Coding.txt"":""70b13c5c22200f9326950f0dec481cf1bf765993a9f09f63a60e3f8a4f8872fa"",""docs/PR.txt"":""8ad431782b2bcb0b175747f914680861781dd41e9910cae07aa8927652e4e611"",""docs/Python Coding Instruction.txt"":""bb149ee07f00648a0b24eb683949ab0a8424886bd91f41d72fbc5b21cc8878de"",""docs/Python Coding to CODEX.txt"":""ed165222f7ae52c0d0ac1d58ba3124082d3bf01eb4001593c76a11b81398e54f"",""docs/Skills.md"":""2544a0d670495520c829d1862e1e3ed624f699a095b0c53d5f5dc81916d452c6"",""docs/housekeeping_and_naming_rules.md"":""26240f9a516f1d3081568b86a098e53659ce617dc9ad08c80ed88bb389d9eb23""}",False,before_continue_decision
2026-06-06T16:25:15.054718+00:00,R11,terminate_blocked,complete,False,"failed_gate:pass_gate_true,r11_validation_gate_hard_failure_rate_within_stage_profile,r11_validation_gate_floor_or_ceiling_violation_rate_within_stage_profile,r11_validation_gate_no_viable_primitive_rate_within_stage_profile,r11_validation_gate_safe_success_rate_within_stage_profile,r11_validation_gate_terminal_or_lift_capture_within_stage_profile,r11_validation_gate_full_safe_success_rate_within_stage_profile",03_Control/05_Results/R11_validation/E03.1,8744.168,aligned,"{""docs/Daily_Schedule.txt"":""f10538e64a30084c12ea0e3c62b2aa1279582c5d36fc79b89ed8e318e5bb4498"",""docs/Glider_Control_Project_Plan.md"":""47cd1471385d943f33d39eb008a25e7787ab64b90ddaeb243ba966f1620cfe70"",""docs/MATLAB Coding.txt"":""70b13c5c22200f9326950f0dec481cf1bf765993a9f09f63a60e3f8a4f8872fa"",""docs/PR.txt"":""8ad431782b2bcb0b175747f914680861781dd41e9910cae07aa8927652e4e611"",""docs/Python Coding Instruction.txt"":""bb149ee07f00648a0b24eb683949ab0a8424886bd91f41d72fbc5b21cc8878de"",""docs/Python Coding to CODEX.txt"":""ed165222f7ae52c0d0ac1d58ba3124082d3bf01eb4001593c76a11b81398e54f"",""docs/Skills.md"":""2544a0d670495520c829d1862e1e3ed624f699a095b0c53d5f5dc81916d452c6"",""docs/housekeeping_and_naming_rules.md"":""26240f9a516f1d3081568b86a098e53659ce617dc9ad08c80ed88bb389d9eb23""}",False,before_terminate_blocked
2026-06-06T16:25:15.073717+00:00,R11,terminate_blocked,blocked,False,"failed_gate:pass_gate_true,r11_validation_gate_hard_failure_rate_within_stage_profile,r11_validation_gate_floor_or_ceiling_violation_rate_within_stage_profile,r11_validation_gate_no_viable_primitive_rate_within_stage_profile,r11_validation_gate_safe_success_rate_within_stage_profile,r11_validation_gate_terminal_or_lift_capture_within_stage_profile,r11_validation_gate_full_safe_success_rate_within_stage_profile",,0.0,aligned,"{""docs/Daily_Schedule.txt"":""f10538e64a30084c12ea0e3c62b2aa1279582c5d36fc79b89ed8e318e5bb4498"",""docs/Glider_Control_Project_Plan.md"":""47cd1471385d943f33d39eb008a25e7787ab64b90ddaeb243ba966f1620cfe70"",""docs/MATLAB Coding.txt"":""70b13c5c22200f9326950f0dec481cf1bf765993a9f09f63a60e3f8a4f8872fa"",""docs/PR.txt"":""8ad431782b2bcb0b175747f914680861781dd41e9910cae07aa8927652e4e611"",""docs/Python Coding Instruction.txt"":""bb149ee07f00648a0b24eb683949ab0a8424886bd91f41d72fbc5b21cc8878de"",""docs/Python Coding to CODEX.txt"":""ed165222f7ae52c0d0ac1d58ba3124082d3bf01eb4001593c76a11b81398e54f"",""docs/Skills.md"":""2544a0d670495520c829d1862e1e3ed624f699a095b0c53d5f5dc81916d452c6"",""docs/housekeeping_and_naming_rules.md"":""26240f9a516f1d3081568b86a098e53659ce617dc9ad08c80ed88bb389d9eb23""}",False,before_terminate_blocked
