chunk_index,status,row_start,row_stop,row_count,partition_path,manifest_path,byte_count,checksum_sha256,duration_s
0,skipped,0,800,800,w2_survival_rows/c00000.csv.gz,chunk_manifests/w2_survival_rows/c00000.json,1176120,7b26d80704940ef079d52e4a403cb8db978c570d2a1e44498592bedbad21b984,0.0
1,skipped,800,1600,800,w2_survival_rows/c00001.csv.gz,chunk_manifests/w2_survival_rows/c00001.json,1193049,a46a4171638208cdc19ad6fb3a69923d8b715eab7b4f95a87a06844fb0cce616,0.0
2,skipped,1600,2400,800,w2_survival_rows/c00002.csv.gz,chunk_manifests/w2_survival_rows/c00002.json,1145968,7a84932f8e4bb59bd26529fb30522e1f10aa45e1d38d81de745f642aac737515,0.0
3,skipped,2400,3200,800,w2_survival_rows/c00003.csv.gz,chunk_manifests/w2_survival_rows/c00003.json,1126087,25bd1491f783271b9d931861106e480672a5920db7c4125bf9e5c0f7e8e5adc8,0.0
4,skipped,3200,4000,800,w2_survival_rows/c00004.csv.gz,chunk_manifests/w2_survival_rows/c00004.json,1152874,c464bded6afbd5982b02073243e6c58698da03c0fd5261f7d8f4955ac462cec7,0.0
5,skipped,4000,4800,800,w2_survival_rows/c00005.csv.gz,chunk_manifests/w2_survival_rows/c00005.json,1172984,7baf958060a850c65242e7011067b287f8074f9f338d36e78f824ac3561777b8,0.0
6,skipped,4800,5600,800,w2_survival_rows/c00006.csv.gz,chunk_manifests/w2_survival_rows/c00006.json,1174825,805c741cd4ea2cada319859bcd3dde971346f00323e253ea78ba5e1626ff43b7,0.0
7,skipped,5600,6400,800,w2_survival_rows/c00007.csv.gz,chunk_manifests/w2_survival_rows/c00007.json,1129452,b8571d333ef648dac58b5cc0c2ea78314d844d2dc263b8170b3413b2ccad4140,0.0
8,complete,6400,7200,800,w2_survival_rows/c00008.csv.gz,chunk_manifests/w2_survival_rows/c00008.json,1203249,621708e3675f87ee374bd60376cfea06aaa39f8e3e04762e5c862578a3361ad2,79.15950131416321
9,complete,7200,8000,800,w2_survival_rows/c00009.csv.gz,chunk_manifests/w2_survival_rows/c00009.json,1193886,7cefa8d6e9a89754dfa4c2f199d2a7499f1d5d62e86828dd822a1f56c0322f6f,70.61621880531311
10,complete,8000,8800,800,w2_survival_rows/c00010.csv.gz,chunk_manifests/w2_survival_rows/c00010.json,1203018,a1f503e8766828b6f69c3030244e1d42162520a501d6b80e369a538784069bf9,78.81657457351685
11,complete,8800,9600,800,w2_survival_rows/c00011.csv.gz,chunk_manifests/w2_survival_rows/c00011.json,1202400,617aa1b41eaa381ab03ade199d8464d49fd045963751409f559a4ed3a424cc78,73.98098969459534
12,complete,9600,10400,800,w2_survival_rows/c00012.csv.gz,chunk_manifests/w2_survival_rows/c00012.json,1196651,a509e5a11d313cd7a604883b1d068d57c14eee8ba8a282a55a3e9c58f1af997d,77.36846089363098
13,complete,10400,11200,800,w2_survival_rows/c00013.csv.gz,chunk_manifests/w2_survival_rows/c00013.json,1181180,3adf40e230adb9a948019366b56130cf6910d4bd7a44bbbacdc8d07243b2f175,76.39645266532898
14,complete,11200,12000,800,w2_survival_rows/c00014.csv.gz,chunk_manifests/w2_survival_rows/c00014.json,1181609,461c57e806988da9e2bd5b674f2739069210cae16589bbe46ac20ff2959d2deb,76.1800422668457
15,complete,12000,12800,800,w2_survival_rows/c00015.csv.gz,chunk_manifests/w2_survival_rows/c00015.json,1202071,3aa3a45cfb4abb500301067877733d748b53c1db1ce486f0ae09199f35bcc5f3,75.48482537269592
16,complete,12800,13600,800,w2_survival_rows/c00016.csv.gz,chunk_manifests/w2_survival_rows/c00016.json,1184216,6644d254822e76ad148b1f069bd8822f8f48852b634e4d06607f4758e445115a,67.19423937797546
