run_id,scenario_id,primitive_name,selected_primitive,seed,wind_model,wind_mode,wind_param_label,latency_mode,latency_s,latency_range_s,duration_s,termination_reason,success,failure_class,heading_change_deg,height_change_m,terminal_speed_m_s,max_alpha_deg,max_beta_deg,max_bank_deg,min_wall_distance_m,saturation_time_s,saturation_fraction,tracking_error_rms,exit_recoverable,governor_rejection_reason,candidate_count,rejected_count,log_path,primitive_selected,max_abs_phi_deg,inside_safe_volume,log_path_relative,candidate_table_path,case_name,case_folder,scenario_name,actual_rollout_file,actual_metrics_file
s4_latency_low_bank_reversal_left_seed1,s4_latency_low_bank_reversal_left,bank_reversal,bank_reversal,1,none,panel,none,low,0.101,0.101000:0.121000,0.85,,True,none,6.827217819264627,-0.6198818345424408,6.25392395217834,14.918384924239154,1.768340669179873,12.575861903984906,0.13495087101555825,0.019318181818181818,0.007575757575757576,,True,,0,0,03_Control/05_Results/flight_case_results/latency_low_bank_reversal_left_seed_001/_run/logs/s4_latency_low_bank_reversal_left_seed1.csv,bank_reversal,12.575861903984906,True,03_Control/05_Results/flight_case_results/latency_low_bank_reversal_left_seed_001/_run/logs/s4_latency_low_bank_reversal_left_seed1.csv,,low-latency left bank reversal,latency_low_bank_reversal_left_seed_001,low-latency left bank reversal,actual_rollout.csv,actual_metrics.csv
