scenario_id,primitive,phase,t_s,x_w,y_w,z_w,phi,theta,psi,u,v,w,p,q,r,delta_a,delta_e,delta_r,desired_delta_a_cmd_rad,target_delta_a_cmd_rad,desired_delta_e_cmd_rad,target_delta_e_cmd_rad,desired_delta_r_cmd_rad,target_delta_r_cmd_rad,command_norm_a,command_norm_e,command_norm_r,delta_a_target_deg,delta_e_target_deg,delta_r_target_deg,aileron_l_deg,aileron_r_deg,elevator_deg,rudder_deg,latency_mode,latency_s,latency_range_s,onset_latency_s,half_response_s,actuator_tau_s,vicon_filter_cutoff_hz,speed_m_s,alpha_rad,beta_rad,gamma_rad,sink_rate_m_s,wind_model,wind_mode,wind_param_label,inside_safe_volume,min_wall_distance_m,floor_margin_m,ceiling_margin_m
s4_latency_low_bank_reversal_left,bank_reversal,phi_ref_deg=0.0,0.0,1.45,2.4,2.7,0.0,-0.048082795413418776,0.0,6.4907694777777385,0.0,0.3462825238860654,0.0,0.0,0.0,0.0,-0.10060848524273196,0.0,0.0,0.0,-0.10060848524273196,-0.10060848524273196,-0.0,0.0,0.0,-0.2,0.0,0.0,-5.764441587612767,0.0,0.0,-0.0,-5.764441587612767,0.0,low,0.101,0.101000:0.121000,0.075,0.101,0.03751007106311306,20.0,6.5,0.053299466674997555,0.0,-0.10138226208841634,0.6578564029119558,none,panel,none,True,0.19999999999999996,2.45,0.5499999999999998
s4_latency_low_bank_reversal_left,bank_reversal,phi_ref_deg=0.4,0.02,1.5793324784471354,2.4,2.6868428719425554,-1.2528950374925971e-17,-0.048082795413525364,2.233101532564673e-18,6.490769477781156,-1.5020371985165164e-17,0.3462825238117898,-1.1724296781013818e-14,-3.6891972748460027e-11,1.986775788314596e-16,0.0,-0.10060848524273196,0.0,0.010154642920696412,0.0,-0.10060848523893662,-0.10060848524273196,-1.4854334399851398e-17,0.0,0.0,-0.2,0.0,0.0,-5.764441587612767,0.0,0.0,-0.0,-5.764441587612767,0.0,low,0.101,0.101000:0.121000,0.075,0.101,0.03751007106311306,20.0,6.4999999999994555,0.05329946666355876,-2.3108264592563725e-18,-0.10138226207708413,0.6578564028386196,none,panel,none,True,0.3293324784471354,2.4368428719425554,0.5631571280574446
s4_latency_low_bank_reversal_left,bank_reversal,phi_ref_deg=0.7,0.04,1.7086649568943773,2.4,2.6736857438862947,-3.8596663529523766e-16,-0.04808279541513411,2.0770164648538746e-17,6.490769477783447,-4.9886861011376805e-17,0.34628252375405005,-2.6496591672696567e-14,-1.3108949840229515e-10,1.769519094367043e-15,0.0,-0.10060848524273196,0.0,0.020309285841393947,0.0,-0.10060848522761794,-0.10060848524273196,-1.3810782178703665e-16,0.0,0.0,-0.2,0.0,0.0,-5.764441587612767,0.0,0.0,-0.0,-5.764441587612767,0.0,low,0.101,0.101000:0.121000,0.075,0.101,0.03751007106311306,20.0,6.499999999998667,0.05329946665466956,-7.674901694059545e-18,-0.10138226206980366,0.6578564027914597,none,panel,none,True,0.45866495689437725,2.4236857438862947,0.5763142561137053
s4_latency_low_bank_reversal_left,bank_reversal,phi_ref_deg=1.1,0.06,1.8379974353416788,2.4,2.660528615830764,-1.0059595684727714e-15,-0.048082795418807646,7.863139928956497e-17,6.4907694777855545,-3.4680446569555993e-16,0.3462825237035187,-3.4599901113360825e-14,-2.376034725063833e-10,4.069340899027613e-15,0.0,-0.10060848524273196,0.0,0.030463928762090677,0.0,-0.10060848521258178,-0.10060848524273196,-3.015377319894324e-16,0.0,0.0,-0.2,0.0,0.0,-5.764441587612767,0.0,0.0,-0.0,-5.764441587612767,0.0,low,0.101,0.101000:0.121000,0.075,0.101,0.03751007106311306,20.0,6.49999999999808,0.053299466646889275,-5.335453318394806e-17,-0.10138226206569692,0.6578564027648435,none,panel,none,True,0.5879974353416788,2.410528615830764,0.5894713841692361
s4_latency_low_bank_reversal_left,bank_reversal,phi_ref_deg=1.5,0.08,1.96732991378901,2.4,2.647371487775582,-1.7359576686290776e-15,-0.04808279542461824,1.8484428110124438e-16,6.490769477788088,-1.0301565741038161e-15,0.34628252365719303,-3.729380674043099e-14,-3.431012886303642e-10,6.537209263406096e-15,0.0,-0.10060848524273196,0.0,0.04061857168278661,0.0,-0.1006084851950568,-0.10471975511965978,-4.516582090191263e-16,0.0,0.2,-0.2,0.0,0.0,-6.000000000000001,0.0,0.0,-0.0,-6.000000000000001,0.0,low,0.101,0.101000:0.121000,0.075,0.101,0.03751007106311306,20.0,6.499999999998142,0.053299466639751596,-1.5848562678524778e-16,-0.10138226206436983,0.6578564027562681,none,panel,none,True,0.7173299137890099,2.397371487775582,0.6026285122244182
s4_latency_low_bank_reversal_left,bank_reversal,phi_ref_deg=1.8,0.1,2.096662369955008,2.4000000000465302,2.634216760445088,-6.449831807581135e-09,-0.04811157647239471,3.5294963632062185e-10,6.490758377452183,-8.976896310027986e-10,0.3457887171959015,-1.2011092415436016e-06,-0.004485216843191589,3.9788785745731765e-08,0.0,-0.10230619423067054,0.0,0.050773441122865776,0.0,-0.1001269212106911,-0.10471975511965978,-3.120954758640545e-09,0.0,0.2,-0.2,0.0,0.0,-6.000000000000001,0.0,0.0,-0.0,-6.000000000000001,0.0,low,0.101,0.101000:0.121000,0.075,0.101,0.03751007106311306,20.0,6.4999626269237645,0.05322369484177567,-1.3810689115110312e-10,-0.10133527131417039,0.6575487497884429,none,panel,none,True,0.8466623699550082,2.384216760445088,0.6157832395549119
s4_latency_low_bank_reversal_left,bank_reversal,phi_ref_deg=2.2,0.12,2.2259945334212325,2.4000000003042516,2.6210714880837545,-4.168176162810897e-08,-0.04827784048276265,2.496499059843593e-09,6.490765569823029,-7.555680782252318e-09,0.3441589233651493,-2.3360165895073423e-06,-0.01258453344083603,1.8335070139510218e-07,0.0,-0.10330285077155323,0.0,0.060928344697970385,0.0,-0.09912064540523435,-0.10471975511965978,-1.4144961128249137e-08,0.0,0.2,-0.2,0.0,0.0,-6.000000000000001,0.0,0.0,-0.0,-6.000000000000001,0.0,low,0.101,0.101000:0.121000,0.075,0.101,0.03751007106311306,20.0,6.499883310255034,0.052973249021439184,-1.162433296353417e-09,-0.10125108950420185,0.6569963586969808,none,panel,none,True,0.9759945334212325,2.3710714880837545,0.6289285119162455
s4_latency_low_bank_reversal_left,bank_reversal,phi_ref_deg=2.5,0.14,2.3553259428960915,2.400000001003224,2.607934581149738,-9.519781720262532e-08,-0.04861770037825502,8.0945150794194e-09,6.490820356848316,-3.810803281646633e-08,0.34174611166426255,-2.9322655554681928e-06,-0.02148453585723186,3.7733568740200897e-07,0.0,-0.10388794766833667,0.0,0.07108318056916749,0.0,-0.0978257171641754,-0.10471975511965978,-2.754852973568513e-08,0.0,0.2,-0.2,0.0,0.0,-6.000000000000001,0.0,0.0,-0.0,-6.000000000000001,0.0,low,0.101,0.101000:0.121000,0.075,0.101,0.03751007106311306,20.0,6.499810713375747,0.05260211081914652,-5.862945014390198e-09,-0.10121981119740187,0.6567867585612787,none,panel,none,True,1.1053259428960915,2.357934581149738,0.6420654188502621
s4_latency_low_bank_reversal_left,bank_reversal,phi_ref_deg=2.9,0.16,2.4846560716787423,2.4000000021496786,2.594795100697791,-1.567697104095215e-07,-0.04913586862243741,1.775015778861695e-08,6.490947682250857,-1.010601543875225e-07,0.33889999568442664,-3.1316571167265098e-06,-0.030302694874304884,5.794505099155669e-07,0.0,-0.10423143448107804,0.0,0.08123795789537192,0.07679448708775051,-0.09632297413153769,-0.10471975511965978,-3.935934127521383e-08,0.0,0.2,-0.2,0.0,4.4,-6.000000000000001,0.0,4.4,-4.4,-6.000000000000001,0.0,low,0.101,0.101000:0.121000,0.075,0.101,0.03751007106311306,20.0,6.499788844323535,0.05216380828842104,-1.5548221151181156e-08,-0.10129967691086025,0.6573009999464796,none,panel,none,True,1.1499999978503213,2.344795100697791,0.655204899302209
s4_latency_low_bank_reversal_left,bank_reversal,phi_ref_deg=3.3,0.18,2.6139842215243685,2.40001261262739,2.5816361799824437,0.0007225746817973936,-0.04982669697950312,4.446219756473432e-05,6.491096035613378,0.0019205297598429614,0.3358815641084701,0.11055468851015687,-0.03870354897066196,0.006865595464065522,0.031711538005486324,-0.10443308174869444,0.0,0.07033582286354445,0.07679448708775051,-0.09465422443878867,-0.10471975511965978,-0.0006822118797049402,0.0,0.2,-0.2,0.0,4.4,-6.000000000000001,0.0,4.4,-4.4,-6.000000000000001,0.0,low,0.101,0.101000:0.121000,0.075,0.101,0.03751007106311306,20.0,6.499780600689397,0.05169886009559237,0.00029547609462155216,-0.10152575342682572,0.6587620642237645,none,panel,none,True,1.1499873873726099,2.3316361799824437,0.6683638200175563
