primitive_variant_id,primitive_id,environment_mode,compatible_row_count,positive_continuation_count,episode_terminal_useful_count,hard_failure_count,minimum_wall_margin_min_m,energy_residual_mean_m,lift_dwell_mean_s
primvar_launch_capture_energy_build_launch_capable_8ba77b5818e6,launch_capture_energy_build,w3_randomised_single,20,20,0,0,0.0042965023720533,-0.13875198657743376,0.0
primvar_launch_capture_energy_build_launch_capable_8e8434622399,launch_capture_energy_build,w3_randomised_four,20,20,0,0,0.0042965023720533,-0.1376126924900912,0.009
primvar_launch_capture_energy_build_launch_capable_8e8434622399,launch_capture_energy_build,w3_randomised_single,20,20,0,0,0.0042965023720533,-0.13859957945639106,0.0
primvar_launch_capture_energy_build_launch_capable_96b42a77c3e1,launch_capture_energy_build,w3_randomised_four,20,20,0,0,0.0042965023720533,-0.13833532338062676,0.001
primvar_launch_capture_energy_build_launch_capable_96b42a77c3e1,launch_capture_energy_build,w3_randomised_single,20,20,0,0,0.0042965023720533,-0.13871519948895886,0.0
primvar_launch_capture_energy_build_launch_capable_ab2b2f511f60,launch_capture_energy_build,w3_randomised_four,20,20,0,0,0.0042965023720533,-0.13813033124824176,0.002
primvar_launch_capture_energy_build_launch_capable_ab2b2f511f60,launch_capture_energy_build,w3_randomised_single,20,20,0,0,0.0042965023720533,-0.13879361560615983,0.0
primvar_launch_capture_energy_build_launch_capable_aba136684e9b,launch_capture_energy_build,w3_randomised_four,20,20,0,0,0.0042965023720533,-0.1382846526033426,0.0
primvar_launch_capture_energy_build_launch_capable_aba136684e9b,launch_capture_energy_build,w3_randomised_single,20,20,0,0,0.0042965023720533,-0.13870687125975106,0.0
primvar_launch_capture_energy_build_launch_capable_ae9bdf63b6af,launch_capture_energy_build,w3_randomised_four,20,20,0,0,0.0042965023720533,-0.13827286394731636,0.002
primvar_launch_capture_energy_build_launch_capable_ae9bdf63b6af,launch_capture_energy_build,w3_randomised_single,20,20,0,0,0.0042965023720533,-0.13862713061878637,0.0
primvar_launch_capture_energy_build_launch_capable_bed9b22c71a0,launch_capture_energy_build,w3_randomised_four,20,20,0,0,0.0042965023720533,-0.13788095479280638,0.005
primvar_launch_capture_energy_build_launch_capable_bed9b22c71a0,launch_capture_energy_build,w3_randomised_single,20,20,0,0,0.0042965023720533,-0.1386725089296174,0.0
primvar_launch_capture_energy_build_launch_capable_cfc0ac479f45,launch_capture_energy_build,w3_randomised_four,20,20,0,0,0.0042965023720533,-0.13774447175984184,0.006
