chunk_index,status,row_start,row_stop,row_count,partition_path,manifest_path,byte_count,checksum_sha256,duration_s
0,complete,0,800,800,w3_survival_rows/c00000.csv.gz,chunk_manifests/w3_survival_rows/c00000.json,1726782,aa1096e5a1d727285cb2ea9371f9148255eeec6b534558d82c1ff154db82101b,66.45727467536926
1,complete,800,1600,800,w3_survival_rows/c00001.csv.gz,chunk_manifests/w3_survival_rows/c00001.json,1715347,da1f2f6b7a2fe0658a9d4e06dfdd95fbfab3e7d2246ed0023375285745bd30a3,76.65928554534912
2,complete,1600,2400,800,w3_survival_rows/c00002.csv.gz,chunk_manifests/w3_survival_rows/c00002.json,1724011,9f3f721193e3cc1a4bd453a0f7ef129d7b073095e0508873037889adcc39a424,89.03273677825928
3,complete,2400,3200,800,w3_survival_rows/c00003.csv.gz,chunk_manifests/w3_survival_rows/c00003.json,1717526,af8b1e40cb0adb586a5229785857ba77b463d1c078e620edfedfb9b32a50a1be,95.08223676681519
4,complete,3200,4000,800,w3_survival_rows/c00004.csv.gz,chunk_manifests/w3_survival_rows/c00004.json,1722136,70c2613527988baf6294f37e12bdc6f3de5a793928688bc5410a5c6ad1d7f545,114.31867122650146
5,complete,4000,4800,800,w3_survival_rows/c00005.csv.gz,chunk_manifests/w3_survival_rows/c00005.json,1737023,80ec799fe5a897a76599b5193e03bd9451fb825c7e3b76ea5d6889e475e66de3,66.45521593093872
6,complete,4800,5600,800,w3_survival_rows/c00006.csv.gz,chunk_manifests/w3_survival_rows/c00006.json,1728968,0ae1479f3219c4789ea686d4245ba28af9d6fdde47025bc43e3f93a1d3519026,88.687570810318
7,complete,5600,6400,800,w3_survival_rows/c00007.csv.gz,chunk_manifests/w3_survival_rows/c00007.json,1731126,42eb609da16ee686de4c7f700cdc0f6953592da8c4d700b998d70fb364ca54a5,98.26971554756165
8,complete,6400,7200,800,w3_survival_rows/c00008.csv.gz,chunk_manifests/w3_survival_rows/c00008.json,1724115,fa172e3048c6909f75c1f3bfd87ee4017d7df43b884fd904cbd21df23a296cdf,112.85229516029358
9,complete,7200,8000,800,w3_survival_rows/c00009.csv.gz,chunk_manifests/w3_survival_rows/c00009.json,1733545,630df2a025a960970264ac7ada90b8bf44c2e82fbeccb3077eebb9665c0d48a4,59.208112716674805
10,complete,8000,8800,800,w3_survival_rows/c00010.csv.gz,chunk_manifests/w3_survival_rows/c00010.json,1721688,debf11d91668e855f0e8336ce02194efdc196eee91b1a9f983af3d6e99e618f6,70.82253980636597
11,complete,8800,9600,800,w3_survival_rows/c00011.csv.gz,chunk_manifests/w3_survival_rows/c00011.json,1727722,e175c3d91220075a336994227a31b1f3bbe2d962f3b0e606b2019d4a7b5e1687,78.85573148727417
12,complete,9600,10400,800,w3_survival_rows/c00012.csv.gz,chunk_manifests/w3_survival_rows/c00012.json,1729590,55d8d9b6bde09cc65edf9e5b56f9bd0091d482558a2dcf6b6f2fb92bb52828ad,85.7007737159729
13,complete,10400,11200,800,w3_survival_rows/c00013.csv.gz,chunk_manifests/w3_survival_rows/c00013.json,1727173,f494d3b13d83ba57a994d7faba8f63cfa192c0c32311e9dca2df388b93e45e9c,98.36390137672424
14,complete,11200,12000,800,w3_survival_rows/c00014.csv.gz,chunk_manifests/w3_survival_rows/c00014.json,1743044,3d6baa2e65e30c92f0ecc56d9caf09cbb8aedbd3bedf37493fbcad317c504414,57.05594778060913
15,complete,12000,12800,800,w3_survival_rows/c00015.csv.gz,chunk_manifests/w3_survival_rows/c00015.json,1734204,6ff09dce8abb0d98efcf45b8821a704df756e90edadf8de9da0778c8b4a0f47d,77.06759786605835
16,complete,12800,13600,800,w3_survival_rows/c00016.csv.gz,chunk_manifests/w3_survival_rows/c00016.json,1729263,69d97be9ac60f3d655627788e4b7ceeaf6bd4142dac9ea804e1d6f554ac2e264,86.94091391563416
17,complete,13600,14400,800,w3_survival_rows/c00017.csv.gz,chunk_manifests/w3_survival_rows/c00017.json,1738994,e63b6755aa5f81e78d3a3bafe58a097e23afa43d85d5722ee53f95d4070fadb9,95.13334941864014
18,complete,14400,15200,800,w3_survival_rows/c00018.csv.gz,chunk_manifests/w3_survival_rows/c00018.json,1732787,6d8709d1ac971a1d99db76d3766e3ee63ceb2536a0080cecffeaab926687477c,53.044679403305054
19,complete,15200,16000,800,w3_survival_rows/c00019.csv.gz,chunk_manifests/w3_survival_rows/c00019.json,1722140,710e0440cebd7ae8a6cd69e1c0c796e482de6a9c11376f35ec08e07497f3adbb,61.912474393844604
20,complete,16000,16800,800,w3_survival_rows/c00020.csv.gz,chunk_manifests/w3_survival_rows/c00020.json,1726369,e8c38057e80459af3e75d92558c2a3fbe635c42853db95ec52101fb77abd772e,65.42948961257935
21,complete,16800,17600,800,w3_survival_rows/c00021.csv.gz,chunk_manifests/w3_survival_rows/c00021.json,1729271,bc6d831e5ef8b585f7c18a257d963868a798fe88b727ac69e5167f8322346817,66.34439253807068
22,complete,17600,17920,320,w3_survival_rows/c00022.csv.gz,chunk_manifests/w3_survival_rows/c00022.json,702700,b1ac2b1005b41f726c9914015b71adf76474eea2cdb440ec723a38c4416d2b9e,47.422723054885864
