primitive_id,candidate_index,candidate_weight_label,candidate_family,row_count,accepted_or_weak_rate,continuation_valid_rate,episode_terminal_useful_rate,launch_gate_pass_rate,nominal_inflight_pass_rate,systemic_blocker_ratio,hard_failure_ratio,missing_metadata_ratio,speed_low_ratio,floor_ceiling_ratio,robust_lift_dwell_p20,robust_energy_residual_p20,wall_margin_p10,saturation_fraction_p95,uncertainty_m_s_p95,dominant_failure_label,lqr_Q_weights_json,lqr_R_weights_json,lqr_gain_checksum,lqr_synthesis_status,sampled_data_check,robust_score,eligibility_status,selection_reason
energy_retaining_bank,13,energy_retaining_bank_r61_conservative_high_r_013,conservative_high_r,24,0.375,0.125,0.25,0.25,0.16666666666666666,0.0,0.625,0.0,0.0,0.0,0.0,-1.0271648508776905,-0.034554218841152916,0.0,0.0,none,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":4.8,""q_rates"":2.43,""q_surfaces"":0.15,""q_velocity"":2.8,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":3.0,""r_elevator"":2.7,""r_rudder"":3.5999999999999996}",e456851e74dedce9fb570dc1c38d907c02e9292e6a4b2274d8b562f6fc460cbf,solved,sampled_stable,-0.14656796047790754,rejected,below_minimum_empirical_gate
energy_retaining_bank,5,energy_retaining_bank_r61_local_005,local,24,0.375,0.125,0.25,0.25,0.16666666666666666,0.0,0.625,0.0,0.0,0.0,0.0,-1.02763413072383,-0.042702481319598355,0.0,0.0,none,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":4.8,""q_rates"":2.5455844122715714,""q_surfaces"":0.15,""q_velocity"":2.8,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.0,""r_elevator"":0.9,""r_rudder"":1.2}",60101e37449114e6aa3c1e79eb0343eb018fa7d30d2db183cb9f69626e467273,solved,sampled_stable,-0.14667056069576834,rejected,below_minimum_empirical_gate
energy_retaining_bank,4,energy_retaining_bank_r61_local_004,local,24,0.375,0.125,0.25,0.25,0.16666666666666666,0.0,0.625,0.0,0.0,0.0,0.0,-1.030219033883098,-0.04270570552175481,0.0,0.0,none,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":4.8,""q_rates"":1.8,""q_surfaces"":0.15,""q_velocity"":1.9798989873223327,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.0,""r_elevator"":0.9,""r_rudder"":1.2}",48cfa108291b47bb1ec42b87174bb44e729c67e252f2fad360dbd6610b4035c3,solved,sampled_stable,-0.146786913579957,rejected,below_minimum_empirical_gate
energy_retaining_bank,14,energy_retaining_bank_r61_conservative_high_r_014,conservative_high_r,24,0.375,0.125,0.25,0.25,0.16666666666666666,0.0,0.625,0.0,0.0,0.0,0.0,-1.0325170435569193,-0.0345824804734017,0.0,0.0,none,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":4.8,""q_rates"":1.8,""q_surfaces"":0.15,""q_velocity"":2.8,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":4.0,""r_elevator"":3.6,""r_rudder"":4.8}",ce85017de95eaec8f1fd51939d2a31afb8f3dc13f377b96e70ffeee01291f740,solved,sampled_stable,-0.1468090917647954,rejected,below_minimum_empirical_gate
energy_retaining_bank,10,energy_retaining_bank_r61_conservative_high_r_010,conservative_high_r,24,0.375,0.125,0.25,0.25,0.16666666666666666,0.0,0.625,0.0,0.0,0.0,0.0,-1.0343014699632043,-0.03455931893290318,0.0,0.0,none,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":4.8,""q_rates"":1.8,""q_surfaces"":0.15,""q_velocity"":2.8,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":2.0,""r_elevator"":1.8,""r_rudder"":2.4}",345ab4b7feff7ca587347e7b306536eb647a6f7a741f0d4515dfc7f8b1cbb935,solved,sampled_stable,-0.14688915933767321,rejected,below_minimum_empirical_gate
energy_retaining_bank,19,energy_retaining_bank_r61_aggressive_low_r_019,aggressive_low_r,24,0.375,0.125,0.25,0.25,0.16666666666666666,0.0,0.625,0.0,0.0,0.0,0.0,-1.0360908880116502,-0.034370482917760604,0.0,0.0,none,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":4.8,""q_rates"":2.43,""q_surfaces"":0.15,""q_velocity"":2.8,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.5,""r_elevator"":0.45,""r_rudder"":0.6}",91f2994a9a01e91be7a8aa8e3b0a5f236fedd7a8ec5bf88b51e65eb2020d886d,solved,sampled_stable,-0.1469677947897019,rejected,below_minimum_empirical_gate
energy_retaining_bank,31,energy_retaining_bank_r61_diagnostic_exploit_031,diagnostic_exploit,24,0.375,0.125,0.25,0.25,0.16666666666666666,0.0,0.625,0.0,0.0,0.0,0.0,-1.037698278530453,-0.03456952646837729,0.0,0.0,none,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":2.0,""q_rates"":1.6,""q_surfaces"":0.15,""q_velocity"":2.6,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.7,""r_elevator"":1.53,""r_rudder"":1.87}",6a7a93531108d4461688d9efc5cd03f64e6291e5fa8b615086f52c172e01b301,solved,sampled_stable,-0.14704211779855414,rejected,below_minimum_empirical_gate
energy_retaining_bank,17,energy_retaining_bank_r61_aggressive_low_r_017,aggressive_low_r,24,0.375,0.125,0.25,0.25,0.16666666666666666,0.0,0.625,0.0,0.0,0.0,0.0,-1.0395285336362527,-0.03428545913429647,0.0,0.0,none,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":4.8,""q_rates"":2.43,""q_surfaces"":0.15,""q_velocity"":2.8,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.35,""r_elevator"":0.315,""r_rudder"":0.42}",ae13e4d941f93a7a5687f682ef78d07e29efe59fade84e6291863a8ed74760a9,solved,sampled_stable,-0.1471216386049743,rejected,below_minimum_empirical_gate
energy_retaining_bank,2,energy_retaining_bank_r61_local_002,local,24,0.375,0.125,0.25,0.25,0.16666666666666666,0.0,0.625,0.0,0.0,0.0,0.0,-1.0433502132305112,-0.03442228893443246,0.0,0.0,none,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":3.3941125496954276,""q_rates"":1.8,""q_surfaces"":0.15,""q_velocity"":2.8,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.0,""r_elevator"":0.9,""r_rudder"":1.2}",7b9709aee5e93c79fd46bd1328c5d0ff6cf264812f2af2e2e2554b32b7efc227,solved,sampled_stable,-0.14729498248471729,rejected,below_minimum_empirical_gate
energy_retaining_bank,0,energy_retaining_bank_r61_nominal_000,nominal,24,0.375,0.125,0.25,0.25,0.16666666666666666,0.0,0.625,0.0,0.0,0.0,0.0,-1.0438037996764145,-0.03439793665256549,0.0,0.0,none,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":4.8,""q_rates"":1.8,""q_surfaces"":0.15,""q_velocity"":2.8,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.0,""r_elevator"":0.9,""r_rudder"":1.2}",64f81b6fa547eae5df334945d576479d79b3176a80d690ee8cebfcad7c7c1a9b,solved,sampled_stable,-0.1473151503519644,rejected,below_minimum_empirical_gate
energy_retaining_bank,1,energy_retaining_bank_r61_local_001,local,24,0.375,0.125,0.25,0.25,0.16666666666666666,0.0,0.625,0.0,0.0,0.0,0.0,-1.0430831082598682,-0.04262544278780424,0.0,0.0,none,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":6.788225099390856,""q_rates"":1.8,""q_surfaces"":0.15,""q_velocity"":2.8,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.0,""r_elevator"":0.9,""r_rudder"":1.2}",a2027b274bbe9aceea95c1323b1428bbca74bf434a53c30d83636579887ff14a,solved,sampled_stable,-0.14736499429957206,rejected,below_minimum_empirical_gate
energy_retaining_bank,22,energy_retaining_bank_r61_aggressive_low_r_022,aggressive_low_r,24,0.375,0.125,0.25,0.25,0.16666666666666666,0.0,0.625,0.0,0.0,0.0,0.0,-1.0468813247383015,-0.03437636052227718,0.0,0.0,none,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":4.8,""q_rates"":1.8,""q_surfaces"":0.15,""q_velocity"":2.8,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.85,""r_elevator"":0.765,""r_rudder"":1.02}",58c2d60f4203f31e9f4dbc8708dff9e169572768eb69345b4672ccd7d607bcf7,solved,sampled_stable,-0.14745342321844634,rejected,below_minimum_empirical_gate
energy_retaining_bank,23,energy_retaining_bank_r61_aggressive_low_r_023,aggressive_low_r,24,0.3333333333333333,0.125,0.20833333333333334,0.25,0.16666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,-1.0262861391958105,-0.04268319817665354,0.0,0.0,none,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":4.8,""q_rates"":2.43,""q_surfaces"":0.15,""q_velocity"":2.8,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.85,""r_elevator"":0.765,""r_rudder"":1.02}",8050d3f7389cafca68c98351159464dd0d6f92e1285d391d965c995fa1827e0a,solved,sampled_stable,-0.2653597082455781,rejected,below_minimum_empirical_gate
energy_retaining_bank,21,energy_retaining_bank_r61_aggressive_low_r_021,aggressive_low_r,24,0.3333333333333333,0.125,0.20833333333333334,0.25,0.16666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,-1.0304379186533072,-0.042653204170099615,0.0,0.0,none,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":4.8,""q_rates"":2.43,""q_surfaces"":0.15,""q_velocity"":2.8,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.7,""r_elevator"":0.63,""r_rudder"":0.84}",8517981b3a2de35cd8c17efceed2b9f94f7fa7e5bcd6b598d0bb8bb88e22b60e,solved,sampled_stable,-0.2655462383810998,rejected,below_minimum_empirical_gate
energy_retaining_bank,8,energy_retaining_bank_r61_conservative_high_r_008,conservative_high_r,24,0.3333333333333333,0.125,0.20833333333333334,0.25,0.16666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,-1.0366112102199025,-0.034516981628976186,0.0,0.0,none,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":4.8,""q_rates"":1.8,""q_surfaces"":0.15,""q_velocity"":2.8,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.5,""r_elevator"":1.35,""r_rudder"":1.7999999999999998}",2eaf164b41e6d25f01ee3f310795506dff05842a6a22b9c48e22e4b3f34be8af,solved,sampled_stable,-0.2657426742761855,rejected,below_minimum_empirical_gate
energy_retaining_bank,7,energy_retaining_bank_r61_local_007,local,24,0.3333333333333333,0.125,0.20833333333333334,0.25,0.16666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,-1.0366167187922573,-0.03450381118901763,0.0,0.0,none,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":4.8,""q_rates"":1.8,""q_surfaces"":0.15,""q_velocity"":2.8,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.4142135623730951,""r_elevator"":1.2727922061357857,""r_rudder"":1.697056274847714}",229a02e68545db7474921fcd0d8b49ef314cc3505759fd2e391f2497ae4664dd,solved,sampled_stable,-0.2657427904575418,rejected,below_minimum_empirical_gate
energy_retaining_bank,20,energy_retaining_bank_r61_aggressive_low_r_020,aggressive_low_r,24,0.3333333333333333,0.125,0.20833333333333334,0.25,0.16666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,-1.037799099823143,-0.03435473291567787,0.0,0.0,none,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":4.8,""q_rates"":1.8,""q_surfaces"":0.15,""q_velocity"":2.8,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.7,""r_elevator"":0.63,""r_rudder"":0.84}",429e8fb1542cb8a9e6b2a83b417b9ce45ebc4225fbd018a53788e808b3356d68,solved,sampled_stable,-0.2657945068211983,rejected,below_minimum_empirical_gate
energy_retaining_bank,18,energy_retaining_bank_r61_aggressive_low_r_018,aggressive_low_r,24,0.3333333333333333,0.125,0.20833333333333334,0.25,0.16666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,-1.0443839953633143,-0.03444238799731608,0.0,0.0,none,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":4.8,""q_rates"":1.8,""q_surfaces"":0.15,""q_velocity"":2.8,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.5,""r_elevator"":0.45,""r_rudder"":0.6}",bdd9e21a17062ee1fb1a97ec9c56d6b9feea0bfe8ef6b2b55b1c1bb1eb3c7ba2,solved,sampled_stable,-0.2660917036713223,rejected,below_minimum_empirical_gate
energy_retaining_bank,16,energy_retaining_bank_r61_aggressive_low_r_016,aggressive_low_r,24,0.3333333333333333,0.125,0.20833333333333334,0.25,0.16666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,-1.0514547924691993,-0.03485219272287617,0.0,0.0,none,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":4.8,""q_rates"":1.8,""q_surfaces"":0.15,""q_velocity"":2.8,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.35,""r_elevator"":0.315,""r_rudder"":0.42}",000860632a6162229a07143659685fd21b9bf094722bf6d2899afe19d9ac941a,solved,sampled_stable,-0.2664139875883428,rejected,below_minimum_empirical_gate
