primitive_id,candidate_index,failure_label,row_count
energy_retaining_bank,12,terminal_recovery_limited,11
energy_retaining_bank,12,wall_boundary_exit_retained,7
energy_retaining_bank,12,controlled_finish,3
energy_retaining_bank,12,floor_margin_stop,3
energy_retaining_bank,13,terminal_recovery_limited,11
energy_retaining_bank,13,wall_boundary_exit_retained,7
energy_retaining_bank,13,controlled_finish,3
energy_retaining_bank,13,floor_margin_stop,3
energy_retaining_bank,14,terminal_recovery_limited,11
energy_retaining_bank,14,wall_boundary_exit_retained,7
energy_retaining_bank,14,controlled_finish,3
energy_retaining_bank,14,floor_margin_stop,3
energy_retaining_bank,15,terminal_recovery_limited,11
energy_retaining_bank,15,wall_boundary_exit_retained,7
energy_retaining_bank,15,controlled_finish,3
energy_retaining_bank,15,floor_margin_stop,3
energy_retaining_bank,16,terminal_recovery_limited,9
energy_retaining_bank,16,wall_boundary_exit_retained,7
energy_retaining_bank,16,floor_margin_stop,5
energy_retaining_bank,16,weak_energy_result,2
energy_retaining_bank,16,controlled_finish,1
energy_retaining_bank,17,terminal_recovery_limited,10
energy_retaining_bank,17,wall_boundary_exit_retained,7
energy_retaining_bank,17,floor_margin_stop,4
energy_retaining_bank,17,controlled_finish,3
energy_retaining_bank,18,terminal_recovery_limited,10
energy_retaining_bank,18,wall_boundary_exit_retained,7
energy_retaining_bank,18,floor_margin_stop,4
energy_retaining_bank,18,controlled_finish,2
energy_retaining_bank,18,weak_energy_result,1
energy_retaining_bank,19,terminal_recovery_limited,10
energy_retaining_bank,19,wall_boundary_exit_retained,7
energy_retaining_bank,19,floor_margin_stop,4
energy_retaining_bank,19,controlled_finish,3
energy_retaining_bank,20,terminal_recovery_limited,10
energy_retaining_bank,20,wall_boundary_exit_retained,7
energy_retaining_bank,20,floor_margin_stop,4
energy_retaining_bank,20,controlled_finish,3
energy_retaining_bank,21,terminal_recovery_limited,10
energy_retaining_bank,21,wall_boundary_exit_retained,7
energy_retaining_bank,21,floor_margin_stop,4
energy_retaining_bank,21,controlled_finish,3
energy_retaining_bank,22,terminal_recovery_limited,10
energy_retaining_bank,22,wall_boundary_exit_retained,7
energy_retaining_bank,22,floor_margin_stop,4
energy_retaining_bank,22,controlled_finish,3
energy_retaining_bank,23,terminal_recovery_limited,10
energy_retaining_bank,23,wall_boundary_exit_retained,7
energy_retaining_bank,23,floor_margin_stop,4
energy_retaining_bank,23,controlled_finish,3
energy_retaining_bank,24,wall_boundary_exit_retained,89
energy_retaining_bank,24,terminal_recovery_limited,71
energy_retaining_bank,24,floor_margin_stop,26
energy_retaining_bank,24,controlled_finish,20
energy_retaining_bank,24,speed_floor,14
energy_retaining_bank,24,weak_energy_result,4
energy_retaining_bank,25,wall_boundary_exit_retained,90
energy_retaining_bank,25,terminal_recovery_limited,69
energy_retaining_bank,25,floor_margin_stop,26
energy_retaining_bank,25,controlled_finish,21
energy_retaining_bank,25,speed_floor,14
energy_retaining_bank,25,weak_energy_result,4
energy_retaining_bank,26,terminal_recovery_limited,13
energy_retaining_bank,26,wall_boundary_exit_retained,7
energy_retaining_bank,26,controlled_finish,2
energy_retaining_bank,26,floor_margin_stop,2
energy_retaining_bank,27,wall_boundary_exit_retained,88
energy_retaining_bank,27,terminal_recovery_limited,70
energy_retaining_bank,27,floor_margin_stop,28
energy_retaining_bank,27,controlled_finish,19
energy_retaining_bank,27,speed_floor,14
energy_retaining_bank,27,weak_energy_result,5
energy_retaining_bank,28,wall_boundary_exit_retained,89
energy_retaining_bank,28,terminal_recovery_limited,67
energy_retaining_bank,28,floor_margin_stop,31
energy_retaining_bank,28,controlled_finish,19
energy_retaining_bank,28,speed_floor,14
energy_retaining_bank,28,weak_energy_result,4
energy_retaining_bank,29,wall_boundary_exit_retained,89
energy_retaining_bank,29,terminal_recovery_limited,67
energy_retaining_bank,29,floor_margin_stop,31
energy_retaining_bank,29,controlled_finish,21
energy_retaining_bank,29,speed_floor,14
energy_retaining_bank,29,weak_energy_result,2
energy_retaining_bank,30,wall_boundary_exit_retained,88
energy_retaining_bank,30,terminal_recovery_limited,66
energy_retaining_bank,30,floor_margin_stop,31
energy_retaining_bank,30,controlled_finish,22
energy_retaining_bank,30,speed_floor,14
energy_retaining_bank,30,weak_energy_result,3
energy_retaining_bank,31,terminal_recovery_limited,10
energy_retaining_bank,31,wall_boundary_exit_retained,7
energy_retaining_bank,31,floor_margin_stop,4
energy_retaining_bank,31,controlled_finish,3
glide,0,terminal_recovery_limited,15
glide,0,wall_boundary_exit_retained,5
glide,0,controlled_finish,4
glide,1,terminal_recovery_limited,15
glide,1,wall_boundary_exit_retained,5
glide,1,controlled_finish,4
glide,2,terminal_recovery_limited,15
glide,2,wall_boundary_exit_retained,5
glide,2,controlled_finish,4
glide,3,terminal_recovery_limited,15
glide,3,wall_boundary_exit_retained,5
glide,3,controlled_finish,4
glide,4,terminal_recovery_limited,15
glide,4,wall_boundary_exit_retained,5
glide,4,controlled_finish,4
glide,5,terminal_recovery_limited,15
glide,5,wall_boundary_exit_retained,5
glide,5,controlled_finish,4
glide,6,terminal_recovery_limited,15
glide,6,wall_boundary_exit_retained,5
glide,6,controlled_finish,4
glide,7,terminal_recovery_limited,15
glide,7,wall_boundary_exit_retained,5
glide,7,controlled_finish,4
glide,8,terminal_recovery_limited,15
glide,8,wall_boundary_exit_retained,5
glide,8,controlled_finish,4
glide,9,terminal_recovery_limited,14
glide,9,wall_boundary_exit_retained,5
glide,9,controlled_finish,4
glide,9,weak_energy_result,1
glide,10,terminal_recovery_limited,15
glide,10,wall_boundary_exit_retained,5
glide,10,controlled_finish,4
glide,11,terminal_recovery_limited,86
glide,11,wall_boundary_exit_retained,72
glide,11,controlled_finish,28
glide,11,floor_margin_stop,18
glide,11,speed_floor,14
glide,11,weak_energy_result,6
glide,12,terminal_recovery_limited,14
glide,12,wall_boundary_exit_retained,5
glide,12,controlled_finish,4
glide,12,weak_energy_result,1
glide,13,terminal_recovery_limited,86
glide,13,wall_boundary_exit_retained,72
glide,13,controlled_finish,29
glide,13,floor_margin_stop,17
glide,13,speed_floor,14
glide,13,weak_energy_result,6
glide,14,terminal_recovery_limited,85
glide,14,wall_boundary_exit_retained,73
glide,14,controlled_finish,29
glide,14,floor_margin_stop,17
glide,14,speed_floor,14
glide,14,weak_energy_result,6
glide,15,terminal_recovery_limited,85
glide,15,wall_boundary_exit_retained,72
glide,15,controlled_finish,29
glide,15,floor_margin_stop,17
glide,15,speed_floor,14
glide,15,weak_energy_result,7
glide,16,terminal_recovery_limited,15
glide,16,wall_boundary_exit_retained,5
glide,16,controlled_finish,4
glide,17,terminal_recovery_limited,15
glide,17,wall_boundary_exit_retained,5
glide,17,controlled_finish,4
glide,18,terminal_recovery_limited,15
glide,18,wall_boundary_exit_retained,5
glide,18,controlled_finish,4
glide,19,terminal_recovery_limited,15
glide,19,wall_boundary_exit_retained,5
glide,19,controlled_finish,4
glide,20,terminal_recovery_limited,15
glide,20,wall_boundary_exit_retained,5
glide,20,controlled_finish,4
glide,21,terminal_recovery_limited,15
glide,21,wall_boundary_exit_retained,5
glide,21,controlled_finish,4
glide,22,terminal_recovery_limited,15
glide,22,wall_boundary_exit_retained,5
glide,22,controlled_finish,4
glide,23,terminal_recovery_limited,15
glide,23,wall_boundary_exit_retained,5
glide,23,controlled_finish,4
glide,24,terminal_recovery_limited,14
glide,24,wall_boundary_exit_retained,5
glide,24,controlled_finish,3
glide,24,floor_margin_stop,1
glide,24,weak_energy_result,1
glide,25,terminal_recovery_limited,13
glide,25,wall_boundary_exit_retained,5
glide,25,controlled_finish,4
glide,25,floor_margin_stop,1
glide,25,weak_energy_result,1
glide,26,terminal_recovery_limited,13
glide,26,wall_boundary_exit_retained,5
glide,26,controlled_finish,4
glide,26,floor_margin_stop,1
glide,26,weak_energy_result,1
glide,27,terminal_recovery_limited,14
glide,27,wall_boundary_exit_retained,5
glide,27,controlled_finish,2
glide,27,weak_energy_result,2
glide,27,floor_margin_stop,1
glide,28,terminal_recovery_limited,15
glide,28,wall_boundary_exit_retained,5
glide,28,controlled_finish,4
glide,29,terminal_recovery_limited,86
glide,29,wall_boundary_exit_retained,73
glide,29,controlled_finish,28
glide,29,floor_margin_stop,17
glide,29,speed_floor,14
glide,29,weak_energy_result,6
glide,30,terminal_recovery_limited,86
glide,30,wall_boundary_exit_retained,72
glide,30,controlled_finish,28
glide,30,floor_margin_stop,18
glide,30,speed_floor,14
glide,30,weak_energy_result,6
glide,31,terminal_recovery_limited,15
glide,31,wall_boundary_exit_retained,5
glide,31,controlled_finish,4
lift_dwell_arc,0,wall_boundary_exit_retained,8
lift_dwell_arc,0,terminal_recovery_limited,7
lift_dwell_arc,0,floor_margin_stop,6
lift_dwell_arc,0,controlled_finish,3
lift_dwell_arc,1,wall_boundary_exit_retained,8
lift_dwell_arc,1,terminal_recovery_limited,7
lift_dwell_arc,1,floor_margin_stop,6
lift_dwell_arc,1,controlled_finish,3
lift_dwell_arc,2,wall_boundary_exit_retained,8
lift_dwell_arc,2,terminal_recovery_limited,7
lift_dwell_arc,2,floor_margin_stop,6
lift_dwell_arc,2,controlled_finish,3
lift_dwell_arc,3,wall_boundary_exit_retained,9
lift_dwell_arc,3,floor_margin_stop,6
lift_dwell_arc,3,terminal_recovery_limited,6
lift_dwell_arc,3,controlled_finish,3
lift_dwell_arc,4,wall_boundary_exit_retained,100
lift_dwell_arc,4,terminal_recovery_limited,55
lift_dwell_arc,4,floor_margin_stop,36
lift_dwell_arc,4,controlled_finish,17
lift_dwell_arc,4,speed_floor,14
lift_dwell_arc,4,weak_energy_result,2
lift_dwell_arc,5,wall_boundary_exit_retained,9
lift_dwell_arc,5,terminal_recovery_limited,7
lift_dwell_arc,5,floor_margin_stop,5
lift_dwell_arc,5,controlled_finish,3
lift_dwell_arc,6,wall_boundary_exit_retained,9
lift_dwell_arc,6,floor_margin_stop,6
lift_dwell_arc,6,terminal_recovery_limited,6
lift_dwell_arc,6,controlled_finish,3
lift_dwell_arc,7,wall_boundary_exit_retained,8
lift_dwell_arc,7,terminal_recovery_limited,7
lift_dwell_arc,7,floor_margin_stop,6
lift_dwell_arc,7,controlled_finish,3
lift_dwell_arc,8,wall_boundary_exit_retained,8
lift_dwell_arc,8,terminal_recovery_limited,7
lift_dwell_arc,8,floor_margin_stop,6
lift_dwell_arc,8,controlled_finish,3
lift_dwell_arc,9,wall_boundary_exit_retained,9
lift_dwell_arc,9,terminal_recovery_limited,7
lift_dwell_arc,9,floor_margin_stop,5
lift_dwell_arc,9,controlled_finish,3
lift_dwell_arc,10,wall_boundary_exit_retained,8
lift_dwell_arc,10,terminal_recovery_limited,7
lift_dwell_arc,10,floor_margin_stop,6
lift_dwell_arc,10,controlled_finish,3
lift_dwell_arc,11,wall_boundary_exit_retained,100
lift_dwell_arc,11,terminal_recovery_limited,55
lift_dwell_arc,11,floor_margin_stop,36
lift_dwell_arc,11,controlled_finish,17
lift_dwell_arc,11,speed_floor,14
lift_dwell_arc,11,weak_energy_result,2
lift_dwell_arc,12,wall_boundary_exit_retained,8
lift_dwell_arc,12,terminal_recovery_limited,7
lift_dwell_arc,12,floor_margin_stop,6
lift_dwell_arc,12,controlled_finish,3
lift_dwell_arc,13,wall_boundary_exit_retained,100
lift_dwell_arc,13,terminal_recovery_limited,55
lift_dwell_arc,13,floor_margin_stop,36
lift_dwell_arc,13,controlled_finish,18
lift_dwell_arc,13,speed_floor,14
lift_dwell_arc,13,weak_energy_result,1
lift_dwell_arc,14,wall_boundary_exit_retained,9
lift_dwell_arc,14,terminal_recovery_limited,7
lift_dwell_arc,14,floor_margin_stop,5
lift_dwell_arc,14,controlled_finish,3
lift_dwell_arc,15,wall_boundary_exit_retained,100
lift_dwell_arc,15,terminal_recovery_limited,55
lift_dwell_arc,15,floor_margin_stop,36
lift_dwell_arc,15,controlled_finish,18
lift_dwell_arc,15,speed_floor,14
lift_dwell_arc,15,weak_energy_result,1
lift_dwell_arc,16,wall_boundary_exit_retained,9
lift_dwell_arc,16,floor_margin_stop,6
lift_dwell_arc,16,terminal_recovery_limited,6
lift_dwell_arc,16,controlled_finish,3
lift_dwell_arc,17,wall_boundary_exit_retained,9
lift_dwell_arc,17,terminal_recovery_limited,7
lift_dwell_arc,17,floor_margin_stop,5
lift_dwell_arc,17,controlled_finish,3
lift_dwell_arc,18,wall_boundary_exit_retained,8
lift_dwell_arc,18,terminal_recovery_limited,7
lift_dwell_arc,18,floor_margin_stop,6
lift_dwell_arc,18,controlled_finish,3
lift_dwell_arc,19,wall_boundary_exit_retained,9
lift_dwell_arc,19,terminal_recovery_limited,7
lift_dwell_arc,19,floor_margin_stop,5
lift_dwell_arc,19,controlled_finish,3
lift_dwell_arc,20,wall_boundary_exit_retained,8
lift_dwell_arc,20,terminal_recovery_limited,7
lift_dwell_arc,20,floor_margin_stop,6
lift_dwell_arc,20,controlled_finish,3
lift_dwell_arc,21,wall_boundary_exit_retained,9
lift_dwell_arc,21,terminal_recovery_limited,7
lift_dwell_arc,21,floor_margin_stop,5
lift_dwell_arc,21,controlled_finish,3
lift_dwell_arc,22,wall_boundary_exit_retained,8
lift_dwell_arc,22,terminal_recovery_limited,7
lift_dwell_arc,22,floor_margin_stop,6
lift_dwell_arc,22,controlled_finish,3
lift_dwell_arc,23,wall_boundary_exit_retained,9
lift_dwell_arc,23,terminal_recovery_limited,7
lift_dwell_arc,23,floor_margin_stop,5
lift_dwell_arc,23,controlled_finish,3
lift_dwell_arc,24,wall_boundary_exit_retained,9
lift_dwell_arc,24,terminal_recovery_limited,7
lift_dwell_arc,24,floor_margin_stop,5
lift_dwell_arc,24,controlled_finish,3
lift_dwell_arc,25,wall_boundary_exit_retained,100
lift_dwell_arc,25,terminal_recovery_limited,56
lift_dwell_arc,25,floor_margin_stop,35
lift_dwell_arc,25,controlled_finish,17
lift_dwell_arc,25,speed_floor,14
lift_dwell_arc,25,weak_energy_result,2
lift_dwell_arc,26,wall_boundary_exit_retained,100
lift_dwell_arc,26,terminal_recovery_limited,56
lift_dwell_arc,26,floor_margin_stop,34
lift_dwell_arc,26,controlled_finish,17
lift_dwell_arc,26,speed_floor,14
lift_dwell_arc,26,weak_energy_result,3
lift_dwell_arc,27,wall_boundary_exit_retained,9
lift_dwell_arc,27,terminal_recovery_limited,7
lift_dwell_arc,27,floor_margin_stop,5
lift_dwell_arc,27,controlled_finish,3
lift_dwell_arc,28,wall_boundary_exit_retained,10
lift_dwell_arc,28,floor_margin_stop,7
lift_dwell_arc,28,terminal_recovery_limited,6
lift_dwell_arc,28,controlled_finish,1
lift_dwell_arc,29,wall_boundary_exit_retained,10
lift_dwell_arc,29,floor_margin_stop,7
lift_dwell_arc,29,terminal_recovery_limited,6
lift_dwell_arc,29,controlled_finish,1
lift_dwell_arc,30,wall_boundary_exit_retained,10
lift_dwell_arc,30,floor_margin_stop,7
lift_dwell_arc,30,terminal_recovery_limited,5
lift_dwell_arc,30,controlled_finish,1
lift_dwell_arc,30,weak_energy_result,1
lift_dwell_arc,31,wall_boundary_exit_retained,10
lift_dwell_arc,31,floor_margin_stop,7
lift_dwell_arc,31,terminal_recovery_limited,6
lift_dwell_arc,31,controlled_finish,1
lift_entry,0,terminal_recovery_limited,11
lift_entry,0,wall_boundary_exit_retained,7
lift_entry,0,controlled_finish,3
lift_entry,0,floor_margin_stop,3
lift_entry,1,terminal_recovery_limited,11
lift_entry,1,wall_boundary_exit_retained,7
lift_entry,1,controlled_finish,3
lift_entry,1,floor_margin_stop,3
lift_entry,2,terminal_recovery_limited,11
lift_entry,2,wall_boundary_exit_retained,7
lift_entry,2,controlled_finish,3
lift_entry,2,floor_margin_stop,3
lift_entry,3,terminal_recovery_limited,11
lift_entry,3,wall_boundary_exit_retained,7
lift_entry,3,controlled_finish,3
lift_entry,3,floor_margin_stop,3
lift_entry,4,terminal_recovery_limited,11
lift_entry,4,wall_boundary_exit_retained,7
lift_entry,4,controlled_finish,3
lift_entry,4,floor_margin_stop,3
lift_entry,5,terminal_recovery_limited,11
lift_entry,5,wall_boundary_exit_retained,7
lift_entry,5,controlled_finish,3
lift_entry,5,floor_margin_stop,3
lift_entry,6,terminal_recovery_limited,11
lift_entry,6,wall_boundary_exit_retained,7
lift_entry,6,controlled_finish,3
lift_entry,6,floor_margin_stop,3
lift_entry,7,terminal_recovery_limited,11
lift_entry,7,wall_boundary_exit_retained,7
lift_entry,7,controlled_finish,3
lift_entry,7,floor_margin_stop,3
lift_entry,8,terminal_recovery_limited,11
lift_entry,8,wall_boundary_exit_retained,7
lift_entry,8,controlled_finish,3
lift_entry,8,floor_margin_stop,3
lift_entry,9,terminal_recovery_limited,11
lift_entry,9,wall_boundary_exit_retained,7
lift_entry,9,controlled_finish,3
lift_entry,9,floor_margin_stop,3
lift_entry,10,terminal_recovery_limited,11
lift_entry,10,wall_boundary_exit_retained,7
lift_entry,10,controlled_finish,3
lift_entry,10,floor_margin_stop,3
lift_entry,11,terminal_recovery_limited,11
lift_entry,11,wall_boundary_exit_retained,7
lift_entry,11,controlled_finish,3
lift_entry,11,floor_margin_stop,3
lift_entry,12,terminal_recovery_limited,11
lift_entry,12,wall_boundary_exit_retained,7
lift_entry,12,controlled_finish,3
lift_entry,12,floor_margin_stop,3
lift_entry,13,wall_boundary_exit_retained,88
lift_entry,13,terminal_recovery_limited,69
lift_entry,13,floor_margin_stop,28
lift_entry,13,controlled_finish,24
lift_entry,13,speed_floor,14
lift_entry,13,weak_energy_result,1
lift_entry,14,wall_boundary_exit_retained,89
lift_entry,14,terminal_recovery_limited,70
lift_entry,14,floor_margin_stop,27
lift_entry,14,controlled_finish,24
lift_entry,14,speed_floor,14
lift_entry,15,wall_boundary_exit_retained,89
lift_entry,15,terminal_recovery_limited,68
lift_entry,15,floor_margin_stop,27
lift_entry,15,controlled_finish,24
lift_entry,15,speed_floor,14
lift_entry,15,weak_energy_result,2
lift_entry,16,terminal_recovery_limited,11
lift_entry,16,wall_boundary_exit_retained,7
lift_entry,16,controlled_finish,3
lift_entry,16,floor_margin_stop,3
lift_entry,17,terminal_recovery_limited,11
lift_entry,17,wall_boundary_exit_retained,7
lift_entry,17,controlled_finish,3
lift_entry,17,floor_margin_stop,3
lift_entry,18,terminal_recovery_limited,11
lift_entry,18,wall_boundary_exit_retained,7
lift_entry,18,controlled_finish,3
lift_entry,18,floor_margin_stop,3
lift_entry,19,terminal_recovery_limited,11
lift_entry,19,wall_boundary_exit_retained,7
lift_entry,19,controlled_finish,3
lift_entry,19,floor_margin_stop,3
lift_entry,20,terminal_recovery_limited,11
lift_entry,20,wall_boundary_exit_retained,7
lift_entry,20,controlled_finish,3
lift_entry,20,floor_margin_stop,3
lift_entry,21,terminal_recovery_limited,11
lift_entry,21,wall_boundary_exit_retained,7
lift_entry,21,controlled_finish,3
lift_entry,21,floor_margin_stop,3
lift_entry,22,terminal_recovery_limited,11
lift_entry,22,wall_boundary_exit_retained,7
lift_entry,22,controlled_finish,3
lift_entry,22,floor_margin_stop,3
lift_entry,23,terminal_recovery_limited,11
lift_entry,23,wall_boundary_exit_retained,7
lift_entry,23,controlled_finish,3
lift_entry,23,floor_margin_stop,3
lift_entry,24,terminal_recovery_limited,11
lift_entry,24,wall_boundary_exit_retained,7
lift_entry,24,controlled_finish,3
lift_entry,24,floor_margin_stop,3
lift_entry,25,wall_boundary_exit_retained,87
lift_entry,25,terminal_recovery_limited,68
lift_entry,25,floor_margin_stop,27
lift_entry,25,controlled_finish,24
lift_entry,25,speed_floor,14
lift_entry,25,weak_energy_result,4
lift_entry,26,terminal_recovery_limited,11
lift_entry,26,wall_boundary_exit_retained,7
lift_entry,26,controlled_finish,3
lift_entry,26,floor_margin_stop,3
lift_entry,27,terminal_recovery_limited,11
lift_entry,27,wall_boundary_exit_retained,7
lift_entry,27,controlled_finish,3
lift_entry,27,floor_margin_stop,3
lift_entry,28,terminal_recovery_limited,11
lift_entry,28,wall_boundary_exit_retained,7
lift_entry,28,controlled_finish,3
lift_entry,28,floor_margin_stop,3
lift_entry,29,wall_boundary_exit_retained,89
lift_entry,29,terminal_recovery_limited,70
lift_entry,29,floor_margin_stop,27
lift_entry,29,controlled_finish,24
lift_entry,29,speed_floor,14
lift_entry,30,wall_boundary_exit_retained,87
lift_entry,30,terminal_recovery_limited,70
lift_entry,30,floor_margin_stop,28
lift_entry,30,controlled_finish,23
lift_entry,30,speed_floor,14
lift_entry,30,weak_energy_result,2
lift_entry,31,terminal_recovery_limited,11
lift_entry,31,wall_boundary_exit_retained,7
lift_entry,31,controlled_finish,3
lift_entry,31,floor_margin_stop,3
mild_turn_left,0,terminal_recovery_limited,13
mild_turn_left,0,wall_boundary_exit_retained,6
mild_turn_left,0,controlled_finish,3
mild_turn_left,0,floor_margin_stop,2
mild_turn_left,1,terminal_recovery_limited,13
mild_turn_left,1,wall_boundary_exit_retained,6
mild_turn_left,1,controlled_finish,3
mild_turn_left,1,floor_margin_stop,2
mild_turn_left,2,terminal_recovery_limited,12
mild_turn_left,2,wall_boundary_exit_retained,6
mild_turn_left,2,controlled_finish,3
mild_turn_left,2,floor_margin_stop,2
mild_turn_left,2,weak_energy_result,1
mild_turn_left,3,terminal_recovery_limited,13
mild_turn_left,3,wall_boundary_exit_retained,6
mild_turn_left,3,controlled_finish,3
mild_turn_left,3,floor_margin_stop,2
mild_turn_left,4,terminal_recovery_limited,12
mild_turn_left,4,wall_boundary_exit_retained,6
mild_turn_left,4,controlled_finish,3
mild_turn_left,4,floor_margin_stop,2
mild_turn_left,4,weak_energy_result,1
mild_turn_left,5,terminal_recovery_limited,12
mild_turn_left,5,wall_boundary_exit_retained,6
mild_turn_left,5,controlled_finish,3
mild_turn_left,5,floor_margin_stop,2
mild_turn_left,5,weak_energy_result,1
mild_turn_left,6,terminal_recovery_limited,13
mild_turn_left,6,wall_boundary_exit_retained,6
mild_turn_left,6,controlled_finish,3
mild_turn_left,6,floor_margin_stop,2
mild_turn_left,7,terminal_recovery_limited,12
mild_turn_left,7,wall_boundary_exit_retained,6
mild_turn_left,7,controlled_finish,3
mild_turn_left,7,floor_margin_stop,2
mild_turn_left,7,weak_energy_result,1
mild_turn_left,8,terminal_recovery_limited,12
mild_turn_left,8,wall_boundary_exit_retained,6
mild_turn_left,8,controlled_finish,3
mild_turn_left,8,floor_margin_stop,2
mild_turn_left,8,weak_energy_result,1
mild_turn_left,9,terminal_recovery_limited,12
mild_turn_left,9,wall_boundary_exit_retained,6
mild_turn_left,9,controlled_finish,3
mild_turn_left,9,floor_margin_stop,2
mild_turn_left,9,weak_energy_result,1
mild_turn_left,10,terminal_recovery_limited,12
mild_turn_left,10,wall_boundary_exit_retained,6
mild_turn_left,10,controlled_finish,3
mild_turn_left,10,floor_margin_stop,2
mild_turn_left,10,weak_energy_result,1
mild_turn_left,11,terminal_recovery_limited,12
mild_turn_left,11,wall_boundary_exit_retained,6
mild_turn_left,11,controlled_finish,4
mild_turn_left,11,floor_margin_stop,2
mild_turn_left,12,terminal_recovery_limited,12
mild_turn_left,12,wall_boundary_exit_retained,6
mild_turn_left,12,controlled_finish,4
mild_turn_left,12,floor_margin_stop,2
mild_turn_left,13,wall_boundary_exit_retained,82
mild_turn_left,13,terminal_recovery_limited,75
mild_turn_left,13,controlled_finish,24
mild_turn_left,13,floor_margin_stop,22
mild_turn_left,13,speed_floor,14
mild_turn_left,13,weak_energy_result,7
mild_turn_left,14,terminal_recovery_limited,12
mild_turn_left,14,wall_boundary_exit_retained,6
mild_turn_left,14,controlled_finish,4
mild_turn_left,14,floor_margin_stop,2
mild_turn_left,15,wall_boundary_exit_retained,83
mild_turn_left,15,terminal_recovery_limited,75
mild_turn_left,15,controlled_finish,24
mild_turn_left,15,floor_margin_stop,21
mild_turn_left,15,speed_floor,14
mild_turn_left,15,weak_energy_result,7
mild_turn_left,16,terminal_recovery_limited,14
mild_turn_left,16,wall_boundary_exit_retained,5
mild_turn_left,16,controlled_finish,3
mild_turn_left,16,floor_margin_stop,2
mild_turn_left,17,terminal_recovery_limited,14
mild_turn_left,17,wall_boundary_exit_retained,5
mild_turn_left,17,controlled_finish,3
mild_turn_left,17,floor_margin_stop,2
mild_turn_left,18,terminal_recovery_limited,13
mild_turn_left,18,wall_boundary_exit_retained,6
mild_turn_left,18,controlled_finish,3
mild_turn_left,18,floor_margin_stop,2
mild_turn_left,19,terminal_recovery_limited,14
mild_turn_left,19,wall_boundary_exit_retained,5
mild_turn_left,19,controlled_finish,3
mild_turn_left,19,floor_margin_stop,2
mild_turn_left,20,terminal_recovery_limited,13
mild_turn_left,20,wall_boundary_exit_retained,6
mild_turn_left,20,controlled_finish,3
mild_turn_left,20,floor_margin_stop,2
mild_turn_left,21,terminal_recovery_limited,13
mild_turn_left,21,wall_boundary_exit_retained,6
mild_turn_left,21,controlled_finish,3
mild_turn_left,21,floor_margin_stop,2
mild_turn_left,22,terminal_recovery_limited,13
mild_turn_left,22,wall_boundary_exit_retained,6
mild_turn_left,22,controlled_finish,3
mild_turn_left,22,floor_margin_stop,2
mild_turn_left,23,terminal_recovery_limited,12
mild_turn_left,23,wall_boundary_exit_retained,6
mild_turn_left,23,controlled_finish,3
mild_turn_left,23,floor_margin_stop,2
mild_turn_left,23,weak_energy_result,1
mild_turn_left,24,terminal_recovery_limited,13
