primitive_id,controller_family,controller_mode,feedback_mode,controller_id,controller_version,lqr_reference_id,linearisation_id,linearisation_source,reduced_order_lqr,lqr_state_mask_json,zero_position_gain_expansion_status,full_state_care_status,full_state_care_message,full_controllability_rank,full_state_size,reduced_controllability_rank,reduced_state_size,care_residual_norm,lqr_Q_weights_json,lqr_R_weights_json,lqr_gain_checksum,lqr_synthesis_status,lqr_blocked_reason,lqr_closed_loop_eigenvalue_summary,sampled_data_check_status,sampled_data_spectral_radius,command_clip_check_status,saturation_summary,latency_actuator_survival_status,tuning_stage,controller_claim_status,reference_state_vector,reference_command_vector,k_gain_matrix_json,selected_controller_status,selected_controller_reason,candidate_index,candidate_weight_label,registry_status,registry_claim_status,registry_path,controller_selection_status,candidate_family,tuning_method
recovery,lqr,lqr_local_feedback,lqr_state_feedback,lqr_recovery_32e454a5c81e,time_invariant_reduced_order_lqr_v1,lqr_ref_ebf0342400ac,lqr_lin_6b0fc35b6657,straight_trim_plus_primitive_reference_bias,True,"[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]",zero_position_gains_verified,unsuitable_use_reduced_order,LinAlgError:Failed to find a finite solution.,15,15,12,12,5.3170084895073465e-14,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":6.0,""q_rates"":2.0,""q_surfaces"":0.2,""q_velocity"":2.2,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.1,""r_elevator"":0.8,""r_rudder"":1.2}",664d13ac7a60aafb8c4db6c139c3e8f865a75feb5401967362bce7d997ef9844,solved,,"{""count"":12,""max_abs_imag"":62.036338132210226,""max_real"":-1.5173918366961607,""min_real"":-69.84051756827068}",sampled_stable,0.9701080356441578,passed,"{""max_abs_reference_norm"":0.022644230752501885,""reference_saturated"":false}",survives_nominal_latency_actuator_lag,W0_W1,simulation_only,"[0.0,0.0,0.0,0.0,0.002837134971784609,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]","[[0.0,0.0,0.0,4.146826239291913,-4.183501042739077e-15,2.0961571400339767,3.2117935346999976e-15,0.35694150550363596,-1.7677992569592658e-16,0.7631357671388213,-6.855471100531632e-16,0.024752291256597062,5.057771353294724,-1.20840412836387e-15,-0.20676409011302233],[0.0,0.0,0.0,-9.710860553677862e-15,7.805594087818006,-9.380723413188883e-15,-1.4191015517700547,1.0918328221438065e-15,0.22574813171660726,-1.860510849749089e-16,1.1506339044323337,-2.2628345531496062e-16,-1.6615556765003213e-15,5.416890484956404,7.993112689415612e-16],[0.0,0.0,0.0,-1.2409704028498711,-4.07677345047294e-15,0.9860433428240314,7.821019549522181e-16,-0.6834158248559854,3.1751032233057264e-16,-0.06655775344715821,-4.691884615882595e-16,1.3497968558381743,-0.18953374927027047,5.328741792943742e-16,1.6113494836047921]]",candidate,r6_1_candidate_generated,0,recovery_r61_nominal_000,smoke_incomplete,simulation_only_smoke_incomplete,,W0_W1_registry_selected,nominal,r6_1_empirical_envelope_lqr_qr_v1
recovery,lqr,lqr_local_feedback,lqr_state_feedback,lqr_recovery_00ffdff174c1,time_invariant_reduced_order_lqr_v1,lqr_ref_ebf0342400ac,lqr_lin_6b0fc35b6657,straight_trim_plus_primitive_reference_bias,True,"[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]",zero_position_gains_verified,solved,full_state_care_solved,15,15,12,12,5.818530596722459e-14,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":8.485281374238571,""q_rates"":2.0,""q_surfaces"":0.2,""q_velocity"":2.2,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.1,""r_elevator"":0.8,""r_rudder"":1.2}",afc0923376d3fe978d7a9558f948012145dcb36374c36347f61851a80b90ad6f,solved,,"{""count"":12,""max_abs_imag"":62.038237985987394,""max_real"":-1.4811874329093482,""min_real"":-69.83779050612962}",sampled_stable,0.9708107336818699,passed,"{""max_abs_reference_norm"":0.022644230752501885,""reference_saturated"":false}",survives_nominal_latency_actuator_lag,W0_W1,simulation_only,"[0.0,0.0,0.0,0.0,0.002837134971784609,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]","[[0.0,0.0,0.0,4.541696452952043,-4.1518106485519357e-16,2.4500499161966554,4.6606381008882695e-15,0.3970962441972547,-7.627656021313964e-16,0.7672095792176687,8.859886918491886e-17,0.03472381865780666,5.075261754199168,1.4345587970392733e-15,-0.20268942191825567],[0.0,0.0,0.0,1.3671009191455563e-15,8.002054685216223,-1.770265389412343e-14,-1.413779093498651,-1.7129659209970404e-15,0.22536978620913614,2.2386040258241036e-16,1.1532072714893888,-6.423995887108735e-16,1.9725183459290007e-15,5.423695825919284,3.224127713161793e-15],[0.0,0.0,0.0,-1.1599026082065524,1.285752645546442e-14,1.252418434868382,-2.380993612416612e-15,-0.6620721701533266,-7.479084249540947e-17,-0.06593572813321198,2.3777527937412915e-16,1.3591485842791207,-0.18579863675840105,2.1494184754411953e-15,1.6164924119257615]]",candidate,r6_1_candidate_generated,1,recovery_r61_local_001,smoke_incomplete,simulation_only_smoke_incomplete,,W0_W1_registry_selected,local,r6_1_empirical_envelope_lqr_qr_v1
recovery,lqr,lqr_local_feedback,lqr_state_feedback,lqr_recovery_7a7766975978,time_invariant_reduced_order_lqr_v1,lqr_ref_ebf0342400ac,lqr_lin_6b0fc35b6657,straight_trim_plus_primitive_reference_bias,True,"[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]",zero_position_gains_verified,solved,full_state_care_solved,15,15,12,12,5.275727794201157e-14,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":4.242640687119285,""q_rates"":2.0,""q_surfaces"":0.2,""q_velocity"":2.2,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.1,""r_elevator"":0.8,""r_rudder"":1.2}",13566ac3da49a807859ea6cb577a4175d57decb7c6aaac998e4efa327f7c0c54,solved,,"{""count"":12,""max_abs_imag"":62.03499519189101,""max_real"":-1.4752272666989081,""min_real"":-69.8424460899907}",sampled_stable,0.9709264644461159,passed,"{""max_abs_reference_norm"":0.022644230752501885,""reference_saturated"":false}",survives_nominal_latency_actuator_lag,W0_W1,simulation_only,"[0.0,0.0,0.0,0.0,0.002837134971784609,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]","[[0.0,0.0,0.0,3.814236592315215,8.856683194081764e-15,1.7869465232618045,-7.177653149800511e-16,0.3218804965322206,-7.795537762779702e-16,0.7597173465599292,2.763009593488168e-16,0.01603225298738678,5.042986549244277,-1.0716684593733096e-15,-0.21035334687708146],[0.0,0.0,0.0,-3.934950951750226e-15,7.6636136367367245,-4.069236096385707e-15,-1.422962555602291,-2.8674048201437166e-15,0.22602586339592948,-7.72368194429475e-17,1.1487744255009682,-4.138650168548613e-15,-1.4735441316383007e-15,5.411969265796673,-3.3585321364534235e-15],[0.0,0.0,0.0,-1.3125978066678679,6.61583885678821e-15,0.7800347334264894,-1.569226455775236e-15,-0.7004704437770524,-1.233534494792691e-16,-0.06713968644179734,7.426131642161297e-17,1.3426754578164277,-0.19282390130399135,-2.2390214243022825e-15,1.6074894259198589]]",candidate,r6_1_candidate_generated,2,recovery_r61_local_002,smoke_incomplete,simulation_only_smoke_incomplete,,W0_W1_registry_selected,local,r6_1_empirical_envelope_lqr_qr_v1
recovery,lqr,lqr_local_feedback,lqr_state_feedback,lqr_recovery_cd317cb7ca12,time_invariant_reduced_order_lqr_v1,lqr_ref_ebf0342400ac,lqr_lin_6b0fc35b6657,straight_trim_plus_primitive_reference_bias,True,"[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]",zero_position_gains_verified,solved,full_state_care_solved,15,15,12,12,5.562984300154541e-14,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":6.0,""q_rates"":2.0,""q_surfaces"":0.2,""q_velocity"":3.1112698372208096,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.1,""r_elevator"":0.8,""r_rudder"":1.2}",b11860e89f27e768bd99361e8d4635469e4115f8e1988431efae4ef66f2a3de4,solved,,"{""count"":12,""max_abs_imag"":62.03668828505066,""max_real"":-1.5222194315802744,""min_real"":-69.84100975480555}",sampled_stable,0.9700143743940128,passed,"{""max_abs_reference_norm"":0.022644230752501885,""reference_saturated"":false}",survives_nominal_latency_actuator_lag,W0_W1,simulation_only,"[0.0,0.0,0.0,0.0,0.002837134971784609,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]","[[0.0,0.0,0.0,4.19576022701776,-9.285827031021062e-15,2.1381369482662884,1.9766288352457138e-15,0.4053598353588199,-1.6182917834380061e-16,0.763729613147708,6.128052148625625e-17,0.01622672822435411,5.060504742963174,-1.9161141080327876e-16,-0.2173373251069918],[0.0,0.0,0.0,2.2913452691506707e-14,8.579827274972846,7.693826481600976e-15,-1.7041394172202418,1.0435547300054716e-15,0.2859018883008275,6.426542356508734e-17,1.1662577476494635,-1.0630023744134134e-15,-2.634656898545083e-16,5.4684121051502945,1.3713511270208943e-15],[0.0,0.0,0.0,-1.394174306366927,-1.8603140828477955e-15,0.8996329943853872,-9.942759350053811e-17,-0.9260677515813031,-5.582671522471732e-16,-0.06871249216845111,2.4394526491919177e-16,1.4023077217601072,-0.19922588134807584,9.142340846805963e-16,1.6720740200835253]]",candidate,r6_1_candidate_generated,3,recovery_r61_local_003,smoke_incomplete,simulation_only_smoke_incomplete,,W0_W1_registry_selected,local,r6_1_empirical_envelope_lqr_qr_v1
recovery,lqr,lqr_local_feedback,lqr_state_feedback,lqr_recovery_1caf3a6b2248,time_invariant_reduced_order_lqr_v1,lqr_ref_ebf0342400ac,lqr_lin_6b0fc35b6657,straight_trim_plus_primitive_reference_bias,True,"[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]",zero_position_gains_verified,solved,full_state_care_solved,15,15,12,12,7.776205306542416e-14,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":6.0,""q_rates"":2.0,""q_surfaces"":0.2,""q_velocity"":1.5556349186104046,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.1,""r_elevator"":0.8,""r_rudder"":1.2}",97c00c88f44ffe07536fb5f0c2fa8cbb2e6740ffe69a4f49569c12a58b2e4900,solved,,"{""count"":12,""max_abs_imag"":62.03609056564576,""max_real"":-1.5105879628985297,""min_real"":-69.84016954536094}",sampled_stable,0.970240054479248,passed,"{""max_abs_reference_norm"":0.022644230752501885,""reference_saturated"":false}",survives_nominal_latency_actuator_lag,W0_W1,simulation_only,"[0.0,0.0,0.0,0.0,0.002837134971784609,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]","[[0.0,0.0,0.0,4.091756974060423,1.2063241770083208e-15,2.0450199942803744,1.0992242147615846e-16,0.312721900830262,-5.825741491724197e-16,0.7624879961437502,3.3579866143574514e-16,0.03211644877833641,5.054828371879943,1.512761737837223e-15,-0.19707270066136376],[0.0,0.0,0.0,3.079089291921573e-14,7.129674161344339,2.3266654167096045e-14,-1.1797171651334821,7.683570441997542e-15,0.1840033141015718,3.1302885540843686e-16,1.1376942004928068,3.175368847958355e-16,2.0800473895261818e-15,5.3752357811573965,2.330817109350188e-15],[0.0,0.0,0.0,-1.094764242133314,2.254386959870414e-15,1.080000981979738,-5.378647936306772e-16,-0.4797105949657605,4.55354818842936e-16,-0.06456476772614217,7.607455877463042e-16,1.3062443458200765,-0.18064997560625012,1.5538780729001255e-15,1.5596402161157996]]",candidate,r6_1_candidate_generated,4,recovery_r61_local_004,smoke_incomplete,simulation_only_smoke_incomplete,,W0_W1_registry_selected,local,r6_1_empirical_envelope_lqr_qr_v1
recovery,lqr,lqr_local_feedback,lqr_state_feedback,lqr_recovery_e102b0eb33d9,time_invariant_reduced_order_lqr_v1,lqr_ref_ebf0342400ac,lqr_lin_6b0fc35b6657,straight_trim_plus_primitive_reference_bias,True,"[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]",zero_position_gains_verified,solved,full_state_care_solved,15,15,12,12,1.3682264194320286e-13,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":6.0,""q_rates"":2.8284271247461903,""q_surfaces"":0.2,""q_velocity"":2.2,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.1,""r_elevator"":0.8,""r_rudder"":1.2}",6fb1d6235fd783c777cac06a536766c4a50bd1bdd5691e4b72329ec7c5819516,solved,,"{""count"":12,""max_abs_imag"":68.32609288912741,""max_real"":-1.4774447807436557,""min_real"":-75.48538186190005}",sampled_stable,0.9708834045395568,passed,"{""max_abs_reference_norm"":0.022644230752501885,""reference_saturated"":false}",survives_nominal_latency_actuator_lag,W0_W1,simulation_only,"[0.0,0.0,0.0,0.0,0.002837134971784609,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]","[[0.0,0.0,0.0,4.455121469159585,3.129214115377097e-15,2.08605064233433,-1.1644676114700482e-15,0.34342237788235075,4.923586359433406e-16,0.9442352720920837,-1.1041183893607809e-16,0.038926407039749915,5.715924351342867,2.589842628918772e-15,-0.21563528953199992],[0.0,0.0,0.0,8.530802344247269e-14,8.273137667980857,8.642514579542071e-14,-1.4067510770571219,1.706394781954722e-14,0.21670791963420974,6.010464749334821e-16,1.3854835928354812,-3.582110100783341e-15,3.561033614763312e-15,6.014831370913876,-6.814508769747797e-15],[0.0,0.0,0.0,-1.3956644202852793,-1.0639085174036087e-14,1.0054982137302952,1.984444425104575e-15,-0.6475201900288453,2.705989171236139e-16,-0.0762307312707705,-7.828659197410179e-16,1.5434735297713609,-0.19766568207099994,-4.543005846498532e-15,1.7509996456979413]]",candidate,r6_1_candidate_generated,5,recovery_r61_local_005,smoke_incomplete,simulation_only_smoke_incomplete,,W0_W1_registry_selected,local,r6_1_empirical_envelope_lqr_qr_v1
recovery,lqr,lqr_local_feedback,lqr_state_feedback,lqr_recovery_444eda06e70b,time_invariant_reduced_order_lqr_v1,lqr_ref_ebf0342400ac,lqr_lin_6b0fc35b6657,straight_trim_plus_primitive_reference_bias,True,"[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]",zero_position_gains_verified,unsuitable_use_reduced_order,LinAlgError:Failed to find a finite solution.,15,15,12,12,6.270399312841323e-14,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":6.0,""q_rates"":1.414213562373095,""q_surfaces"":0.2,""q_velocity"":2.2,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.1,""r_elevator"":0.8,""r_rudder"":1.2}",7a62c4b9672c3dc1cb1425d1085c47ce93af991436a52073d4166bfbc5776f53,solved,,"{""count"":12,""max_abs_imag"":56.21331590310821,""max_real"":-1.4936717280947138,""min_real"":-64.7191611231411}",sampled_stable,0.9705683661856436,passed,"{""max_abs_reference_norm"":0.022644230752501885,""reference_saturated"":false}",survives_nominal_latency_actuator_lag,W0_W1,simulation_only,"[0.0,0.0,0.0,0.0,0.002837134971784609,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]","[[0.0,0.0,0.0,3.8858636944876324,-4.166959654383652e-15,2.1021148059023984,-3.2613322872779376e-16,0.37239884847227667,-3.5307151077668687e-16,0.6161804701112843,-4.1967889546309946e-16,0.01141345250229301,4.465739620570271,-1.2640007010708096e-15,-0.20022933932441442],[0.0,0.0,0.0,-2.135258467336395e-14,7.391014684899847,-3.659301346995782e-14,-1.4297587605112412,3.093006150178708e-15,0.23776887388698872,-2.1740190264865926e-16,0.9590309714643404,-2.8763376286172512e-15,-1.7380009639723632e-15,4.88505177527757,1.1228872221970878e-15],[0.0,0.0,0.0,-1.106996508777997,-3.179204267041665e-15,0.9743479345551953,1.2905808227373356e-16,-0.7120061140074807,1.8195019447509394e-16,-0.0587122873529311,-6.733666229160457e-16,1.1955303023252264,-0.1835435610473799,7.485914814647252e-16,1.4944294421204134]]",candidate,r6_1_candidate_generated,6,recovery_r61_local_006,smoke_incomplete,simulation_only_smoke_incomplete,,W0_W1_registry_selected,local,r6_1_empirical_envelope_lqr_qr_v1
recovery,lqr,lqr_local_feedback,lqr_state_feedback,lqr_recovery_5aabb5699d32,time_invariant_reduced_order_lqr_v1,lqr_ref_ebf0342400ac,lqr_lin_6b0fc35b6657,straight_trim_plus_primitive_reference_bias,True,"[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]",zero_position_gains_verified,solved,full_state_care_solved,15,15,12,12,5.133156373765395e-14,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":6.0,""q_rates"":2.0,""q_surfaces"":0.2,""q_velocity"":2.2,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.5556349186104048,""r_elevator"":1.1313708498984762,""r_rudder"":1.697056274847714}",b56dacf733c789c3142e6225d37f3192b77e7ef2940f6edab8826565c1aee8f2,solved,,"{""count"":12,""max_abs_imag"":56.236200087846335,""max_real"":-1.526385278769964,""min_real"":-64.68641354426461}",sampled_stable,0.9699335591276007,passed,"{""max_abs_reference_norm"":0.022644230752501885,""reference_saturated"":false}",survives_nominal_latency_actuator_lag,W0_W1,simulation_only,"[0.0,0.0,0.0,0.0,0.002837134971784609,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]","[[0.0,0.0,0.0,3.5051660529064175,-1.3049005987919877e-14,1.7573920398762983,3.2124814636487663e-15,0.2935848229360278,-6.297569888978033e-19,0.6120182392745085,-1.819398519528026e-16,0.011734652428851243,4.440934356131688,4.145878537499595e-16,-0.19347391153431096],[0.0,0.0,0.0,-8.004038005105663e-15,6.583901503843153,-3.571989171906877e-15,-1.1941749380386428,-4.69762376833728e-16,0.1897252030410122,4.641980038477927e-18,0.942872062504898,-2.0092453131460062e-15,5.700582989061943e-16,4.82272944076718,1.8108640069063605e-15],[0.0,0.0,0.0,-1.040765866224861,-5.5832241266864135e-15,0.8393306991866317,1.2619619123350446e-15,-0.529861508851394,2.6078891217529493e-16,-0.0570873333453825,-1.2368634937941033e-16,1.138631010145448,-0.17735108557311838,1.2072426712709074e-15,1.421491703633035]]",candidate,r6_1_candidate_generated,7,recovery_r61_local_007,smoke_incomplete,simulation_only_smoke_incomplete,,W0_W1_registry_selected,local,r6_1_empirical_envelope_lqr_qr_v1
recovery,lqr,lqr_local_feedback,lqr_state_feedback,lqr_recovery_1ec8106746cb,time_invariant_reduced_order_lqr_v1,lqr_ref_ebf0342400ac,lqr_lin_6b0fc35b6657,straight_trim_plus_primitive_reference_bias,True,"[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]",zero_position_gains_verified,unsuitable_use_reduced_order,LinAlgError:The associated Hamiltonian pencil has eigenvalues too close to the imaginary axis,15,15,12,12,9.490086325999026e-14,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":6.0,""q_rates"":2.0,""q_surfaces"":0.2,""q_velocity"":2.2,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.6500000000000001,""r_elevator"":1.2000000000000002,""r_rudder"":1.7999999999999998}",a7afcd98d9e5dd8fba8b1ddf944576849751f8d2105d0cc9ba8d7c84246df0dd,solved,,"{""count"":12,""max_abs_imag"":55.29316073884806,""max_real"":-1.5284640690659121,""min_real"":-63.86031598265218}",sampled_stable,0.9698932341964608,passed,"{""max_abs_reference_norm"":0.022644230752501885,""reference_saturated"":false}",survives_nominal_latency_actuator_lag,W0_W1,simulation_only,"[0.0,0.0,0.0,0.0,0.002837134971784609,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]","[[0.0,0.0,0.0,3.406719344593732,-5.352079546211617e-16,1.7055341510159545,4.796845688482007e-16,0.2839611815686293,-3.1260134901198327e-16,0.589296596980093,-6.650936935511397e-17,0.009788391495428608,4.342094176463177,-1.940831387478423e-15,-0.19130223337966998],[0.0,0.0,0.0,-9.772459870671658e-16,6.396430169644307,-9.931676440223448e-15,-1.1596714046512275,-3.686517271748931e-15,0.18416559796796805,-2.1228501929875596e-16,0.911331396156179,-1.0890104289814572e-15,-2.668643157782832e-15,4.727213127697367,-2.892046395408081e-15],[0.0,0.0,0.0,-1.0098235952235057,2.513494211816801e-15,0.8166336314866206,-7.407076345677326e-16,-0.5067335871130138,1.6614238559727402e-16,-0.05560978443341458,4.442390353017858e-16,1.1059892249613912,-0.17536038059803083,-1.928030930272054e-15,1.3910270805756253]]",candidate,r6_1_candidate_generated,8,recovery_r61_conservative_high_r_008,smoke_incomplete,simulation_only_smoke_incomplete,,W0_W1_registry_selected,conservative_high_r,r6_1_empirical_envelope_lqr_qr_v1
recovery,lqr,lqr_local_feedback,lqr_state_feedback,lqr_recovery_10eb82901570,time_invariant_reduced_order_lqr_v1,lqr_ref_ebf0342400ac,lqr_lin_6b0fc35b6657,straight_trim_plus_primitive_reference_bias,True,"[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]",zero_position_gains_verified,solved,full_state_care_solved,15,15,12,12,1.7970536323758363e-13,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":6.0,""q_rates"":2.7,""q_surfaces"":0.2,""q_velocity"":2.2,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.6500000000000001,""r_elevator"":1.2000000000000002,""r_rudder"":1.7999999999999998}",7974a73c39b6e45d594dbddfa8df2fdc33b030c46f3f0fee7e9edb39ac5898a9,solved,,"{""count"":12,""max_abs_imag"":60.244420782658985,""max_real"":-1.4905370731449765,""min_real"":-68.19485684700769}",sampled_stable,0.9706292160317141,passed,"{""max_abs_reference_norm"":0.022644230752501885,""reference_saturated"":false}",survives_nominal_latency_actuator_lag,W0_W1,simulation_only,"[0.0,0.0,0.0,0.0,0.002837134971784609,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]","[[0.0,0.0,0.0,3.621189921511222,-9.61715440715854e-16,1.6993142655251827,5.502016260797533e-16,0.27198425273469357,1.2939603217378392e-16,0.7105617308990267,-2.4969351387659914e-16,0.02019451742242718,4.84527102604692,1.2537826833498042e-16,-0.1975088969281814],[0.0,0.0,0.0,-1.3660518540077925e-14,6.722313750433938,-1.7038279754805076e-14,-1.1510825454053497,-2.039664472284973e-15,0.179592684218718,-1.3241997441506326e-16,1.0706723896669998,2.9055476324413108e-15,1.723951189605981e-16,5.184932195141631,7.423624411480085e-15],[0.0,0.0,0.0,-1.116583902092891,2.237482230515266e-16,0.8284343313749677,-2.5180575416230606e-16,-0.48076718528482437,3.1187532276749446e-16,-0.06228892360062699,-1.5584317388043041e-16,1.2379203624108643,-0.18104982218416632,4.9490829409867236e-15,1.4953249828312496]]",candidate,r6_1_candidate_generated,9,recovery_r61_conservative_high_r_009,smoke_incomplete,simulation_only_smoke_incomplete,,W0_W1_registry_selected,conservative_high_r,r6_1_empirical_envelope_lqr_qr_v1
