run_id,scenario_id,primitive_name,selected_primitive,seed,wind_model,wind_mode,wind_param_label,latency_mode,latency_s,latency_range_s,state_feedback_delay_s,actuator_t10_s,actuator_t50_nominal_s,actuator_t90_s,conservative_actuator_bound_s,vicon_filter_cutoff_hz,vicon_filter_model,duration_s,termination_reason,success,failure_class,heading_change_deg,forward_travel_m,turn_volume_proxy_m2,height_change_m,terminal_speed_m_s,max_alpha_deg,max_beta_deg,max_bank_deg,min_wall_distance_m,saturation_time_s,time_at_full_travel_s,saturation_fraction,tracking_error_rms,exit_recoverable,governor_rejection_reason,candidate_count,rejected_count,log_path,primitive_selected,max_abs_phi_deg,inside_safe_volume,log_path_relative
s9_agile_reversal_left_no_wind_environment_reference_seed1,s9_agile_reversal_left_no_wind_environment_reference,agile_reversal_left_tvlqr,agile_reversal_left_tvlqr,1,none,panel,none,nominal,0.108,0.098000:0.118000,0.0,0.073,0.108,0.13,0.151,20.0,one_pole,0.34,,True,none,2.9488033453609837,2.1838831387156272,0.015636352177505364,-0.29267577400755185,6.544760191691659,3.053834490775539,3.166720829344238,8.675698913284174,0.25,0.1888888888888889,0.1888888888888889,0.35185185185185186,0.07720823506175123,True,,0,0,environment_reference_rollout.csv,agile_reversal_left_tvlqr,8.675698913284174,True,environment_reference_rollout.csv
