run_id,scenario_id,primitive_name,selected_primitive,seed,wind_model,wind_mode,wind_param_label,latency_mode,latency_s,latency_range_s,state_feedback_delay_s,actuator_t10_s,actuator_t50_nominal_s,actuator_t90_s,conservative_actuator_bound_s,vicon_filter_cutoff_hz,vicon_filter_model,duration_s,termination_reason,success,failure_class,primitive_family,candidate_id,is_full_turn_claim,target_heading_deg,heading_target_deg,heading_change_deg,actual_heading_change_deg,heading_error_deg,forward_travel_m,turn_volume_proxy_m2,height_change_m,terminal_speed_m_s,max_alpha_deg,max_beta_deg,max_bank_deg,min_wall_distance_m,saturation_time_s,time_at_full_travel_s,saturation_fraction,tracking_error_rms,exit_recoverable,fixed_start_success,feasibility_label,governor_rejection_reason,candidate_count,rejected_count,log_path,primitive_selected,max_abs_phi_deg,inside_safe_volume,log_path_relative,candidate_table_path,case_name,case_group,case_id,case_folder,case_path,scenario_name,actual_rollout_file,actual_metrics_file
s9_agile_reversal_left_no_wind_seed1,s9_agile_reversal_left_no_wind,agile_brake_roll_yaw_recovery_target_030_030_a,agile_brake_roll_yaw_recovery_target_030_030_a,1,none,panel,none,nominal,0.108,0.098000:0.118000,0.0229,0.073,0.108,0.13,0.151,20.0,one_pole,0.78,,True,none,brake_roll_yaw_recovery,030_a,False,30.0,30.0,-21.687866218439385,-21.687866218439385,8.312133781560615,4.64352173711767,0.2535647883791941,-2.1796363483969063,8.1426643951816,7.708991443804745,16.023256490305364,34.39601628139541,0.25,0.48750000000000004,0.48750000000000004,0.38333333333333336,0.46336913158481796,False,False,fixed_start_unrecoverable,,1,0,actual_rollout.csv,agile_brake_roll_yaw_recovery_target_030_030_a,34.39601628139541,True,actual_rollout.csv,governor_candidates.csv,"agile TVLQR reversal, no wind",03_primitives,05_agile_tvlqr_reversal_left,001,03_primitives/05_agile_tvlqr_reversal_left/001,"agile TVLQR reversal, no wind",actual_rollout.csv,actual_metrics.csv
