comparison_type,library_size_case_id,environment_block_id,outer_case_index,common_final_launch_key,policy_id,baseline_policy_id,history_length,launch_score,baseline_launch_score,paired_delta_launch_score,mission_success_delta,front_wall_terminal_success_delta,wrong_wall_exit_delta,safe_success_delta,hard_failure_delta,floor_or_ceiling_violation_delta,no_viable_primitive_delta,net_specific_energy_delta_m_delta,positive_specific_energy_gain_m_delta,updraft_specific_energy_gain_proxy_m_delta,terminal_specific_energy_m_delta,terminal_specific_energy_bonus_delta,gross_specific_energy_loss_m_delta,episode_flight_time_s_delta,memory_changed_selection,exploration_changed_selection,safety_regression,claim_status
memory_vs_no_memory,balanced_cluster,targeted_memory_opportunity_arena_wide_four_fan,0,r10_targeted_arena_wide_four_fan_opportunity_final_0000,spatial_flow_belief_memory_h30,no_memory_baseline,30,127.83464609713,127.83464609713,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,simulation_only_paired_launch_score_audit
memory_vs_no_memory,balanced_cluster,targeted_memory_opportunity_arena_wide_four_fan,1,r10_targeted_arena_wide_four_fan_opportunity_final_0001,spatial_flow_belief_memory_h30,no_memory_baseline,30,130.5399860731191,129.93834020423424,0.6016458688848729,0,0,0,0,0,0,0,0.014375668505034245,0.0,0.02508229344424251,0.014375668505034245,0.0,-0.014375668505034245,0.0,True,False,False,simulation_only_paired_launch_score_audit
memory_vs_no_memory,super_light_cluster,targeted_memory_opportunity_arena_wide_four_fan,0,r10_targeted_arena_wide_four_fan_opportunity_final_0000,spatial_flow_belief_memory_h3,no_memory_baseline,3,128.03700909113016,128.03700909113016,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,simulation_only_paired_launch_score_audit
memory_vs_no_memory,super_light_cluster,targeted_memory_opportunity_arena_wide_four_fan,1,r10_targeted_arena_wide_four_fan_opportunity_final_0001,spatial_flow_belief_memory_h3,no_memory_baseline,3,131.42169953050566,131.42169953050566,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,simulation_only_paired_launch_score_audit
memory_vs_no_memory,super_light_cluster,targeted_memory_opportunity_arena_wide_four_fan,1,r10_targeted_arena_wide_four_fan_opportunity_final_0001,spatial_flow_belief_memory_h10,no_memory_baseline,10,131.42169953050566,131.42169953050566,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,simulation_only_paired_launch_score_audit
memory_vs_no_memory,super_light_cluster,targeted_memory_opportunity_arena_wide_four_fan,0,r10_targeted_arena_wide_four_fan_opportunity_final_0000,spatial_flow_belief_memory_h10,no_memory_baseline,10,128.03700909113016,128.03700909113016,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,simulation_only_paired_launch_score_audit
memory_vs_no_memory,light_cluster,targeted_memory_opportunity_arena_wide_four_fan,0,r10_targeted_arena_wide_four_fan_opportunity_final_0000,spatial_flow_belief_memory_h30,no_memory_baseline,30,127.87087355205935,127.87087355205935,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,simulation_only_paired_launch_score_audit
memory_vs_no_memory,light_cluster,targeted_memory_opportunity_arena_wide_four_fan,1,r10_targeted_arena_wide_four_fan_opportunity_final_0001,spatial_flow_belief_memory_h30,no_memory_baseline,30,132.6388156639401,131.38848631437503,1.250329349565078,0,0,0,0,0,0,0,0.010283786369005288,0.0,0.042516467478253495,0.010283786369005288,0.0,-0.010283786369005288,0.0,True,False,False,simulation_only_paired_launch_score_audit
memory_vs_no_memory,no_cluster_no_merge,targeted_memory_opportunity_arena_wide_four_fan,0,r10_targeted_arena_wide_four_fan_opportunity_final_0000,spatial_flow_belief_memory_h3,no_memory_baseline,3,128.12833542601157,128.12833542601157,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,simulation_only_paired_launch_score_audit
memory_vs_no_memory,no_cluster_no_merge,targeted_memory_opportunity_arena_wide_four_fan,1,r10_targeted_arena_wide_four_fan_opportunity_final_0001,spatial_flow_belief_memory_h3,no_memory_baseline,3,130.07115270800463,130.07115270800463,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,simulation_only_paired_launch_score_audit
memory_vs_no_memory,super_light_cluster,targeted_memory_opportunity_arena_wide_four_fan,0,r10_targeted_arena_wide_four_fan_opportunity_final_0000,spatial_flow_belief_memory_h30,no_memory_baseline,30,127.74858584941481,128.03700909113016,-0.28842324171534983,0,0,0,0,0,0,0,-0.013476431272534839,-0.0095753933336606,-0.014421162085767603,-0.013476431272534839,0.0,0.0039010379388741967,-0.020000000000000018,True,False,False,simulation_only_paired_launch_score_audit
memory_vs_no_memory,no_cluster_no_merge,targeted_memory_opportunity_arena_wide_four_fan,0,r10_targeted_arena_wide_four_fan_opportunity_final_0000,spatial_flow_belief_memory_h10,no_memory_baseline,10,128.12833542601157,128.12833542601157,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,simulation_only_paired_launch_score_audit
memory_vs_no_memory,no_cluster_no_merge,targeted_memory_opportunity_arena_wide_four_fan,1,r10_targeted_arena_wide_four_fan_opportunity_final_0001,spatial_flow_belief_memory_h10,no_memory_baseline,10,130.07115270800463,130.07115270800463,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,simulation_only_paired_launch_score_audit
memory_vs_no_memory,super_light_cluster,targeted_memory_opportunity_arena_wide_four_fan,1,r10_targeted_arena_wide_four_fan_opportunity_final_0001,spatial_flow_belief_memory_h30,no_memory_baseline,30,131.42169953050566,131.42169953050566,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,simulation_only_paired_launch_score_audit
memory_vs_no_memory,no_cluster_no_merge,targeted_memory_opportunity_arena_wide_four_fan,0,r10_targeted_arena_wide_four_fan_opportunity_final_0000,spatial_flow_belief_memory_h30,no_memory_baseline,30,127.80823154152682,128.12833542601157,-0.3201038844847517,0,0,0,0,0,0,0,-0.011816081504409492,-0.006385477417709694,-0.016005194224237906,-0.011816081504409937,0.0,0.0054306040866998195,0.0,True,False,False,simulation_only_paired_launch_score_audit
memory_vs_no_memory,no_cluster_no_merge,targeted_memory_opportunity_arena_wide_four_fan,1,r10_targeted_arena_wide_four_fan_opportunity_final_0001,spatial_flow_belief_memory_h30,no_memory_baseline,30,131.43264599023036,130.07115270800463,1.361493282225723,0,0,0,0,0,0,0,0.05959995385744721,0.0,0.053074664111285696,0.05959995385744721,0.0,-0.05959995385744721,0.020000000000000018,True,False,False,simulation_only_paired_launch_score_audit
