sample_index,sample_sequence,event_id,scheduled_time_s,write_start_host_s,write_stop_host_s,active_surface_index,active_surface_name,active_surface_mask,surface_norm_aileron_l,surface_norm_aileron_r,surface_norm_rudder,surface_norm_elevator,packet_surface_norm_aileron_l,packet_surface_norm_aileron_r,packet_surface_norm_rudder,packet_surface_norm_elevator,packet_code_aileron_l,packet_code_aileron_r,packet_code_rudder,packet_code_elevator,delta_a_cmd_rad,delta_e_cmd_rad,delta_r_cmd_rad,profile_mode,random_seed,description
1,0,3,6.37148,6.8754241,6.8841236,1,Aileron_L,2,0.1,0,0,0,0.1,0,0,0,36044,32768,32768,32768,NaN,NaN,NaN,deflection,2,deflection_Aileron_L_0.1
2,1,3,6.79148,6.9906233,6.9920298,1,Aileron_L,2,0.1,0,0,0,0.1,0,0,0,36044,32768,32768,32768,NaN,NaN,NaN,deflection,2,deflection_Aileron_L_0.1
3,2,3,6.97148,7.0323821,7.0341495,1,Aileron_L,2,0.1,0,0,0,0.1,0,0,0,36044,32768,32768,32768,NaN,NaN,NaN,deflection,2,deflection_Aileron_L_0.1
4,3,3,7.01148,7.0644168,7.0656866,1,Aileron_L,2,0.1,0,0,0,0.1,0,0,0,36044,32768,32768,32768,NaN,NaN,NaN,deflection,2,deflection_Aileron_L_0.1
5,4,3,7.05148,7.1194574,7.1210958,1,Aileron_L,2,0.1,0,0,0,0.1,0,0,0,36044,32768,32768,32768,NaN,NaN,NaN,deflection,2,deflection_Aileron_L_0.1
6,5,3,7.09148,7.1371633,7.1380125,1,Aileron_L,2,0.1,0,0,0,0.1,0,0,0,36044,32768,32768,32768,NaN,NaN,NaN,deflection,2,deflection_Aileron_L_0.1
7,6,3,7.13148,7.1531276,7.154007,1,Aileron_L,2,0.1,0,0,0,0.1,0,0,0,36044,32768,32768,32768,NaN,NaN,NaN,deflection,2,deflection_Aileron_L_0.1
8,7,3,7.15148,7.1684488,7.1693618,1,Aileron_L,2,0.1,0,0,0,0.1,0,0,0,36044,32768,32768,32768,NaN,NaN,NaN,deflection,2,deflection_Aileron_L_0.1
9,8,3,7.17148,7.1837271,7.18473,1,Aileron_L,2,0.1,0,0,0,0.1,0,0,0,36044,32768,32768,32768,NaN,NaN,NaN,deflection,2,deflection_Aileron_L_0.1
10,9,3,7.19147999999999,7.1999636,7.2008347,1,Aileron_L,2,0.1,0,0,0,0.1,0,0,0,36044,32768,32768,32768,NaN,NaN,NaN,deflection,2,deflection_Aileron_L_0.1
11,10,3,7.21147999999999,7.2158531,7.2167994,1,Aileron_L,2,0.1,0,0,0,0.1,0,0,0,36044,32768,32768,32768,NaN,NaN,NaN,deflection,2,deflection_Aileron_L_0.1
12,11,3,7.23147999999999,7.232493,7.2333368,1,Aileron_L,2,0.1,0,0,0,0.1,0,0,0,36044,32768,32768,32768,NaN,NaN,NaN,deflection,2,deflection_Aileron_L_0.1
13,12,4,7.25147999999999,7.2633165,7.2641431,1,Aileron_L,2,0.2,0,0,0,0.2,0,0,0,39321,32768,32768,32768,NaN,NaN,NaN,deflection,2,deflection_Aileron_L_0.2
14,13,4,7.27147999999999,7.2810523,7.2822531,1,Aileron_L,2,0.2,0,0,0,0.2,0,0,0,39321,32768,32768,32768,NaN,NaN,NaN,deflection,2,deflection_Aileron_L_0.2
15,14,4,7.29147999999999,7.2970317,7.2982601,1,Aileron_L,2,0.2,0,0,0,0.2,0,0,0,39321,32768,32768,32768,NaN,NaN,NaN,deflection,2,deflection_Aileron_L_0.2
16,15,4,7.31147999999999,7.3176309,7.3185567,1,Aileron_L,2,0.2,0,0,0,0.2,0,0,0,39321,32768,32768,32768,NaN,NaN,NaN,deflection,2,deflection_Aileron_L_0.2
17,16,4,7.33147999999999,7.3328732,7.3337419,1,Aileron_L,2,0.2,0,0,0,0.2,0,0,0,39321,32768,32768,32768,NaN,NaN,NaN,deflection,2,deflection_Aileron_L_0.2
18,17,4,7.35147999999999,7.3635744,7.3645622,1,Aileron_L,2,0.2,0,0,0,0.2,0,0,0,39321,32768,32768,32768,NaN,NaN,NaN,deflection,2,deflection_Aileron_L_0.2
19,18,4,7.37147999999999,7.3843296,7.38566,1,Aileron_L,2,0.2,0,0,0,0.2,0,0,0,39321,32768,32768,32768,NaN,NaN,NaN,deflection,2,deflection_Aileron_L_0.2
20,19,4,7.39147999999999,7.4037073,7.4047905,1,Aileron_L,2,0.2,0,0,0,0.2,0,0,0,39321,32768,32768,32768,NaN,NaN,NaN,deflection,2,deflection_Aileron_L_0.2
