candidate_id,sample_id,seed,sampling_round,family,target_heading_deg,direction_sign,start_class,environment_role,test_environment_mode,count_basis,planned_min_trial_count,planned_target_trial_count,pilot_trial_count,planned_replay_status,planned_result_path,no_rollout_performed,notes
s007_mild_bank_15p0_dm1_s007_pilot_000001,s007_pilot_000001,312514486,pilot_round_0,mild_bank,15.0,-1,favourable,dry_air_capable,W0_dry_air,per_turning_family_target_direction_all_start_classes,2000,5000,10,not_replayed_in_this_task,03_Control/05_Results/10_dense_archive_planning/007/not_replayed/s007_mild_bank_15p0_dm1_s007_pilot_000001.csv,True,planning inventory only; no primitive replay or rollout performed
s007_mild_bank_15p0_dm1_s007_pilot_000002,s007_pilot_000002,1016999025,pilot_round_0,mild_bank,15.0,-1,favourable,dry_air_capable,W0_dry_air,per_turning_family_target_direction_all_start_classes,2000,5000,10,not_replayed_in_this_task,03_Control/05_Results/10_dense_archive_planning/007/not_replayed/s007_mild_bank_15p0_dm1_s007_pilot_000002.csv,True,planning inventory only; no primitive replay or rollout performed
s007_mild_bank_15p0_dm1_s007_pilot_000003,s007_pilot_000003,622484892,pilot_round_0,mild_bank,15.0,-1,mid_arena,dry_air_capable,W0_dry_air,per_turning_family_target_direction_all_start_classes,2000,5000,10,not_replayed_in_this_task,03_Control/05_Results/10_dense_archive_planning/007/not_replayed/s007_mild_bank_15p0_dm1_s007_pilot_000003.csv,True,planning inventory only; no primitive replay or rollout performed
s007_mild_bank_15p0_dm1_s007_pilot_000004,s007_pilot_000004,442539856,pilot_round_0,mild_bank,15.0,-1,mid_arena,dry_air_capable,W0_dry_air,per_turning_family_target_direction_all_start_classes,2000,5000,10,not_replayed_in_this_task,03_Control/05_Results/10_dense_archive_planning/007/not_replayed/s007_mild_bank_15p0_dm1_s007_pilot_000004.csv,True,planning inventory only; no primitive replay or rollout performed
s007_mild_bank_15p0_dm1_s007_pilot_000005,s007_pilot_000005,1217828277,pilot_round_0,mild_bank,15.0,-1,lift_sector,dry_air_capable,W0_dry_air,per_turning_family_target_direction_all_start_classes,2000,5000,10,not_replayed_in_this_task,03_Control/05_Results/10_dense_archive_planning/007/not_replayed/s007_mild_bank_15p0_dm1_s007_pilot_000005.csv,True,planning inventory only; no primitive replay or rollout performed
s007_mild_bank_15p0_dm1_s007_pilot_000006,s007_pilot_000006,68310972,pilot_round_0,mild_bank,15.0,-1,lift_sector,dry_air_capable,W0_dry_air,per_turning_family_target_direction_all_start_classes,2000,5000,10,not_replayed_in_this_task,03_Control/05_Results/10_dense_archive_planning/007/not_replayed/s007_mild_bank_15p0_dm1_s007_pilot_000006.csv,True,planning inventory only; no primitive replay or rollout performed
s007_mild_bank_15p0_dm1_s007_pilot_000007,s007_pilot_000007,1896920614,pilot_round_0,mild_bank,15.0,-1,lift_sector,dry_air_capable,W0_dry_air,per_turning_family_target_direction_all_start_classes,2000,5000,10,not_replayed_in_this_task,03_Control/05_Results/10_dense_archive_planning/007/not_replayed/s007_mild_bank_15p0_dm1_s007_pilot_000007.csv,True,planning inventory only; no primitive replay or rollout performed
s007_mild_bank_15p0_dm1_s007_pilot_000008,s007_pilot_000008,745000680,pilot_round_0,mild_bank,15.0,-1,lift_sector,dry_air_capable,W0_dry_air,per_turning_family_target_direction_all_start_classes,2000,5000,10,not_replayed_in_this_task,03_Control/05_Results/10_dense_archive_planning/007/not_replayed/s007_mild_bank_15p0_dm1_s007_pilot_000008.csv,True,planning inventory only; no primitive replay or rollout performed
s007_mild_bank_15p0_dm1_s007_pilot_000009,s007_pilot_000009,881305002,pilot_round_0,mild_bank,15.0,-1,random_stress,dry_air_capable,W0_dry_air,per_turning_family_target_direction_all_start_classes,2000,5000,10,not_replayed_in_this_task,03_Control/05_Results/10_dense_archive_planning/007/not_replayed/s007_mild_bank_15p0_dm1_s007_pilot_000009.csv,True,planning inventory only; no primitive replay or rollout performed
s007_mild_bank_15p0_dm1_s007_pilot_000010,s007_pilot_000010,2091506180,pilot_round_0,mild_bank,15.0,-1,random_stress,dry_air_capable,W0_dry_air,per_turning_family_target_direction_all_start_classes,2000,5000,10,not_replayed_in_this_task,03_Control/05_Results/10_dense_archive_planning/007/not_replayed/s007_mild_bank_15p0_dm1_s007_pilot_000010.csv,True,planning inventory only; no primitive replay or rollout performed
s007_mild_bank_15p0_dp1_s007_pilot_000011,s007_pilot_000011,144107528,pilot_round_0,mild_bank,15.0,1,favourable,dry_air_capable,W0_dry_air,per_turning_family_target_direction_all_start_classes,2000,5000,10,not_replayed_in_this_task,03_Control/05_Results/10_dense_archive_planning/007/not_replayed/s007_mild_bank_15p0_dp1_s007_pilot_000011.csv,True,planning inventory only; no primitive replay or rollout performed
s007_mild_bank_15p0_dp1_s007_pilot_000012,s007_pilot_000012,888347156,pilot_round_0,mild_bank,15.0,1,favourable,dry_air_capable,W0_dry_air,per_turning_family_target_direction_all_start_classes,2000,5000,10,not_replayed_in_this_task,03_Control/05_Results/10_dense_archive_planning/007/not_replayed/s007_mild_bank_15p0_dp1_s007_pilot_000012.csv,True,planning inventory only; no primitive replay or rollout performed
s007_mild_bank_15p0_dp1_s007_pilot_000013,s007_pilot_000013,186637231,pilot_round_0,mild_bank,15.0,1,mid_arena,dry_air_capable,W0_dry_air,per_turning_family_target_direction_all_start_classes,2000,5000,10,not_replayed_in_this_task,03_Control/05_Results/10_dense_archive_planning/007/not_replayed/s007_mild_bank_15p0_dp1_s007_pilot_000013.csv,True,planning inventory only; no primitive replay or rollout performed
s007_mild_bank_15p0_dp1_s007_pilot_000014,s007_pilot_000014,1136675434,pilot_round_0,mild_bank,15.0,1,mid_arena,dry_air_capable,W0_dry_air,per_turning_family_target_direction_all_start_classes,2000,5000,10,not_replayed_in_this_task,03_Control/05_Results/10_dense_archive_planning/007/not_replayed/s007_mild_bank_15p0_dp1_s007_pilot_000014.csv,True,planning inventory only; no primitive replay or rollout performed
s007_mild_bank_15p0_dp1_s007_pilot_000015,s007_pilot_000015,459468612,pilot_round_0,mild_bank,15.0,1,lift_sector,dry_air_capable,W0_dry_air,per_turning_family_target_direction_all_start_classes,2000,5000,10,not_replayed_in_this_task,03_Control/05_Results/10_dense_archive_planning/007/not_replayed/s007_mild_bank_15p0_dp1_s007_pilot_000015.csv,True,planning inventory only; no primitive replay or rollout performed
s007_mild_bank_15p0_dp1_s007_pilot_000016,s007_pilot_000016,1271212083,pilot_round_0,mild_bank,15.0,1,lift_sector,dry_air_capable,W0_dry_air,per_turning_family_target_direction_all_start_classes,2000,5000,10,not_replayed_in_this_task,03_Control/05_Results/10_dense_archive_planning/007/not_replayed/s007_mild_bank_15p0_dp1_s007_pilot_000016.csv,True,planning inventory only; no primitive replay or rollout performed
