sample_id,seed,sampling_round,start_class,family,target_heading_deg,direction_sign,environment_role,test_environment_mode,count_basis,x_w_m,y_w_m,z_w_m,speed_m_s,phi_rad,theta_rad,psi_rad,u_m_s,v_m_s,w_m_s,p_rad_s,q_rad_s,r_rad_s,updraft_config,updraft_center_x_m,updraft_center_y_m,updraft_relative_radius_m,updraft_relative_azimuth_rad,updraft_relative_height_m,updraft_sector_label,left_wing_lift_exposure_preference,right_wing_lift_exposure_preference,wing_exposure_bookkeeping_status,true_safe_start,start_generation_status,no_rollout_performed
s007_pilot_000185,269198885,pilot_round_0,lift_sector,canyon_steep_bank,30.0,-1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,2.1035325204334603,1.6003232959970994,1.0314715853326586,6.131086385447005,-0.06665087900573212,-0.09763487957250724,-1.6546637354329945,6.131086385447005,0.0,0.0,0.26553203232791434,-0.22014688521273462,-0.2729622090267365,none,3.0,1.2,0.9817905495768258,2.7216061101227647,1.0314715853326586,edge_ring_reference,higher_reference_lift,lower_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000186,1075860026,pilot_round_0,lift_sector,canyon_steep_bank,30.0,-1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,5.074068325591832,0.17248873231401984,2.1958049688187895,6.864899793997126,-0.050984211799307344,0.04960390960173494,-2.981975670606528,6.864899793997126,0.0,0.0,0.06464340962064102,0.10255712762298208,-0.2448581412218982,none,5.4,1.2,1.0779660762770609,-1.8779618078045217,2.1958049688187895,edge_ring_reference,lower_reference_lift,higher_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000187,1209493802,pilot_round_0,lift_sector,canyon_steep_bank,30.0,-1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,5.726457975456009,3.3020194462552728,2.274106839319507,6.457138756861428,-0.17051615130805636,-0.034045363416668445,2.399624488368946,6.457138756861428,0.0,0.0,-0.007712144549052002,0.014830213486494492,-0.31293972984723545,none,5.4,3.6,0.4420036426873091,-0.7398248963488262,2.274106839319507,core_reference,lower_reference_lift,higher_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000188,1515011883,pilot_round_0,lift_sector,canyon_steep_bank,30.0,-1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,5.381585568620647,1.288367987499216,1.5481613232057991,6.047785500046587,0.008545099032675483,-0.0748324604750992,-3.029778364173008,6.047785500046587,0.0,0.0,-0.03032998990945318,-0.29533001684211657,-0.0014096052935010372,none,5.4,1.2,0.09026623121459387,1.7762398046569265,1.5481613232057991,core_reference,higher_reference_lift,lower_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000189,866612982,pilot_round_0,random_stress,canyon_steep_bank,30.0,-1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,2.3835130953621215,0.11613562045666725,1.5718035825315224,5.133076636267399,-0.22607279566461486,-0.16424219630757278,-0.6053829001636376,5.133076636267399,0.0,0.0,0.34606660799602074,-0.21037896509201548,0.1934411336149331,none,4.2,2.4,2.918160581405306,-2.242699587034991,1.5718035825315224,random_stress_reference,lower_reference_lift,higher_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000190,1954771442,pilot_round_0,random_stress,canyon_steep_bank,30.0,-1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,6.0194117577441695,0.22116972589793282,2.529790843368329,6.627704971596624,-0.09312381677192272,0.07953538883172674,0.5823465328622762,6.627704971596624,0.0,0.0,0.28146194843891115,-0.15510006374760837,-0.3168866611830562,none,4.2,2.4,2.8385842435202475,-0.8750513240438759,2.529790843368329,random_stress_reference,lower_reference_lift,higher_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000191,949361321,pilot_round_0,favourable,canyon_steep_bank,30.0,1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,3.7996451124364015,2.384707289876914,1.6025531451216661,6.873759322036946,0.050653624240711174,-0.023568247603762013,0.2069769781516012,6.873759322036946,0.0,0.0,-0.041816428977755976,0.03991040796593301,-0.12675682292860738,none,4.2,2.4,0.40064685569584907,-3.1034133298250945,1.6025531451216661,favourable_reference,balanced_reference,balanced_reference,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000192,1386237316,pilot_round_0,favourable,canyon_steep_bank,30.0,1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,2.202351788191746,2.9971988772691867,1.298944074815062,6.306486689101381,-0.03443160916490194,-0.052358116008574665,-0.17601396863273228,6.306486689101381,0.0,0.0,-0.03509011928701257,0.08412083882705798,-0.0061434833111956855,none,4.2,2.4,2.085004766697739,2.8510985465635814,1.298944074815062,favourable_reference,higher_reference_lift,lower_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000193,1932677951,pilot_round_0,mid_arena,canyon_steep_bank,30.0,1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,2.418369075523904,2.2602567781740515,1.1045984444883459,6.117625773949427,-0.035873835666286095,-0.048780507891027315,0.04772542187965697,6.117625773949427,0.0,0.0,0.17551952023038964,0.2197303974229523,-0.0725540286057792,none,4.2,2.4,1.7871029402627723,-3.0633173497971544,1.1045984444883459,mid_arena_reference,balanced_reference,balanced_reference,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000194,1719435881,pilot_round_0,mid_arena,canyon_steep_bank,30.0,1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,4.859264562875223,2.236257498216789,2.5897799583064556,5.937493004179442,0.08817706467703543,0.0702276117377026,-0.9928935002667469,5.937493004179442,0.0,0.0,-0.1352943509803508,0.16846489529210806,0.23715057981048698,none,4.2,2.4,0.6792947598453001,-0.24344533292774256,2.5897799583064556,mid_arena_reference,lower_reference_lift,higher_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000195,965189503,pilot_round_0,lift_sector,canyon_steep_bank,30.0,1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,6.066788043688568,0.40545786427569097,2.187139861940783,6.756543191931216,-0.12055391647059774,-0.01967530718476675,2.928188193690828,6.756543191931216,0.0,0.0,0.2951196964468953,-0.08273201040070116,0.28887090194608445,none,5.4,1.2,1.0372576828577234,-0.8725996128480725,2.187139861940783,edge_ring_reference,lower_reference_lift,higher_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000196,38624943,pilot_round_0,lift_sector,canyon_steep_bank,30.0,1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,6.0645213896439065,0.4632163386907008,1.0649942404675021,5.290140901168526,0.019143976513586985,-0.03654433345242672,-0.8162908491030151,5.290140901168526,0.0,0.0,-0.152469823351891,-0.33743996917754165,-0.20327251331880725,none,5.4,1.2,0.9921889139002734,-0.8369203636044245,1.0649942404675021,edge_ring_reference,lower_reference_lift,higher_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000197,874810360,pilot_round_0,lift_sector,canyon_steep_bank,30.0,1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,4.062601407974882,2.434164089548381,1.6853946331296106,6.753914273117044,-0.04120072144157527,-0.09700423662173309,2.0285310734952757,6.753914273117044,0.0,0.0,0.12470721964011644,0.06231361882569342,0.30965771036620904,none,4.2,2.4,0.14158233684028038,2.897885464001156,1.6853946331296106,core_reference,higher_reference_lift,lower_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000198,587540359,pilot_round_0,lift_sector,canyon_steep_bank,30.0,1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,2.687237946693935,1.27379525090729,1.2172762389584673,5.890329096221955,0.07300183000202207,-0.1235368462771099,-0.9929258670136895,5.890329096221955,0.0,0.0,-0.21628884195978448,-0.19234271395547162,0.0010015278662224292,none,3.0,1.2,0.3213500288543566,2.9098834960699187,1.2172762389584673,core_reference,higher_reference_lift,lower_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000199,1283548021,pilot_round_0,random_stress,canyon_steep_bank,30.0,1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,1.5929457134907024,4.183365997399329,0.898946709176956,4.878324104603269,0.25098010204269877,0.1119237591079819,0.01688758947159105,4.878324104603269,0.0,0.0,0.5343557983467487,0.2171623326500285,-0.40520429266237235,none,4.2,2.4,3.158658945420763,2.5416490409808743,0.898946709176956,random_stress_reference,higher_reference_lift,lower_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000200,1585679992,pilot_round_0,random_stress,canyon_steep_bank,30.0,1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,4.701936875906838,0.2146127889307765,1.8171747840840262,5.5084291109781605,-0.30471191167496964,0.037118126459137354,-1.3364524699972382,5.5084291109781605,0.0,0.0,0.2563581204939054,-0.5620822079183914,0.008231492236309368,none,4.2,2.4,2.242288538457982,-1.3450331251014178,1.8171747840840262,random_stress_reference,lower_reference_lift,higher_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000201,1631770120,pilot_round_0,favourable,canyon_steep_bank,45.0,-1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,3.8733390840502078,2.71308823106237,1.3775481109105137,6.7710056040540305,0.08179434817043957,0.031502066928764845,0.4320353771827072,6.7710056040540305,0.0,0.0,0.09205280346346889,-0.0326023671265297,-0.07492400195959412,none,4.2,2.4,0.4524727554659191,2.377406943746886,1.3775481109105137,favourable_reference,higher_reference_lift,lower_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000202,592758619,pilot_round_0,favourable,canyon_steep_bank,45.0,-1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,3.9494165058576995,2.343241852542496,2.0905527508617934,6.260602855298687,-0.030385774033332022,0.03235063723410393,-0.3476294912382079,6.260602855298687,0.0,0.0,-0.07225090127588875,-0.05393919996982248,-0.10101522200110535,none,4.2,2.4,0.25693107021022615,-2.918847206178103,2.0905527508617934,favourable_reference,lower_reference_lift,higher_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000203,2084465012,pilot_round_0,mid_arena,canyon_steep_bank,45.0,-1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,4.804940699186762,2.7742977339410064,1.3772207311413776,6.22089056590259,-0.02263057632147878,-0.056675520368801253,-0.6817458761508736,6.22089056590259,0.0,0.0,0.20386987457930483,0.19905510171651902,0.22230965200041863,none,4.2,2.4,0.7113733500532198,0.5540811580441845,1.3772207311413776,mid_arena_reference,higher_reference_lift,lower_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000204,1200331296,pilot_round_0,mid_arena,canyon_steep_bank,45.0,-1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,2.9230699873585966,2.2331756555582882,1.8411427336051318,6.501279595980595,-0.11183599455048375,-0.0809668848370177,0.26974029055346394,6.501279595980595,0.0,0.0,-0.03408802011796197,0.0530737407918791,0.23120159264874895,none,4.2,2.4,1.2877812776565678,-3.011683557599632,1.8411427336051318,mid_arena_reference,lower_reference_lift,higher_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000205,1851688699,pilot_round_0,lift_sector,canyon_steep_bank,45.0,-1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,3.664899552066568,1.4399734523001777,1.8614972024444127,5.602903508971763,0.025113379960317237,0.1016313302742962,2.3702844303759023,5.602903508971763,0.0,0.0,-0.2655549182447251,0.07856886630526466,-0.22774475132539054,none,3.0,1.2,0.7068795315661563,0.3463670028375185,1.8614972024444127,edge_ring_reference,higher_reference_lift,lower_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000206,1139499622,pilot_round_0,lift_sector,canyon_steep_bank,45.0,-1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,2.7107605856046897,4.3500000000000005,1.067820484446437,5.8975264257343225,0.06019958296937851,0.09615485340314041,1.2049903653182026,5.8975264257343225,0.0,0.0,0.235536094172918,0.08446797133100392,0.27905562012342466,none,3.0,3.6,0.8038404312049393,1.938873358754792,1.067820484446437,edge_ring_reference,higher_reference_lift,lower_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000207,903671654,pilot_round_0,lift_sector,canyon_steep_bank,45.0,-1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,2.695416648652795,0.9588422092669062,1.807441042431135,6.422643190717267,0.1460760126705609,-0.06683004100904404,-2.9360548836112597,6.422643190717267,0.0,0.0,0.2931839204388651,-0.2954505806020449,-0.11608851044539767,none,3.0,1.2,0.3884946562684764,-2.471894567138868,1.807441042431135,core_reference,lower_reference_lift,higher_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000208,173790081,pilot_round_0,lift_sector,canyon_steep_bank,45.0,-1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,5.310057593750737,3.4257914856907026,2.2818864009268225,6.996296225965703,-0.0390857832600803,-0.0736277291272793,-0.7735903344472285,6.996296225965703,0.0,0.0,0.17240181372806318,0.2806258848352319,0.13470262827769558,none,5.4,3.6,0.1960567338801711,-2.047392170762028,2.2818864009268225,core_reference,lower_reference_lift,higher_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000209,1411862036,pilot_round_0,random_stress,canyon_steep_bank,45.0,-1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,4.897580630237114,0.11547219369054158,2.7516232641967058,5.295534209323109,0.12961133224049318,0.037337706855519175,-0.8623754637965441,5.295534209323109,0.0,0.0,-0.4117197838429326,-0.03133924516667108,0.27204827388132125,none,4.2,2.4,2.388657789111516,-1.2744385054886327,2.7516232641967058,random_stress_reference,lower_reference_lift,higher_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000210,1772727948,pilot_round_0,random_stress,canyon_steep_bank,45.0,-1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,5.6416249654895765,4.070574229358104,1.3268492771886535,6.653335664800181,-0.11296833105622452,0.08483989991936834,-1.2119890723845685,6.653335664800181,0.0,0.0,-0.42245415366888817,0.518644507787866,0.4806725511133353,none,4.2,2.4,2.2066039057606703,0.858830991561869,1.3268492771886535,random_stress_reference,higher_reference_lift,lower_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000211,711929193,pilot_round_0,favourable,canyon_steep_bank,45.0,1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,3.2639492713843614,2.8886474245041556,1.5167731083015,6.038260198986686,0.06523755741953022,0.06380718238994361,0.2989522126765759,6.038260198986686,0.0,0.0,-0.02399481652316976,0.03588580031578789,-0.017832953389305822,none,4.2,2.4,1.0559201068340411,2.6604760434631323,1.5167731083015,favourable_reference,higher_reference_lift,lower_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000212,269887403,pilot_round_0,favourable,canyon_steep_bank,45.0,1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,2.7668257203621565,2.9403114210422414,1.3381265606505268,6.953377786778461,-0.035757007623936264,0.05362613315710573,0.07760439207372402,6.953377786778461,0.0,0.0,0.10737828970442201,0.03735622445717743,-0.13514499942831726,none,4.2,2.4,1.5316412594090492,2.7810668305398396,1.3381265606505268,favourable_reference,higher_reference_lift,lower_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000213,1313062921,pilot_round_0,mid_arena,canyon_steep_bank,45.0,1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,4.798972191980719,2.1248175899877983,2.21619995524612,6.521297554320903,0.12446396606962962,0.06204672668298091,0.24356890786804836,6.521297554320903,0.0,0.0,0.0624528145880941,0.031228920952114658,-0.09172918935565694,none,4.2,2.4,0.6591608646956454,-0.4306635214039767,2.21619995524612,mid_arena_reference,lower_reference_lift,higher_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000214,1027964138,pilot_round_0,mid_arena,canyon_steep_bank,45.0,1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,3.858602081640991,1.140911094445971,2.5513382296122225,7.199718590045805,0.08914258246486463,-0.011543657873538298,-0.037457805558291896,7.199718590045805,0.0,0.0,0.07042390366553747,-0.16855230963701412,-0.0074901736441449485,none,4.2,2.4,1.3045525710944372,-1.8355767243252719,2.5513382296122225,mid_arena_reference,lower_reference_lift,higher_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000215,1477219431,pilot_round_0,lift_sector,canyon_steep_bank,45.0,1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,6.1451248182439375,1.9673464235147207,2.182339856275741,6.25028995351328,0.10932469702880265,0.08019057152847815,1.3320274954516587,6.25028995351328,0.0,0.0,0.18355046842045997,-0.1695680551661601,-0.2110827818041776,none,5.4,1.2,1.0695940951799863,0.8000893561483998,2.182339856275741,edge_ring_reference,higher_reference_lift,lower_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000216,1081723031,pilot_round_0,lift_sector,canyon_steep_bank,45.0,1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,4.5071008777596555,1.3767473975504667,2.691140807043076,7.002280826677175,-0.06095977526533881,0.05961301195526891,-1.290382195431864,7.002280826677175,0.0,0.0,-0.15437714397885913,-0.07361737094423365,-0.26426823333860283,none,4.2,2.4,1.0683430336462598,-1.2792273761883053,2.691140807043076,edge_ring_reference,lower_reference_lift,higher_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000217,2024590745,pilot_round_0,lift_sector,canyon_steep_bank,45.0,1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,2.866300207917066,3.635761672405905,1.6301839350104284,5.851093349511835,-0.13284255291096003,0.11441076688934824,-0.2627053711422412,5.851093349511835,0.0,0.0,0.005678005647376638,0.029275680923916858,0.05645191602968963,none,3.0,3.6,0.1383998974576464,2.8802335085382547,1.6301839350104284,core_reference,higher_reference_lift,lower_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000218,800313211,pilot_round_0,lift_sector,canyon_steep_bank,45.0,1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,3.2995341555732707,1.1099589927661548,2.5847349468678034,5.988922528096059,0.0717698016725844,-0.11215569542063783,-0.9080064622207666,5.988922528096059,0.0,0.0,-0.05535073501610305,-0.11088400078382915,0.22614112678875442,none,3.0,1.2,0.31277482849276356,-0.29201034677988913,2.5847349468678034,core_reference,lower_reference_lift,higher_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000219,1252329923,pilot_round_0,random_stress,canyon_steep_bank,45.0,1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,6.490869731288448,3.0660497427469235,1.8899998784443428,5.655095686028586,0.050570445193535624,0.06746656976740023,0.6437811439057195,5.655095686028586,0.0,0.0,0.3737236425140379,0.5602006170308721,0.06623884418515924,none,4.2,2.4,2.385729738580388,0.282940797142903,1.8899998784443428,random_stress_reference,higher_reference_lift,lower_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000220,361595319,pilot_round_0,random_stress,canyon_steep_bank,45.0,1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,6.275013397484486,0.6409623265201111,1.5713748234858556,6.066717993011701,-0.10612096949646488,-0.0809230594278864,2.391408492217606,6.066717993011701,0.0,0.0,0.03275293859363637,0.33231931743588394,-0.48858362934529603,none,4.2,2.4,2.720274643572161,-0.7031709681452591,1.5713748234858556,random_stress_reference,lower_reference_lift,higher_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000221,1561020235,pilot_round_0,favourable,canyon_steep_bank,60.0,-1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,3.37911131222946,1.9152152572660932,1.301841830424842,6.344769124216062,-0.036223483580199514,0.06583174176540961,-0.00197026199863877,6.344769124216062,0.0,0.0,-0.04944719659503434,-0.0955051559445127,0.010993386281830636,none,4.2,2.4,0.9533490884755801,-2.6081425961162674,1.301841830424842,favourable_reference,lower_reference_lift,higher_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000222,1535270785,pilot_round_0,favourable,canyon_steep_bank,60.0,-1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,3.105589156592141,1.9646896008637493,2.1843485555462445,6.825829281916502,-0.01456404580224511,-0.04995602676106373,0.17985262704631447,6.825829281916502,0.0,0.0,-0.062335672691571545,0.14353797513433833,-0.1378834615611775,none,4.2,2.4,1.1778073856810642,-2.763020740374732,2.1843485555462445,favourable_reference,lower_reference_lift,higher_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000223,1742289585,pilot_round_0,mid_arena,canyon_steep_bank,60.0,-1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,3.5667263279678143,2.356405566900775,2.2131063441028993,7.18962978822559,0.07878695797231533,-0.08430706135676486,0.7880951758672287,7.18962978822559,0.0,0.0,-0.0013894319725311077,0.14059930489357075,0.20427856144468104,none,4.2,2.4,0.6347724145600305,-3.072861287228809,2.2131063441028993,mid_arena_reference,balanced_reference,balanced_reference,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000224,516742198,pilot_round_0,mid_arena,canyon_steep_bank,60.0,-1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,3.5753995001478875,2.8513084143788676,1.5969438813764603,6.717213644045376,-0.04391497665075815,0.027427888302898402,-0.9300629891886608,6.717213644045376,0.0,0.0,0.12774343444415748,0.07734566629601936,-0.0840130939653071,none,4.2,2.4,0.7705874832260622,2.515888735475987,1.5969438813764603,mid_arena_reference,higher_reference_lift,lower_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000225,1442079992,pilot_round_0,lift_sector,canyon_steep_bank,60.0,-1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,2.33432518322889,2.973188910275443,2.634218727057519,6.095901004415809,0.04209910733127888,-0.020051888421214595,2.9197143136624537,6.095901004415809,0.0,0.0,0.22755670913744763,0.11143600128852188,0.27611049221951256,none,3.0,3.6,0.9143386155494788,-2.3862544083768125,2.634218727057519,edge_ring_reference,lower_reference_lift,higher_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000226,288363576,pilot_round_0,lift_sector,canyon_steep_bank,60.0,-1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,1.9068317354836455,3.7755660681330223,2.093275566659954,5.794755190141115,-0.15223465612795428,0.10122357690652804,0.4829624580733404,5.794755190141115,0.0,0.0,-0.15338386854480374,-0.22586137870513423,-0.14479642954124497,none,3.0,3.6,1.107176724297159,2.9823495291599427,2.093275566659954,edge_ring_reference,higher_reference_lift,lower_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000227,153245162,pilot_round_0,lift_sector,canyon_steep_bank,60.0,-1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,4.197739635469309,2.5475902291707158,1.384229195016288,6.094200147057336,0.05489121062051801,-0.021030613901887128,-2.0917566777700056,6.094200147057336,0.0,0.0,-0.20585148245055365,0.18260246192912155,-0.0006897433576148471,none,4.2,2.4,0.14760753705172386,1.5861102662260784,1.384229195016288,core_reference,higher_reference_lift,lower_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000228,1367695333,pilot_round_0,lift_sector,canyon_steep_bank,60.0,-1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,4.619838767769029,2.2763533706162034,2.4532640124009224,5.655533711478195,0.04608248094317243,-0.05855037464107912,-0.9158992495149744,5.655533711478195,0.0,0.0,0.3019072152360469,-0.026548892639891186,-0.20389033455911837,none,4.2,2.4,0.4376677734078564,-0.28641232926462973,2.4532640124009224,core_reference,lower_reference_lift,higher_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000229,1096212256,pilot_round_0,random_stress,canyon_steep_bank,60.0,-1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,5.799243897331139,4.083038112917857,2.407100078335116,5.1256410214682955,0.06778345620440207,-0.11507327986736822,-1.04535673161009,5.1256410214682955,0.0,0.0,0.5355812975605844,0.5839567640349533,0.25961513312158235,none,4.2,2.4,2.321680066823375,0.8109218747501019,2.407100078335116,random_stress_reference,higher_reference_lift,lower_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000230,301587284,pilot_round_0,random_stress,canyon_steep_bank,60.0,-1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,1.261065165816896,4.212962666301388,2.2298708263219584,5.21649362582217,0.18984440324916052,0.1773012252639959,-0.8587151079906962,5.21649362582217,0.0,0.0,-0.5521137948702214,0.3695362171703962,0.44534085181922156,none,4.2,2.4,3.4531393816319533,2.588855596995869,2.2298708263219584,random_stress_reference,higher_reference_lift,lower_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000231,1864756602,pilot_round_0,favourable,canyon_steep_bank,60.0,1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,2.9543755833523133,2.187328727082864,1.3192851335577214,6.865324660426716,0.0016245727155617246,-7.888595455772265e-05,0.39910251620664133,6.865324660426716,0.0,0.0,0.05552749246574834,0.00819763832561482,-0.14910866527729943,none,4.2,2.4,1.2636491829907084,-2.9724885494475584,1.3192851335577214,favourable_reference,lower_reference_lift,higher_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000232,1675153537,pilot_round_0,favourable,canyon_steep_bank,60.0,1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,3.311152604650507,2.395908558821837,1.9651013560122186,6.641827475910182,0.054675361569355686,0.013234781339508454,0.0923250526741783,6.641827475910182,0.0,0.0,-0.0966044242766731,0.011793224469502095,0.05333678307142506,none,4.2,2.4,0.8888568119278227,-3.136989599901497,1.9651013560122186,favourable_reference,balanced_reference,balanced_reference,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
