episode_id,episode_index,paired_episode_index,replicate_id,common_random_key,launch_state_seed,environment_seed,policy_id,governor_config_id,memory_lambda,uses_memory_features,updates_belief,W_layer,environment_mode,episode_counted_for_claim,primitive_count,episode_duration_s,continuation_valid,episode_terminal_useful,hard_failure,termination_cause,no_viable_primitive,x_y_terminal,governor_rejection_count,prediction_actual_agreement_rate,belief_update_count_before,belief_update_count_after,observed_lift_evidence_m_s,energy_residual_m,lift_dwell_time_s,minimum_wall_margin_m,floor_margin_m,ceiling_margin_m,minimum_speed_m_s,claim_status
v49_r002_context_plus_memory_lambda_0_8_p00001_rep00,10,1,0,v410_run002_seed00612_r00_e00001,612048,1224058,context_plus_memory_lambda_0_8,v410_cfg_001_b0.05_h0.75_tb0.05,0.8,True,True,W2,annular_gp_four,True,2,1.25,False,True,False,terminal_useful,False,True,30,0.8333333333333333,1,2,0.5706899012732951,-0.6378916897152989,0.6600000000000003,-0.08595450874463939,1.527795043470897,0.9190768342762086,4.2620567392095765,simulation_only_paired_full_loop_validation_episode
v49_r002_context_plus_memory_lambda_0_95_p00001_rep00,11,1,0,v410_run002_seed00612_r00_e00001,612048,1224058,context_plus_memory_lambda_0_95,v410_cfg_001_b0.05_h0.75_tb0.05,0.95,True,True,W2,annular_gp_four,True,2,1.25,False,True,False,terminal_useful,False,True,30,0.8333333333333333,1,2,0.5706899012732951,-0.6378916897152989,0.6600000000000003,-0.08595450874463939,1.527795043470897,0.9190768342762086,4.2620567392095765,simulation_only_paired_full_loop_validation_episode
v49_r002_no_memory_baseline_p00002_rep00,12,2,0,v410_run002_seed00612_r00_e00002,612085,1224099,no_memory_baseline,v410_cfg_001_b0.05_h0.75_tb0.05,0.0,False,False,W3,w3_randomised_single,True,2,1.25,False,True,False,terminal_useful,False,True,30,0.8333333333333333,0,0,0.33013983306213973,-0.5914801977336488,0.5800000000000002,-0.009372937110038393,1.6278687882750407,0.8806510139913106,3.8865605486283656,simulation_only_paired_full_loop_validation_episode
v49_r002_static_map_baseline_p00002_rep00,13,2,0,v410_run002_seed00612_r00_e00002,612085,1224099,static_map_baseline,v410_cfg_001_b0.05_h0.75_tb0.05,0.8,True,False,W3,w3_randomised_single,True,2,1.25,False,True,False,terminal_useful,False,True,30,0.8333333333333333,0,0,0.33013983306213973,-0.5914801977336488,0.5800000000000002,-0.009372937110038393,1.6278687882750407,0.8806510139913106,3.8865605486283656,simulation_only_paired_full_loop_validation_episode
v49_r002_context_only_without_memory_p00002_rep00,14,2,0,v410_run002_seed00612_r00_e00002,612085,1224099,context_only_without_memory,v410_cfg_001_b0.05_h0.75_tb0.05,0.0,False,False,W3,w3_randomised_single,True,2,1.25,False,True,False,terminal_useful,False,True,30,0.8333333333333333,0,0,0.33013983306213973,-0.5914801977336488,0.5800000000000002,-0.009372937110038393,1.6278687882750407,0.8806510139913106,3.8865605486283656,simulation_only_paired_full_loop_validation_episode
v49_r002_context_plus_memory_lambda_0_5_p00002_rep00,15,2,0,v410_run002_seed00612_r00_e00002,612085,1224099,context_plus_memory_lambda_0_5,v410_cfg_001_b0.05_h0.75_tb0.05,0.5,True,True,W3,w3_randomised_single,True,2,1.25,False,True,False,terminal_useful,False,True,30,0.8333333333333333,2,3,0.33013983306213973,-0.5914801977336488,0.5800000000000002,-0.009372937110038393,1.6278687882750407,0.8806510139913106,3.8865605486283656,simulation_only_paired_full_loop_validation_episode
v49_r002_context_plus_memory_lambda_0_8_p00002_rep00,16,2,0,v410_run002_seed00612_r00_e00002,612085,1224099,context_plus_memory_lambda_0_8,v410_cfg_001_b0.05_h0.75_tb0.05,0.8,True,True,W3,w3_randomised_single,True,2,1.25,False,True,False,terminal_useful,False,True,30,0.8333333333333333,2,3,0.33013983306213973,-0.5914801977336488,0.5800000000000002,-0.009372937110038393,1.6278687882750407,0.8806510139913106,3.8865605486283656,simulation_only_paired_full_loop_validation_episode
v49_r002_context_plus_memory_lambda_0_95_p00002_rep00,17,2,0,v410_run002_seed00612_r00_e00002,612085,1224099,context_plus_memory_lambda_0_95,v410_cfg_001_b0.05_h0.75_tb0.05,0.95,True,True,W3,w3_randomised_single,True,2,1.25,False,True,False,terminal_useful,False,True,30,0.8333333333333333,2,3,0.33013983306213973,-0.5914801977336488,0.5800000000000002,-0.009372937110038393,1.6278687882750407,0.8806510139913106,3.8865605486283656,simulation_only_paired_full_loop_validation_episode
v49_r002_no_memory_baseline_p00003_rep00,18,3,0,v410_run002_seed00612_r00_e00003,612122,1224140,no_memory_baseline,v410_cfg_001_b0.05_h0.75_tb0.05,0.0,False,False,W3,w3_randomised_four,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,0.03890728699247161,-0.8962601263915793,0.0,0.19155917809236755,0.5986107323772815,1.6051291412311393,4.511908003309369,simulation_only_paired_full_loop_validation_episode
v49_r002_static_map_baseline_p00003_rep00,19,3,0,v410_run002_seed00612_r00_e00003,612122,1224140,static_map_baseline,v410_cfg_001_b0.05_h0.75_tb0.05,0.8,True,False,W3,w3_randomised_four,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,0.03890728699247161,-0.8962601263915793,0.0,0.19155917809236755,0.5986107323772815,1.6051291412311393,4.511908003309369,simulation_only_paired_full_loop_validation_episode
v49_r002_context_only_without_memory_p00003_rep00,20,3,0,v410_run002_seed00612_r00_e00003,612122,1224140,context_only_without_memory,v410_cfg_001_b0.05_h0.75_tb0.05,0.0,False,False,W3,w3_randomised_four,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,0.03890728699247161,-0.8962601263915793,0.0,0.19155917809236755,0.5986107323772815,1.6051291412311393,4.511908003309369,simulation_only_paired_full_loop_validation_episode
v49_r002_context_plus_memory_lambda_0_5_p00003_rep00,21,3,0,v410_run002_seed00612_r00_e00003,612122,1224140,context_plus_memory_lambda_0_5,v410_cfg_001_b0.05_h0.75_tb0.05,0.5,True,True,W3,w3_randomised_four,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,3,4,0.03890728699247161,-0.8962601263915793,0.0,0.19155917809236755,0.5986107323772815,1.6051291412311393,4.511908003309369,simulation_only_paired_full_loop_validation_episode
v49_r002_context_plus_memory_lambda_0_8_p00003_rep00,22,3,0,v410_run002_seed00612_r00_e00003,612122,1224140,context_plus_memory_lambda_0_8,v410_cfg_001_b0.05_h0.75_tb0.05,0.8,True,True,W3,w3_randomised_four,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,3,4,0.03890728699247161,-0.8962601263915793,0.0,0.19155917809236755,0.5986107323772815,1.6051291412311393,4.511908003309369,simulation_only_paired_full_loop_validation_episode
v49_r002_context_plus_memory_lambda_0_95_p00003_rep00,23,3,0,v410_run002_seed00612_r00_e00003,612122,1224140,context_plus_memory_lambda_0_95,v410_cfg_001_b0.05_h0.75_tb0.05,0.95,True,True,W3,w3_randomised_four,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,3,4,0.03890728699247161,-0.8962601263915793,0.0,0.19155917809236755,0.5986107323772815,1.6051291412311393,4.511908003309369,simulation_only_paired_full_loop_validation_episode
v49_r002_no_memory_baseline_p00004_rep00,24,4,0,v410_run002_seed00612_r00_e00004,612159,1224181,no_memory_baseline,v410_cfg_001_b0.05_h0.75_tb0.05,0.0,False,False,W0,dry_air,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r002_static_map_baseline_p00004_rep00,25,4,0,v410_run002_seed00612_r00_e00004,612159,1224181,static_map_baseline,v410_cfg_001_b0.05_h0.75_tb0.05,0.8,True,False,W0,dry_air,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r002_context_only_without_memory_p00004_rep00,26,4,0,v410_run002_seed00612_r00_e00004,612159,1224181,context_only_without_memory,v410_cfg_001_b0.05_h0.75_tb0.05,0.0,False,False,W0,dry_air,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r002_context_plus_memory_lambda_0_5_p00004_rep00,27,4,0,v410_run002_seed00612_r00_e00004,612159,1224181,context_plus_memory_lambda_0_5,v410_cfg_001_b0.05_h0.75_tb0.05,0.5,True,True,W0,dry_air,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r002_context_plus_memory_lambda_0_8_p00004_rep00,28,4,0,v410_run002_seed00612_r00_e00004,612159,1224181,context_plus_memory_lambda_0_8,v410_cfg_001_b0.05_h0.75_tb0.05,0.8,True,True,W0,dry_air,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r002_context_plus_memory_lambda_0_95_p00004_rep00,29,4,0,v410_run002_seed00612_r00_e00004,612159,1224181,context_plus_memory_lambda_0_95,v410_cfg_001_b0.05_h0.75_tb0.05,0.95,True,True,W0,dry_air,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r002_no_memory_baseline_p00005_rep00,30,5,0,v410_run002_seed00612_r00_e00005,612196,1224222,no_memory_baseline,v410_cfg_001_b0.05_h0.75_tb0.05,0.0,False,False,W1,gaussian_single,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,0,0,-0.01027903872905735,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r002_static_map_baseline_p00005_rep00,31,5,0,v410_run002_seed00612_r00_e00005,612196,1224222,static_map_baseline,v410_cfg_001_b0.05_h0.75_tb0.05,0.8,True,False,W1,gaussian_single,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,0,0,-0.01027903872905735,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r002_context_only_without_memory_p00005_rep00,32,5,0,v410_run002_seed00612_r00_e00005,612196,1224222,context_only_without_memory,v410_cfg_001_b0.05_h0.75_tb0.05,0.0,False,False,W1,gaussian_single,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,0,0,-0.01027903872905735,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r002_context_plus_memory_lambda_0_5_p00005_rep00,33,5,0,v410_run002_seed00612_r00_e00005,612196,1224222,context_plus_memory_lambda_0_5,v410_cfg_001_b0.05_h0.75_tb0.05,0.5,True,True,W1,gaussian_single,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,5,6,-0.01027903872905735,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r002_context_plus_memory_lambda_0_8_p00005_rep00,34,5,0,v410_run002_seed00612_r00_e00005,612196,1224222,context_plus_memory_lambda_0_8,v410_cfg_001_b0.05_h0.75_tb0.05,0.8,True,True,W1,gaussian_single,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,5,6,-0.01027903872905735,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r002_context_plus_memory_lambda_0_95_p00005_rep00,35,5,0,v410_run002_seed00612_r00_e00005,612196,1224222,context_plus_memory_lambda_0_95,v410_cfg_001_b0.05_h0.75_tb0.05,0.95,True,True,W1,gaussian_single,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,5,6,-0.01027903872905735,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r002_no_memory_baseline_p00006_rep00,36,6,0,v410_run002_seed00612_r00_e00006,612233,1224263,no_memory_baseline,v410_cfg_001_b0.05_h0.75_tb0.05,0.0,False,False,W1,gaussian_four,True,2,1.25,False,False,True,hard_failure,False,False,30,0.5,0,0,0.36149696131858944,-0.4296522007728085,0.6600000000000003,0.25381405286959424,1.0871457283274832,1.5832020708997083,3.638195051565199,simulation_only_paired_full_loop_validation_episode
v49_r002_static_map_baseline_p00006_rep00,37,6,0,v410_run002_seed00612_r00_e00006,612233,1224263,static_map_baseline,v410_cfg_001_b0.05_h0.75_tb0.05,0.8,True,False,W1,gaussian_four,True,2,1.25,False,False,True,hard_failure,False,False,30,0.5,0,0,0.36149696131858944,-0.4296522007728085,0.6600000000000003,0.25381405286959424,1.0871457283274832,1.5832020708997083,3.638195051565199,simulation_only_paired_full_loop_validation_episode
v49_r002_context_only_without_memory_p00006_rep00,38,6,0,v410_run002_seed00612_r00_e00006,612233,1224263,context_only_without_memory,v410_cfg_001_b0.05_h0.75_tb0.05,0.0,False,False,W1,gaussian_four,True,2,1.25,False,False,True,hard_failure,False,False,30,0.5,0,0,0.36149696131858944,-0.4296522007728085,0.6600000000000003,0.25381405286959424,1.0871457283274832,1.5832020708997083,3.638195051565199,simulation_only_paired_full_loop_validation_episode
v49_r002_context_plus_memory_lambda_0_5_p00006_rep00,39,6,0,v410_run002_seed00612_r00_e00006,612233,1224263,context_plus_memory_lambda_0_5,v410_cfg_001_b0.05_h0.75_tb0.05,0.5,True,True,W1,gaussian_four,True,2,1.25,False,False,True,hard_failure,False,False,30,0.5,6,7,0.36149696131858944,-0.4296522007728085,0.6600000000000003,0.25381405286959424,1.0871457283274832,1.5832020708997083,3.638195051565199,simulation_only_paired_full_loop_validation_episode
v49_r002_context_plus_memory_lambda_0_8_p00006_rep00,40,6,0,v410_run002_seed00612_r00_e00006,612233,1224263,context_plus_memory_lambda_0_8,v410_cfg_001_b0.05_h0.75_tb0.05,0.8,True,True,W1,gaussian_four,True,2,1.25,False,False,True,hard_failure,False,False,30,0.5,6,7,0.36149696131858944,-0.4296522007728085,0.6600000000000003,0.25381405286959424,1.0871457283274832,1.5832020708997083,3.638195051565199,simulation_only_paired_full_loop_validation_episode
v49_r002_context_plus_memory_lambda_0_95_p00006_rep00,41,6,0,v410_run002_seed00612_r00_e00006,612233,1224263,context_plus_memory_lambda_0_95,v410_cfg_001_b0.05_h0.75_tb0.05,0.95,True,True,W1,gaussian_four,True,2,1.25,False,False,True,hard_failure,False,False,30,0.5,6,7,0.36149696131858944,-0.4296522007728085,0.6600000000000003,0.25381405286959424,1.0871457283274832,1.5832020708997083,3.638195051565199,simulation_only_paired_full_loop_validation_episode
v49_r002_no_memory_baseline_p00007_rep00,42,7,0,v410_run002_seed00612_r00_e00007,612270,1224304,no_memory_baseline,v410_cfg_001_b0.05_h0.75_tb0.05,0.0,False,False,W2,annular_gp_single,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,3.180792099088841e-05,-0.6179942896869586,0.0,0.19230571580999123,0.8117244781820491,1.6657951268298834,3.889541371567733,simulation_only_paired_full_loop_validation_episode
v49_r002_static_map_baseline_p00007_rep00,43,7,0,v410_run002_seed00612_r00_e00007,612270,1224304,static_map_baseline,v410_cfg_001_b0.05_h0.75_tb0.05,0.8,True,False,W2,annular_gp_single,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,3.180792099088841e-05,-0.6179942896869586,0.0,0.19230571580999123,0.8117244781820491,1.6657951268298834,3.889541371567733,simulation_only_paired_full_loop_validation_episode
v49_r002_context_only_without_memory_p00007_rep00,44,7,0,v410_run002_seed00612_r00_e00007,612270,1224304,context_only_without_memory,v410_cfg_001_b0.05_h0.75_tb0.05,0.0,False,False,W2,annular_gp_single,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,3.180792099088841e-05,-0.6179942896869586,0.0,0.19230571580999123,0.8117244781820491,1.6657951268298834,3.889541371567733,simulation_only_paired_full_loop_validation_episode
v49_r002_context_plus_memory_lambda_0_5_p00007_rep00,45,7,0,v410_run002_seed00612_r00_e00007,612270,1224304,context_plus_memory_lambda_0_5,v410_cfg_001_b0.05_h0.75_tb0.05,0.5,True,True,W2,annular_gp_single,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,7,8,3.180792099088841e-05,-0.6179942896869586,0.0,0.19230571580999123,0.8117244781820491,1.6657951268298834,3.889541371567733,simulation_only_paired_full_loop_validation_episode
v49_r002_context_plus_memory_lambda_0_8_p00007_rep00,46,7,0,v410_run002_seed00612_r00_e00007,612270,1224304,context_plus_memory_lambda_0_8,v410_cfg_001_b0.05_h0.75_tb0.05,0.8,True,True,W2,annular_gp_single,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,7,8,3.180792099088841e-05,-0.6179942896869586,0.0,0.19230571580999123,0.8117244781820491,1.6657951268298834,3.889541371567733,simulation_only_paired_full_loop_validation_episode
v49_r002_context_plus_memory_lambda_0_95_p00007_rep00,47,7,0,v410_run002_seed00612_r00_e00007,612270,1224304,context_plus_memory_lambda_0_95,v410_cfg_001_b0.05_h0.75_tb0.05,0.95,True,True,W2,annular_gp_single,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,7,8,3.180792099088841e-05,-0.6179942896869586,0.0,0.19230571580999123,0.8117244781820491,1.6657951268298834,3.889541371567733,simulation_only_paired_full_loop_validation_episode
v49_r002_no_memory_baseline_p00008_rep00,48,8,0,v410_run002_seed00612_r00_e00008,612307,1224345,no_memory_baseline,v410_cfg_001_b0.05_h0.75_tb0.05,0.0,False,False,W2,annular_gp_four,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,0.0771002363069358,-0.5804442484636534,0.6000000000000002,0.12563032035057176,0.6978107385776023,1.8217450129587442,3.7329193036202177,simulation_only_paired_full_loop_validation_episode
v49_r002_static_map_baseline_p00008_rep00,49,8,0,v410_run002_seed00612_r00_e00008,612307,1224345,static_map_baseline,v410_cfg_001_b0.05_h0.75_tb0.05,0.8,True,False,W2,annular_gp_four,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,0.0771002363069358,-0.5804442484636534,0.6000000000000002,0.12563032035057176,0.6978107385776023,1.8217450129587442,3.7329193036202177,simulation_only_paired_full_loop_validation_episode
v49_r002_context_only_without_memory_p00008_rep00,50,8,0,v410_run002_seed00612_r00_e00008,612307,1224345,context_only_without_memory,v410_cfg_001_b0.05_h0.75_tb0.05,0.0,False,False,W2,annular_gp_four,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,0.0771002363069358,-0.5804442484636534,0.6000000000000002,0.12563032035057176,0.6978107385776023,1.8217450129587442,3.7329193036202177,simulation_only_paired_full_loop_validation_episode
v49_r002_context_plus_memory_lambda_0_5_p00008_rep00,51,8,0,v410_run002_seed00612_r00_e00008,612307,1224345,context_plus_memory_lambda_0_5,v410_cfg_001_b0.05_h0.75_tb0.05,0.5,True,True,W2,annular_gp_four,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,8,9,0.0771002363069358,-0.5804442484636534,0.6000000000000002,0.12563032035057176,0.6978107385776023,1.8217450129587442,3.7329193036202177,simulation_only_paired_full_loop_validation_episode
v49_r002_context_plus_memory_lambda_0_8_p00008_rep00,52,8,0,v410_run002_seed00612_r00_e00008,612307,1224345,context_plus_memory_lambda_0_8,v410_cfg_001_b0.05_h0.75_tb0.05,0.8,True,True,W2,annular_gp_four,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,8,9,0.0771002363069358,-0.5804442484636534,0.6000000000000002,0.12563032035057176,0.6978107385776023,1.8217450129587442,3.7329193036202177,simulation_only_paired_full_loop_validation_episode
v49_r002_context_plus_memory_lambda_0_95_p00008_rep00,53,8,0,v410_run002_seed00612_r00_e00008,612307,1224345,context_plus_memory_lambda_0_95,v410_cfg_001_b0.05_h0.75_tb0.05,0.95,True,True,W2,annular_gp_four,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,8,9,0.0771002363069358,-0.5804442484636534,0.6000000000000002,0.12563032035057176,0.6978107385776023,1.8217450129587442,3.7329193036202177,simulation_only_paired_full_loop_validation_episode
v49_r002_no_memory_baseline_p00009_rep00,54,9,0,v410_run002_seed00612_r00_e00009,612344,1224386,no_memory_baseline,v410_cfg_001_b0.05_h0.75_tb0.05,0.0,False,False,W3,w3_randomised_single,True,2,1.25,False,True,False,terminal_useful,False,True,30,0.8333333333333333,0,0,0.0673302090428349,-0.7362691770135295,0.46000000000000013,-0.11035033349032641,1.0287336441056616,1.3349971788808088,5.199383620643467,simulation_only_paired_full_loop_validation_episode
v49_r002_static_map_baseline_p00009_rep00,55,9,0,v410_run002_seed00612_r00_e00009,612344,1224386,static_map_baseline,v410_cfg_001_b0.05_h0.75_tb0.05,0.8,True,False,W3,w3_randomised_single,True,2,1.25,False,True,False,terminal_useful,False,True,30,0.8333333333333333,0,0,0.0673302090428349,-0.7362691770135295,0.46000000000000013,-0.11035033349032641,1.0287336441056616,1.3349971788808088,5.199383620643467,simulation_only_paired_full_loop_validation_episode
v49_r002_context_only_without_memory_p00009_rep00,56,9,0,v410_run002_seed00612_r00_e00009,612344,1224386,context_only_without_memory,v410_cfg_001_b0.05_h0.75_tb0.05,0.0,False,False,W3,w3_randomised_single,True,2,1.25,False,True,False,terminal_useful,False,True,30,0.8333333333333333,0,0,0.0673302090428349,-0.7362691770135295,0.46000000000000013,-0.11035033349032641,1.0287336441056616,1.3349971788808088,5.199383620643467,simulation_only_paired_full_loop_validation_episode
v49_r002_context_plus_memory_lambda_0_5_p00009_rep00,57,9,0,v410_run002_seed00612_r00_e00009,612344,1224386,context_plus_memory_lambda_0_5,v410_cfg_001_b0.05_h0.75_tb0.05,0.5,True,True,W3,w3_randomised_single,True,2,1.25,False,True,False,terminal_useful,False,True,30,0.8333333333333333,9,10,0.0673302090428349,-0.7362691770135295,0.46000000000000013,-0.11035033349032641,1.0287336441056616,1.3349971788808088,5.199383620643467,simulation_only_paired_full_loop_validation_episode
v49_r002_context_plus_memory_lambda_0_8_p00009_rep00,58,9,0,v410_run002_seed00612_r00_e00009,612344,1224386,context_plus_memory_lambda_0_8,v410_cfg_001_b0.05_h0.75_tb0.05,0.8,True,True,W3,w3_randomised_single,True,2,1.25,False,True,False,terminal_useful,False,True,30,0.8333333333333333,9,10,0.0673302090428349,-0.7362691770135295,0.46000000000000013,-0.11035033349032641,1.0287336441056616,1.3349971788808088,5.199383620643467,simulation_only_paired_full_loop_validation_episode
