run_id,scenario_id,primitive_name,selected_primitive,seed,wind_model,wind_mode,wind_param_label,latency_mode,latency_s,latency_range_s,state_feedback_delay_s,actuator_t10_s,actuator_t50_nominal_s,actuator_t90_s,conservative_actuator_bound_s,vicon_filter_cutoff_hz,vicon_filter_model,duration_s,termination_reason,success,failure_class,heading_change_deg,height_change_m,terminal_speed_m_s,max_alpha_deg,max_beta_deg,max_bank_deg,min_wall_distance_m,saturation_time_s,saturation_fraction,tracking_error_rms,exit_recoverable,governor_rejection_reason,candidate_count,rejected_count,log_path,primitive_selected,max_abs_phi_deg,inside_safe_volume,log_path_relative
s4_annular_single_panel_control_reference_seed1,s4_annular_single_panel_control_reference,nominal_glide,nominal_glide,1,single_annular_gp_grid,panel,01_Thermal/B_results/Single_Fan_Annular_GP/single_annular_gp_grid_predictions.xlsx,nominal,0.108,0.098000:0.118000,0.0,0.073,0.108,0.13,0.151,20.0,one_pole,0.34,,True,none,-0.5702728294104723,-0.17194596424246367,6.35565368710644,8.38418307495861,0.044775978856870714,1.6579320605144579,0.25,0.03777777777777778,0.037037037037037035,0.057486922063249644,True,,0,0,03_Control/05_Results/flight_case_results/updraft_single_fan_annular_gp_panel_wind_seed_001/analysis_data/control_reference_rollout.csv,nominal_glide,1.6579320605144579,True,03_Control/05_Results/flight_case_results/updraft_single_fan_annular_gp_panel_wind_seed_001/analysis_data/control_reference_rollout.csv
