run_id,scenario_id,primitive_name,selected_primitive,seed,wind_model,wind_mode,wind_param_label,latency_mode,latency_s,latency_range_s,duration_s,termination_reason,success,failure_class,heading_change_deg,height_change_m,terminal_speed_m_s,max_alpha_deg,max_beta_deg,max_bank_deg,min_wall_distance_m,saturation_time_s,saturation_fraction,tracking_error_rms,exit_recoverable,governor_rejection_reason,candidate_count,rejected_count,log_path,primitive_selected,max_abs_phi_deg,inside_safe_volume,log_path_relative,candidate_table_path,case_name,case_folder,scenario_name,actual_rollout_file,actual_metrics_file
s4_annular_single_panel_seed1,s4_annular_single_panel,nominal_glide,nominal_glide,1,single_annular_gp_grid,panel,01_Thermal/B_results/Single_Fan_Annular_GP/single_annular_gp_grid_predictions.xlsx,nominal,0.111,0.101000:0.121000,0.34,,True,none,-0.5905000906531903,-0.1745681409760893,6.406775504538571,9.38189566810073,0.030168224085406155,1.9113396646857028,0.19999999999999996,0.0,0.0,,True,,0,0,03_Control/05_Results/flight_case_results/updraft_single_fan_annular_gp_panel_wind_seed_001/_run/logs/s4_annular_single_panel_seed1.csv,nominal_glide,1.9113396646857028,True,03_Control/05_Results/flight_case_results/updraft_single_fan_annular_gp_panel_wind_seed_001/_run/logs/s4_annular_single_panel_seed1.csv,,"single-fan annular-GP updraft, panel wind",updraft_single_fan_annular_gp_panel_wind_seed_001,"single-fan annular-GP updraft, panel wind",actual_rollout.csv,actual_metrics.csv
