run_id,scenario_id,primitive_name,selected_primitive,seed,wind_model,wind_mode,wind_param_label,latency_mode,latency_s,latency_range_s,duration_s,termination_reason,success,failure_class,heading_change_deg,height_change_m,terminal_speed_m_s,max_alpha_deg,max_beta_deg,max_bank_deg,min_wall_distance_m,saturation_time_s,saturation_fraction,tracking_error_rms,exit_recoverable,governor_rejection_reason,candidate_count,rejected_count,log_path,primitive_selected,max_abs_phi_deg,inside_safe_volume,log_path_relative
s4_annular_single_panel_environment_reference_seed1,s4_annular_single_panel_environment_reference,nominal_glide,nominal_glide,1,none,panel,none,nominal,0.111,0.101000:0.121000,0.34,,True,none,2.693581548095857e-14,-0.22367117700160577,6.50000000012899,3.053834490775539,5.5465567532242477e-14,9.899153884685583e-14,0.19999999999999996,0.0,0.0,,True,,0,0,03_Control/05_Results/flight_case_results/updraft_single_fan_annular_gp_panel_wind_seed_001/analysis_data/environment_reference_rollout.csv,nominal_glide,9.899153884685583e-14,True,03_Control/05_Results/flight_case_results/updraft_single_fan_annular_gp_panel_wind_seed_001/analysis_data/environment_reference_rollout.csv
