replay_kind,candidate_variant,candidate_tag,feedback_variant,primitive_arrays_finite,run_id,scenario_id,primitive_name,selected_primitive,seed,wind_model,wind_mode,wind_param_label,latency_mode,latency_s,latency_range_s,state_feedback_delay_s,actuator_t10_s,actuator_t50_nominal_s,actuator_t90_s,conservative_actuator_bound_s,vicon_filter_cutoff_hz,vicon_filter_model,duration_s,termination_reason,success,failure_class,primitive_family,candidate_id,is_full_turn_claim,target_heading_deg,heading_target_deg,heading_change_deg,actual_heading_change_deg,heading_error_deg,forward_travel_m,turn_volume_proxy_m2,height_change_m,terminal_speed_m_s,max_alpha_deg,max_beta_deg,max_bank_deg,min_wall_distance_m,min_floor_margin_m,min_ceiling_margin_m,saturation_time_s,time_at_full_travel_s,saturation_fraction,tracking_error_rms,exit_recoverable,fixed_start_success,feasibility_label,governor_rejection_reason,candidate_count,rejected_count,log_path,primitive_selected,max_abs_phi_deg,inside_safe_volume,log_path_relative,selected_candidate,terminal_altitude_min_m
terminal_altitude_sensitivity,recovery080,recovery080_bank_yaw,baseline,,turn_recovery_terminal_altitude_1.20_seed1,turn_recovery_terminal_altitude_1.20,recovery,recovery,1,none,none,none,nominal,0.108,0.098000:0.118000,0.0229,0.073,0.108,0.13,0.151,20.0,one_pole,0.02,state outside safe volume,False,governor,,,False,,,0.01065328461599279,0.01065328461599279,,0.11890799127990626,0.005110006801641473,-0.00911017267313552,6.335323251183508,3.2533877784632885,6.09716250833189,1.9978028078660337,-0.018907663965813448,2.1751488065499522,0.8157410207769122,0.0,0.0,0.0,0.03154343382968467,False,False,not_tested,,0,0,03_Control/05_Results/03_primitives/12_tight_turn_phase2_overnight/001/logs/recovery120_recovery080_bank_yaw_s001.csv,recovery,1.9978028078660337,False,03_Control/05_Results/03_primitives/12_tight_turn_phase2_overnight/001/logs/recovery120_recovery080_bank_yaw_s001.csv,False,1.2
open_loop_no_latency,latency075,latency075_bank_yaw,baseline,True,turn_ocp_open_loop_no_latency_seed1,turn_ocp_open_loop_no_latency,turn_ocp_left_target_030_open_loop,turn_ocp_left_target_030_open_loop,1,none,none,none,nominal,0.108,0.098000:0.118000,0.0,0.073,0.108,0.13,0.151,20.0,one_pole,0.78,angle of attack exceeded bound,False,model,turn_ocp,bank_yaw_seed,False,30.0,30.0,-34.401194177360615,-34.401194177360615,4.401194177360615,4.774648356399599,3.6159059929332007,-0.21829371971989842,5.122139257820491,28.0582519932705,10.888703581481431,24.786276326611002,0.25,2.3879111494862113,0.2999999999999998,0.0,0.0,0.0,0.2604622699459176,False,False,model_limited_high_alpha,,0,0,03_Control/05_Results/03_primitives/12_tight_turn_phase2_overnight/001/logs/tvlqr_open_latency075_bank_yaw_s001.csv,turn_ocp_left_target_030_open_loop,24.786276326611002,True,03_Control/05_Results/03_primitives/12_tight_turn_phase2_overnight/001/logs/tvlqr_open_latency075_bank_yaw_s001.csv,False,
closed_loop_no_latency,latency075,latency075_bank_yaw,baseline,True,turn_ocp_closed_loop_no_latency_seed1,turn_ocp_closed_loop_no_latency,turn_ocp_left_target_030,turn_ocp_left_target_030,1,none,none,none,nominal,0.108,0.098000:0.118000,0.0,0.073,0.108,0.13,0.151,20.0,one_pole,0.805503573574027,state outside safe volume,False,governor,turn_ocp,bank_yaw_seed,False,30.0,30.0,-19.222055207416016,-19.222055207416016,10.777944792583984,5.2578917153187215,3.5726183981943573,-0.8332660893538744,6.854643480452985,3.49437869267336,6.209589313962094,24.16553591666713,-0.10789171531872199,1.8667339106461258,0.2999999999999998,0.0,0.0,0.0,0.1894825812757483,False,False,fixed_start_unsafe_wall,,0,0,03_Control/05_Results/03_primitives/12_tight_turn_phase2_overnight/001/logs/tvlqr_closed_latency075_bank_yaw_s001.csv,turn_ocp_left_target_030,24.16553591666713,False,03_Control/05_Results/03_primitives/12_tight_turn_phase2_overnight/001/logs/tvlqr_closed_latency075_bank_yaw_s001.csv,False,
open_loop_nominal_latency,latency075,latency075_bank_yaw,baseline,True,turn_ocp_open_loop_nominal_latency_seed1,turn_ocp_open_loop_nominal_latency,turn_ocp_left_target_030_open_loop,turn_ocp_left_target_030_open_loop,1,none,none,none,nominal,0.108,0.098000:0.118000,0.0229,0.073,0.108,0.13,0.151,20.0,one_pole,0.805503573574027,state outside safe volume,False,governor,turn_ocp,bank_yaw_seed,False,30.0,30.0,-17.729877570445243,-17.729877570445243,12.270122429554757,5.247112388752609,2.8073627584717706,-0.8500116586192819,6.917077235154505,3.1211357102612034,4.85640429688156,24.62688889050494,-0.09711238875260975,1.8499883413807183,0.2999999999999998,0.0,0.0,0.0,0.21086284065819147,False,False,fixed_start_unsafe_wall,,0,0,03_Control/05_Results/03_primitives/12_tight_turn_phase2_overnight/001/logs/tvlqr_open_latency_latency075_bank_yaw_s001.csv,turn_ocp_left_target_030_open_loop,24.62688889050494,False,03_Control/05_Results/03_primitives/12_tight_turn_phase2_overnight/001/logs/tvlqr_open_latency_latency075_bank_yaw_s001.csv,False,
closed_loop_nominal_latency,latency075,latency075_bank_yaw,baseline,True,,,,,,,,,,,,,,,,,,,,skipped because closed_loop_no_latency failed,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
terminal_altitude_sensitivity,latency075,latency075_bank_yaw,baseline,,turn_recovery_terminal_altitude_0.75_seed1,turn_recovery_terminal_altitude_0.75,recovery,recovery,1,none,none,none,nominal,0.108,0.098000:0.118000,0.0229,0.073,0.108,0.13,0.151,20.0,one_pole,0.02,state outside safe volume,False,governor,,,False,,,0.006505403443129145,0.006505403443129145,,0.11806056060971581,0.005066922294364874,-0.009168221438719648,6.295050307931195,3.268483190393297,6.321516958158001,2.139914490279994,-0.01806017862941456,2.204379700976194,0.7864520775850865,0.0,0.0,0.0,0.03235626249736927,False,False,not_tested,,0,0,03_Control/05_Results/03_primitives/12_tight_turn_phase2_overnight/001/logs/recovery075_latency075_bank_yaw_s001.csv,recovery,2.139914490279994,False,03_Control/05_Results/03_primitives/12_tight_turn_phase2_overnight/001/logs/recovery075_latency075_bank_yaw_s001.csv,False,0.75
terminal_altitude_sensitivity,latency075,latency075_bank_yaw,baseline,,turn_recovery_terminal_altitude_1.00_seed1,turn_recovery_terminal_altitude_1.00,recovery,recovery,1,none,none,none,nominal,0.108,0.098000:0.118000,0.0229,0.073,0.108,0.13,0.151,20.0,one_pole,0.02,state outside safe volume,False,governor,,,False,,,0.006505403443129145,0.006505403443129145,,0.11806056060971581,0.005066922294364874,-0.009168221438719648,6.295050307931195,3.268483190393297,6.321516958158001,2.139914490279994,-0.01806017862941456,2.204379700976194,0.7864520775850865,0.0,0.0,0.0,0.03235626249736927,False,False,not_tested,,0,0,03_Control/05_Results/03_primitives/12_tight_turn_phase2_overnight/001/logs/recovery100_latency075_bank_yaw_s001.csv,recovery,2.139914490279994,False,03_Control/05_Results/03_primitives/12_tight_turn_phase2_overnight/001/logs/recovery100_latency075_bank_yaw_s001.csv,False,1.0
terminal_altitude_sensitivity,latency075,latency075_bank_yaw,baseline,,turn_recovery_terminal_altitude_1.20_seed1,turn_recovery_terminal_altitude_1.20,recovery,recovery,1,none,none,none,nominal,0.108,0.098000:0.118000,0.0229,0.073,0.108,0.13,0.151,20.0,one_pole,0.02,state outside safe volume,False,governor,,,False,,,0.006505403443129145,0.006505403443129145,,0.11806056060971581,0.005066922294364874,-0.009168221438719648,6.295050307931195,3.268483190393297,6.321516958158001,2.139914490279994,-0.01806017862941456,2.204379700976194,0.7864520775850865,0.0,0.0,0.0,0.03235626249736927,False,False,not_tested,,0,0,03_Control/05_Results/03_primitives/12_tight_turn_phase2_overnight/001/logs/recovery120_latency075_bank_yaw_s001.csv,recovery,2.139914490279994,False,03_Control/05_Results/03_primitives/12_tight_turn_phase2_overnight/001/logs/recovery120_latency075_bank_yaw_s001.csv,False,1.2
open_loop_no_latency,h070_terminal_buffer,h070_terminal_buffer_template,baseline,True,turn_ocp_open_loop_no_latency_seed1,turn_ocp_open_loop_no_latency,turn_ocp_left_target_030_open_loop,turn_ocp_left_target_030_open_loop,1,none,none,none,nominal,0.108,0.098000:0.118000,0.0,0.073,0.108,0.13,0.151,20.0,one_pole,0.74,angle of attack exceeded bound,False,model,turn_ocp,template_seed,False,30.0,30.0,-33.3538049864617,-33.3538049864617,3.3538049864616966,4.578059511896728,3.043575815186741,-0.2852950851826246,5.203919425280363,28.191296349168468,10.082586904477049,24.721865352587727,0.25,2.3328704394926754,0.2999999999999998,0.0,0.0,0.0,0.260437731622395,False,False,model_limited_high_alpha,,0,0,03_Control/05_Results/03_primitives/12_tight_turn_phase2_overnight/001/logs/tvlqr_open_h070_terminal_buffer_template_s001.csv,turn_ocp_left_target_030_open_loop,24.721865352587727,True,03_Control/05_Results/03_primitives/12_tight_turn_phase2_overnight/001/logs/tvlqr_open_h070_terminal_buffer_template_s001.csv,False,
closed_loop_no_latency,h070_terminal_buffer,h070_terminal_buffer_template,baseline,True,turn_ocp_closed_loop_no_latency_seed1,turn_ocp_closed_loop_no_latency,turn_ocp_left_target_030,turn_ocp_left_target_030,1,none,none,none,nominal,0.108,0.098000:0.118000,0.0,0.073,0.108,0.13,0.151,20.0,one_pole,0.779999954629601,,True,none,turn_ocp,template_seed,False,30.0,30.0,-20.718324579572123,-20.718324579572123,9.281675420427877,4.984019004672813,3.314835759240555,-0.6431216210288779,6.574787741067174,4.285003278986317,6.004267050751245,24.33583722514079,0.16598099532718624,2.0568783789711222,0.2999999999999998,0.0,0.0,0.0,0.18485219385487944,True,True,fixed_start_safe_but_under_turning,,0,0,03_Control/05_Results/03_primitives/12_tight_turn_phase2_overnight/001/logs/tvlqr_closed_h070_terminal_buffer_template_s001.csv,turn_ocp_left_target_030,24.33583722514079,True,03_Control/05_Results/03_primitives/12_tight_turn_phase2_overnight/001/logs/tvlqr_closed_h070_terminal_buffer_template_s001.csv,False,
open_loop_nominal_latency,h070_terminal_buffer,h070_terminal_buffer_template,baseline,True,turn_ocp_open_loop_nominal_latency_seed1,turn_ocp_open_loop_nominal_latency,turn_ocp_left_target_030_open_loop,turn_ocp_left_target_030_open_loop,1,none,none,none,nominal,0.108,0.098000:0.118000,0.0229,0.073,0.108,0.13,0.151,20.0,one_pole,0.76,angle of attack exceeded bound,False,model,turn_ocp,template_seed,False,30.0,30.0,-39.96455459938899,-39.96455459938899,9.96455459938899,4.712558862496603,2.7667802821144156,-0.3163442568590069,5.153928193895307,29.457788315281903,7.685273036390891,24.880304189829822,0.25,2.3104996399839055,0.2999999999999998,0.0,0.0,0.0,0.2665231650285477,False,False,model_limited_high_alpha,,0,0,03_Control/05_Results/03_primitives/12_tight_turn_phase2_overnight/001/logs/tvlqr_open_latency_h070_terminal_buffer_template_s001.csv,turn_ocp_left_target_030_open_loop,24.880304189829822,True,03_Control/05_Results/03_primitives/12_tight_turn_phase2_overnight/001/logs/tvlqr_open_latency_h070_terminal_buffer_template_s001.csv,False,
closed_loop_nominal_latency,h070_terminal_buffer,h070_terminal_buffer_template,baseline,True,turn_ocp_closed_loop_nominal_latency_seed1,turn_ocp_closed_loop_nominal_latency,turn_ocp_left_target_030,turn_ocp_left_target_030,1,none,none,none,nominal,0.108,0.098000:0.118000,0.0229,0.073,0.108,0.13,0.151,20.0,one_pole,0.779999954629601,angle of attack exceeded bound,False,model,turn_ocp,template_seed,False,30.0,30.0,-41.99409329952895,-41.99409329952895,11.994093299528949,4.856559067457083,2.7295189203118166,-0.4882214258066875,4.882902341801176,29.236521553793242,8.465056068072235,25.107236841564397,0.25,2.1398731797236565,0.2999999999999998,0.0,0.0,0.0,0.27558838662727686,False,False,model_limited_high_alpha,,0,0,03_Control/05_Results/03_primitives/12_tight_turn_phase2_overnight/001/logs/tvlqr_latency_h070_terminal_buffer_template_s001.csv,turn_ocp_left_target_030,25.107236841564397,True,03_Control/05_Results/03_primitives/12_tight_turn_phase2_overnight/001/logs/tvlqr_latency_h070_terminal_buffer_template_s001.csv,False,
terminal_altitude_sensitivity,h070_terminal_buffer,h070_terminal_buffer_template,baseline,,turn_recovery_terminal_altitude_0.75_seed1,turn_recovery_terminal_altitude_0.75,recovery,recovery,1,none,none,none,nominal,0.108,0.098000:0.118000,0.0229,0.073,0.108,0.13,0.151,20.0,one_pole,0.04,state outside safe volume,False,governor,,,False,,,0.12427656094028681,0.12427656094028681,,0.24074648632631224,0.020093026368380736,-0.01705837282871414,6.377907457051962,3.146853011111562,5.735134260340325,2.21045525597397,-0.028341541674185677,2.1390145655295205,0.8439270616417653,0.0,0.0,0.0,0.033771561066502295,False,False,not_tested,,0,0,03_Control/05_Results/03_primitives/12_tight_turn_phase2_overnight/001/logs/recovery075_h070_terminal_buffer_template_s001.csv,recovery,2.21045525597397,False,03_Control/05_Results/03_primitives/12_tight_turn_phase2_overnight/001/logs/recovery075_h070_terminal_buffer_template_s001.csv,False,0.75
terminal_altitude_sensitivity,h070_terminal_buffer,h070_terminal_buffer_template,baseline,,turn_recovery_terminal_altitude_1.00_seed1,turn_recovery_terminal_altitude_1.00,recovery,recovery,1,none,none,none,nominal,0.108,0.098000:0.118000,0.0229,0.073,0.108,0.13,0.151,20.0,one_pole,0.04,state outside safe volume,False,governor,,,False,,,0.12427656094028681,0.12427656094028681,,0.24074648632631224,0.020093026368380736,-0.01705837282871414,6.377907457051962,3.146853011111562,5.735134260340325,2.21045525597397,-0.028341541674185677,2.1390145655295205,0.8439270616417653,0.0,0.0,0.0,0.033771561066502295,False,False,not_tested,,0,0,03_Control/05_Results/03_primitives/12_tight_turn_phase2_overnight/001/logs/recovery100_h070_terminal_buffer_template_s001.csv,recovery,2.21045525597397,False,03_Control/05_Results/03_primitives/12_tight_turn_phase2_overnight/001/logs/recovery100_h070_terminal_buffer_template_s001.csv,False,1.0
terminal_altitude_sensitivity,h070_terminal_buffer,h070_terminal_buffer_template,baseline,,turn_recovery_terminal_altitude_1.20_seed1,turn_recovery_terminal_altitude_1.20,recovery,recovery,1,none,none,none,nominal,0.108,0.098000:0.118000,0.0229,0.073,0.108,0.13,0.151,20.0,one_pole,0.04,state outside safe volume,False,governor,,,False,,,0.12427656094028681,0.12427656094028681,,0.24074648632631224,0.020093026368380736,-0.01705837282871414,6.377907457051962,3.146853011111562,5.735134260340325,2.21045525597397,-0.028341541674185677,2.1390145655295205,0.8439270616417653,0.0,0.0,0.0,0.033771561066502295,False,False,not_tested,,0,0,03_Control/05_Results/03_primitives/12_tight_turn_phase2_overnight/001/logs/recovery120_h070_terminal_buffer_template_s001.csv,recovery,2.21045525597397,False,03_Control/05_Results/03_primitives/12_tight_turn_phase2_overnight/001/logs/recovery120_h070_terminal_buffer_template_s001.csv,False,1.2
open_loop_no_latency,h080_terminal_buffer,h080_terminal_buffer_bank_yaw,baseline,True,turn_ocp_open_loop_no_latency_seed1,turn_ocp_open_loop_no_latency,turn_ocp_left_target_030_open_loop,turn_ocp_left_target_030_open_loop,1,none,none,none,nominal,0.108,0.098000:0.118000,0.0,0.073,0.108,0.13,0.151,20.0,one_pole,0.76,angle of attack exceeded bound,False,model,turn_ocp,bank_yaw_seed,False,30.0,30.0,-35.46532818963168,-35.46532818963168,5.465328189631677,4.662172004539243,3.4191295382014837,-0.2640834255616955,5.011675904563645,30.1842174908128,9.49664794104635,25.65487599417204,0.25,2.337676710692321,0.2999999999999998,0.0,0.0,0.0,0.27717386716045267,False,False,model_limited_high_alpha,,0,0,03_Control/05_Results/03_primitives/12_tight_turn_phase2_overnight/001/logs/tvlqr_open_h080_terminal_buffer_bank_yaw_s001.csv,turn_ocp_left_target_030_open_loop,25.65487599417204,True,03_Control/05_Results/03_primitives/12_tight_turn_phase2_overnight/001/logs/tvlqr_open_h080_terminal_buffer_bank_yaw_s001.csv,False,
closed_loop_no_latency,h080_terminal_buffer,h080_terminal_buffer_bank_yaw,baseline,True,turn_ocp_closed_loop_no_latency_seed1,turn_ocp_closed_loop_no_latency,turn_ocp_left_target_030,turn_ocp_left_target_030,1,none,none,none,nominal,0.108,0.098000:0.118000,0.0,0.073,0.108,0.13,0.151,20.0,one_pole,0.8005493472538241,state outside safe volume,False,governor,turn_ocp,bank_yaw_seed,False,30.0,30.0,-18.63343932064164,-18.63343932064164,11.366560679358361,5.263172588546125,3.7676500585255446,-0.824106778792955,6.821354448314189,3.8750999595919966,4.908284225741309,25.11014185316663,-0.11317258854612522,1.8758932212070452,0.2999999999999998,0.0,0.0,0.0,0.1922244203320687,False,False,fixed_start_unsafe_wall,,0,0,03_Control/05_Results/03_primitives/12_tight_turn_phase2_overnight/001/logs/tvlqr_closed_h080_terminal_buffer_bank_yaw_s001.csv,turn_ocp_left_target_030,25.11014185316663,False,03_Control/05_Results/03_primitives/12_tight_turn_phase2_overnight/001/logs/tvlqr_closed_h080_terminal_buffer_bank_yaw_s001.csv,False,
open_loop_nominal_latency,h080_terminal_buffer,h080_terminal_buffer_bank_yaw,baseline,True,turn_ocp_open_loop_nominal_latency_seed1,turn_ocp_open_loop_nominal_latency,turn_ocp_left_target_030_open_loop,turn_ocp_left_target_030_open_loop,1,none,none,none,nominal,0.108,0.098000:0.118000,0.0229,0.073,0.108,0.13,0.151,20.0,one_pole,0.74,angle of attack exceeded bound,False,model,turn_ocp,bank_yaw_seed,False,30.0,30.0,-40.88264464782596,-40.88264464782596,10.882644647825963,4.562811786820592,2.6997609538537817,-0.26152171399905555,5.1739390718252505,28.441096609320017,6.36060836765584,26.571705504639844,0.25,2.370920023453249,0.2999999999999998,0.0,0.0,0.0,0.2776568009670061,False,False,model_limited_high_alpha,,0,0,03_Control/05_Results/03_primitives/12_tight_turn_phase2_overnight/001/logs/tvlqr_open_latency_h080_terminal_buffer_bank_yaw_s001.csv,turn_ocp_left_target_030_open_loop,26.571705504639844,True,03_Control/05_Results/03_primitives/12_tight_turn_phase2_overnight/001/logs/tvlqr_open_latency_h080_terminal_buffer_bank_yaw_s001.csv,False,
closed_loop_nominal_latency,h080_terminal_buffer,h080_terminal_buffer_bank_yaw,baseline,True,,,,,,,,,,,,,,,,,,,,skipped because closed_loop_no_latency failed,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
terminal_altitude_sensitivity,h080_terminal_buffer,h080_terminal_buffer_bank_yaw,baseline,,turn_recovery_terminal_altitude_0.75_seed1,turn_recovery_terminal_altitude_0.75,recovery,recovery,1,none,none,none,nominal,0.108,0.098000:0.118000,0.0229,0.073,0.108,0.13,0.151,20.0,one_pole,0.02,state outside safe volume,False,governor,,,False,,,0.016010719328646145,0.016010719328646145,,0.11964046994095234,0.005233457196601723,-0.008767392452133205,6.381364409926484,3.1475163638049053,4.920563780999624,1.8450525511536675,-0.01964024345753934,2.137582244018658,0.853650363529209,0.0,0.0,0.0,0.03124586341514873,False,False,not_tested,,0,0,03_Control/05_Results/03_primitives/12_tight_turn_phase2_overnight/001/logs/recovery075_h080_terminal_buffer_bank_yaw_s001.csv,recovery,1.8450525511536675,False,03_Control/05_Results/03_primitives/12_tight_turn_phase2_overnight/001/logs/recovery075_h080_terminal_buffer_bank_yaw_s001.csv,False,0.75
terminal_altitude_sensitivity,h080_terminal_buffer,h080_terminal_buffer_bank_yaw,baseline,,turn_recovery_terminal_altitude_1.00_seed1,turn_recovery_terminal_altitude_1.00,recovery,recovery,1,none,none,none,nominal,0.108,0.098000:0.118000,0.0229,0.073,0.108,0.13,0.151,20.0,one_pole,0.02,state outside safe volume,False,governor,,,False,,,0.016010719328646145,0.016010719328646145,,0.11964046994095234,0.005233457196601723,-0.008767392452133205,6.381364409926484,3.1475163638049053,4.920563780999624,1.8450525511536675,-0.01964024345753934,2.137582244018658,0.853650363529209,0.0,0.0,0.0,0.03124586341514873,False,False,not_tested,,0,0,03_Control/05_Results/03_primitives/12_tight_turn_phase2_overnight/001/logs/recovery100_h080_terminal_buffer_bank_yaw_s001.csv,recovery,1.8450525511536675,False,03_Control/05_Results/03_primitives/12_tight_turn_phase2_overnight/001/logs/recovery100_h080_terminal_buffer_bank_yaw_s001.csv,False,1.0
terminal_altitude_sensitivity,h080_terminal_buffer,h080_terminal_buffer_bank_yaw,baseline,,turn_recovery_terminal_altitude_1.20_seed1,turn_recovery_terminal_altitude_1.20,recovery,recovery,1,none,none,none,nominal,0.108,0.098000:0.118000,0.0229,0.073,0.108,0.13,0.151,20.0,one_pole,0.02,state outside safe volume,False,governor,,,False,,,0.016010719328646145,0.016010719328646145,,0.11964046994095234,0.005233457196601723,-0.008767392452133205,6.381364409926484,3.1475163638049053,4.920563780999624,1.8450525511536675,-0.01964024345753934,2.137582244018658,0.853650363529209,0.0,0.0,0.0,0.03124586341514873,False,False,not_tested,,0,0,03_Control/05_Results/03_primitives/12_tight_turn_phase2_overnight/001/logs/recovery120_h080_terminal_buffer_bank_yaw_s001.csv,recovery,1.8450525511536675,False,03_Control/05_Results/03_primitives/12_tight_turn_phase2_overnight/001/logs/recovery120_h080_terminal_buffer_bank_yaw_s001.csv,False,1.2
open_loop_no_latency,h095_recovery_buffer,h095_recovery_buffer_bank_yaw,baseline,True,turn_ocp_open_loop_no_latency_seed1,turn_ocp_open_loop_no_latency,turn_ocp_left_target_030_open_loop,turn_ocp_left_target_030_open_loop,1,none,none,none,nominal,0.108,0.098000:0.118000,0.0,0.073,0.108,0.13,0.151,20.0,one_pole,0.9,state outside safe volume,False,governor,turn_ocp,bank_yaw_seed,False,30.0,30.0,5.0601916563635205,5.0601916563635205,24.93980834363648,5.244533230998818,4.469749209657813,-2.0779802145263817,8.11717987176641,5.1179999246274885,11.093250954536284,47.06615202279204,-0.0945332309988185,0.6220197854736184,0.2999999999999998,0.01956521739130435,0.01956521739130435,0.007246376811594203,0.48166456390605666,False,False,fixed_start_unsafe_wall,,0,0,03_Control/05_Results/03_primitives/12_tight_turn_phase2_overnight/001/logs/tvlqr_open_h095_recovery_buffer_bank_yaw_s001.csv,turn_ocp_left_target_030_open_loop,47.06615202279204,False,03_Control/05_Results/03_primitives/12_tight_turn_phase2_overnight/001/logs/tvlqr_open_h095_recovery_buffer_bank_yaw_s001.csv,False,
closed_loop_no_latency,h095_recovery_buffer,h095_recovery_buffer_bank_yaw,baseline,True,turn_ocp_closed_loop_no_latency_seed1,turn_ocp_closed_loop_no_latency,turn_ocp_left_target_030,turn_ocp_left_target_030,1,none,none,none,nominal,0.108,0.098000:0.118000,0.0,0.073,0.108,0.13,0.151,20.0,one_pole,0.9,state outside safe volume,False,governor,turn_ocp,bank_yaw_seed,False,30.0,30.0,-18.264859944853445,-18.264859944853445,11.735140055146555,5.159184798708687,7.539567212964858,-1.286863586740064,7.03063673395206,6.376564239153494,7.010200386716607,46.67502434599115,-0.009184798708687936,1.4131364132599362,0.2999999999999998,0.1956521739130435,0.1956521739130435,0.07246376811594203,0.37479063081648945,False,False,fixed_start_unsafe_wall,,0,0,03_Control/05_Results/03_primitives/12_tight_turn_phase2_overnight/001/logs/tvlqr_closed_h095_recovery_buffer_bank_yaw_s001.csv,turn_ocp_left_target_030,46.67502434599115,False,03_Control/05_Results/03_primitives/12_tight_turn_phase2_overnight/001/logs/tvlqr_closed_h095_recovery_buffer_bank_yaw_s001.csv,False,
open_loop_nominal_latency,h095_recovery_buffer,h095_recovery_buffer_bank_yaw,baseline,True,turn_ocp_open_loop_nominal_latency_seed1,turn_ocp_open_loop_nominal_latency,turn_ocp_left_target_030_open_loop,turn_ocp_left_target_030_open_loop,1,none,none,none,nominal,0.108,0.098000:0.118000,0.0229,0.073,0.108,0.13,0.151,20.0,one_pole,0.86,pitch angle exceeded bound,False,model,turn_ocp,bank_yaw_seed,False,30.0,30.0,54.94012709385945,54.94012709385945,24.940127093859452,4.923017139797956,2.0959182483016,-1.8358746133463204,7.638247174916998,8.948443331634913,15.121695465021771,48.518021204653984,0.2269828602020434,0.8641253866536799,0.2999999999999998,0.1368181818181818,0.1368181818181818,0.05303030303030303,0.5657925071393095,False,False,physically_infeasible_candidate,,0,0,03_Control/05_Results/03_primitives/12_tight_turn_phase2_overnight/001/logs/tvlqr_open_latency_h095_recovery_buffer_bank_yaw_s001.csv,turn_ocp_left_target_030_open_loop,48.518021204653984,True,03_Control/05_Results/03_primitives/12_tight_turn_phase2_overnight/001/logs/tvlqr_open_latency_h095_recovery_buffer_bank_yaw_s001.csv,False,
closed_loop_nominal_latency,h095_recovery_buffer,h095_recovery_buffer_bank_yaw,baseline,True,,,,,,,,,,,,,,,,,,,,skipped because closed_loop_no_latency failed,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
terminal_altitude_sensitivity,h095_recovery_buffer,h095_recovery_buffer_bank_yaw,baseline,,turn_recovery_terminal_altitude_0.75_seed1,turn_recovery_terminal_altitude_0.75,recovery,recovery,1,none,none,none,nominal,0.108,0.098000:0.118000,0.0229,0.073,0.108,0.13,0.151,20.0,one_pole,0.04,state outside safe volume,False,governor,,,False,,,-0.2188882423515662,-0.2188882423515662,,0.18675046967156383,0.03143202172902621,-0.04428138481642496,6.384802561435237,6.979372479063134,5.550988263132408,2.5303039834010805,-0.08675052398570227,1.8150748724619863,1.1406437427215887,0.0,0.0,0.0,0.03185433305900082,False,False,not_tested,,0,0,03_Control/05_Results/03_primitives/12_tight_turn_phase2_overnight/001/logs/recovery075_h095_recovery_buffer_bank_yaw_s001.csv,recovery,2.5303039834010805,False,03_Control/05_Results/03_primitives/12_tight_turn_phase2_overnight/001/logs/recovery075_h095_recovery_buffer_bank_yaw_s001.csv,False,0.75
terminal_altitude_sensitivity,h095_recovery_buffer,h095_recovery_buffer_bank_yaw,baseline,,turn_recovery_terminal_altitude_1.00_seed1,turn_recovery_terminal_altitude_1.00,recovery,recovery,1,none,none,none,nominal,0.108,0.098000:0.118000,0.0229,0.073,0.108,0.13,0.151,20.0,one_pole,0.04,state outside safe volume,False,governor,,,False,,,-0.2188882423515662,-0.2188882423515662,,0.18675046967156383,0.03143202172902621,-0.04428138481642496,6.384802561435237,6.979372479063134,5.550988263132408,2.5303039834010805,-0.08675052398570227,1.8150748724619863,1.1406437427215887,0.0,0.0,0.0,0.03185433305900082,False,False,not_tested,,0,0,03_Control/05_Results/03_primitives/12_tight_turn_phase2_overnight/001/logs/recovery100_h095_recovery_buffer_bank_yaw_s001.csv,recovery,2.5303039834010805,False,03_Control/05_Results/03_primitives/12_tight_turn_phase2_overnight/001/logs/recovery100_h095_recovery_buffer_bank_yaw_s001.csv,False,1.0
terminal_altitude_sensitivity,h095_recovery_buffer,h095_recovery_buffer_bank_yaw,baseline,,turn_recovery_terminal_altitude_1.20_seed1,turn_recovery_terminal_altitude_1.20,recovery,recovery,1,none,none,none,nominal,0.108,0.098000:0.118000,0.0229,0.073,0.108,0.13,0.151,20.0,one_pole,0.04,state outside safe volume,False,governor,,,False,,,-0.2188882423515662,-0.2188882423515662,,0.18675046967156383,0.03143202172902621,-0.04428138481642496,6.384802561435237,6.979372479063134,5.550988263132408,2.5303039834010805,-0.08675052398570227,1.8150748724619863,1.1406437427215887,0.0,0.0,0.0,0.03185433305900082,False,False,not_tested,,0,0,03_Control/05_Results/03_primitives/12_tight_turn_phase2_overnight/001/logs/recovery120_h095_recovery_buffer_bank_yaw_s001.csv,recovery,2.5303039834010805,False,03_Control/05_Results/03_primitives/12_tight_turn_phase2_overnight/001/logs/recovery120_h095_recovery_buffer_bank_yaw_s001.csv,False,1.2
