time_s,x_w,y_w,z_w,phi,theta,psi,u,v,w,p,q,r,delta_a,delta_e,delta_r
0.0,2.5,2.2,1.5,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,2.6298812787523644,2.2,1.4982606558748717,3.794660645892525e-21,6.540917132867837e-05,6.6075224125153276e-21,6.488297590155897,-8.100709613621289e-20,0.1629207520774456,3.0100924925202486e-18,0.010250377305219159,2.7638471209471188e-19,0.0,0.0,0.0
0.04,2.7595430823785683,2.2,1.4938606534399361,1.3855802429095313e-19,0.0004752129530802998,1.6314435475098543e-20,6.47805780111644,1.898101492444189e-19,0.2729174673471667,1.909843136626959e-18,0.031724162063589925,8.251836480296971e-19,0.0,0.0,0.0
0.06,2.8890208368011607,2.2,1.4877120078338162,-2.4021484520577506e-19,0.0013380893008668958,4.901025423832127e-20,6.4694193974891405,1.2970394909400019e-19,0.3484549865636091,-4.512404668726803e-17,0.05443462421212263,2.6296248881348725e-18,0.0,0.0,0.0
0.08,3.018348303328243,2.2,1.4804375733492394,-7.351256113430769e-19,0.0026333554311397155,1.228322884609754e-19,6.462055885685541,2.718398818302251e-19,0.40104856740952033,-2.897548897858983e-17,0.07457049614569142,4.1988368121349286e-18,0.0,0.0,0.0
0.1,3.1475516271858996,2.2,1.4724685461116083,-1.2914984902318867e-18,0.004295859094031911,2.0952076139000246e-19,6.455571415740946,-8.607575543204351e-19,0.43808103307894175,-1.275505067457153e-17,0.09108477598214705,4.688786880555608e-18,0.0,0.0,0.0
0.12,3.2766486341836885,2.2,1.4641066444934447,-1.2666700973193307e-18,0.006252922822400827,2.906303603083515e-19,6.449618420136844,-2.1702616240406276e-18,0.4644008362771018,5.578489855527028e-18,0.10407898907696142,4.022501057472897e-18,0.0,0.0,0.0
0.14,3.4056498942274853,2.2,1.4555647428104315,-9.602902623697769e-19,0.008438821355097386,3.6716660154765195e-19,6.443921597559224,-2.7686899120593548e-18,0.4832580203346905,2.070037570937804e-17,0.11405972057519354,2.5625485242638325e-18,0.0,0.0,0.0
0.16,3.534560189878473,2.2,1.4469939687308508,-8.86736752456504e-19,0.010799134383963429,4.182916558440644e-19,6.438272443688899,-3.212753373479085e-18,0.49686886646808365,1.601709754500352e-18,0.12161403117830348,2.415412146941162e-18,0.0,0.0,0.0
0.18,3.663379893164297,2.2,1.438502085522568,-1.2592457383074401e-18,0.013290837139185073,4.450542589146096e-19,6.432516558005586,-3.669601107371459e-18,0.5067661378505679,-3.665672168655814e-17,0.12728071295895782,1.6082453566611815e-18,0.0,0.0,0.0
0.2,3.7921061034323573,2.2,1.4301661428727857,-2.3944123887302717e-18,0.01588082703494377,4.9030636938327075e-19,6.426541042418398,-4.405870523378365e-18,0.5140220065695646,-6.086478015285878e-17,0.13150970161272116,2.963157932812183e-18,0.0,0.0,0.0
0.22,3.9207335339331673,2.2,1.4220412879561728,-3.007099120101512e-18,0.01854407275300131,5.170450305972613e-19,6.420264019571975,-5.467158399853709e-18,0.5193932959991521,-2.7260637205931964e-17,0.1346588761847607,4.212098468713372e-20,0.0,0.0,0.0
0.24,4.049255180764996,2.2,1.4141669623983901,-3.098773212254336e-18,0.021261867447691565,5.303679768469986e-19,6.413626492697221,-5.801559659230842e-18,0.5234180777747189,-3.4276863329852013e-18,0.13700493656114288,7.675540981700921e-19,0.0,0.0,0.0
