run_id,seed,primitive_name,primitive_family,scenario_name,wind_mode,latency_case,success,finite_state_success,rollout_success,primitive_success,closed_loop_replay_success,failure_label,duration_s,initial_speed_m_s,terminal_speed_m_s,height_change_m,min_true_wall_margin_m,min_floor_margin_m,min_ceiling_margin_m,max_alpha_deg,max_beta_deg,max_bank_deg,max_pitch_deg,max_rate_rad_s,saturation_fraction,notes,target_heading_deg,actual_heading_change_deg,forward_travel_m,turn_volume_proxy_m2,exit_recoverable,source_trajectory_success,gain_construction_success,saturation_time_s
s001,1,glide_w0_nominal,glide,glide_w0_nominal,none,none,True,True,True,True,True,success,0.5,6.500000000000001,6.500000000026716,-0.29174554345663384,0.8,0.9082544565433662,1.9,4.166892635583639,9.965660702112121e-17,2.6537960250885773e-16,0.9833597317434185,5.601079859443244e-11,0.0,glide_w0_nominal_trim_hold_feedback,,,,,False,False,False,0.0
