comparison_type,library_size_case_id,policy_id,baseline_policy_id,history_length,paired_launch_count,mean_paired_delta_launch_score,median_paired_delta_launch_score,win_rate,loss_rate,safety_regression_rate,mission_success_delta_mean,front_wall_terminal_success_delta_mean,wrong_wall_exit_delta_mean,memory_changed_selection_rate,exploration_changed_selection_rate,mean_net_specific_energy_delta_m_delta,mean_positive_specific_energy_gain_m_delta,mean_updraft_specific_energy_gain_proxy_m_delta,mean_terminal_specific_energy_m_delta,mean_terminal_specific_energy_bonus_delta,mean_gross_specific_energy_loss_m_delta,mean_episode_flight_time_s_delta
memory_vs_no_memory,balanced_cluster,spatial_flow_belief_memory_h10,no_memory_baseline,10,50,0.016412108702976696,0.0,0.04,0.06,0.0,0.0,0.0,0.0,0.16,0.0,0.0009845167776366991,0.00022204823040779205,0.000682958359457357,0.000984516777636686,0.00675293921398417,-0.0007624685472289094,2.220446049250313e-18
memory_vs_no_memory,balanced_cluster,spatial_flow_belief_memory_h3,no_memory_baseline,3,50,-0.003396983975494834,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.1,0.0,0.0003944533554710006,1.9301785917669994e-05,-6.984931376702625e-05,0.0003944533554709917,0.0,-0.0003751515695533314,2.220446049250313e-18
memory_vs_no_memory,balanced_cluster,spatial_flow_belief_memory_h30,no_memory_baseline,30,50,0.013188910435957268,0.0,0.04,0.1,0.0,0.0,0.0,0.0,0.24,0.0,-9.514460573510797e-05,0.00022204823040779205,-0.0012644959692643903,-9.514460573509354e-05,0.00675293921398417,0.00031719283614289884,4.440892098500626e-18
memory_vs_no_memory,heavy_cluster,spatial_flow_belief_memory_h10,no_memory_baseline,10,50,0.009587733370547085,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.12,0.0,0.000946265493879368,3.170697467211001e-05,0.00015214163087018802,0.0009462654938793547,0.0025449007531436153,-0.000914558519207258,0.00040000000000000257
memory_vs_no_memory,heavy_cluster,spatial_flow_belief_memory_h3,no_memory_baseline,3,50,0.001722048963163445,0.0,0.02,0.04,0.0,0.0,0.0,0.0,0.06,0.0,0.00038444507298246775,3.170697467211001e-05,-4.114258949900996e-05,0.00038444507298246666,0.0025449007531436153,-0.00035273809831035786,0.00040000000000000257
memory_vs_no_memory,heavy_cluster,spatial_flow_belief_memory_h30,no_memory_baseline,30,50,0.002978204892865506,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.18,0.0,-0.0010216675926006725,3.170697467211001e-05,6.760088986133622e-05,-0.0010216675926006857,-0.0004038408521651249,0.0010533745672727823,0.00040000000000000257
memory_vs_no_memory,light_cluster,spatial_flow_belief_memory_h10,no_memory_baseline,10,50,0.004515160294394605,0.0,0.06,0.12,0.0,0.0,0.0,0.0,0.36,0.0,-7.635703532203997e-05,-2.423845171354598e-05,0.000507999943551779,-7.635703532201887e-05,-0.0016510577029827367,5.211858360849586e-05,2.220446049250313e-18
memory_vs_no_memory,light_cluster,spatial_flow_belief_memory_h3,no_memory_baseline,3,50,0.002524712707056551,0.0,0.08,0.1,0.0,0.0,0.0,0.0,0.32,0.0,3.3684478706600406e-05,7.9782396371346e-05,-4.11623983851365e-05,3.3684478706588195e-05,0.0013391520354528374,4.6097917664746915e-05,2.220446049250313e-18
memory_vs_no_memory,light_cluster,spatial_flow_belief_memory_h30,no_memory_baseline,30,50,0.005325162043843648,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.32,0.0,0.0002395621772915002,-2.423845171354598e-05,0.0005489231472445011,0.0002395621772914902,-0.0016510577029827367,-0.0002638006290050443,0.00040000000000000257
memory_vs_no_memory,no_cluster_no_merge,spatial_flow_belief_memory_h10,no_memory_baseline,10,50,-1.7092949473886887,0.0,0.18,0.08,0.02,0.0,0.0,0.02,0.46,0.0,-0.0001065542982605694,-0.0001021282309344819,0.007865410783950174,-0.00010655429826057716,-0.2031158361795726,4.426067326087635e-06,0.006000000000000008
memory_vs_no_memory,no_cluster_no_merge,spatial_flow_belief_memory_h3,no_memory_baseline,3,50,-1.7394688950652695,0.0,0.14,0.12,0.02,0.0,0.0,0.02,0.46,0.0,0.00182896945681416,-0.0005679350565175059,0.0061689100446340114,0.0018289694568141357,-0.20276839341405173,-0.002396904513331666,0.004000000000000006
memory_vs_no_memory,no_cluster_no_merge,spatial_flow_belief_memory_h30,no_memory_baseline,30,50,3.0357696390187323,0.0,0.18,0.14,0.0,0.02,0.02,0.0,0.64,0.0,0.00527167902182645,-1.952607261598599e-05,0.003919215196833098,0.005271679021826412,0.13026714060388467,-0.005291205094442436,0.0007999999999999918
memory_vs_no_memory,super_light_cluster,spatial_flow_belief_memory_h10,no_memory_baseline,10,50,-0.008347349806028888,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.44,0.0,0.000932467225260939,-2.423845171354598e-05,0.00036345190064568774,0.0009324672252609045,0.004415721162673502,-0.0009567056769744852,-0.00040000000000000257
memory_vs_no_memory,super_light_cluster,spatial_flow_belief_memory_h3,no_memory_baseline,3,50,0.01874807352159678,0.0,0.12,0.1,0.0,0.0,0.0,0.0,0.4,0.0,0.0029554961507166234,7.9782396371346e-05,0.0001687125801051863,0.0029554961507165765,0.007405930901109077,-0.0028757137543452783,0.0003999999999999959
memory_vs_no_memory,super_light_cluster,spatial_flow_belief_memory_h30,no_memory_baseline,30,50,-2.9450602794383407,0.0,0.16,0.12,0.02,-0.02,-0.02,0.0,0.52,0.0,0.0009605404721941635,-0.000209453762849476,0.0006813989525651641,0.0009605404721941468,-0.14452460314568336,-0.0011699942350436399,0.0004000000000000048
