environment_block_id,library_size_case_id,policy_id,history_length,start_energy_group_id,start_energy_group_label,start_energy_group_basis,start_energy_feasibility_threshold_m_s,launch_count,mission_success_count,mission_success_rate,safe_success_count,safe_success_rate,full_safe_success_count,full_safe_success_rate,front_wall_terminal_success_count,front_wall_terminal_success_rate,wrong_wall_exit_count,wrong_wall_exit_rate,expected_low_energy_dry_air_sink_count,expected_low_energy_dry_air_sink_rate,claim_bearing_episode_count,claim_bearing_episode_rate,no_viable_primitive_count,no_viable_primitive_rate,hard_failure_count,hard_failure_rate,floor_or_ceiling_violation_count,floor_or_ceiling_violation_rate,physical_hard_failure_count,physical_hard_failure_rate,physical_floor_or_ceiling_violation_count,physical_floor_or_ceiling_violation_rate,terminal_useful_count,terminal_useful_rate,lift_capture_count,lift_capture_rate,memory_changed_selection_count,memory_changed_selection_rate,exploration_changed_selection_count,exploration_changed_selection_rate,mean_initial_launch_speed_m_s,min_initial_launch_speed_m_s,max_initial_launch_speed_m_s,mean_launch_score,median_launch_score,mean_episode_flight_time_s,mean_lift_dwell_time_s,mean_terminal_specific_energy_m,mean_terminal_specific_energy_reserve_m,mean_terminal_specific_energy_bonus,mean_positive_specific_energy_gain_m,mean_updraft_specific_energy_gain_proxy_m,mean_net_specific_energy_delta_m,mean_gross_specific_energy_loss_m
r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,spatial_flow_belief_memory_h10,10,high_start_energy_v0_ge_5_0_m_s,initial_launch_speed_m_s >= 5.0,initial_launch_speed_m_s,5.0,33,31.0,0.9393939393939394,31.0,0.9393939393939394,0.0,0.0,31.0,0.9393939393939394,2.0,0.06060606060606061,0.0,0.0,33.0,1.0,0.0,0.0,2.0,0.06060606060606061,0.0,0.0,2.0,0.06060606060606061,0.0,0.0,31.0,0.9393939393939394,23.0,0.696969696969697,4.0,0.12121212121212122,0.0,0.0,6.62316100269512,5.02929389802401,7.907311911278154,110.7323379104079,122.00902181640446,0.9315151515151515,0.28424242424242424,3.362166827859457,2.962166827859457,18.742218625426823,0.017094995126313548,0.18094685705207017,-0.586477347344421,0.6035723424707345
r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,spatial_flow_belief_memory_h10,10,low_start_energy_v0_lt_5_0_m_s,initial_launch_speed_m_s < 5.0,initial_launch_speed_m_s,5.0,17,3.0,0.17647058823529413,3.0,0.17647058823529413,0.0,0.0,3.0,0.17647058823529413,0.0,0.0,12.0,0.7058823529411765,5.0,0.29411764705882354,2.0,0.11764705882352941,0.0,0.0,0.0,0.0,12.0,0.7058823529411765,12.0,0.7058823529411765,3.0,0.17647058823529413,9.0,0.5294117647058824,2.0,0.11764705882352941,0.0,0.0,3.877676197610491,3.004820898252463,4.974404679318456,18.872731044889647,0.0,1.1211764705882352,0.3235294117647059,1.4009961923714307,1.0009961923714306,2.9059406961664753,0.008780434425667411,0.3430861809652855,-1.0594818318719836,1.0682622662976513
r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,spatial_flow_belief_memory_h3,3,high_start_energy_v0_ge_5_0_m_s,initial_launch_speed_m_s >= 5.0,initial_launch_speed_m_s,5.0,33,31.0,0.9393939393939394,31.0,0.9393939393939394,0.0,0.0,31.0,0.9393939393939394,2.0,0.06060606060606061,0.0,0.0,33.0,1.0,0.0,0.0,2.0,0.06060606060606061,0.0,0.0,2.0,0.06060606060606061,0.0,0.0,31.0,0.9393939393939394,23.0,0.696969696969697,2.0,0.06060606060606061,0.0,0.0,6.62316100269512,5.02929389802401,7.907311911278154,110.72042020676034,121.97725734302551,0.9315151515151515,0.283030303030303,3.3611938963891452,2.961193896389145,18.742218625426823,0.017094995126313548,0.1806540021727229,-0.5874502788147329,0.6045452739410464
r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,spatial_flow_belief_memory_h3,3,low_start_energy_v0_lt_5_0_m_s,initial_launch_speed_m_s < 5.0,initial_launch_speed_m_s,5.0,17,3.0,0.17647058823529413,3.0,0.17647058823529413,0.0,0.0,3.0,0.17647058823529413,0.0,0.0,12.0,0.7058823529411765,5.0,0.29411764705882354,2.0,0.11764705882352941,0.0,0.0,0.0,0.0,12.0,0.7058823529411765,12.0,0.7058823529411765,3.0,0.17647058823529413,9.0,0.5294117647058824,1.0,0.058823529411764705,0.0,0.0,3.877676197610491,3.004820898252463,4.974404679318456,18.872731044889647,0.0,1.1211764705882352,0.3235294117647059,1.4012324110464567,1.001232411046457,2.9059406961664753,0.008780434425667411,0.3430861809652854,-1.0592456131969576,1.068026047622625
r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,spatial_flow_belief_memory_h30,30,high_start_energy_v0_ge_5_0_m_s,initial_launch_speed_m_s >= 5.0,initial_launch_speed_m_s,5.0,33,31.0,0.9393939393939394,31.0,0.9393939393939394,0.0,0.0,31.0,0.9393939393939394,2.0,0.06060606060606061,0.0,0.0,33.0,1.0,0.0,0.0,2.0,0.06060606060606061,0.0,0.0,2.0,0.06060606060606061,0.0,0.0,31.0,0.9393939393939394,23.0,0.696969696969697,4.0,0.12121212121212122,0.0,0.0,6.62316100269512,5.02929389802401,7.907311911278154,110.7223234733205,122.00902181640446,0.9315151515151515,0.28363636363636363,3.3582219195342433,2.9582219195342434,18.737750835115747,0.017094995126313548,0.18082103986476916,-0.5904222556696346,0.6075172507959481
r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,spatial_flow_belief_memory_h30,30,low_start_energy_v0_lt_5_0_m_s,initial_launch_speed_m_s < 5.0,initial_launch_speed_m_s,5.0,17,3.0,0.17647058823529413,3.0,0.17647058823529413,0.0,0.0,3.0,0.17647058823529413,0.0,0.0,12.0,0.7058823529411765,5.0,0.29411764705882354,2.0,0.11764705882352941,0.0,0.0,0.0,0.0,12.0,0.7058823529411765,12.0,0.7058823529411765,3.0,0.17647058823529413,9.0,0.5294117647058824,5.0,0.29411764705882354,0.0,0.0,3.877676197610491,3.004820898252463,4.974404679318456,18.872731044889647,0.0,1.1211764705882352,0.3235294117647059,1.4028659171013156,1.0028659171013157,2.9059406961664753,0.008780434425667411,0.34308176509060845,-1.0576121071420987,1.0663925415677662
r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,no_memory_baseline,0,high_start_energy_v0_ge_5_0_m_s,initial_launch_speed_m_s >= 5.0,initial_launch_speed_m_s,5.0,33,28.0,0.8484848484848485,28.0,0.8484848484848485,0.0,0.0,28.0,0.8484848484848485,4.0,0.12121212121212122,0.0,0.0,33.0,1.0,0.0,0.0,5.0,0.15151515151515152,1.0,0.030303030303030304,5.0,0.15151515151515152,1.0,0.030303030303030304,28.0,0.8484848484848485,23.0,0.696969696969697,0.0,0.0,0.0,0.0,6.62316100269512,5.02929389802401,7.907311911278154,89.56611398709275,120.43568221619395,0.9278787878787877,0.28545454545454546,3.4079699033147297,3.0079699033147302,16.923467412105683,0.023032365525967574,0.18610219159962305,-0.5406742718891479,0.5637066374151154
r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,no_memory_baseline,0,low_start_energy_v0_lt_5_0_m_s,initial_launch_speed_m_s < 5.0,initial_launch_speed_m_s,5.0,17,3.0,0.17647058823529413,4.0,0.23529411764705882,0.0,0.0,3.0,0.17647058823529413,2.0,0.11764705882352941,11.0,0.6470588235294118,6.0,0.35294117647058826,1.0,0.058823529411764705,1.0,0.058823529411764705,0.0,0.0,12.0,0.7058823529411765,11.0,0.6470588235294118,4.0,0.23529411764705882,9.0,0.5294117647058824,0.0,0.0,0.0,0.0,3.877676197610491,3.004820898252463,4.974404679318456,10.275921013363309,0.0,1.1258823529411766,0.3235294117647059,1.4664140134226578,1.0664140134226576,2.559609608310307,0.012626834530900218,0.3455524133422508,-0.9940640108207566,1.006690845351657
r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,spatial_flow_belief_memory_h10,10,high_start_energy_v0_ge_5_0_m_s,initial_launch_speed_m_s >= 5.0,initial_launch_speed_m_s,5.0,33,28.0,0.8484848484848485,28.0,0.8484848484848485,0.0,0.0,28.0,0.8484848484848485,4.0,0.12121212121212122,0.0,0.0,33.0,1.0,0.0,0.0,5.0,0.15151515151515152,1.0,0.030303030303030304,5.0,0.15151515151515152,1.0,0.030303030303030304,28.0,0.8484848484848485,23.0,0.696969696969697,9.0,0.2727272727272727,0.0,0.0,6.62316100269512,5.02929389802401,7.907311911278154,89.55237912603458,120.43892399641553,0.9278787878787877,0.28424242424242424,3.4077717862133374,3.007771786213337,16.923467412105683,0.023153247944712036,0.18571847884974535,-0.5408723889905407,0.5640256369352526
r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,spatial_flow_belief_memory_h10,10,low_start_energy_v0_lt_5_0_m_s,initial_launch_speed_m_s < 5.0,initial_launch_speed_m_s,5.0,17,3.0,0.17647058823529413,4.0,0.23529411764705882,0.0,0.0,3.0,0.17647058823529413,2.0,0.11764705882352941,11.0,0.6470588235294118,6.0,0.35294117647058826,1.0,0.058823529411764705,1.0,0.058823529411764705,0.0,0.0,12.0,0.7058823529411765,11.0,0.6470588235294118,4.0,0.23529411764705882,9.0,0.5294117647058824,9.0,0.5294117647058824,0.0,0.0,3.877676197610491,3.004820898252463,4.974404679318456,10.315862685695018,0.0,1.1258823529411766,0.3235294117647059,1.4665740141626495,1.0665740141626494,2.554753556242711,0.0123208908600623,0.34779138498481266,-0.9939040100807648,1.0062249009408273
r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,spatial_flow_belief_memory_h3,3,high_start_energy_v0_ge_5_0_m_s,initial_launch_speed_m_s >= 5.0,initial_launch_speed_m_s,5.0,33,28.0,0.8484848484848485,28.0,0.8484848484848485,0.0,0.0,28.0,0.8484848484848485,4.0,0.12121212121212122,0.0,0.0,33.0,1.0,0.0,0.0,5.0,0.15151515151515152,1.0,0.030303030303030304,5.0,0.15151515151515152,1.0,0.030303030303030304,28.0,0.8484848484848485,23.0,0.696969696969697,9.0,0.2727272727272727,0.0,0.0,6.62316100269512,5.02929389802401,7.907311911278154,89.56791096715918,120.43892399641553,0.9278787878787877,0.28606060606060607,3.408005145275849,3.008005145275849,16.923467412105683,0.023153247944712036,0.18604052545142974,-0.5406390299280289,0.563792277872741
r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,spatial_flow_belief_memory_h3,3,low_start_energy_v0_lt_5_0_m_s,initial_launch_speed_m_s < 5.0,initial_launch_speed_m_s,5.0,17,3.0,0.17647058823529413,4.0,0.23529411764705882,0.0,0.0,3.0,0.17647058823529413,2.0,0.11764705882352941,11.0,0.6470588235294118,6.0,0.35294117647058826,1.0,0.058823529411764705,1.0,0.058823529411764705,0.0,0.0,12.0,0.7058823529411765,11.0,0.6470588235294118,4.0,0.23529411764705882,9.0,0.5294117647058824,7.0,0.4117647058823529,0.0,0.0,3.877676197610491,3.004820898252463,4.974404679318456,10.279858383549216,0.0,1.1258823529411766,0.3235294117647059,1.466444674553152,1.0664446745531522,2.5635482907675216,0.012626834530900218,0.34555105234055206,-0.9940333496902622,1.0066601842211624
r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,spatial_flow_belief_memory_h30,30,high_start_energy_v0_ge_5_0_m_s,initial_launch_speed_m_s >= 5.0,initial_launch_speed_m_s,5.0,33,28.0,0.8484848484848485,28.0,0.8484848484848485,0.0,0.0,28.0,0.8484848484848485,4.0,0.12121212121212122,0.0,0.0,33.0,1.0,0.0,0.0,5.0,0.15151515151515152,1.0,0.030303030303030304,5.0,0.15151515151515152,1.0,0.030303030303030304,28.0,0.8484848484848485,23.0,0.696969696969697,9.0,0.2727272727272727,0.0,0.0,6.62316100269512,5.02929389802401,7.907311911278154,89.55360640141254,120.43892399641553,0.9284848484848484,0.28424242424242424,3.408009197899189,3.008009197899189,16.923467412105683,0.023153247944712036,0.18577984261864294,-0.5406349773046891,0.5637882252494011
r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,spatial_flow_belief_memory_h30,30,low_start_energy_v0_lt_5_0_m_s,initial_launch_speed_m_s < 5.0,initial_launch_speed_m_s,5.0,17,3.0,0.17647058823529413,4.0,0.23529411764705882,0.0,0.0,3.0,0.17647058823529413,2.0,0.11764705882352941,11.0,0.6470588235294118,6.0,0.35294117647058826,1.0,0.058823529411764705,1.0,0.058823529411764705,0.0,0.0,12.0,0.7058823529411765,11.0,0.6470588235294118,4.0,0.23529411764705882,9.0,0.5294117647058824,7.0,0.4117647058823529,0.0,0.0,3.877676197610491,3.004820898252463,4.974404679318456,10.315862685695018,0.0,1.1258823529411766,0.3235294117647059,1.4670423303389775,1.0670423303389773,2.554753556242711,0.0123208908600623,0.3477926294442842,-0.9934356939044369,1.0057565847644994
r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,no_memory_baseline,0,high_start_energy_v0_ge_5_0_m_s,initial_launch_speed_m_s >= 5.0,initial_launch_speed_m_s,5.0,33,30.0,0.9090909090909091,30.0,0.9090909090909091,0.0,0.0,30.0,0.9090909090909091,2.0,0.06060606060606061,0.0,0.0,33.0,1.0,0.0,0.0,3.0,0.09090909090909091,1.0,0.030303030303030304,3.0,0.09090909090909091,1.0,0.030303030303030304,30.0,0.9090909090909091,23.0,0.696969696969697,0.0,0.0,0.0,0.0,6.62316100269512,5.02929389802401,7.907311911278154,103.72934751056685,121.28789069742558,0.9133333333333332,0.27212121212121215,3.4142089069198502,3.0142089069198508,18.096722218492143,0.0187903069906961,0.17607044065843971,-0.5344352682840275,0.5532255752747236
r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,no_memory_baseline,0,low_start_energy_v0_lt_5_0_m_s,initial_launch_speed_m_s < 5.0,initial_launch_speed_m_s,5.0,17,4.0,0.23529411764705882,4.0,0.23529411764705882,0.0,0.0,4.0,0.23529411764705882,0.0,0.0,11.0,0.6470588235294118,6.0,0.35294117647058826,2.0,0.11764705882352941,0.0,0.0,0.0,0.0,11.0,0.6470588235294118,11.0,0.6470588235294118,4.0,0.23529411764705882,9.0,0.5294117647058824,0.0,0.0,0.0,0.0,3.877676197610491,3.004820898252463,4.974404679318456,26.270808503289558,0.0,1.1188235294117648,0.3211764705882353,1.4866658448903538,1.0866658448903537,4.138796163767673,0.012661803774901064,0.34239432113560964,-0.9738121793530605,0.9864739831279616
r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,high_start_energy_v0_ge_5_0_m_s,initial_launch_speed_m_s >= 5.0,initial_launch_speed_m_s,5.0,33,29.0,0.8787878787878788,29.0,0.8787878787878788,0.0,0.0,29.0,0.8787878787878788,3.0,0.09090909090909091,0.0,0.0,33.0,1.0,0.0,0.0,4.0,0.12121212121212122,1.0,0.030303030303030304,4.0,0.12121212121212122,1.0,0.030303030303030304,29.0,0.8787878787878788,23.0,0.696969696969697,14.0,0.42424242424242425,0.0,0.0,6.62316100269512,5.02929389802401,7.907311911278154,96.58721479056923,120.55417352362277,0.9224242424242424,0.28,3.4082992210323644,3.0082992210323645,17.51792293580152,0.0187903069906961,0.187135352725738,-0.5403449541715135,0.5591352611622096
r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,low_start_energy_v0_lt_5_0_m_s,initial_launch_speed_m_s < 5.0,initial_launch_speed_m_s,5.0,17,5.0,0.29411764705882354,5.0,0.29411764705882354,0.0,0.0,5.0,0.29411764705882354,0.0,0.0,11.0,0.6470588235294118,6.0,0.35294117647058826,1.0,0.058823529411764705,0.0,0.0,0.0,0.0,11.0,0.6470588235294118,11.0,0.6470588235294118,5.0,0.29411764705882354,9.0,0.5294117647058824,9.0,0.5294117647058824,0.0,0.0,3.877676197610491,3.004820898252463,4.974404679318456,35.1076104086123,0.0,1.1188235294117648,0.3211764705882353,1.497824193088825,1.097824193088825,4.664948194344852,0.012361426625093765,0.3440489353107075,-0.9626538311545894,0.9750152577796832
r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,spatial_flow_belief_memory_h3,3,high_start_energy_v0_ge_5_0_m_s,initial_launch_speed_m_s >= 5.0,initial_launch_speed_m_s,5.0,33,29.0,0.8787878787878788,29.0,0.8787878787878788,0.0,0.0,29.0,0.8787878787878788,3.0,0.09090909090909091,0.0,0.0,33.0,1.0,0.0,0.0,4.0,0.12121212121212122,1.0,0.030303030303030304,4.0,0.12121212121212122,1.0,0.030303030303030304,29.0,0.8787878787878788,23.0,0.696969696969697,13.0,0.3939393939393939,0.0,0.0,6.62316100269512,5.02929389802401,7.907311911278154,96.57875533733782,120.55417352362277,0.9212121212121211,0.2787878787878788,3.4108267318840944,3.010826731884095,17.51792293580152,0.0187903069906961,0.187015410367198,-0.5378174433197832,0.5566077503104794
r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,spatial_flow_belief_memory_h3,3,low_start_energy_v0_lt_5_0_m_s,initial_launch_speed_m_s < 5.0,initial_launch_speed_m_s,5.0,17,5.0,0.29411764705882354,5.0,0.29411764705882354,0.0,0.0,5.0,0.29411764705882354,0.0,0.0,11.0,0.6470588235294118,6.0,0.35294117647058826,1.0,0.058823529411764705,0.0,0.0,0.0,0.0,11.0,0.6470588235294118,11.0,0.6470588235294118,5.0,0.29411764705882354,9.0,0.5294117647058824,10.0,0.5882352941176471,0.0,0.0,3.877676197610491,3.004820898252463,4.974404679318456,35.03528479524804,0.0,1.1152941176470588,0.32,1.4986105654209803,1.0986105654209801,4.665970084831678,0.010991406549849578,0.33929205653812,-0.9618674588224342,0.9728588653722836
r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,spatial_flow_belief_memory_h30,30,high_start_energy_v0_ge_5_0_m_s,initial_launch_speed_m_s >= 5.0,initial_launch_speed_m_s,5.0,33,30.0,0.9090909090909091,30.0,0.9090909090909091,0.0,0.0,30.0,0.9090909090909091,2.0,0.06060606060606061,0.0,0.0,33.0,1.0,0.0,0.0,3.0,0.09090909090909091,1.0,0.030303030303030304,3.0,0.09090909090909091,1.0,0.030303030303030304,30.0,0.9090909090909091,23.0,0.696969696969697,20.0,0.6060606060606061,0.0,0.0,6.62316100269512,5.02929389802401,7.907311911278154,103.82105109709717,121.4490064793955,0.9157575757575758,0.276969696969697,3.419488278870742,3.019488278870742,18.080632965177365,0.018602371701210426,0.17906250780418093,-0.5291558963331358,0.5477582680343462
