event_id,surface_index,surface_name,command_level_norm,scheduled_start_s,scheduled_end_s,direction_group,sweep_polarity,sweep_phase,sweep_step_index,sweep_step_count
35,1,Aileron_L,0.2,79.7952624,81.7952624,negative_first,positive,outbound,2,11
36,1,Aileron_L,0.4,81.7952624,83.7952624,negative_first,positive,outbound,3,11
37,1,Aileron_L,0.6,83.7952624,85.7952624,negative_first,positive,outbound,4,11
38,1,Aileron_L,0.8,85.7952624,87.7952624,negative_first,positive,outbound,5,11
39,1,Aileron_L,1,87.7952624,89.7952624,negative_first,positive,outbound,6,11
40,1,Aileron_L,0.8,89.7952624,91.7952624,negative_first,positive,return,7,11
41,1,Aileron_L,0.6,91.7952624,93.7952624,negative_first,positive,return,8,11
42,1,Aileron_L,0.4,93.7952624,95.7952624,negative_first,positive,return,9,11
43,1,Aileron_L,0.2,95.7952624,97.7952624,negative_first,positive,return,10,11
44,1,Aileron_L,0,97.7952624,99.7952624,negative_first,positive,return,11,11
45,2,Aileron_R,0,99.7952624,101.7952624,positive_first,positive,outbound,1,11
46,2,Aileron_R,0.2,101.7952624,103.7952624,positive_first,positive,outbound,2,11
47,2,Aileron_R,0.4,103.7952624,105.7952624,positive_first,positive,outbound,3,11
48,2,Aileron_R,0.6,105.7952624,107.7952624,positive_first,positive,outbound,4,11
49,2,Aileron_R,0.8,107.7952624,109.7952624,positive_first,positive,outbound,5,11
50,2,Aileron_R,1,109.7952624,111.7952624,positive_first,positive,outbound,6,11
51,2,Aileron_R,0.8,111.7952624,113.7952624,positive_first,positive,return,7,11
52,2,Aileron_R,0.6,113.7952624,115.7952624,positive_first,positive,return,8,11
53,2,Aileron_R,0.4,115.7952624,117.7952624,positive_first,positive,return,9,11
54,2,Aileron_R,0.2,117.7952624,119.7952624,positive_first,positive,return,10,11
55,2,Aileron_R,0,119.7952624,121.7952624,positive_first,positive,return,11,11
56,2,Aileron_R,-0,121.7952624,123.7952624,positive_first,negative,outbound,1,11
57,2,Aileron_R,-0.2,123.7952624,125.7952624,positive_first,negative,outbound,2,11
58,2,Aileron_R,-0.4,125.7952624,127.7952624,positive_first,negative,outbound,3,11
59,2,Aileron_R,-0.6,127.7952624,129.7952624,positive_first,negative,outbound,4,11
60,2,Aileron_R,-0.8,129.7952624,131.7952624,positive_first,negative,outbound,5,11
61,2,Aileron_R,-1,131.7952624,133.7952624,positive_first,negative,outbound,6,11
62,2,Aileron_R,-0.8,133.7952624,135.7952624,positive_first,negative,return,7,11
63,2,Aileron_R,-0.6,135.7952624,137.7952624,positive_first,negative,return,8,11
64,2,Aileron_R,-0.4,137.7952624,139.7952624,positive_first,negative,return,9,11
65,2,Aileron_R,-0.2,139.7952624,141.7952624,positive_first,negative,return,10,11
66,2,Aileron_R,-0,141.7952624,143.7952624,positive_first,negative,return,11,11
67,2,Aileron_R,-0,143.7952624,145.7952624,negative_first,negative,outbound,1,11
68,2,Aileron_R,-0.2,145.7952624,147.7952624,negative_first,negative,outbound,2,11
69,2,Aileron_R,-0.4,147.7952624,149.7952624,negative_first,negative,outbound,3,11
70,2,Aileron_R,-0.6,149.7952624,151.7952624,negative_first,negative,outbound,4,11
71,2,Aileron_R,-0.8,151.7952624,153.7952624,negative_first,negative,outbound,5,11
72,2,Aileron_R,-1,153.7952624,155.7952624,negative_first,negative,outbound,6,11
73,2,Aileron_R,-0.8,155.7952624,157.7952624,negative_first,negative,return,7,11
74,2,Aileron_R,-0.6,157.7952624,159.7952624,negative_first,negative,return,8,11
75,2,Aileron_R,-0.4,159.7952624,161.7952624,negative_first,negative,return,9,11
76,2,Aileron_R,-0.2,161.7952624,163.7952624,negative_first,negative,return,10,11
77,2,Aileron_R,-0,163.7952624,165.7952624,negative_first,negative,return,11,11
78,2,Aileron_R,0,165.7952624,167.7952624,negative_first,positive,outbound,1,11
79,2,Aileron_R,0.2,167.7952624,169.7952624,negative_first,positive,outbound,2,11
80,2,Aileron_R,0.4,169.7952624,171.7952624,negative_first,positive,outbound,3,11
81,2,Aileron_R,0.6,171.7952624,173.7952624,negative_first,positive,outbound,4,11
82,2,Aileron_R,0.8,173.7952624,175.7952624,negative_first,positive,outbound,5,11
83,2,Aileron_R,1,175.7952624,177.7952624,negative_first,positive,outbound,6,11
84,2,Aileron_R,0.8,177.7952624,179.7952624,negative_first,positive,return,7,11
85,2,Aileron_R,0.6,179.7952624,181.7952624,negative_first,positive,return,8,11
86,2,Aileron_R,0.4,181.7952624,183.7952624,negative_first,positive,return,9,11
87,2,Aileron_R,0.2,183.7952624,185.7952624,negative_first,positive,return,10,11
88,2,Aileron_R,0,185.7952624,187.7952624,negative_first,positive,return,11,11
89,3,Rudder,0,187.7952624,189.7952624,positive_first,positive,outbound,1,11
90,3,Rudder,0.2,189.7952624,191.7952624,positive_first,positive,outbound,2,11
91,3,Rudder,0.4,191.7952624,193.7952624,positive_first,positive,outbound,3,11
92,3,Rudder,0.6,193.7952624,195.7952624,positive_first,positive,outbound,4,11
93,3,Rudder,0.8,195.7952624,197.7952624,positive_first,positive,outbound,5,11
94,3,Rudder,1,197.7952624,199.7952624,positive_first,positive,outbound,6,11
95,3,Rudder,0.8,199.7952624,201.7952624,positive_first,positive,return,7,11
96,3,Rudder,0.6,201.7952624,203.7952624,positive_first,positive,return,8,11
97,3,Rudder,0.4,203.7952624,205.7952624,positive_first,positive,return,9,11
98,3,Rudder,0.2,205.7952624,207.7952624,positive_first,positive,return,10,11
99,3,Rudder,0,207.7952624,209.7952624,positive_first,positive,return,11,11
100,3,Rudder,-0,209.7952624,211.7952624,positive_first,negative,outbound,1,11
101,3,Rudder,-0.2,211.7952624,213.7952624,positive_first,negative,outbound,2,11
102,3,Rudder,-0.4,213.7952624,215.7952624,positive_first,negative,outbound,3,11
103,3,Rudder,-0.6,215.7952624,217.7952624,positive_first,negative,outbound,4,11
104,3,Rudder,-0.8,217.7952624,219.7952624,positive_first,negative,outbound,5,11
105,3,Rudder,-1,219.7952624,221.7952624,positive_first,negative,outbound,6,11
106,3,Rudder,-0.8,221.7952624,223.7952624,positive_first,negative,return,7,11
107,3,Rudder,-0.6,223.7952624,225.7952624,positive_first,negative,return,8,11
108,3,Rudder,-0.4,225.7952624,227.7952624,positive_first,negative,return,9,11
109,3,Rudder,-0.2,227.7952624,229.7952624,positive_first,negative,return,10,11
110,3,Rudder,-0,229.7952624,231.7952624,positive_first,negative,return,11,11
111,3,Rudder,-0,231.7952624,233.7952624,negative_first,negative,outbound,1,11
112,3,Rudder,-0.2,233.7952624,235.7952624,negative_first,negative,outbound,2,11
113,3,Rudder,-0.4,235.7952624,237.7952624,negative_first,negative,outbound,3,11
114,3,Rudder,-0.6,237.7952624,239.7952624,negative_first,negative,outbound,4,11
115,3,Rudder,-0.8,239.7952624,241.7952624,negative_first,negative,outbound,5,11
116,3,Rudder,-1,241.7952624,243.7952624,negative_first,negative,outbound,6,11
117,3,Rudder,-0.8,243.7952624,245.7952624,negative_first,negative,return,7,11
118,3,Rudder,-0.6,245.7952624,247.7952624,negative_first,negative,return,8,11
119,3,Rudder,-0.4,247.7952624,249.7952624,negative_first,negative,return,9,11
120,3,Rudder,-0.2,249.7952624,251.7952624,negative_first,negative,return,10,11
121,3,Rudder,-0,251.7952624,253.7952624,negative_first,negative,return,11,11
122,3,Rudder,0,253.7952624,255.7952624,negative_first,positive,outbound,1,11
123,3,Rudder,0.2,255.7952624,257.7952624,negative_first,positive,outbound,2,11
124,3,Rudder,0.4,257.7952624,259.7952624,negative_first,positive,outbound,3,11
125,3,Rudder,0.6,259.7952624,261.7952624,negative_first,positive,outbound,4,11
126,3,Rudder,0.8,261.7952624,263.7952624,negative_first,positive,outbound,5,11
127,3,Rudder,1,263.7952624,265.7952624,negative_first,positive,outbound,6,11
128,3,Rudder,0.8,265.7952624,267.7952624,negative_first,positive,return,7,11
129,3,Rudder,0.6,267.7952624,269.7952624,negative_first,positive,return,8,11
130,3,Rudder,0.4,269.7952624,271.7952624,negative_first,positive,return,9,11
131,3,Rudder,0.2,271.7952624,273.7952624,negative_first,positive,return,10,11
132,3,Rudder,0,273.7952624,275.7952624,negative_first,positive,return,11,11
133,4,Elevator,0,275.7952624,277.7952624,positive_first,positive,outbound,1,11
134,4,Elevator,0.2,277.7952624,279.7952624,positive_first,positive,outbound,2,11
135,4,Elevator,0.4,279.7952624,281.7952624,positive_first,positive,outbound,3,11
136,4,Elevator,0.6,281.7952624,283.7952624,positive_first,positive,outbound,4,11
137,4,Elevator,0.8,283.7952624,285.7952624,positive_first,positive,outbound,5,11
138,4,Elevator,1,285.7952624,287.7952624,positive_first,positive,outbound,6,11
139,4,Elevator,0.8,287.7952624,289.7952624,positive_first,positive,return,7,11
140,4,Elevator,0.6,289.7952624,291.7952624,positive_first,positive,return,8,11
141,4,Elevator,0.4,291.7952624,293.7952624,positive_first,positive,return,9,11
142,4,Elevator,0.2,293.7952624,295.7952624,positive_first,positive,return,10,11
143,4,Elevator,0,295.7952624,297.7952624,positive_first,positive,return,11,11
144,4,Elevator,-0,297.7952624,299.7952624,positive_first,negative,outbound,1,11
145,4,Elevator,-0.2,299.7952624,301.7952624,positive_first,negative,outbound,2,11
146,4,Elevator,-0.4,301.7952624,303.7952624,positive_first,negative,outbound,3,11
147,4,Elevator,-0.6,303.7952624,305.7952624,positive_first,negative,outbound,4,11
148,4,Elevator,-0.8,305.7952624,307.7952624,positive_first,negative,outbound,5,11
149,4,Elevator,-1,307.7952624,309.7952624,positive_first,negative,outbound,6,11
150,4,Elevator,-0.8,309.7952624,311.7952624,positive_first,negative,return,7,11
151,4,Elevator,-0.6,311.7952624,313.7952624,positive_first,negative,return,8,11
152,4,Elevator,-0.4,313.7952624,315.7952624,positive_first,negative,return,9,11
153,4,Elevator,-0.2,315.7952624,317.7952624,positive_first,negative,return,10,11
154,4,Elevator,-0,317.7952624,319.7952624,positive_first,negative,return,11,11
155,4,Elevator,-0,319.7952624,321.7952624,negative_first,negative,outbound,1,11
156,4,Elevator,-0.2,321.7952624,323.7952624,negative_first,negative,outbound,2,11
157,4,Elevator,-0.4,323.7952624,325.7952624,negative_first,negative,outbound,3,11
158,4,Elevator,-0.6,325.7952624,327.7952624,negative_first,negative,outbound,4,11
159,4,Elevator,-0.8,327.7952624,329.7952624,negative_first,negative,outbound,5,11
160,4,Elevator,-1,329.7952624,331.7952624,negative_first,negative,outbound,6,11
161,4,Elevator,-0.8,331.7952624,333.7952624,negative_first,negative,return,7,11
162,4,Elevator,-0.6,333.7952624,335.7952624,negative_first,negative,return,8,11
163,4,Elevator,-0.4,335.7952624,337.7952624,negative_first,negative,return,9,11
164,4,Elevator,-0.2,337.7952624,339.7952624,negative_first,negative,return,10,11
165,4,Elevator,-0,339.7952624,341.7952624,negative_first,negative,return,11,11
166,4,Elevator,0,341.7952624,343.7952624,negative_first,positive,outbound,1,11
167,4,Elevator,0.2,343.7952624,345.7952624,negative_first,positive,outbound,2,11
168,4,Elevator,0.4,345.7952624,347.7952624,negative_first,positive,outbound,3,11
169,4,Elevator,0.6,347.7952624,349.7952624,negative_first,positive,outbound,4,11
170,4,Elevator,0.8,349.7952624,351.7952624,negative_first,positive,outbound,5,11
171,4,Elevator,1,351.7952624,353.7952624,negative_first,positive,outbound,6,11
172,4,Elevator,0.8,353.7952624,355.7952624,negative_first,positive,return,7,11
173,4,Elevator,0.6,355.7952624,357.7952624,negative_first,positive,return,8,11
174,4,Elevator,0.4,357.7952624,359.7952624,negative_first,positive,return,9,11
175,4,Elevator,0.2,359.7952624,361.7952624,negative_first,positive,return,10,11
176,4,Elevator,0,361.7952624,363.7952624,negative_first,positive,return,11,11
