environment_block_id,launch_speed_bin_id,library_size_case_id,policy_id,history_length,launch_count,open_loop_launch_count,mission_success_rate,open_loop_mission_success_rate,delta_control_minus_open_loop_mission_success_rate,safe_success_rate,open_loop_safe_success_rate,delta_control_minus_open_loop_safe_success_rate,wrong_wall_exit_rate,open_loop_wrong_wall_exit_rate,delta_control_minus_open_loop_wrong_wall_exit_rate,hard_failure_rate,open_loop_hard_failure_rate,delta_control_minus_open_loop_hard_failure_rate,mean_launch_score,open_loop_mean_launch_score,delta_control_minus_open_loop_mean_launch_score,median_launch_score,open_loop_median_launch_score,delta_control_minus_open_loop_median_launch_score,mean_terminal_specific_energy_m,open_loop_mean_terminal_specific_energy_m,delta_control_minus_open_loop_mean_terminal_specific_energy_m
r11_l3_fan_parameter_uncertainty,v0_5_0_to_6_0_m_s,heavy_cluster,open_loop_zero_command_baseline,0,45,45,0.35555555555555557,0.4222222222222222,-0.06666666666666665,0.5777777777777777,0.7333333333333333,-0.15555555555555556,0.37777777777777777,0.3111111111111111,0.06666666666666665,0.3333333333333333,0.0,0.3333333333333333,1.5802633506274162,11.217840395049214,-9.637577044421798,-50.0,-50.0,0.0,1.736710673367898,1.735339038276052,0.001371635091846013
r11_l4_local_fan_position_uncertainty,v0_ge_7_0_m_s,heavy_cluster,open_loop_zero_command_baseline,0,59,59,0.7627118644067796,0.8135593220338984,-0.05084745762711873,0.8983050847457628,0.9491525423728814,-0.05084745762711862,0.1864406779661017,0.13559322033898305,0.05084745762711865,0.0847457627118644,0.0,0.0847457627118644,89.66382923080448,86.40727130111652,3.2565579296879577,133.42321906503696,120.0,13.42321906503696,3.199012088106944,3.196933654297803,0.002078433809141078
r11_l4_local_fan_position_uncertainty,v0_4_0_to_5_0_m_s,heavy_cluster,open_loop_zero_command_baseline,0,35,35,0.11428571428571428,0.14285714285714285,-0.028571428571428567,0.14285714285714285,0.17142857142857143,-0.02857142857142858,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.05714285714285714,0.0,0.05714285714285714,-1.7299658611473905,-51.71760985716503,49.98764399601764,0.0,-80.0,80.0,1.2045015326675461,1.1835486328027764,0.02095289986476967
r11_l4_local_fan_position_uncertainty,v0_6_0_to_7_0_m_s,heavy_cluster,open_loop_zero_command_baseline,0,41,41,0.6829268292682927,0.7560975609756098,-0.07317073170731703,0.8292682926829268,0.926829268292683,-0.09756097560975618,0.24390243902439024,0.17073170731707318,0.07317073170731705,0.14634146341463414,0.0,0.14634146341463414,70.84975765032225,74.98190830883873,-4.13215065851648,129.94919047657362,118.505572450393,11.443618026180616,2.3733920289339934,2.37171539333293,0.0016766356010635697
r11_l4_local_fan_position_uncertainty,v0_5_0_to_6_0_m_s,heavy_cluster,open_loop_zero_command_baseline,0,45,45,0.28888888888888886,0.37777777777777777,-0.0888888888888889,0.4888888888888889,0.6444444444444445,-0.1555555555555556,0.35555555555555557,0.26666666666666666,0.0888888888888889,0.4222222222222222,0.0,0.4222222222222222,-15.508786661724569,1.5317641794026504,-17.04055084112722,-50.0,-50.0,0.0,1.691650126784196,1.6841622403556735,0.007487886428522383
r11_l5_active_fan_count_uncertainty,v0_ge_7_0_m_s,heavy_cluster,open_loop_zero_command_baseline,0,59,59,0.7457627118644068,0.7627118644067796,-0.016949152542372836,0.8813559322033898,0.9152542372881356,-0.03389830508474578,0.1694915254237288,0.15254237288135594,0.016949152542372864,0.0847457627118644,0.0,0.0847457627118644,79.19162362745585,76.83855527254508,2.353068354910775,123.77447312222895,120.0,3.7744731222289545,3.0888432877824203,3.0869302564712977,0.0019130313111226371
r11_l5_active_fan_count_uncertainty,v0_4_0_to_5_0_m_s,heavy_cluster,open_loop_zero_command_baseline,0,35,35,0.02857142857142857,0.11428571428571428,-0.08571428571428572,0.05714285714285714,0.14285714285714285,-0.08571428571428572,0.11428571428571428,0.02857142857142857,0.08571428571428572,0.08571428571428572,0.0,0.08571428571428572,-16.04421194784885,-57.34825372821162,41.304041780362766,0.0,-80.0,80.0,1.3801484924182865,1.3738728190707286,0.006275673347557964
r11_l5_active_fan_count_uncertainty,v0_5_0_to_6_0_m_s,heavy_cluster,open_loop_zero_command_baseline,0,45,45,0.26666666666666666,0.3111111111111111,-0.04444444444444445,0.4666666666666667,0.5555555555555556,-0.0888888888888889,0.26666666666666666,0.24444444444444444,0.022222222222222227,0.4444444444444444,0.0,0.4444444444444444,-23.701877718614455,-12.348245327495388,-11.353632391119067,-50.0,-50.0,0.0,1.6602350252888765,1.653597216172844,0.0066378091160324
r11_l5_active_fan_count_uncertainty,v0_6_0_to_7_0_m_s,heavy_cluster,open_loop_zero_command_baseline,0,41,41,0.7560975609756098,0.7560975609756098,0.0,0.9024390243902439,0.9024390243902439,0.0,0.14634146341463414,0.14634146341463414,0.0,0.07317073170731707,0.0,0.07317073170731707,82.13612066635166,74.2881264134541,7.847994252897564,122.59066622313355,118.31819998053568,4.272466242597872,2.4189712994225285,2.4176294523753845,0.001341847047144018
r11_l6_environment_only_full_uncertainty,v0_6_0_to_7_0_m_s,heavy_cluster,open_loop_zero_command_baseline,0,41,41,0.7073170731707317,0.7317073170731707,-0.024390243902439046,0.8536585365853658,0.8780487804878049,-0.024390243902439046,0.17073170731707318,0.14634146341463414,0.024390243902439046,0.14634146341463414,0.0,0.14634146341463414,69.6795540177479,69.4641301762686,0.21542384147930704,123.55882652408592,118.00146617747504,5.557360346610878,2.367814421126172,2.367814421126172,0.0
r11_l6_environment_only_full_uncertainty,v0_4_0_to_5_0_m_s,heavy_cluster,open_loop_zero_command_baseline,0,35,35,0.05714285714285714,0.08571428571428572,-0.028571428571428574,0.08571428571428572,0.11428571428571428,-0.028571428571428567,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.0,0.02857142857142857,-8.218873002493668,-62.958645185444794,54.73977218295113,0.0,-80.0,80.0,1.3464999473587245,1.3370187726445646,0.009481174714159879
r11_l6_environment_only_full_uncertainty,v0_ge_7_0_m_s,heavy_cluster,open_loop_zero_command_baseline,0,59,59,0.6779661016949152,0.7288135593220338,-0.05084745762711862,0.7966101694915254,0.847457627118644,-0.05084745762711862,0.13559322033898305,0.11864406779661017,0.016949152542372878,0.13559322033898305,0.0,0.13559322033898305,64.55205122107063,69.20119192982725,-4.649140708756619,121.90847177280207,120.0,1.9084717728020735,3.065826990668216,3.0599649945659255,0.005861996102290323
r11_l6_environment_only_full_uncertainty,v0_5_0_to_6_0_m_s,heavy_cluster,open_loop_zero_command_baseline,0,45,45,0.24444444444444444,0.3333333333333333,-0.08888888888888888,0.4222222222222222,0.5111111111111111,-0.08888888888888885,0.26666666666666666,0.17777777777777778,0.08888888888888888,0.4888888888888889,0.0,0.4888888888888889,-30.565959140498343,-9.979999150136258,-20.585959990362085,-50.0,-50.0,0.0,1.6728004515387163,1.6707312352280663,0.002069216310649935
r11_l7_full_domain_randomisation_arena_wide,v0_6_0_to_7_0_m_s,heavy_cluster,open_loop_zero_command_baseline,0,41,41,0.5609756097560976,0.6097560975609756,-0.04878048780487798,0.7317073170731707,0.7804878048780488,-0.04878048780487809,0.21951219512195122,0.17073170731707318,0.04878048780487804,0.2682926829268293,0.0,0.2682926829268293,36.21256552941267,46.367121657124684,-10.154556127712013,117.62150562725202,117.9617010203485,-0.3401953930964794,2.217996346617114,2.217996346617114,0.0
r11_l7_full_domain_randomisation_arena_wide,v0_4_0_to_5_0_m_s,heavy_cluster,open_loop_zero_command_baseline,0,35,35,0.0,0.02857142857142857,-0.02857142857142857,0.0,0.05714285714285714,-0.05714285714285714,0.02857142857142857,0.02857142857142857,0.0,0.08571428571428572,0.0,0.08571428571428572,-17.714285714285715,-73.71575419854886,56.00146848426315,0.0,-80.0,80.0,1.3219927566392333,1.2980795290380203,0.02391322760121306
r11_l7_full_domain_randomisation_arena_wide,v0_ge_7_0_m_s,heavy_cluster,open_loop_zero_command_baseline,0,59,59,0.711864406779661,0.7457627118644068,-0.03389830508474578,0.8135593220338984,0.847457627118644,-0.03389830508474567,0.13559322033898305,0.1016949152542373,0.033898305084745756,0.1694915254237288,0.0,0.1694915254237288,66.12858476730082,72.08114426423033,-5.95255949692951,120.04157666872908,120.0,0.04157666872907839,3.0101483989031235,3.009460594413896,0.0006878044892273394
r11_l7_full_domain_randomisation_arena_wide,v0_5_0_to_6_0_m_s,heavy_cluster,open_loop_zero_command_baseline,0,45,45,0.3333333333333333,0.3333333333333333,0.0,0.4444444444444444,0.4666666666666667,-0.022222222222222254,0.13333333333333333,0.13333333333333333,0.0,0.4444444444444444,0.0,0.4444444444444444,-13.041051672310722,-11.263689873235872,-1.7773617990748498,-50.0,-80.0,30.0,1.5715135682223824,1.568774222381022,0.0027393458413604854
r11_l0_dry_air_fixed,v0_ge_7_0_m_s,heavy_cluster,no_memory_baseline,0,59,59,0.711864406779661,0.7288135593220338,-0.016949152542372836,0.7627118644067796,0.8305084745762712,-0.06779661016949157,0.05084745762711865,0.1016949152542373,-0.05084745762711865,0.11864406779661017,0.0,0.11864406779661017,66.17146309256022,68.74127680021789,-2.569813707657673,120.0,120.0,0.0,2.9289004977698103,3.0183944228172117,-0.08949392504740139
r11_l0_dry_air_fixed,v0_6_0_to_7_0_m_s,heavy_cluster,no_memory_baseline,0,41,41,0.6585365853658537,0.6341463414634146,0.024390243902439046,0.7560975609756098,0.7804878048780488,-0.024390243902439046,0.0975609756097561,0.14634146341463414,-0.04878048780487804,0.17073170731707318,0.0,0.17073170731707318,52.78640173635317,50.176791080684225,2.609610655668945,116.49835213685026,117.51040393374149,-1.0120517968912282,2.250194168747552,2.3088576540154477,-0.058663485267895776
r11_l0_dry_air_fixed,v0_5_0_to_6_0_m_s,heavy_cluster,no_memory_baseline,0,45,45,0.26666666666666666,0.2,0.06666666666666665,0.3333333333333333,0.3111111111111111,0.0222222222222222,0.06666666666666667,0.1111111111111111,-0.04444444444444444,0.4888888888888889,0.0,0.4888888888888889,-29.00916498483863,-37.82044081804117,8.81127583320254,-50.0,-80.0,30.0,1.7592123508511235,1.7146856635777286,0.04452668727339493
r11_l0_dry_air_fixed,v0_4_0_to_5_0_m_s,heavy_cluster,no_memory_baseline,0,35,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4285714285714284,-80.0,76.57142857142857,0.0,-80.0,80.0,1.5510348670375822,1.4237856781700426,0.12724918886753955
r11_l1_single_fan_fixed_nominal,v0_ge_7_0_m_s,heavy_cluster,no_memory_baseline,0,59,59,0.8305084745762712,0.7966101694915254,0.03389830508474578,0.8983050847457628,0.9322033898305084,-0.03389830508474567,0.06779661016949153,0.13559322033898305,-0.06779661016949153,0.1016949152542373,0.0,0.1016949152542373,93.3753115122652,83.38983050847457,9.985481003790625,128.6089464844697,120.0,8.608946484469698,3.123243878178975,3.1596086768807035,-0.036364798701728596
r11_l1_single_fan_fixed_nominal,v0_6_0_to_7_0_m_s,heavy_cluster,no_memory_baseline,0,41,41,0.8536585365853658,0.7560975609756098,0.09756097560975607,0.9512195121951219,0.9512195121951219,0.0,0.0975609756097561,0.1951219512195122,-0.0975609756097561,0.024390243902439025,0.0,0.024390243902439025,102.59307920309956,76.33878838751983,26.254290815579736,130.36092934617798,120.0,10.360929346177983,2.5058014880203334,2.4687638332122277,0.037037654808105724
r11_l1_single_fan_fixed_nominal,v0_4_0_to_5_0_m_s,heavy_cluster,no_memory_baseline,0,35,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,-80.0,72.0,0.0,-80.0,80.0,1.3707911980732352,1.1306538272804467,0.24013737079278852
r11_l1_single_fan_fixed_nominal,v0_5_0_to_6_0_m_s,heavy_cluster,no_memory_baseline,0,45,45,0.5111111111111111,0.4222222222222222,0.08888888888888885,0.5777777777777777,0.5555555555555556,0.022222222222222143,0.06666666666666667,0.13333333333333333,-0.06666666666666667,0.3111111111111111,0.0,0.3111111111111111,26.905597944838995,6.523539629953924,20.38205831488507,114.69152362207326,-50.0,164.69152362207325,1.734331465131238,1.6297937517946495,0.10453771333658857
r11_l2_four_fan_fixed_nominal,v0_ge_7_0_m_s,heavy_cluster,no_memory_baseline,0,59,59,0.9322033898305084,0.7966101694915254,0.13559322033898302,1.0,0.9830508474576272,0.016949152542372836,0.06779661016949153,0.1864406779661017,-0.11864406779661017,0.0,0.0,0.0,125.27104534050197,84.85337104872825,40.41767429177372,137.69199639609985,120.0,17.691996396099853,3.338396251321139,3.2568185884470044,0.08157766287413448
r11_l2_four_fan_fixed_nominal,v0_6_0_to_7_0_m_s,heavy_cluster,no_memory_baseline,0,41,41,0.9024390243902439,0.8292682926829268,0.07317073170731714,1.0,1.0,0.0,0.0975609756097561,0.17073170731707318,-0.07317073170731708,0.0,0.0,0.0,122.02901766346247,90.72137484206176,31.307642821400705,140.40132065253854,120.0,20.401320652538544,2.6792973462748417,2.602353740601697,0.07694360567314451
r11_l2_four_fan_fixed_nominal,v0_5_0_to_6_0_m_s,heavy_cluster,no_memory_baseline,0,45,45,0.7777777777777778,0.6444444444444445,0.1333333333333333,0.9333333333333333,0.8666666666666667,0.06666666666666665,0.15555555555555556,0.2222222222222222,-0.06666666666666665,0.044444444444444446,0.0,0.044444444444444446,98.94387564340158,53.39379815064005,45.55007749276153,140.51207132571645,114.24695001255203,26.265121313164414,2.083959870549898,2.0164506594225275,0.06750921112737052
r11_l2_four_fan_fixed_nominal,v0_4_0_to_5_0_m_s,heavy_cluster,no_memory_baseline,0,35,35,0.4857142857142857,0.37142857142857144,0.11428571428571427,0.4857142857142857,0.42857142857142855,0.05714285714285716,0.02857142857142857,0.05714285714285714,-0.02857142857142857,0.02857142857142857,0.0,0.02857142857142857,58.22554701974355,-6.4139619520025795,64.63950897174612,0.0,-80.0,80.0,1.5918118177268377,1.489896462763837,0.10191535496300075
r11_l3_fan_parameter_uncertainty,v0_ge_7_0_m_s,heavy_cluster,no_memory_baseline,0,59,59,0.8813559322033898,0.7966101694915254,0.0847457627118644,0.9830508474576272,0.9491525423728814,0.03389830508474578,0.1016949152542373,0.15254237288135594,-0.05084745762711865,0.01694915254237288,0.0,0.01694915254237288,114.2815240546242,83.55500996942612,30.726514085198076,134.56154437182477,120.0,14.561544371824766,3.2528767375743732,3.1990893972271066,0.05378734034726662
r11_l3_fan_parameter_uncertainty,v0_6_0_to_7_0_m_s,heavy_cluster,no_memory_baseline,0,41,41,0.8292682926829268,0.8048780487804879,0.024390243902438935,0.926829268292683,0.9512195121951219,-0.024390243902438935,0.12195121951219512,0.14634146341463414,-0.02439024390243902,0.024390243902439025,0.0,0.024390243902439025,105.68349703034386,84.02768191841511,21.655815111928746,134.95001809042145,119.44656150078788,15.503456589633572,2.524494020618924,2.4537156180450577,0.07077840257386647
r11_l3_fan_parameter_uncertainty,v0_5_0_to_6_0_m_s,heavy_cluster,no_memory_baseline,0,45,45,0.5777777777777777,0.4222222222222222,0.1555555555555555,0.8,0.7333333333333333,0.06666666666666676,0.28888888888888886,0.3111111111111111,-0.022222222222222254,0.15555555555555556,0.0,0.15555555555555556,52.7520578947085,11.217840395049214,41.534217499659285,124.32591664414302,-50.0,174.32591664414304,1.9103401886329558,1.735339038276052,0.17500115035690378
r11_l3_fan_parameter_uncertainty,v0_4_0_to_5_0_m_s,heavy_cluster,no_memory_baseline,0,35,35,0.22857142857142856,0.17142857142857143,0.057142857142857134,0.2571428571428571,0.22857142857142856,0.028571428571428553,0.05714285714285714,0.05714285714285714,0.0,0.02857142857142857,0.0,0.02857142857142857,21.932839149982115,-45.384109485717794,67.3169486356999,0.0,-80.0,80.0,1.4543496483114313,1.2125575718957127,0.24179207641571865
r11_l4_local_fan_position_uncertainty,v0_ge_7_0_m_s,heavy_cluster,no_memory_baseline,0,59,59,0.8983050847457628,0.8135593220338984,0.0847457627118644,0.9661016949152542,0.9491525423728814,0.016949152542372836,0.06779661016949153,0.13559322033898305,-0.06779661016949153,0.01694915254237288,0.0,0.01694915254237288,117.96754740115952,86.40727130111652,31.560276100042998,136.82635538781184,120.0,16.826355387811844,3.2630987099258655,3.196933654297803,0.06616505562806241
r11_l4_local_fan_position_uncertainty,v0_6_0_to_7_0_m_s,heavy_cluster,no_memory_baseline,0,41,41,0.8536585365853658,0.7560975609756098,0.09756097560975607,0.9024390243902439,0.926829268292683,-0.024390243902439046,0.12195121951219512,0.17073170731707318,-0.048780487804878064,0.07317073170731707,0.0,0.07317073170731707,106.25642632627881,74.98190830883873,31.274518017440087,134.83311342613405,118.505572450393,16.327540975741044,2.474494470819859,2.37171539333293,0.10277907748692927
r11_l5_active_fan_count_uncertainty,v0_6_0_to_7_0_m_s,heavy_cluster,no_memory_baseline,0,41,41,0.7317073170731707,0.7560975609756098,-0.024390243902439046,0.8536585365853658,0.9024390243902439,-0.04878048780487809,0.12195121951219512,0.14634146341463414,-0.02439024390243902,0.0975609756097561,0.0,0.0975609756097561,76.73005384014007,74.2881264134541,2.4419274266859787,122.5167952511256,118.31819998053568,4.198595270589919,2.369475638230673,2.4176294523753845,-0.048153814144711315
r11_l4_local_fan_position_uncertainty,v0_5_0_to_6_0_m_s,heavy_cluster,no_memory_baseline,0,45,45,0.5777777777777777,0.37777777777777777,0.19999999999999996,0.7555555555555555,0.6444444444444445,0.11111111111111105,0.24444444444444444,0.26666666666666666,-0.022222222222222227,0.2,0.0,0.2,48.872077083933384,1.5317641794026504,47.340312904530734,123.7431214635832,-50.0,173.74312146358318,1.8563483477892841,1.6841622403556735,0.17218610743361062
r11_l4_local_fan_position_uncertainty,v0_4_0_to_5_0_m_s,heavy_cluster,no_memory_baseline,0,35,35,0.2571428571428571,0.14285714285714285,0.11428571428571427,0.2857142857142857,0.17142857142857143,0.11428571428571427,0.11428571428571428,0.02857142857142857,0.08571428571428572,0.08571428571428572,0.0,0.08571428571428572,21.1117323029092,-51.71760985716503,72.82934216007423,0.0,-80.0,80.0,1.4399135539731347,1.1835486328027764,0.25636492117035825
r11_l5_active_fan_count_uncertainty,v0_4_0_to_5_0_m_s,heavy_cluster,no_memory_baseline,0,35,35,0.08571428571428572,0.11428571428571428,-0.028571428571428567,0.11428571428571428,0.14285714285714285,-0.028571428571428567,0.02857142857142857,0.02857142857142857,0.0,0.0,0.0,0.0,6.250591611659798,-57.34825372821162,63.59884533987142,0.0,-80.0,80.0,1.5325069595328422,1.3738728190707286,0.15863414046211366
r11_l5_active_fan_count_uncertainty,v0_ge_7_0_m_s,heavy_cluster,no_memory_baseline,0,59,59,0.7966101694915254,0.7627118644067796,0.03389830508474578,0.8813559322033898,0.9152542372881356,-0.03389830508474578,0.0847457627118644,0.15254237288135594,-0.06779661016949154,0.05084745762711865,0.0,0.05084745762711865,90.59173928196145,76.83855527254508,13.753184009416373,124.20688734673205,120.0,4.206887346732046,3.0474736358129673,3.0869302564712977,-0.039456620658330444
r11_l5_active_fan_count_uncertainty,v0_5_0_to_6_0_m_s,heavy_cluster,no_memory_baseline,0,45,45,0.4222222222222222,0.3111111111111111,0.1111111111111111,0.5333333333333333,0.5555555555555556,-0.022222222222222254,0.15555555555555556,0.24444444444444444,-0.08888888888888888,0.4,0.0,0.4,5.382245228436848,-12.348245327495388,17.730490555932235,-50.0,-50.0,0.0,1.8065224455502438,1.653597216172844,0.15292522937739972
r11_l6_environment_only_full_uncertainty,v0_6_0_to_7_0_m_s,heavy_cluster,no_memory_baseline,0,41,41,0.7317073170731707,0.7317073170731707,0.0,0.8536585365853658,0.8780487804878049,-0.024390243902439046,0.12195121951219512,0.14634146341463414,-0.02439024390243902,0.0975609756097561,0.0,0.0975609756097561,77.27942244191827,69.4641301762686,7.815292265649674,123.04576957520086,118.00146617747504,5.044303397725827,2.392045222761699,2.367814421126172,0.024230801635527044
r11_l6_environment_only_full_uncertainty,v0_4_0_to_5_0_m_s,heavy_cluster,no_memory_baseline,0,35,35,0.08571428571428572,0.08571428571428572,0.0,0.11428571428571428,0.11428571428571428,0.0,0.02857142857142857,0.02857142857142857,0.0,0.0,0.0,0.0,4.769387556071295,-62.958645185444794,67.72803274151609,0.0,-80.0,80.0,1.5118952164637627,1.3370187726445646,0.1748764438191981
