environment_block_id,launch_speed_bin_id,library_size_case_id,policy_id,history_length,launch_count,open_loop_launch_count,mission_success_rate,open_loop_mission_success_rate,delta_control_minus_open_loop_mission_success_rate,safe_success_rate,open_loop_safe_success_rate,delta_control_minus_open_loop_safe_success_rate,wrong_wall_exit_rate,open_loop_wrong_wall_exit_rate,delta_control_minus_open_loop_wrong_wall_exit_rate,hard_failure_rate,open_loop_hard_failure_rate,delta_control_minus_open_loop_hard_failure_rate,mean_launch_score,open_loop_mean_launch_score,delta_control_minus_open_loop_mean_launch_score,median_launch_score,open_loop_median_launch_score,delta_control_minus_open_loop_median_launch_score,mean_terminal_specific_energy_m,open_loop_mean_terminal_specific_energy_m,delta_control_minus_open_loop_mean_terminal_specific_energy_m
r11_l0_dry_air_fixed,v0_ge_7_0_m_s,heavy_cluster,open_loop_zero_command_baseline,0,27,27,0.6666666666666666,0.6666666666666666,0.0,0.7777777777777778,0.7777777777777778,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,58.81787489341388,56.59565267119166,2.2222222222222214,120.0,120.0,0.0,3.096074768378078,3.0918775682267463,0.004197200151331515
r11_l1_single_fan_fixed_nominal,v0_ge_7_0_m_s,heavy_cluster,open_loop_zero_command_baseline,0,27,27,0.7777777777777778,0.7777777777777778,0.0,0.8888888888888888,0.8888888888888888,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,83.3139079789675,78.88888888888889,4.425019090078621,128.37459810949247,120.0,8.374598109492467,3.22429896728639,3.22429896728639,0.0
r11_l1_single_fan_fixed_nominal,v0_6_0_to_7_0_m_s,heavy_cluster,open_loop_zero_command_baseline,0,17,17,0.7647058823529411,0.7647058823529411,0.0,0.9411764705882353,0.9411764705882353,0.0,0.17647058823529413,0.17647058823529413,0.0,0.058823529411764705,0.0,0.058823529411764705,86.73949326698232,77.86786154613534,8.871631720846977,131.55732131485047,120.0,11.55732131485047,2.5527929134901597,2.5527929134901592,4.440892098500626e-16
r11_l0_dry_air_fixed,v0_5_0_to_6_0_m_s,heavy_cluster,open_loop_zero_command_baseline,0,19,19,0.10526315789473684,0.10526315789473684,0.0,0.21052631578947367,0.21052631578947367,0.0,0.10526315789473684,0.10526315789473684,0.0,0.6842105263157895,0.0,0.6842105263157895,-65.73555097483163,-56.26186676430531,-9.473684210526315,-100.0,-80.0,-20.0,1.725658004099583,1.722031222374958,0.003626781724624939
r11_l0_dry_air_fixed,v0_4_0_to_5_0_m_s,heavy_cluster,open_loop_zero_command_baseline,0,17,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.411764705882353,-80.0,70.58823529411765,0.0,-80.0,80.0,1.4711800055191264,1.4669363210974578,0.00424368442166867
r11_l0_dry_air_fixed,v0_6_0_to_7_0_m_s,heavy_cluster,open_loop_zero_command_baseline,0,17,17,0.5882352941176471,0.5882352941176471,0.0,0.6470588235294118,0.6470588235294118,0.0,0.058823529411764705,0.058823529411764705,0.0,0.23529411764705882,0.0,0.23529411764705882,38.677144456842825,38.677144456842825,0.0,117.00026964825648,117.00026964825648,0.0,2.3986844150482836,2.3945332346296677,0.004151180418615841
r11_l1_single_fan_fixed_nominal,v0_5_0_to_6_0_m_s,heavy_cluster,open_loop_zero_command_baseline,0,19,19,0.3157894736842105,0.3157894736842105,0.0,0.42105263157894735,0.42105263157894735,0.0,0.10526315789473684,0.10526315789473684,0.0,0.42105263157894735,0.0,0.42105263157894735,-13.875652109664788,-15.302426975603115,1.4267748659383273,-50.0,-80.0,30.0,1.5678854946164575,1.5637535741608304,0.004131920455627158
r11_l2_four_fan_fixed_nominal,v0_ge_7_0_m_s,heavy_cluster,open_loop_zero_command_baseline,0,27,27,0.7407407407407407,0.7407407407407407,0.0,0.9629629629629629,0.9629629629629629,0.0,0.2222222222222222,0.2222222222222222,0.0,0.037037037037037035,0.0,0.037037037037037035,87.59671758244498,74.81481481481481,12.781902767630172,135.71618263704903,120.0,15.71618263704903,3.375869746855965,3.375869746855964,8.881784197001252e-16
r11_l1_single_fan_fixed_nominal,v0_4_0_to_5_0_m_s,heavy_cluster,open_loop_zero_command_baseline,0,17,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.705882352941177,-80.0,75.29411764705883,0.0,-80.0,80.0,1.1260932524456475,1.1226283838996665,0.003464868545981048
r11_l2_four_fan_fixed_nominal,v0_6_0_to_7_0_m_s,heavy_cluster,open_loop_zero_command_baseline,0,17,17,0.8235294117647058,0.8823529411764706,-0.05882352941176472,0.9411764705882353,1.0,-0.05882352941176472,0.17647058823529413,0.11764705882352941,0.05882352941176472,0.058823529411764705,0.0,0.058823529411764705,104.62822571821465,99.77775470024845,4.8504710179662,139.46546777460085,120.0,19.465467774600853,2.629514246955085,2.6295142469550843,8.881784197001252e-16
