environment_block_id,library_size_case_id,policy_id,history_length,launch_speed_bin_id,launch_count,launch_speed_bin_min_m_s,launch_speed_bin_max_m_s,launch_speed_bin_label,start_energy_feasibility_threshold_m_s,start_energy_group_basis,mission_success_count,mission_success_rate,safe_success_count,safe_success_rate,full_safe_success_count,full_safe_success_rate,front_wall_terminal_success_count,front_wall_terminal_success_rate,wrong_wall_exit_count,wrong_wall_exit_rate,expected_low_energy_dry_air_sink_count,expected_low_energy_dry_air_sink_rate,claim_bearing_episode_count,claim_bearing_episode_rate,no_viable_primitive_count,no_viable_primitive_rate,hard_failure_count,hard_failure_rate,floor_or_ceiling_violation_count,floor_or_ceiling_violation_rate,physical_hard_failure_count,physical_hard_failure_rate,physical_floor_or_ceiling_violation_count,physical_floor_or_ceiling_violation_rate,terminal_useful_count,terminal_useful_rate,lift_capture_count,lift_capture_rate,memory_changed_selection_count,memory_changed_selection_rate,exploration_changed_selection_count,exploration_changed_selection_rate,mean_initial_launch_speed_m_s,min_initial_launch_speed_m_s,max_initial_launch_speed_m_s,mean_launch_score,median_launch_score,mean_episode_flight_time_s,mean_lift_dwell_time_s,mean_terminal_specific_energy_m,mean_terminal_specific_energy_reserve_m,mean_terminal_specific_energy_bonus,mean_positive_specific_energy_gain_m,mean_updraft_specific_energy_gain_proxy_m,mean_net_specific_energy_delta_m,mean_gross_specific_energy_loss_m
r11_l7_full_domain_randomisation_arena_wide,heavy_cluster,spatial_flow_belief_memory_h3,3,v0_ge_7_0_m_s,8,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,6,0.75,6,0.75,0,0.0,6,0.75,1,0.125,0,0.0,8,1.0,0,0.0,2,0.25,1,0.125,2,0.25,1,0.125,6,0.75,6,0.75,0,0.0,0,0.0,7.655507831886098,7.271907406914219,7.9405809451807965,68.52978969431557,120.90258537233024,0.8149999999999998,0.29500000000000004,3.1502871547295093,2.7502871547295094,15.0,0.0,0.21495188485665154,-1.455270314024589,1.455270314024589
r11_l7_full_domain_randomisation_arena_wide,heavy_cluster,spatial_flow_belief_memory_h3,3,v0_5_0_to_6_0_m_s,4,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,1,0.25,1,0.25,0,0.0,1,0.25,0,0.0,0,0.0,4,1.0,2,0.5,1,0.25,1,0.25,1,0.25,1,0.25,1,0.25,2,0.5,0,0.0,0,0.0,5.334015872950229,5.12330928775431,5.574092124922031,-11.578784666051675,-40.0,1.05,0.22,1.6541166682855373,1.2541166682855374,3.80470627994875,0.0,0.21939552374634,-1.2958122314760514,1.2958122314760514
r11_l0_dry_air_fixed,heavy_cluster,spatial_flow_belief_memory_h10,10,v0_ge_7_0_m_s,8,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,5,0.625,6,0.75,0,0.0,5,0.625,1,0.125,0,0.0,8,1.0,0,0.0,2,0.25,2,0.25,2,0.25,2,0.25,6,0.75,0,0.0,1,0.125,0,0.0,7.655507831886098,7.271907406914219,7.9405809451807965,43.75,120.0,0.8174999999999999,0.0,2.969260723165322,2.569260723165322,12.5,0.0,0.0,-1.6362967455887762,1.6362967455887762
r11_l0_dry_air_fixed,heavy_cluster,spatial_flow_belief_memory_h10,10,v0_6_0_to_7_0_m_s,3,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,2,0.6666666666666666,3,1.0,0,0.0,2,0.6666666666666666,1,0.3333333333333333,0,0.0,3,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,1.0,0,0.0,0,0.0,0,0.0,6.357060144223925,6.235436254627058,6.544365872773158,61.642440712579436,114.92732213773832,1.16,0.0,2.167890337951566,1.767890337951566,11.642440712579443,0.0,0.0,-1.525584324060911,1.525584324060911
r11_l0_dry_air_fixed,heavy_cluster,spatial_flow_belief_memory_h10,10,v0_4_0_to_5_0_m_s,5,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.8,1,0.2,1,0.2,0,0.0,0,0.0,4,0.8,4,0.8,0,0.0,0,0.0,0,0.0,0,0.0,4.714661646732928,4.32151022120381,4.884483329326275,-8.0,0.0,1.156,0.0,1.5917705552340196,1.1917705552340194,0.0,0.0,0.0,-1.2092675823649213,1.2092675823649213
r11_l0_dry_air_fixed,heavy_cluster,spatial_flow_belief_memory_h10,10,v0_5_0_to_6_0_m_s,4,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,1.0,0,0.0,4,1.0,4,1.0,4,1.0,4,1.0,0,0.0,0,0.0,0,0.0,0,0.0,5.334015872950229,5.12330928775431,5.574092124922031,-100.0,-100.0,0.9599999999999999,0.0,1.7077757381996723,1.3077757381996726,0.0,0.0,0.0,-1.2421531615619161,1.2421531615619161
r11_l1_single_fan_fixed_nominal,heavy_cluster,spatial_flow_belief_memory_h10,10,v0_6_0_to_7_0_m_s,3,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,2,0.6666666666666666,3,1.0,0,0.0,2,0.6666666666666666,1,0.3333333333333333,0,0.0,3,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,1.0,3,1.0,0,0.0,0,0.0,6.357060144223925,6.235436254627058,6.544365872773158,67.97024763092216,119.8989264474084,1.18,0.4066666666666667,2.3892567965234908,1.9892567965234906,12.530684410829537,0.0020988680121503,0.2759898987041358,-1.3042178654889867,1.306316733501137
r11_l1_single_fan_fixed_nominal,heavy_cluster,spatial_flow_belief_memory_h10,10,v0_ge_7_0_m_s,8,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,6,0.75,7,0.875,0,0.0,6,0.75,1,0.125,0,0.0,8,1.0,0,0.0,1,0.125,1,0.125,1,0.125,1,0.125,7,0.875,8,1.0,1,0.125,0,0.0,7.655507831886098,7.271907406914219,7.9405809451807965,76.71179430788689,124.86838042772376,0.8299999999999998,0.3025,3.178847112371097,2.778847112371097,15.0,0.000589468461665625,0.2404172463029986,-1.4267103563830013,1.4272998248446669
r11_l1_single_fan_fixed_nominal,heavy_cluster,spatial_flow_belief_memory_h10,10,v0_5_0_to_6_0_m_s,4,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,2,0.5,2,0.5,0,0.0,2,0.5,0,0.0,0,0.0,4,1.0,0,0.0,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,4,1.0,1,0.25,0,0.0,5.334015872950229,5.12330928775431,5.574092124922031,16.23340523256325,16.142058445507786,1.175,0.47000000000000003,1.6296763709273734,1.2296763709273733,6.248217135755336,0.0,0.45947494648023063,-1.3202525288342155,1.3202525288342155
r11_l1_single_fan_fixed_nominal,heavy_cluster,spatial_flow_belief_memory_h10,10,v0_4_0_to_5_0_m_s,5,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,1.0,0,0.0,0,0.0,0,0.0,0,0.0,5,1.0,5,1.0,0,0.0,5,1.0,0,0.0,0,0.0,4.714661646732928,4.32151022120381,4.884483329326275,0.0,0.0,1.576,0.924,1.3053113300367825,0.9053113300367824,0.0,0.0,1.1132110319124457,-1.4957268075621584,1.4957268075621584
r11_l2_four_fan_fixed_nominal,heavy_cluster,spatial_flow_belief_memory_h10,10,v0_6_0_to_7_0_m_s,3,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,2,0.6666666666666666,3,1.0,0,0.0,2,0.6666666666666666,1,0.3333333333333333,0,0.0,3,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,1.0,3,1.0,0,0.0,0,0.0,6.357060144223925,6.235436254627058,6.544365872773158,77.33446627726346,137.64479194861718,1.24,1.2266666666666668,2.6839208969575137,2.283920896957514,13.333333333333334,0.0,0.8455886948077674,-1.0095537650549635,1.0095537650549635
r11_l2_four_fan_fixed_nominal,heavy_cluster,spatial_flow_belief_memory_h10,10,v0_ge_7_0_m_s,8,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,7,0.875,8,1.0,0,0.0,7,0.875,1,0.125,0,0.0,8,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0,8,1.0,0,0.0,0,0.0,7.655507831886098,7.271907406914219,7.9405809451807965,113.85850963278537,137.734327024132,0.8749999999999998,0.845,3.4726412678212135,3.072641267821214,17.5,0.0,0.6675230920648361,-1.1329162009328844,1.1329162009328844
r11_l2_four_fan_fixed_nominal,heavy_cluster,spatial_flow_belief_memory_h10,10,v0_4_0_to_5_0_m_s,5,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,3,0.6,3,0.6,0,0.0,3,0.6,0,0.0,1,0.2,4,0.8,1,0.2,0,0.0,0,0.0,1,0.2,1,0.2,3,0.6,5,1.0,0,0.0,0,0.0,4.714661646732928,4.32151022120381,4.884483329326275,82.12986149657685,149.02279249531114,1.3560000000000003,1.296,1.9001138321224005,1.5001138321224001,10.019981699861194,0.0,1.1747950129209124,-0.9009243054765406,0.9009243054765406
r11_l2_four_fan_fixed_nominal,heavy_cluster,spatial_flow_belief_memory_h10,10,v0_5_0_to_6_0_m_s,4,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,3,0.75,4,1.0,0,0.0,3,0.75,1,0.25,0,0.0,4,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,1.0,4,1.0,1,0.25,0,0.0,5.334015872950229,5.12330928775431,5.574092124922031,91.1990356139681,132.90562046511235,1.205,1.1800000000000002,1.6961698434037644,1.2961698434037645,9.626244799245525,0.0,0.9474210928420874,-1.2537590563578243,1.2537590563578243
r11_l3_fan_parameter_uncertainty,heavy_cluster,spatial_flow_belief_memory_h10,10,v0_ge_7_0_m_s,8,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,7,0.875,8,1.0,0,0.0,7,0.875,1,0.125,0,0.0,8,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0,8,1.0,0,0.0,0,0.0,7.655507831886098,7.271907406914219,7.9405809451807965,114.35637301235246,135.9037968618048,0.8799999999999999,0.7475,3.372015476786039,2.972015476786039,17.5,0.009686016031367088,0.6803999171847988,-1.2335419919680592,1.2432280079994262
r11_l3_fan_parameter_uncertainty,heavy_cluster,spatial_flow_belief_memory_h10,10,v0_6_0_to_7_0_m_s,3,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,2,0.6666666666666666,2,0.6666666666666666,0,0.0,2,0.6666666666666666,1,0.3333333333333333,0,0.0,3,1.0,0,0.0,1,0.3333333333333333,0,0.0,1,0.3333333333333333,0,0.0,2,0.6666666666666666,3,1.0,0,0.0,0,0.0,6.357060144223925,6.235436254627058,6.544365872773158,64.78062455136046,140.5160729637093,1.26,1.1733333333333333,2.5849398829845427,2.184939882984543,13.204594549652604,0.012192133392319,1.1720280821564135,-1.1085347790279345,1.1207269124202535
r11_l3_fan_parameter_uncertainty,heavy_cluster,spatial_flow_belief_memory_h10,10,v0_4_0_to_5_0_m_s,5,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,3,0.6,3,0.6,0,0.0,3,0.6,0,0.0,2,0.4,3,0.6,0,0.0,0,0.0,0,0.0,2,0.4,2,0.4,3,0.6,5,1.0,0,0.0,0,0.0,4.714661646732928,4.32151022120381,4.884483329326275,95.74298191261242,151.76408101253543,1.416,1.272,1.7895579844545462,1.3895579844545463,9.160322139998229,0.017773692174189098,1.3058194280375754,-1.0114801531443949,1.0292538453185838
r11_l3_fan_parameter_uncertainty,heavy_cluster,spatial_flow_belief_memory_h10,10,v0_5_0_to_6_0_m_s,4,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,2,0.5,3,0.75,0,0.0,2,0.5,1,0.25,0,0.0,4,1.0,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,3,0.75,4,1.0,0,0.0,0,0.0,5.334015872950229,5.12330928775431,5.574092124922031,47.23616331137487,40.40571547808066,1.19,0.9950000000000001,1.7068246671745169,1.3068246671745167,6.090043162112973,0.0048358257430533,0.7656872673498125,-1.243104232587072,1.2479400583301252
r11_l4_local_fan_position_uncertainty,heavy_cluster,spatial_flow_belief_memory_h10,10,v0_ge_7_0_m_s,8,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,7,0.875,8,1.0,0,0.0,7,0.875,1,0.125,0,0.0,8,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0,8,1.0,0,0.0,0,0.0,7.655507831886098,7.271907406914219,7.9405809451807965,114.50762357645074,135.6368450249824,0.8924999999999998,0.7875000000000001,3.380015373699976,2.9800153736999766,17.5,0.0037552251583978123,0.7125487464742188,-1.2255420950541218,1.2292973202125197
r11_l4_local_fan_position_uncertainty,heavy_cluster,spatial_flow_belief_memory_h10,10,v0_6_0_to_7_0_m_s,3,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,2,0.6666666666666666,2,0.6666666666666666,0,0.0,2,0.6666666666666666,1,0.3333333333333333,0,0.0,3,1.0,0,0.0,1,0.3333333333333333,0,0.0,1,0.3333333333333333,0,0.0,2,0.6666666666666666,3,1.0,0,0.0,0,0.0,6.357060144223925,6.235436254627058,6.544365872773158,65.68372186236205,138.15609933433055,1.24,1.1199999999999999,2.5725253749365127,2.1725253749365128,13.333333333333334,0.014873505351668932,1.0620120324491127,-1.1209492870759645,1.1358227924276334
r11_l4_local_fan_position_uncertainty,heavy_cluster,spatial_flow_belief_memory_h10,10,v0_4_0_to_5_0_m_s,5,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,3,0.6,3,0.6,0,0.0,3,0.6,0,0.0,1,0.2,4,0.8,1,0.2,0,0.0,0,0.0,1,0.2,1,0.2,3,0.6,5,1.0,0,0.0,0,0.0,4.714661646732928,4.32151022120381,4.884483329326275,83.76833234539444,141.7627754178486,1.432,1.2600000000000002,1.6769752675430252,1.2769752675430255,7.9291305319273375,0.00091545859956916,1.1879856513949252,-1.1240628700559154,1.1249783286554846
r11_l4_local_fan_position_uncertainty,heavy_cluster,spatial_flow_belief_memory_h10,10,v0_5_0_to_6_0_m_s,4,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,1,0.25,2,0.5,0,0.0,1,0.25,2,0.5,0,0.0,4,1.0,0,0.0,2,0.5,1,0.25,2,0.5,1,0.25,2,0.5,4,1.0,0,0.0,0,0.0,5.334015872950229,5.12330928775431,5.574092124922031,-30.6907555454771,-75.0,1.225,1.08,1.5794418883405559,1.1794418883405557,2.590659749553532,0.0,0.7566353248657768,-1.370487011421033,1.370487011421033
r11_l5_active_fan_count_uncertainty,heavy_cluster,spatial_flow_belief_memory_h10,10,v0_6_0_to_7_0_m_s,3,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,2,0.6666666666666666,3,1.0,0,0.0,2,0.6666666666666666,1,0.3333333333333333,0,0.0,3,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,1.0,1,0.3333333333333333,0,0.0,0,0.0,6.357060144223925,6.235436254627058,6.544365872773158,62.21674010354453,116.04283480882783,1.1533333333333333,0.02666666666666667,2.199066213491792,1.7990662134917919,11.98228854429972,0.0,0.0050559112955736,-1.4944084485206854,1.4944084485206854
r11_l5_active_fan_count_uncertainty,heavy_cluster,spatial_flow_belief_memory_h10,10,v0_4_0_to_5_0_m_s,5,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,1,0.2,1,0.2,0,0.0,1,0.2,0,0.0,4,0.8,1,0.2,0,0.0,0,0.0,0,0.0,4,0.8,4,0.8,1,0.2,3,0.6,0,0.0,0,0.0,4.714661646732927,4.32151022120381,4.884483329326275,29.348918365339266,0.0,1.268,0.5359999999999999,1.6633717507258599,1.26337175072586,2.5977482612083875,0.0,0.4546965211710809,-1.137666386873081,1.137666386873081
r11_l5_active_fan_count_uncertainty,heavy_cluster,spatial_flow_belief_memory_h10,10,v0_ge_7_0_m_s,8,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,7,0.875,8,1.0,0,0.0,7,0.875,1,0.125,0,0.0,8,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0,8,1.0,1,0.125,0,0.0,7.655507831886098,7.271907406914219,7.9405809451807965,107.62084984600011,129.73951193268087,0.8524999999999998,0.505,3.1256653306477813,2.7256653306477814,17.5,0.0,0.43322533266008034,-1.4798921381063166,1.4798921381063166
r11_l5_active_fan_count_uncertainty,heavy_cluster,spatial_flow_belief_memory_h10,10,v0_5_0_to_6_0_m_s,4,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,1,0.25,1,0.25,0,0.0,1,0.25,0,0.0,0,0.0,4,1.0,0,0.0,3,0.75,3,0.75,3,0.75,3,0.75,1,0.25,3,0.75,0,0.0,0,0.0,5.334015872950229,5.12330928775431,5.574092124922031,-43.758971340246234,-100.0,1.0949999999999998,0.47,1.6227607934970016,1.2227607934970015,2.770217920599921,0.0,0.2903265536058582,-1.3271681062645873,1.3271681062645873
r11_l6_environment_only_full_uncertainty,heavy_cluster,spatial_flow_belief_memory_h10,10,v0_6_0_to_7_0_m_s,3,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,2,0.6666666666666666,3,1.0,0,0.0,2,0.6666666666666666,1,0.3333333333333333,0,0.0,3,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,1.0,1,0.3333333333333333,0,0.0,0,0.0,6.357060144223925,6.235436254627058,6.544365872773158,65.42185660329902,117.23103186353424,1.1533333333333333,0.13333333333333333,2.2459495149032294,1.8459495149032292,12.365945995052991,0.0,0.11946219707896849,-1.447525147109248,1.447525147109248
r11_l6_environment_only_full_uncertainty,heavy_cluster,spatial_flow_belief_memory_h10,10,v0_4_0_to_5_0_m_s,5,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,1,0.2,1,0.2,0,0.0,1,0.2,0,0.0,4,0.8,1,0.2,0,0.0,0,0.0,0,0.0,4,0.8,4,0.8,1,0.2,3,0.6,0,0.0,0,0.0,4.714661646732927,4.32151022120381,4.884483329326275,25.446181587284382,0.0,1.2599999999999998,0.44800000000000006,1.5352344049984576,1.1352344049984577,1.9046247818630697,0.0,0.3012411927150475,-1.2658037326004832,1.2658037326004832
r11_l6_environment_only_full_uncertainty,heavy_cluster,spatial_flow_belief_memory_h10,10,v0_ge_7_0_m_s,8,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,7,0.875,8,1.0,0,0.0,7,0.875,1,0.125,0,0.0,8,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0,8,1.0,0,0.0,0,0.0,7.655507831886098,7.271907406914219,7.9405809451807965,108.46805684107812,131.62175808799014,0.8699999999999999,0.5449999999999999,3.268046690996183,2.8680466909961826,17.5,0.0,0.4935920945996326,-1.3375107777579154,1.3375107777579154
r11_l6_environment_only_full_uncertainty,heavy_cluster,spatial_flow_belief_memory_h10,10,v0_5_0_to_6_0_m_s,4,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,1,0.25,1,0.25,0,0.0,1,0.25,0,0.0,0,0.0,4,1.0,0,0.0,3,0.75,3,0.75,3,0.75,3,0.75,1,0.25,3,0.75,0,0.0,0,0.0,5.334015872950229,5.12330928775431,5.574092124922031,-45.11686213362172,-100.0,1.0949999999999998,0.5,1.5811697629990265,1.1811697629990263,2.577221193034171,0.0,0.23169156515589784,-1.3687591367625624,1.3687591367625624
r11_l7_full_domain_randomisation_arena_wide,heavy_cluster,spatial_flow_belief_memory_h10,10,v0_6_0_to_7_0_m_s,3,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,1,0.3333333333333333,2,0.6666666666666666,0,0.0,1,0.3333333333333333,1,0.3333333333333333,0,0.0,3,1.0,0,0.0,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,2,0.6666666666666666,1,0.3333333333333333,0,0.0,0,0.0,6.357060144223925,6.235436254627058,6.544365872773158,-9.223464798642434,-50.0,1.1066666666666665,0.09333333333333334,2.358971905912538,1.9589719059125372,6.666666666666667,0.0,0.0155421042799993,-1.3345027560999394,1.3345027560999394
r11_l7_full_domain_randomisation_arena_wide,heavy_cluster,spatial_flow_belief_memory_h10,10,v0_4_0_to_5_0_m_s,5,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,4,0.8,1,0.2,0,0.0,1,0.2,0,0.0,5,1.0,4,0.8,0,0.0,3,0.6,0,0.0,0,0.0,4.714661646732927,4.32151022120381,4.884483329326275,-20.0,0.0,1.2200000000000002,0.396,1.5307403582885875,1.1307403582885878,0.0,0.0,0.28187451327308566,-1.2702977793103531,1.2702977793103531
r11_l7_full_domain_randomisation_arena_wide,heavy_cluster,spatial_flow_belief_memory_h10,10,v0_ge_7_0_m_s,8,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,6,0.75,6,0.75,0,0.0,6,0.75,1,0.125,0,0.0,8,1.0,0,0.0,2,0.25,1,0.125,2,0.25,1,0.125,6,0.75,6,0.75,0,0.0,0,0.0,7.655507831886098,7.271907406914219,7.9405809451807965,68.52978969431557,120.90258537233024,0.8149999999999998,0.29500000000000004,3.1502871547295093,2.7502871547295094,15.0,0.0,0.21495188485665154,-1.455270314024589,1.455270314024589
r11_l7_full_domain_randomisation_arena_wide,heavy_cluster,spatial_flow_belief_memory_h10,10,v0_5_0_to_6_0_m_s,4,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,1,0.25,1,0.25,0,0.0,1,0.25,0,0.0,0,0.0,4,1.0,2,0.5,1,0.25,1,0.25,1,0.25,1,0.25,1,0.25,2,0.5,0,0.0,0,0.0,5.334015872950229,5.12330928775431,5.574092124922031,-11.578784666051675,-40.0,1.05,0.22,1.6541166682855373,1.2541166682855374,3.80470627994875,0.0,0.21939552374634,-1.2958122314760514,1.2958122314760514
r11_l0_dry_air_fixed,heavy_cluster,spatial_flow_belief_memory_h30,30,v0_ge_7_0_m_s,8,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,5,0.625,6,0.75,0,0.0,5,0.625,1,0.125,0,0.0,8,1.0,0,0.0,2,0.25,2,0.25,2,0.25,2,0.25,6,0.75,0,0.0,1,0.125,0,0.0,7.655507831886098,7.271907406914219,7.9405809451807965,43.75,120.0,0.8174999999999999,0.0,2.969260723165322,2.569260723165322,12.5,0.0,0.0,-1.6362967455887762,1.6362967455887762
r11_l0_dry_air_fixed,heavy_cluster,spatial_flow_belief_memory_h30,30,v0_6_0_to_7_0_m_s,3,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,2,0.6666666666666666,3,1.0,0,0.0,2,0.6666666666666666,1,0.3333333333333333,0,0.0,3,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,1.0,0,0.0,0,0.0,0,0.0,6.357060144223925,6.235436254627058,6.544365872773158,61.642440712579436,114.92732213773832,1.16,0.0,2.167890337951566,1.767890337951566,11.642440712579443,0.0,0.0,-1.525584324060911,1.525584324060911
r11_l0_dry_air_fixed,heavy_cluster,spatial_flow_belief_memory_h30,30,v0_4_0_to_5_0_m_s,5,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.8,1,0.2,1,0.2,0,0.0,0,0.0,4,0.8,4,0.8,0,0.0,0,0.0,0,0.0,0,0.0,4.714661646732928,4.32151022120381,4.884483329326275,-8.0,0.0,1.156,0.0,1.5917705552340196,1.1917705552340194,0.0,0.0,0.0,-1.2092675823649213,1.2092675823649213
r11_l0_dry_air_fixed,heavy_cluster,spatial_flow_belief_memory_h30,30,v0_5_0_to_6_0_m_s,4,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,1.0,0,0.0,4,1.0,4,1.0,4,1.0,4,1.0,0,0.0,0,0.0,0,0.0,0,0.0,5.334015872950229,5.12330928775431,5.574092124922031,-100.0,-100.0,0.9599999999999999,0.0,1.7077757381996723,1.3077757381996726,0.0,0.0,0.0,-1.2421531615619161,1.2421531615619161
r11_l1_single_fan_fixed_nominal,heavy_cluster,spatial_flow_belief_memory_h30,30,v0_ge_7_0_m_s,8,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,6,0.75,7,0.875,0,0.0,6,0.75,1,0.125,0,0.0,8,1.0,0,0.0,1,0.125,1,0.125,1,0.125,1,0.125,7,0.875,8,1.0,1,0.125,0,0.0,7.655507831886098,7.271907406914219,7.9405809451807965,76.71179430788689,124.86838042772376,0.8299999999999998,0.3025,3.178847112371097,2.778847112371097,15.0,0.000589468461665625,0.2404172463029986,-1.4267103563830013,1.4272998248446669
r11_l1_single_fan_fixed_nominal,heavy_cluster,spatial_flow_belief_memory_h30,30,v0_6_0_to_7_0_m_s,3,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,2,0.6666666666666666,3,1.0,0,0.0,2,0.6666666666666666,1,0.3333333333333333,0,0.0,3,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,1.0,3,1.0,0,0.0,0,0.0,6.357060144223925,6.235436254627058,6.544365872773158,67.97024763092216,119.8989264474084,1.18,0.4066666666666667,2.3892567965234908,1.9892567965234906,12.530684410829537,0.0020988680121503,0.2759898987041358,-1.3042178654889867,1.306316733501137
r11_l1_single_fan_fixed_nominal,heavy_cluster,spatial_flow_belief_memory_h30,30,v0_4_0_to_5_0_m_s,5,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,1.0,0,0.0,0,0.0,0,0.0,0,0.0,5,1.0,5,1.0,0,0.0,5,1.0,0,0.0,0,0.0,4.714661646732928,4.32151022120381,4.884483329326275,0.0,0.0,1.576,0.924,1.3053113300367825,0.9053113300367824,0.0,0.0,1.1132110319124457,-1.4957268075621584,1.4957268075621584
