environment_block_id,launch_speed_bin_id,library_size_case_id,policy_id,history_length,launch_count,open_loop_launch_count,mission_success_rate,open_loop_mission_success_rate,delta_control_minus_open_loop_mission_success_rate,safe_success_rate,open_loop_safe_success_rate,delta_control_minus_open_loop_safe_success_rate,wrong_wall_exit_rate,open_loop_wrong_wall_exit_rate,delta_control_minus_open_loop_wrong_wall_exit_rate,hard_failure_rate,open_loop_hard_failure_rate,delta_control_minus_open_loop_hard_failure_rate,mean_launch_score,open_loop_mean_launch_score,delta_control_minus_open_loop_mean_launch_score,median_launch_score,open_loop_median_launch_score,delta_control_minus_open_loop_median_launch_score,mean_terminal_specific_energy_m,open_loop_mean_terminal_specific_energy_m,delta_control_minus_open_loop_mean_terminal_specific_energy_m
r11_l0_dry_air_fixed,v0_ge_7_0_m_s,heavy_cluster,open_loop_zero_command_baseline,0,52,52,0.7115384615384616,0.7115384615384616,0.0,0.8269230769230769,0.8269230769230769,0.0,0.11538461538461539,0.11538461538461539,0.0,0.09615384615384616,0.0,0.09615384615384616,66.84106406178569,65.68721790793953,1.1538461538461604,120.0,120.0,0.0,3.0313625616260915,3.0284125471525423,0.002950014473549256
r11_l1_single_fan_fixed_nominal,v0_ge_7_0_m_s,heavy_cluster,open_loop_zero_command_baseline,0,52,52,0.7884615384615384,0.7884615384615384,0.0,0.9423076923076923,0.9423076923076923,0.0,0.15384615384615385,0.15384615384615385,0.0,0.057692307692307696,0.0,0.057692307692307696,88.27454105258244,82.3076923076923,5.966848744890129,127.45328389750811,120.0,7.453283897508115,3.1610846766742733,3.1610846766742733,0.0
r11_l1_single_fan_fixed_nominal,v0_6_0_to_7_0_m_s,heavy_cluster,open_loop_zero_command_baseline,0,37,37,0.7297297297297297,0.7297297297297297,0.0,0.9459459459459459,0.9459459459459459,0.0,0.21621621621621623,0.21621621621621623,0.0,0.05405405405405406,0.0,0.05405405405405406,79.89378827835293,71.95091964593753,7.942868632415397,131.22031981231785,120.0,11.220319812317854,2.495090983212498,2.4950909832124974,4.440892098500626e-16
r11_l0_dry_air_fixed,v0_5_0_to_6_0_m_s,heavy_cluster,open_loop_zero_command_baseline,0,40,40,0.125,0.175,-0.04999999999999999,0.25,0.3,-0.04999999999999999,0.125,0.125,0.0,0.625,0.0,0.625,-59.56636822202431,-42.321251554550514,-17.245116667473795,-100.0,-80.0,-20.0,1.6994121864420433,1.6960087087564577,0.0034034776855855764
r11_l0_dry_air_fixed,v0_4_0_to_5_0_m_s,heavy_cluster,open_loop_zero_command_baseline,0,31,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.03225806451613,-80.0,70.96774193548387,0.0,-80.0,80.0,1.4337552963157474,1.42921148334207,0.004543812973677452
r11_l0_dry_air_fixed,v0_6_0_to_7_0_m_s,heavy_cluster,open_loop_zero_command_baseline,0,37,37,0.6216216216216216,0.6216216216216216,0.0,0.7837837837837838,0.7837837837837838,0.0,0.16216216216216217,0.16216216216216217,0.0,0.13513513513513514,0.0,0.13513513513513514,48.744794934622206,48.20425439408167,0.5405405405405332,117.51040393374149,117.51040393374149,0.0,2.329116203267465,2.3257174296537486,0.0033987736137164326
r11_l1_single_fan_fixed_nominal,v0_5_0_to_6_0_m_s,heavy_cluster,open_loop_zero_command_baseline,0,40,40,0.375,0.375,0.0,0.525,0.525,0.0,0.15,0.15,0.0,0.375,0.0,0.375,-0.42549146089357637,-2.3483394143512157,1.9228479534576395,-50.0,-50.0,0.0,1.6017884210430835,1.5991882070368533,0.002600214006230228
r11_l2_four_fan_fixed_nominal,v0_ge_7_0_m_s,heavy_cluster,open_loop_zero_command_baseline,0,52,52,0.7115384615384616,0.7884615384615384,-0.07692307692307687,0.9038461538461539,0.9807692307692307,-0.07692307692307687,0.25,0.19230769230769232,0.05769230769230768,0.07692307692307693,0.0,0.07692307692307693,81.0522811355153,83.39132484374935,-2.339043708234044,135.42099968773022,120.0,15.420999687730216,3.288060256392709,3.2734343112439492,0.014625945148759811
r11_l1_single_fan_fixed_nominal,v0_4_0_to_5_0_m_s,heavy_cluster,open_loop_zero_command_baseline,0,31,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.870967741935484,-80.0,76.12903225806451,0.0,-80.0,80.0,1.1260538657694246,1.1220079364763782,0.004045929293046369
r11_l2_four_fan_fixed_nominal,v0_6_0_to_7_0_m_s,heavy_cluster,open_loop_zero_command_baseline,0,37,37,0.7837837837837838,0.8108108108108109,-0.027027027027027084,0.972972972972973,1.0,-0.027027027027026973,0.21621621621621623,0.1891891891891892,0.02702702702702703,0.02702702702702703,0.0,0.02702702702702703,98.61354509055722,87.58216129982559,11.031383790731638,138.81027337303487,120.0,18.810273373034875,2.6088701313473157,2.6088701313473153,4.440892098500626e-16
