sample_index,sample_sequence,event_id,scheduled_time_s,write_start_host_s,write_stop_host_s,active_surface_index,active_surface_name,active_surface_mask,surface_norm_aileron_l,surface_norm_aileron_r,surface_norm_rudder,surface_norm_elevator,packet_surface_norm_aileron_l,packet_surface_norm_aileron_r,packet_surface_norm_rudder,packet_surface_norm_elevator,packet_code_aileron_l,packet_code_aileron_r,packet_code_rudder,packet_code_elevator,delta_a_cmd_rad,delta_e_cmd_rad,delta_r_cmd_rad,profile_mode,random_seed,description
1,0,2,6.4543161,6.4977405,6.4987365,1,Aileron_L,2,0.05,0,0,0,0.05,0,0,0,34406,32768,32768,32768,NaN,NaN,NaN,deflection,2,deflection_Aileron_L_0.05
2,1,3,6.4743161,6.51695,6.5183746,1,Aileron_L,2,0.1,0,0,0,0.1,0,0,0,36044,32768,32768,32768,NaN,NaN,NaN,deflection,2,deflection_Aileron_L_0.1
3,2,3,6.5143161,6.5341974,6.5351613,1,Aileron_L,2,0.1,0,0,0,0.1,0,0,0,36044,32768,32768,32768,NaN,NaN,NaN,deflection,2,deflection_Aileron_L_0.1
4,3,3,6.5343161,6.5515154,6.5523984,1,Aileron_L,2,0.1,0,0,0,0.1,0,0,0,36044,32768,32768,32768,NaN,NaN,NaN,deflection,2,deflection_Aileron_L_0.1
5,4,3,6.5543161,6.5681058,6.5690695,1,Aileron_L,2,0.1,0,0,0,0.1,0,0,0,36044,32768,32768,32768,NaN,NaN,NaN,deflection,2,deflection_Aileron_L_0.1
6,5,3,6.5743161,6.5845196,6.5853859,1,Aileron_L,2,0.1,0,0,0,0.1,0,0,0,36044,32768,32768,32768,NaN,NaN,NaN,deflection,2,deflection_Aileron_L_0.1
7,6,3,6.5943161,6.6014052,6.6022067,1,Aileron_L,2,0.1,0,0,0,0.1,0,0,0,36044,32768,32768,32768,NaN,NaN,NaN,deflection,2,deflection_Aileron_L_0.1
8,7,3,6.6143161,6.6163564,6.6171935,1,Aileron_L,2,0.1,0,0,0,0.1,0,0,0,36044,32768,32768,32768,NaN,NaN,NaN,deflection,2,deflection_Aileron_L_0.1
9,8,3,6.6343161,6.6466192,6.6474139,1,Aileron_L,2,0.1,0,0,0,0.1,0,0,0,36044,32768,32768,32768,NaN,NaN,NaN,deflection,2,deflection_Aileron_L_0.1
10,9,3,6.6543161,6.6623665,6.6632497,1,Aileron_L,2,0.1,0,0,0,0.1,0,0,0,36044,32768,32768,32768,NaN,NaN,NaN,deflection,2,deflection_Aileron_L_0.1
11,10,3,6.6743161,6.6769464,6.6777248,1,Aileron_L,2,0.1,0,0,0,0.1,0,0,0,36044,32768,32768,32768,NaN,NaN,NaN,deflection,2,deflection_Aileron_L_0.1
12,11,3,6.69431609999999,6.7045315,6.7054841,1,Aileron_L,2,0.1,0,0,0,0.1,0,0,0,36044,32768,32768,32768,NaN,NaN,NaN,deflection,2,deflection_Aileron_L_0.1
13,12,3,6.71431609999999,6.7177948,6.7186232,1,Aileron_L,2,0.1,0,0,0,0.1,0,0,0,36044,32768,32768,32768,NaN,NaN,NaN,deflection,2,deflection_Aileron_L_0.1
14,13,3,6.73431609999999,6.7435477,6.744434,1,Aileron_L,2,0.1,0,0,0,0.1,0,0,0,36044,32768,32768,32768,NaN,NaN,NaN,deflection,2,deflection_Aileron_L_0.1
15,14,3,6.75431609999999,6.758927,6.7598239,1,Aileron_L,2,0.1,0,0,0,0.1,0,0,0,36044,32768,32768,32768,NaN,NaN,NaN,deflection,2,deflection_Aileron_L_0.1
16,15,3,6.77431609999999,6.7755431,6.7764045,1,Aileron_L,2,0.1,0,0,0,0.1,0,0,0,36044,32768,32768,32768,NaN,NaN,NaN,deflection,2,deflection_Aileron_L_0.1
17,16,3,6.79431609999999,6.8018598,6.8027595,1,Aileron_L,2,0.1,0,0,0,0.1,0,0,0,36044,32768,32768,32768,NaN,NaN,NaN,deflection,2,deflection_Aileron_L_0.1
18,17,3,6.81431609999999,6.8217118,6.8228773,1,Aileron_L,2,0.1,0,0,0,0.1,0,0,0,36044,32768,32768,32768,NaN,NaN,NaN,deflection,2,deflection_Aileron_L_0.1
19,18,3,6.83431609999999,6.8480504,6.849148,1,Aileron_L,2,0.1,0,0,0,0.1,0,0,0,36044,32768,32768,32768,NaN,NaN,NaN,deflection,2,deflection_Aileron_L_0.1
20,19,3,6.85431609999999,6.8712884,6.8725997,1,Aileron_L,2,0.1,0,0,0,0.1,0,0,0,36044,32768,32768,32768,NaN,NaN,NaN,deflection,2,deflection_Aileron_L_0.1
21,20,3,6.87431609999999,6.8920132,6.8932068,1,Aileron_L,2,0.1,0,0,0,0.1,0,0,0,36044,32768,32768,32768,NaN,NaN,NaN,deflection,2,deflection_Aileron_L_0.1
22,21,3,6.89431609999999,6.9128373,6.9139963,1,Aileron_L,2,0.1,0,0,0,0.1,0,0,0,36044,32768,32768,32768,NaN,NaN,NaN,deflection,2,deflection_Aileron_L_0.1
23,22,3,6.91431609999999,6.9372811,6.9384899,1,Aileron_L,2,0.1,0,0,0,0.1,0,0,0,36044,32768,32768,32768,NaN,NaN,NaN,deflection,2,deflection_Aileron_L_0.1
24,23,3,6.93431609999999,6.9588193,6.9597933,1,Aileron_L,2,0.1,0,0,0,0.1,0,0,0,36044,32768,32768,32768,NaN,NaN,NaN,deflection,2,deflection_Aileron_L_0.1
25,24,3,6.95431609999999,6.9748719,6.9757775,1,Aileron_L,2,0.1,0,0,0,0.1,0,0,0,36044,32768,32768,32768,NaN,NaN,NaN,deflection,2,deflection_Aileron_L_0.1
26,25,3,6.97431609999999,6.9919226,6.9927888,1,Aileron_L,2,0.1,0,0,0,0.1,0,0,0,36044,32768,32768,32768,NaN,NaN,NaN,deflection,2,deflection_Aileron_L_0.1
27,26,3,6.99431609999999,7.0066421,7.0074201,1,Aileron_L,2,0.1,0,0,0,0.1,0,0,0,36044,32768,32768,32768,NaN,NaN,NaN,deflection,2,deflection_Aileron_L_0.1
28,27,3,7.01431609999999,7.0219961,7.0227497,1,Aileron_L,2,0.1,0,0,0,0.1,0,0,0,36044,32768,32768,32768,NaN,NaN,NaN,deflection,2,deflection_Aileron_L_0.1
29,28,3,7.03431609999999,7.0374837,7.0382864,1,Aileron_L,2,0.1,0,0,0,0.1,0,0,0,36044,32768,32768,32768,NaN,NaN,NaN,deflection,2,deflection_Aileron_L_0.1
30,29,3,7.05431609999999,7.0644603,7.0652373,1,Aileron_L,2,0.1,0,0,0,0.1,0,0,0,36044,32768,32768,32768,NaN,NaN,NaN,deflection,2,deflection_Aileron_L_0.1
31,30,3,7.07431609999999,7.0775632,7.0782394,1,Aileron_L,2,0.1,0,0,0,0.1,0,0,0,36044,32768,32768,32768,NaN,NaN,NaN,deflection,2,deflection_Aileron_L_0.1
32,31,3,7.09431609999999,7.1014761,7.1025022,1,Aileron_L,2,0.1,0,0,0,0.1,0,0,0,36044,32768,32768,32768,NaN,NaN,NaN,deflection,2,deflection_Aileron_L_0.1
33,32,3,7.11431609999999,7.1265105,7.1273688,1,Aileron_L,2,0.1,0,0,0,0.1,0,0,0,36044,32768,32768,32768,NaN,NaN,NaN,deflection,2,deflection_Aileron_L_0.1
34,33,3,7.13431609999999,7.1411805,7.1419844,1,Aileron_L,2,0.1,0,0,0,0.1,0,0,0,36044,32768,32768,32768,NaN,NaN,NaN,deflection,2,deflection_Aileron_L_0.1
35,34,3,7.15431609999998,7.1590788,7.160185,1,Aileron_L,2,0.1,0,0,0,0.1,0,0,0,36044,32768,32768,32768,NaN,NaN,NaN,deflection,2,deflection_Aileron_L_0.1
36,35,3,7.17431609999998,7.175153,7.1760538,1,Aileron_L,2,0.1,0,0,0,0.1,0,0,0,36044,32768,32768,32768,NaN,NaN,NaN,deflection,2,deflection_Aileron_L_0.1
37,36,3,7.19431609999998,7.2016623,7.2025568,1,Aileron_L,2,0.1,0,0,0,0.1,0,0,0,36044,32768,32768,32768,NaN,NaN,NaN,deflection,2,deflection_Aileron_L_0.1
38,37,3,7.21431609999998,7.2157345,7.216572,1,Aileron_L,2,0.1,0,0,0,0.1,0,0,0,36044,32768,32768,32768,NaN,NaN,NaN,deflection,2,deflection_Aileron_L_0.1
39,38,3,7.23431609999998,7.2455929,7.2469701,1,Aileron_L,2,0.1,0,0,0,0.1,0,0,0,36044,32768,32768,32768,NaN,NaN,NaN,deflection,2,deflection_Aileron_L_0.1
40,39,4,7.25431609999998,7.262427,7.2632717,1,Aileron_L,2,0.2,0,0,0,0.2,0,0,0,39321,32768,32768,32768,NaN,NaN,NaN,deflection,2,deflection_Aileron_L_0.2
41,40,4,7.27431609999998,7.2763492,7.2772789,1,Aileron_L,2,0.2,0,0,0,0.2,0,0,0,39321,32768,32768,32768,NaN,NaN,NaN,deflection,2,deflection_Aileron_L_0.2
42,41,4,7.29431609999998,7.3014058,7.302292,1,Aileron_L,2,0.2,0,0,0,0.2,0,0,0,39321,32768,32768,32768,NaN,NaN,NaN,deflection,2,deflection_Aileron_L_0.2
43,42,4,7.31431609999998,7.3156633,7.3164114,1,Aileron_L,2,0.2,0,0,0,0.2,0,0,0,39321,32768,32768,32768,NaN,NaN,NaN,deflection,2,deflection_Aileron_L_0.2
