frame_number,t_capture_host_s,state_ready_host_s,subject_name,surface_index,surface_name,surface_angle_rad,surface_angle_deg,surface_rate_radps,surface_rate_degps,quality_flag
2730164,6.65582610749999,6.6646022,Aileron_R,2,Aileron_R,0.00532744222619064,0.305239955160503,3.79004465812013,217.153563076387,ok
2730164,6.65582610749999,6.6646022,Rudder,3,Rudder,-0.000922926475761088,-0.0528797918619934,1.75171258575806,100.365738083885,ok
2730164,6.65582610749999,6.6646022,Elevator,4,Elevator,0.000577531285934185,0.033090105220792,0.0617546016060808,3.53827803754024,ok
2730168,6.67025958249952,6.6790312,Aileron_L,1,Aileron_L,-0.0540037894194247,-3.09418921144629,-0.959701655805703,-54.9868544693836,ok
2730168,6.67025958249952,6.6790312,Aileron_R,2,Aileron_R,-0.0252931247822543,-1.44918930072092,-2.12149652176147,-121.552796948616,ok
2730168,6.67025958249952,6.6790312,Rudder,3,Rudder,0.00912381460220058,0.522756069765925,0.696072226424005,39.8820008103701,ok
2730168,6.67025958249952,6.6790312,Elevator,4,Elevator,0.00117613049259857,0.0673873133825406,0.041472979077018,2.3762266649475,ok
2730172,6.68255416249991,6.6916193,Aileron_L,1,Aileron_L,-0.0609395588099897,-3.49157952520168,-0.564132275388511,-32.3223984668736,ok
2730172,6.68255416249991,6.6916193,Aileron_R,2,Aileron_R,0.0392171999046944,2.24698003885984,5.24705396076263,300.634046829101,ok
2730172,6.68255416249991,6.6916193,Rudder,3,Rudder,-0.0100242533829049,-0.574347411610189,-1.55743978114757,-89.2347263055342,ok
2730172,6.68255416249991,6.6916193,Elevator,4,Elevator,0.000109435493477417,0.00627019190518742,-0.086761402104626,-4.97106216523253,ok
2730176,6.69770721000147,6.7068377,Aileron_L,1,Aileron_L,-0.0187449306105956,-1.07400541125271,2.78456384400932,159.543756046459,ok
2730176,6.69770721000147,6.7068377,Aileron_R,2,Aileron_R,-0.0278516524629233,-1.59578213859065,-4.42609662252573,-253.596656187832,ok
2730176,6.69770721000147,6.7068377,Rudder,3,Rudder,-0.0937771848234861,-5.37303690500403,-5.5271344877636,-316.681478950056,ok
2730176,6.69770721000147,6.7068377,Elevator,4,Elevator,-0.00144422591902993,-0.0827480498238175,-0.102531283713563,-5.87460982484562,ok
2730180,6.71054125000045,6.7200322,Aileron_L,1,Aileron_L,0.0221675565736876,1.27010743378979,3.18781047803504,182.648086278989,ok
2730180,6.71054125000045,6.7200322,Aileron_R,2,Aileron_R,0.0409685287346448,2.34732378935559,5.36231624671688,307.23808935131,ok
2730180,6.71054125000045,6.7200322,Rudder,3,Rudder,-0.025155852659581,-1.44132418744694,5.34682236998915,306.350355606515,ok
2730180,6.71054125000045,6.7200322,Elevator,4,Elevator,-0.00325711830421493,-0.186619132206323,-0.141256563430414,-8.09340491308473,ok
2730184,6.72332685249894,6.7319957,Aileron_L,1,Aileron_L,0.0193095323525356,1.10635470817161,-0.223534575041706,-12.8075877251402,ok
2730184,6.72332685249894,6.7319957,Aileron_R,2,Aileron_R,-0.086604803754796,-4.96208974070855,-9.97788977911004,-571.690972789726,ok
2730184,6.72332685249894,6.7319957,Rudder,3,Rudder,-0.0948557739574274,-5.43483551020754,-5.45143815522824,-312.344398571161,ok
2730184,6.72332685249894,6.7319957,Elevator,4,Elevator,0.00201911061476245,0.115686516595954,0.412669556995908,23.6442239493989,ok
2730188,6.73709477249969,6.7459041,Aileron_L,1,Aileron_L,0.0042659815221171,0.244422736698105,-1.09265239989802,-62.6043709889975,ok
2730188,6.73709477249969,6.7459041,Aileron_R,2,Aileron_R,-0.0415287264131674,-2.37942075202796,3.27399326399252,187.585996181032,ok
2730188,6.73709477249969,6.7459041,Rudder,3,Rudder,0.0224458424515035,1.28605204008673,8.51992286435276,488.155621904425,ok
2730188,6.73709477249969,6.7459041,Elevator,4,Elevator,-0.000271409985453275,-0.0155506466841797,-0.166366495454049,-9.53209804189941,ok
2730193,6.75239587999982,6.7611664,Aileron_L,1,Aileron_L,-0.0280721356171516,-1.60841489278166,-2.11344944403487,-121.091733357468,ok
2730193,6.75239587999982,6.7611664,Aileron_R,2,Aileron_R,-0.022970679884712,-1.31612300994006,1.21285642417041,69.4915542602931,ok
2730193,6.75239587999982,6.7611664,Rudder,3,Rudder,0.0456519267780533,2.61566273102272,1.51662775562826,86.8963694898978,ok
2730193,6.75239587999982,6.7611664,Elevator,4,Elevator,0.00140908922012573,0.0807348652705847,0.109828599371951,6.29271521384597,ok
2730198,6.76904278000002,6.7779473,Aileron_L,1,Aileron_L,-0.00707609431128686,-0.405430339473268,1.26125833071729,72.2647792258163,ok
2730198,6.76904278000002,6.7779473,Aileron_R,2,Aileron_R,0.000295774297076168,0.016946618910913,1.39764485769209,80.0791516039193,ok
2730198,6.76904278000002,6.7779473,Rudder,3,Rudder,-0.0665797689737926,-3.81473976315438,-6.74189763562738,-386.282280430677,ok
2730198,6.76904278000002,6.7779473,Elevator,4,Elevator,-0.000256832323116019,-0.0147154081570881,-0.100073980334005,-5.73381671221367,ok
2730201,6.78112838499952,6.7903144,Aileron_L,1,Aileron_L,-0.040980988468716,-2.34803767953172,-2.80539486097956,-160.737285401819,ok
2730201,6.78112838499952,6.7903144,Aileron_R,2,Aileron_R,0.0109253039605397,0.625973806836488,0.879519863829933,50.392776195376,ok
2730201,6.78112838499952,6.7903144,Rudder,3,Rudder,0.0365416132287062,2.09368021460428,8.53257923014661,488.880778248386,ok
2730201,6.78112838499952,6.7903144,Elevator,4,Elevator,7.28658894302292e-05,0.00417490793481905,0.0272802406300602,1.56304265220376,ok
2730206,6.79526712000014,6.804207,Aileron_L,1,Aileron_L,-0.0836399181649261,-4.79221430966986,-3.01716735580185,-172.870955572092,ok
2730206,6.79526712000014,6.804207,Aileron_R,2,Aileron_R,0.00728015358141887,0.417122074422352,-0.257813048972234,-14.7715996095086,ok
2730206,6.79526712000014,6.804207,Rudder,3,Rudder,-0.0137850678808791,-0.78982620987572,-3.55948966490784,-203.943735019655,ok
2730206,6.79526712000014,6.804207,Elevator,4,Elevator,0.000589378844935595,0.033768920349105,0.0365317657826276,2.09311599750499,ok
2730212,6.81669113249959,6.8252574,Aileron_L,1,Aileron_L,-0.022847271688196,-1.30905224112237,2.83759386708189,162.582152555998,ok
2730212,6.81669113249959,6.8252574,Aileron_R,2,Aileron_R,-0.0234251557946994,-1.3421625614727,-1.43321935500663,-82.1174201583418,ok
2730212,6.81669113249959,6.8252574,Rudder,3,Rudder,0.0320056982769907,1.8337914316407,2.13735714348755,122.461543633974,ok
2730212,6.81669113249959,6.8252574,Elevator,4,Elevator,-0.000391140412880908,-0.0224106948550805,-0.045767302359518,-2.62227326489951,ok
2730220,6.84212142249986,6.8509363,Aileron_L,1,Aileron_L,-0.0506311274829043,-2.90094991675925,-1.09254970330327,-62.5984869075478,ok
2730220,6.84212142249986,6.8509363,Aileron_R,2,Aileron_R,-0.0261561688200875,-1.49863808162269,-0.107392130619015,-6.1531158373872,ok
2730220,6.84212142249986,6.8509363,Rudder,3,Rudder,0.0368556069700254,2.1116707307754,0.190713857096545,10.9270991062931,ok
2730220,6.84212142249986,6.8509363,Elevator,4,Elevator,-0.000848475588241637,-0.0486140702261257,-0.0179838757385747,-1.03040017910805,ok
2730227,6.8659368525004,6.8744452,Aileron_L,1,Aileron_L,0.00111771920039638,0.0640405928634498,2.1729125479623,124.498718249258,ok
2730227,6.8659368525004,6.8744452,Aileron_R,2,Aileron_R,-0.0461648317719385,-2.64505002246353,-0.840155435001325,-48.1373605605537,ok
2730227,6.8659368525004,6.8744452,Rudder,3,Rudder,-0.0463883372668832,-2.65785594402184,-3.49537859425615,-200.270441251248,ok
2730227,6.8659368525004,6.8744452,Elevator,4,Elevator,0.00254841141638185,0.146013218621636,0.142633872432529,8.17231890599131,ok
2730233,6.88606776749988,6.8950541,Aileron_L,1,Aileron_L,0.00721789953322949,0.413555180203497,0.303025487564341,17.3620815223307,ok
2730233,6.88606776749988,6.8950541,Aileron_R,2,Aileron_R,0.0296007023467468,1.69599531509158,3.76364085391301,215.640736532229,ok
2730233,6.88606776749988,6.8950541,Rudder,3,Rudder,-0.0167627561309796,-0.960435179312173,1.47164602983381,84.319106446661,ok
2730233,6.88606776749988,6.8950541,Elevator,4,Elevator,-0.00157710986086812,-0.0903617388562077,-0.204934613123991,-11.741888408151,ok
2730239,6.9068931375013,6.9157123,Aileron_L,1,Aileron_L,-0.0600591906085897,-3.44113814284394,-3.23053516634979,-185.096030600437,ok
2730239,6.9068931375013,6.9157123,Aileron_R,2,Aileron_R,0.0293196189805696,1.6798904245183,-0.0134971607303094,-0.773330345256442,ok
2730239,6.9068931375013,6.9157123,Rudder,3,Rudder,-0.0668844621076881,-3.8321973937732,-2.40676184736701,-137.897296147239,ok
2730239,6.9068931375013,6.9157123,Elevator,4,Elevator,-0.000499771731819809,-0.0286348109532191,0.0517320042321015,2.96402550825233,ok
2730246,6.93129475750014,6.9402284,Aileron_L,1,Aileron_L,-0.0134809209086568,-0.772399872015703,1.90881874654792,109.367258032648,ok
2730246,6.93129475750014,6.9402284,Aileron_R,2,Aileron_R,0.0101496723419863,0.581533388636475,-0.785601392017872,-45.0116441422266,ok
2730246,6.93129475750014,6.9402284,Rudder,3,Rudder,0.0167875960972563,0.96185840454308,3.4289550533492,196.464652696965,ok
2730246,6.93129475750014,6.9402284,Elevator,4,Elevator,-0.00110045691547311,-0.0630515367925942,-0.0246166108513186,-1.4104279076965,ok
2730253,6.95252714999927,6.9613464,Aileron_L,1,Aileron_L,-0.0553627226509801,-3.17205035025448,-1.97254274307746,-113.018374087497,ok
2730253,6.95252714999927,6.9613464,Aileron_R,2,Aileron_R,-0.0229448165255608,-1.31464114861666,-1.55867921473802,-89.3057406192537,ok
2730253,6.95252714999927,6.9613464,Rudder,3,Rudder,0.0842866576908183,4.82926975494777,3.17906056024259,182.146752918395,ok
2730253,6.95252714999927,6.9613464,Elevator,4,Elevator,0.000674254621092718,0.0386319441058052,0.0835850946443687,4.78907315332387,ok
2730257,6.968309087499,6.9772316,Aileron_L,1,Aileron_L,-0.000746880375839254,-0.042793093336734,3.46065508598442,198.28093077739,ok
2730257,6.968309087499,6.9772316,Aileron_R,2,Aileron_R,-0.00667997245044294,-0.382734228674043,1.0305986876068,59.0489551715913,ok
2730257,6.968309087499,6.9772316,Rudder,3,Rudder,0.0227392602138741,1.30286363950473,-3.89986321248477,-223.445702753708,ok
2730257,6.968309087499,6.9772316,Elevator,4,Elevator,-0.00116531696783539,-0.0667677440519504,-0.1165618346264,-6.67850117639459,ok
2730263,6.98597641749917,6.9941861,Aileron_L,1,Aileron_L,0.0427051899688347,2.44682714851865,2.45945880584414,140.916609461154,ok
2730263,6.98597641749917,6.9941861,Aileron_R,2,Aileron_R,-0.0257064167366794,-1.47286918541619,-1.07692810889097,-61.7034354784577,ok
2730263,6.98597641749917,6.9941861,Rudder,3,Rudder,-0.0216409861339457,-1.23993716997623,-2.51199509758357,-143.926717249092,ok
2730263,6.98597641749917,6.9941861,Elevator,4,Elevator,0.000268314191065766,0.0153732707315352,0.0811458867235352,4.64931683410523,ok
2730267,7.00038666249944,7.0088464,Aileron_L,1,Aileron_L,-0.0413798361187094,-2.37088996654506,-5.83508650172092,-334.325829642364,ok
2730267,7.00038666249944,7.0088464,Aileron_R,2,Aileron_R,0.0376954846752984,2.15979217859467,4.39977956036188,252.08879959666,ok
2730267,7.00038666249944,7.0088464,Rudder,3,Rudder,-0.0618162198365098,-3.54180850208489,-2.78796326515074,-159.73852853065,ok
2730267,7.00038666249944,7.0088464,Elevator,4,Elevator,0.00115034289931826,0.0659097931237787,0.061208446368275,3.50698564745501,ok
2730272,7.0152333199999,7.0240506,Aileron_L,1,Aileron_L,-0.0259096277912785,-1.48451232119512,1.0419994080787,59.7021683380397,ok
2730272,7.0152333199999,7.0240506,Aileron_R,2,Aileron_R,0.0399217560814491,2.28734813421776,0.149951018003959,8.59156046531709,ok
2730272,7.0152333199999,7.0240506,Rudder,3,Rudder,0.0465147762820397,2.6651003659561,7.29665893586905,418.067761571715,ok
2730272,7.0152333199999,7.0240506,Elevator,4,Elevator,-0.000573415612179939,-0.0328542944848209,-0.116104147444925,-6.65227763255882,ok
2730276,7.030311032499,7.039598,Aileron_L,1,Aileron_L,-0.296934325122664,-17.013083622094,-17.9751867100257,-1029.90233444412,ok
2730276,7.030311032499,7.039598,Aileron_R,2,Aileron_R,-0.00121926963231456,-0.0698590040200918,-2.72859863299709,-156.337185655899,ok
2730276,7.030311032499,7.039598,Rudder,3,Rudder,0.0451631564590325,2.58765825459156,-0.0896435598628139,-5.13619764066758,ok
2730276,7.030311032499,7.039598,Elevator,4,Elevator,0.00202725473043053,0.116153140051601,0.172484409870923,9.88262871740853,ok
2730280,7.04307892250051,7.0517582,Aileron_L,1,Aileron_L,-0.125523499635897,-7.19196675884884,13.4251489844031,769.20437614064,ok
2730280,7.04307892250051,7.0517582,Aileron_R,2,Aileron_R,0.033841185247256,1.93895708838815,2.74598660196941,157.333442892317,ok
2730280,7.04307892250051,7.0517582,Rudder,3,Rudder,0.0294740381102128,1.68873798892294,-1.228794918108,-70.4047626947123,ok
2730280,7.04307892250051,7.0517582,Elevator,4,Elevator,-0.000231592017943427,-0.0132692451970764,-0.176916213102282,-10.1365523381978,ok
2730284,7.05767989249905,7.0665184,Aileron_L,1,Aileron_L,-0.0267879288320256,-1.53483526397188,6.76226105619924,387.449018485895,ok
2730284,7.05767989249905,7.0665184,Aileron_R,2,Aileron_R,0.0108291456212593,0.620464339830731,-1.57606238683424,-90.301723014917,ok
2730284,7.05767989249905,7.0665184,Rudder,3,Rudder,0.00769975086600816,0.441163227924468,-1.49129045853662,-85.4446493022776,ok
2730284,7.05767989249905,7.0665184,Elevator,4,Elevator,-0.000491119291972986,-0.0281390626675053,-0.017774659769555,-1.01841298707648,ok
2730288,7.07107415499962,7.0793894,Aileron_L,1,Aileron_L,0.0103999608836398,0.595873865733708,2.77640442794659,159.076255942773,ok
2730288,7.07107415499962,7.0793894,Aileron_R,2,Aileron_R,0.0453576131727176,2.5987998035837,2.57785507413979,147.700215944594,ok
2730288,7.07107415499962,7.0793894,Rudder,3,Rudder,-0.0629958110807958,-3.60939410193306,-5.27804811528727,-302.409881072939,ok
2730288,7.07107415499962,7.0793894,Elevator,4,Elevator,0.00125855361209481,0.0721098102639778,0.130628536210423,7.48446380882908,ok
2730292,7.08220061250025,7.0912922,Aileron_L,1,Aileron_L,-0.0111937274744838,-0.641353341307554,-1.94075143475891,-111.196866295645,ok
2730292,7.08220061250025,7.0912922,Aileron_R,2,Aileron_R,-0.0124617002691378,-0.71400283097864,-5.19656084954294,-297.741004661728,ok
2730292,7.08220061250025,7.0912922,Rudder,3,Rudder,-0.0398470488537614,-2.28306772537214,2.0805150449487,119.204731289031,ok
2730292,7.08220061250025,7.0912922,Elevator,4,Elevator,0.00156508481767936,0.0896727546330294,0.0275497574647913,1.57848482934157,ok
2730295,7.09524063750048,7.1038262,Aileron_L,1,Aileron_L,-0.0565605241545697,-3.24067932110459,-3.47904215515592,-199.334432238533,ok
2730295,7.09524063750048,7.1038262,Aileron_R,2,Aileron_R,-0.136310503127592,-7.81001653251585,-9.49758937243402,-544.171786588773,ok
2730295,7.09524063750048,7.1038262,Rudder,3,Rudder,-0.00894759538012657,-0.512659452072006,2.36958544735081,135.767245328821,ok
2730295,7.09524063750048,7.1038262,Elevator,4,Elevator,0.00153518032628108,0.0879593534874227,-0.00229328482098415,-0.131395541463807,ok
2730299,7.10573822499927,7.1149211,Aileron_L,1,Aileron_L,-0.030307485998311,-1.73649103535506,2.50086395176904,143.288949572775,ok
2730299,7.10573822499927,7.1149211,Aileron_R,2,Aileron_R,0.00789052625737874,0.452093852684959,13.7365875160963,787.048489584412,ok
2730299,7.10573822499927,7.1149211,Rudder,3,Rudder,0.0162998130294585,0.93391049344032,2.40506767983611,137.80022749793,ok
2730299,7.10573822499927,7.1149211,Elevator,4,Elevator,0.00051826240802777,0.0296942486602782,-0.0968715829585399,-5.55033285827577,ok
2730303,7.11928480999916,7.1286879,Aileron_L,1,Aileron_L,0.00927352351550592,0.531333758653811,2.92184410418885,167.409335565204,ok
2730303,7.11928480999916,7.1286879,Aileron_R,2,Aileron_R,-0.0198137213863907,-1.13524261188829,-2.04510934999468,-117.176134397439,ok
2730303,7.11928480999916,7.1286879,Rudder,3,Rudder,0.00570423882304771,0.326828809895306,-0.78215832303847,-44.8143708211344,ok
2730303,7.11928480999916,7.1286879,Elevator,4,Elevator,0.000196407076874738,0.011253296571424,-0.0237591489778187,-1.36129896125157,ok
2730307,7.1343241475003,7.14333,Aileron_L,1,Aileron_L,-0.0158421369799138,-0.907687587417187,-1.66999779701087,-95.6838255648681,ok
2730307,7.1343241475003,7.14333,Aileron_R,2,Aileron_R,-0.00137891941525536,-0.0790062627827798,1.22577221036023,70.2315742980633,ok
2730307,7.1343241475003,7.14333,Rudder,3,Rudder,0.0241455630028291,1.38343885402933,1.22620588695307,70.2564221365066,ok
2730307,7.1343241475003,7.14333,Elevator,4,Elevator,0.00211430498230758,0.121140752089707,0.127525424925565,7.30666862884728,ok
2730313,7.15336431499929,7.1616623,Aileron_L,1,Aileron_L,-0.0686681552607165,-3.93439548338811,-2.77445134259568,-158.964352395137,ok
2730313,7.15336431499929,7.1616623,Aileron_R,2,Aileron_R,-0.0472503125106547,-2.70724348753471,-2.40919062806812,-138.036455030775,ok
2730313,7.15336431499929,7.1616623,Rudder,3,Rudder,0.0323830986203726,1.85541487850327,0.432639871365788,24.7884386783425,ok
2730313,7.15336431499929,7.1616623,Elevator,4,Elevator,-1.28057521604497e-05,-0.000733715552284301,-0.111717017961189,-6.40091362896332,ok
2730318,7.16863206499842,7.1774415,Aileron_L,1,Aileron_L,-0.0125062294411848,-0.716554164602146,3.67846773903896,210.760676521963,ok
2730318,7.16863206499842,7.1774415,Aileron_R,2,Aileron_R,0.0125767429655417,0.720594291946385,3.91852469942096,224.514927194591,ok
2730318,7.16863206499842,7.1774415,Rudder,3,Rudder,-0.000871622551289697,-0.0499402935173248,-2.17810228576873,-124.796068322346,ok
2730318,7.16863206499842,7.1774415,Elevator,4,Elevator,0.00197835852662065,0.113351593939083,0.130416353352253,7.47230662657092,ok
2730321,7.18150146749947,7.1903756,Aileron_L,1,Aileron_L,-0.00503323161499436,-0.288382928850992,0.580679470206947,33.2704828927507,ok
2730321,7.18150146749947,7.1903756,Aileron_R,2,Aileron_R,0.022113508872228,1.26701072860376,0.741041855354758,42.4585707543716,ok
2730321,7.18150146749947,7.1903756,Rudder,3,Rudder,-0.0181388465932484,-1.03927935502838,-1.34172694035702,-76.8752909414584,ok
2730321,7.18150146749947,7.1903756,Elevator,4,Elevator,0.000777692873257241,0.0445585193950423,-0.0932961458984065,-5.34547540481546,ok
2730325,7.19459750750053,7.2037955,Aileron_L,1,Aileron_L,-0.0325225392859352,-1.8634042401325,-2.09905495620931,-120.266989956811,ok
2730325,7.19459750750053,7.2037955,Aileron_R,2,Aileron_R,0.00792288871622615,0.453948084991581,-1.08358100271937,-62.0846182163736,ok
2730325,7.19459750750053,7.2037955,Rudder,3,Rudder,-0.00829740316908056,-0.475406182506791,0.75148238882678,43.0567692581836,ok
2730325,7.19459750750053,7.2037955,Elevator,4,Elevator,-0.000740969645347977,-0.0424544334257445,-0.115963491137952,-6.64421861980739,ok
2730329,7.20899591250115,7.2180295,Aileron_L,1,Aileron_L,0.0218817705030041,1.25373309809599,3.77849558938148,216.491850180355,ok
2730329,7.20899591250115,7.2180295,Aileron_R,2,Aileron_R,-0.0640688661908237,-3.67087563092261,-4.99998124125497,-286.477822768493,ok
2730329,7.20899591250115,7.2180295,Rudder,3,Rudder,0.0280453638788094,1.60688098516443,2.52408284433909,144.619294122006,ok
2730329,7.20899591250115,7.2180295,Elevator,4,Elevator,-0.00120564851243765,-0.0690785713389034,-0.0322729404451351,-1.8491032799833,ok
2730334,7.22270643250034,7.2324794,Aileron_L,1,Aileron_L,0.0110980214177436,0.635869788182504,-0.786531005818557,-45.0649070895829,ok
2730334,7.22270643250034,7.2324794,Aileron_R,2,Aileron_R,0.0444639607198511,2.54759728968294,7.91602557139083,453.554855758331,ok
2730334,7.22270643250034,7.2324794,Rudder,3,Rudder,0.0249986247472211,1.43231569164707,-0.222219079346929,-12.7322153738618,ok
2730334,7.22270643250034,7.2324794,Elevator,4,Elevator,0.00145405332066684,0.0833111184611923,0.193989858390571,11.1148001541202,ok
2730339,7.24052746750015,7.2490162,Aileron_L,1,Aileron_L,-0.0244266453126678,-1.39954368407888,-1.99341209591811,-114.214099926435,ok
2730339,7.24052746750015,7.2490162,Aileron_R,2,Aileron_R,-0.0192857545525369,-1.10499234058558,-3.57721733182441,-204.959455514588,ok
2730339,7.24052746750015,7.2490162,Rudder,3,Rudder,-0.0826708384018224,-4.73669012923248,-6.04170650863771,-346.164284001661,ok
2730339,7.24052746750015,7.2490162,Elevator,4,Elevator,0.000303006654863047,0.0173610024880298,-0.0645892152625103,-3.7006894366038,ok
2730344,7.25581547749978,7.2645639,Aileron_L,1,Aileron_L,0.0268739944106358,1.53976645838759,3.35561264837894,192.26244243283,ok
