t_read_host_s,line_text
8.3107535,"COMMIT_EVENT,90,2,20729423,20742260,885,1500,1700,1500,1500,1500,1500,1500,1500"
8.3107535,"RX_EVENT,91,2,20744789,32768,45875,32768,32768"
8.3442915,"COMMIT_EVENT,91,2,20744789,20762260,886,1500,1700,1500,1500,1500,1500,1500,1500"
8.3442915,"RX_EVENT,92,2,20774113,32768,45875,32768,32768"
8.3442915,"COMMIT_EVENT,92,2,20774113,20782260,887,1500,1700,1500,1500,1500,1500,1500,1500"
8.3652282,"RX_EVENT,93,2,20793319,32768,45875,32768,32768"
8.3652282,"COMMIT_EVENT,93,2,20793319,20802260,888,1500,1700,1500,1500,1500,1500,1500,1500"
8.3830192,"RX_EVENT,94,2,20814699,32768,45875,32768,32768"
8.4046412,"COMMIT_EVENT,94,2,20814699,20822260,889,1500,1700,1500,1500,1500,1500,1500,1500"
8.4046412,"RX_EVENT,95,2,20832160,32768,45875,32768,32768"
8.4046412,"COMMIT_EVENT,95,2,20832160,20842260,890,1500,1700,1500,1500,1500,1500,1500,1500"
8.4237459,"RX_EVENT,96,2,20854241,32768,45875,32768,32768"
8.4237459,"COMMIT_EVENT,96,2,20854241,20862260,891,1500,1700,1500,1500,1500,1500,1500,1500"
8.44292,"RX_EVENT,97,2,20872870,32768,45875,32768,32768"
8.4618376,"COMMIT_EVENT,97,2,20872870,20882260,892,1500,1700,1500,1500,1500,1500,1500,1500"
8.4618376,"RX_EVENT,98,2,20892026,32768,45875,32768,32768"
8.4786355,"COMMIT_EVENT,98,2,20892026,20902260,893,1500,1700,1500,1500,1500,1500,1500,1500"
8.4786355,"RX_EVENT,99,2,20911027,32768,45875,32768,32768"
8.4934488,"COMMIT_EVENT,99,2,20911027,20922261,894,1500,1700,1500,1500,1500,1500,1500,1500"
8.5078364,"RX_EVENT,100,2,20927678,32768,45875,32768,32768"
8.5238586,"COMMIT_EVENT,100,2,20927678,20942261,895,1500,1700,1500,1500,1500,1500,1500,1500"
8.5238586,"RX_EVENT,101,2,20956778,32768,45875,32768,32768"
8.5394024,"COMMIT_EVENT,101,2,20956778,20962260,896,1500,1700,1500,1500,1500,1500,1500,1500"
8.5558983,"RX_EVENT,102,2,20972818,32768,45875,32768,32768"
8.5558983,"COMMIT_EVENT,102,2,20972818,20982261,897,1500,1700,1500,1500,1500,1500,1500,1500"
8.5711841,"RX_EVENT,103,2,20988384,32768,45875,32768,32768"
8.5711841,"COMMIT_EVENT,103,2,20988384,21002260,898,1500,1700,1500,1500,1500,1500,1500,1500"
8.5871343,"RX_EVENT,104,2,21004912,32768,45875,32768,32768"
8.602433,"COMMIT_EVENT,104,2,21004912,21022260,899,1500,1700,1500,1500,1500,1500,1500,1500"
8.6156495,"RX_EVENT,105,2,21036406,32768,45875,32768,32768"
8.6156495,"COMMIT_EVENT,105,2,21036406,21042260,900,1500,1700,1500,1500,1500,1500,1500,1500"
8.6297822,"RX_EVENT,106,2,21051301,32768,45875,32768,32768"
8.6297822,"COMMIT_EVENT,106,2,21051301,21062260,901,1500,1700,1500,1500,1500,1500,1500,1500"
8.6297822,"RX_EVENT,107,2,21064478,32768,45875,32768,32768"
8.6554809,"COMMIT_EVENT,107,2,21064478,21082260,902,1500,1700,1500,1500,1500,1500,1500,1500"
8.6554809,"RX_EVENT,108,2,21090153,32768,45875,32768,32768"
8.6689826,"COMMIT_EVENT,108,2,21090153,21102260,903,1500,1700,1500,1500,1500,1500,1500,1500"
8.6689826,"RX_EVENT,109,2,21104317,32768,45875,32768,32768"
8.6945649,"COMMIT_EVENT,109,2,21104317,21122260,904,1500,1700,1500,1500,1500,1500,1500,1500"
8.7080664,"RX_EVENT,110,2,21128855,32768,45875,32768,32768"
8.7080664,"COMMIT_EVENT,110,2,21128855,21142260,905,1500,1700,1500,1500,1500,1500,1500,1500"
8.7258645,"RX_EVENT,111,2,21143789,32768,45875,32768,32768"
8.7416371,"COMMIT_EVENT,111,2,21143789,21162260,906,1500,1700,1500,1500,1500,1500,1500,1500"
8.7571207,"RX_EVENT,112,2,21175556,32768,45875,32768,32768"
8.7571207,"COMMIT_EVENT,112,2,21175556,21182260,907,1500,1700,1500,1500,1500,1500,1500,1500"
8.772698,"RX_EVENT,113,2,21190551,32768,45875,32768,32768"
8.772698,"COMMIT_EVENT,113,2,21190551,21202260,908,1500,1700,1500,1500,1500,1500,1500,1500"
8.7860936,"RX_EVENT,114,2,21206085,32768,52428,32768,32768"
8.8027289,"COMMIT_EVENT,114,2,21206085,21222260,909,1500,1800,1500,1500,1500,1500,1500,1500"
8.8027289,"RX_EVENT,115,2,21235033,32768,52428,32768,32768"
8.8201694,"COMMIT_EVENT,115,2,21235033,21242260,910,1500,1800,1500,1500,1500,1500,1500,1500"
