run_id,scenario_id,primitive_name,selected_primitive,seed,wind_model,wind_mode,wind_param_label,latency_mode,latency_s,latency_range_s,duration_s,termination_reason,success,failure_class,heading_change_deg,height_change_m,terminal_speed_m_s,max_alpha_deg,max_beta_deg,max_bank_deg,min_wall_distance_m,saturation_time_s,saturation_fraction,tracking_error_rms,exit_recoverable,governor_rejection_reason,candidate_count,rejected_count,log_path,primitive_selected,max_abs_phi_deg,inside_safe_volume,log_path_relative
s4_gaussian_single_panel_randomised_control_reference_seed1,s4_gaussian_single_panel_randomised_control_reference,nominal_glide,nominal_glide,1,single_gaussian_var_randomised,panel,"{""centre_shift_m"":[0.18018547853037414,-0.14233615491214652],""residual_scale"":""not_applied"",""strength_scale"":1.003546487410077,""temporal_variation_scale"":""not_applied"",""vertical_decay_scale"":""not_applied"",""width_scale"":1.1345948341411731}",nominal,0.111,0.101000:0.121000,0.34,,True,none,0.34844250833231816,-0.14149465914812298,6.265203681610532,9.309230984296507,0.007550443236506254,0.9424076722655271,0.19999999999999996,0.03777777777777778,0.037037037037037035,,True,,0,0,03_Control/05_Results/flight_case_results/updraft_single_fan_gaussian_randomised_seed_001/analysis_data/control_reference_rollout.csv,nominal_glide,0.9424076722655271,True,03_Control/05_Results/flight_case_results/updraft_single_fan_gaussian_randomised_seed_001/analysis_data/control_reference_rollout.csv
