surface_index,surface_name,neutral_deg,min_deflection_deg,max_deflection_deg,positive_range_deg,negative_range_deg,positive_full_commanded,negative_full_commanded,positive_full_valid,negative_full_valid,positive_full_deflection_deg,negative_full_deflection_deg,deadband_positive_norm,deadband_negative_norm,gain_positive_deg_per_norm,gain_negative_deg_per_norm,hysteresis_deg,return_hysteresis_deg,repeatability_std_deg,lookup_rmse_deg,linear_fit_rmse_deg,fit_rmse_deg,command_levels_norm,settled_deflection_deg
1,Aileron_L,0.58649518422114,-29.9618249076305,22.337582319652,22.337582319652,29.9618249076305,1,1,1,1,22.0443945459414,-28.2459947030763,0.4,0.2,40.3149662563715,40.3505165729351,0.388583382081544,1.40798502095206,0.942804667356312,0.911602500875229,5.53269953325948,0.911602500875229,[0 0.2 0.4 0.6 0.8 1 0.8 0.6 0.4 0.2 0 0 -0.2 -0.4 -0.6 -0.8 -1 -0.8 -0.6 -0.4 -0.2 0 0 -0.2 -0.4 -0.6 -0.8 -1 -0.8 -0.6 -0.4 -0.2 0 0 0.2 0.4 0.6 0.8 1 0.8 0.6 0.4 0.2 0],[-0.591265883388004 3.90864995716779 10.9262509136298 14.9532250872542 20.1060545000423 22.337582319652 21.7915678287191 13.5452400663022 9.7213024851864 5.83758990006521 -1.27717472529753 -1.16055278363899 -11.7872859629078 -11.4771566760702 -20.1164482569554 -24.1946388834224 -29.9618249076305 -22.3138093381162 -18.9700137780384 -10.5927650519126 -10.4678369932174 1.18048298444945 1.41272141549865 -10.9085393385811 -12.0258435395374 -20.8202010417643 -22.4868586336644 -26.5301644985222 -23.1380256232835 -18.9864700783209 -10.7487511156188 -10.569416853381 0.591265883388004 0.755606198427429 4.77193629203443 9.52513040217081 14.8032025746718 20.6959952772535 21.7512067722309 22.2726664646213 13.0124032952571 7.66454309963133 5.14911373761804 -1.36147903690366]
2,Aileron_R,-4.10641995704981,-18.2233253377099,35.1722266949519,35.1722266949519,18.2233253377099,1,1,1,1,-13.2322121264033,35.117721483668,NaN,NaN,NaN,NaN,1.6791941475377,2.51053825371359,1.59883637289317,2.57480452638412,17.7956314375756,2.57480452638412,[0 0.2 0.4 0.6 0.8 1 0.8 0.6 0.4 0.2 0 0 -0.2 -0.4 -0.6 -0.8 -1 -0.8 -0.6 -0.4 -0.2 0 0 -0.2 -0.4 -0.6 -0.8 -1 -0.8 -0.6 -0.4 -0.2 0 0 0.2 0.4 0.6 0.8 1 0.8 0.6 0.4 0.2 0],[5.39556672098558 -1.24354296435282 -15.3316174453134 -12.2132089897236 -5.90789683471842 -8.24109891509661 -8.09033350634131 -7.02636692818301 -8.63165528370967 -3.57135134535288 4.23303780154626 4.79480487322333 5.04785004134247 17.4562177616682 23.2063933616805 29.3900015768025 35.063216272384 35.0972362030087 18.9190572025608 14.6924524334845 6.72235580704034 0 -0.176263388010441 6.48615339014453 15.568602284148 22.2600722671201 31.0747374736487 35.1722266949519 33.7680056000758 21.3883747800403 14.9127621046079 7.54658523920862 -0.419650569888686 -0.453659454786394 -0.675877929083701 -13.5460248106601 -12.1473352462244 -3.32542621076254 -18.2233253377099 -17.3972393768535 -20.3117603275459 -6.23550040934464 -0.780628085546582 4.45131608329701]
3,Rudder,0.0261667592450391,-0.120812111992041,0.068655607114737,0.068655607114737,0.120812111992041,1,1,1,1,-0.0302773872479574,-0.0323988801787847,NaN,NaN,NaN,NaN,0.0204059454080191,0.0564987332379302,0.0426351900317636,0.0386885268253918,0.0496996071590341,0.0386885268253918,[0 0.2 0.4 0.6 0.8 1 0.8 0.6 0.4 0.2 0 0 -0.2 -0.4 -0.6 -0.8 -1 -0.8 -0.6 -0.4 -0.2 0 0 -0.2 -0.4 -0.6 -0.8 -1 -0.8 -0.6 -0.4 -0.2 0 0 0.2 0.4 0.6 0.8 1 0.8 0.6 0.4 0.2 0],[-0.0113438857602283 -0.0454857358870233 0.0472409488022013 0.00497912012792123 -0.0505004739147928 0.019591528505587 -0.0185049450288547 -0.119449672495714 -0.052366699732597 0.0182158250764636 -0.000798748037575465 -0.0193972527341138 0.0316903130914314 -0.0730563530284269 0.0130761005672874 -0.00969905558025542 -0.0811136413893979 -0.00643808188282557 -0.0144331218227149 0.0137102925264598 -0.046431753250562 0.0223507652755617 -0.0210068339661448 0.0253992981327839 -0.0344925708513159 -0.0150546421079893 0.00636328236710131 0.0163158810318284 0.00747636934130178 0.0474918523511682 0.015958401165387 -0.105638374078411 0.00329731218784336 0.000798748037575469 -0.01973467793426 0.068655607114737 -0.0354161168911683 -0.0983822611365306 -0.0801463030015019 -0.101766528875544 -0.120812111992041 -0.0516238553429533 0.00438699744304978 0.0176220917001538]
4,Elevator,-3.15431050084391,-1.69479259389211,4.16262513151696,4.16262513151696,1.69479259389211,1,1,1,1,0.896748603533442,3.34579086952302,NaN,NaN,NaN,NaN,0.614911216660916,0.855109143073973,0.588490371441452,0.934581223235529,2.1072265390208,0.934581223235529,[0 0.2 0.4 0.6 0.8 1 0.8 0.6 0.4 0.2 0 0 -0.2 -0.4 -0.6 -0.8 -1 -0.8 -0.6 -0.4 -0.2 0 0 -0.2 -0.4 -0.6 -0.8 -1 -0.8 -0.6 -0.4 -0.2 0 0 0.2 0.4 0.6 0.8 1 0.8 0.6 0.4 0.2 0],[0.140415007075644 -0.566914743241306 0.335056507360807 -0.837700492940673 0.768706457745253 0.896748603533442 0.0450901121035572 -1.36789111331961 -0.340693375029682 -0.268549083955597 0 0.358126584825202 3.1052624968531 3.34096216975761 4.07502761850952 1.016326955679 3.26142600993877 3.97152962520116 1.86429281035092 4.16262513151696 4.13532752391792 0.206421768450224 -0.839966513932947 -0.326648795999871 2.74870856895303 2.97373001017313 0.547763741353507 3.43015572910727 3.35755553485451 0.572974855460034 3.61945930277705 2.88986612989842 0.317545952706077 -0.946729635366772 -0.997712041666921 -1.69479259389211 -0.701436753614428 -0.877880072919748 0.452965319340085 0.367451205669385 -1.35144114974987 -0.278240142430183 -0.158244489343 -0.771144352451256]
