surface_index,surface_name,command_level_norm,lookup_deflection_deg,lookup_std_deg,lookup_min_deg,lookup_max_deg,valid_hold_count,direction_groups,sweep_phases
1,Aileron_L,-1,-28.2459947030763,2.42655034600985,-29.9618249076305,-26.5301644985222,2,negative_first|positive_first,outbound
1,Aileron_L,-0.8,-23.1380256232835,0.942804667356312,-24.1946388834224,-22.3138093381162,3,negative_first|positive_first,outbound|return
1,Aileron_L,-0.6,-19.5514591676381,0.907031038045276,-20.8202010417643,-18.9700137780384,4,negative_first|positive_first,outbound|return
1,Aileron_L,-0.4,-11.1129538958445,0.666007453819143,-12.0258435395374,-10.5927650519126,4,negative_first|positive_first,outbound|return
1,Aileron_L,-0.2,-10.7389780959811,0.599714339393516,-11.7872859629078,-10.4678369932174,4,negative_first|positive_first,outbound|return
1,Aileron_L,0,-5.55111512312578e-17,1.16286465481923,-1.36147903690366,1.41272141549865,8,negative_first|positive_first,outbound|return
1,Aileron_L,0.2,4.96052501482624,0.80398501509178,3.90864995716779,5.83758990006521,4,negative_first|positive_first,outbound|return
1,Aileron_L,0.4,9.6232164436786,1.34735249759582,7.66454309963133,10.9262509136298,4,negative_first|positive_first,outbound|return
1,Aileron_L,0.6,14.174221320487,0.950660496619395,13.0124032952571,14.9532250872542,4,negative_first|positive_first,outbound|return
1,Aileron_L,0.8,21.2437815529863,0.991666100261227,20.1060545000423,22.2726664646213,4,negative_first|positive_first,outbound|return
1,Aileron_L,1,22.0443945459414,0.414630125903443,21.7512067722309,22.337582319652,2,negative_first|positive_first,outbound
2,Aileron_R,-1,35.117721483668,0.0770820090177771,35.063216272384,35.1722266949519,2,negative_first|positive_first,outbound
2,Aileron_R,-0.8,32.4213715368623,2.57841722400893,29.3900015768025,35.0972362030087,4,negative_first|positive_first,outbound|return
2,Aileron_R,-0.6,21.8242235235802,1.83942323359654,18.9190572025608,23.2063933616805,4,negative_first|positive_first,outbound|return
2,Aileron_R,-0.4,15.240682194378,0.463749038327387,14.9127621046079,15.568602284148,2,negative_first,outbound|return
2,Aileron_R,-0.2,7.01636931467658,0.74983855145941,6.48615339014453,7.54658523920862,2,negative_first,outbound|return
2,Aileron_R,0,0,2.73503594639556,-0.453659454786394,5.39556672098558,7,negative_first|positive_first,outbound|return
2,Aileron_R,0.2,-1.0120855249497,1.35824951218979,-3.57135134535288,-0.675877929083701,4,negative_first|positive_first,outbound|return
2,Aileron_R,0.4,-11.0888400471849,4.22446773972259,-15.3316174453134,-6.23550040934464,4,negative_first|positive_first,outbound|return
2,Aileron_R,0.8,-5.90789683471842,0,-5.90789683471842,-5.90789683471842,1,positive_first,outbound
2,Aileron_R,1,-13.2322121264033,7.05849999476941,-18.2233253377099,-8.24109891509661,2,negative_first|positive_first,outbound
3,Rudder,-1,-0.0323988801787847,0.0688930759918158,-0.0811136413893979,0.0163158810318284,2,negative_first|positive_first,outbound
3,Rudder,-0.8,-3.73997578621294e-05,0.00876714374414749,-0.00969905558025542,0.00747636934130178,4,negative_first|positive_first,outbound|return
3,Rudder,-0.6,-0.00067851062771373,0.0295517803381419,-0.0150546421079893,0.0474918523511682,4,negative_first|positive_first,outbound|return
3,Rudder,-0.4,-0.0103911391624281,0.0426351900317636,-0.0730563530284269,0.015958401165387,4,negative_first|positive_first,outbound|return
3,Rudder,-0.2,-0.0105162275588891,0.0650882720297104,-0.105638374078411,0.0316903130914314,4,negative_first|positive_first,outbound|return
3,Rudder,0,1.73472347597681e-18,0.0158541710432111,-0.0210068339661448,0.0223507652755617,8,negative_first|positive_first,outbound|return
3,Rudder,0.2,-0.00767384024560513,0.0280202720665086,-0.0454857358870233,0.0182158250764636,4,negative_first|positive_first,outbound|return
3,Rudder,0.4,-0.00219145327037599,0.0640758797556217,-0.052366699732597,0.068655607114737,4,negative_first|positive_first,outbound|return
3,Rudder,0.6,-0.0774328946934413,0.0627785156814907,-0.120812111992041,0.00497912012792123,4,negative_first|positive_first,outbound|return
3,Rudder,0.8,-0.0744413675256617,0.0400717253276667,-0.101766528875544,-0.0185049450288547,4,negative_first|positive_first,outbound|return
3,Rudder,1,-0.0302773872479574,0.0705252969995039,-0.0801463030015019,0.019591528505587,2,negative_first|positive_first,outbound
4,Elevator,-1,3.34579086952302,0.11930992861175,3.26142600993877,3.43015572910727,2,negative_first|positive_first,outbound
4,Elevator,-0.8,2.18694124526676,1.69381700353471,0.547763741353507,3.97152962520116,4,negative_first|positive_first,outbound|return
4,Elevator,-0.6,2.41901141026202,1.50073750322879,0.572974855460034,4.07502761850952,4,negative_first|positive_first,outbound|return
4,Elevator,-0.4,3.48021073626733,0.588490371441452,2.74870856895303,4.16262513151696,4,negative_first|positive_first,outbound|return
4,Elevator,-0.2,2.99756431337576,1.92984929698577,-0.326648795999871,4.13532752391792,4,negative_first|positive_first,outbound|return
4,Elevator,0,0,0.547863190886161,-0.839966513932947,0.358126584825202,5,negative_first|positive_first,outbound|return
4,Elevator,0.2,-0.417731913598452,0.375296688111419,-0.997712041666921,-0.158244489343,4,negative_first|positive_first,outbound|return
4,Elevator,0.4,-0.309466758729932,0.856210838840805,-1.69479259389211,0.335056507360807,4,negative_first|positive_first,outbound|return
4,Elevator,0.6,-1.09457082134527,0.34527007459362,-1.36789111331961,-0.701436753614428,4,negative_first|positive_first,outbound|return
4,Elevator,0.8,0.206270658886471,0.701338852153809,-0.877880072919748,0.768706457745253,4,negative_first|positive_first,outbound|return
4,Elevator,1,0.896748603533442,0,0.896748603533442,0.896748603533442,1,positive_first,outbound
