chunk_index,status,row_start,row_stop,row_count,partition_path,manifest_path,byte_count,checksum_sha256,duration_s
0,skipped,0,1000,1000,w01_primitive_rows/c00000.csv.gz,chunk_manifests/w01_primitive_rows/c00000.json,2412475,810188a2c175cac92c06f86e1b3dbf5a994e7b67c5616f8e5bc1d8c768a8d821,0.0
1,skipped,1000,2000,1000,w01_primitive_rows/c00001.csv.gz,chunk_manifests/w01_primitive_rows/c00001.json,2448654,7ecad7dfe952d4e9b21ac24700083a55fdadae3e5fc087efb20e95740655c57c,0.0
2,skipped,2000,3000,1000,w01_primitive_rows/c00002.csv.gz,chunk_manifests/w01_primitive_rows/c00002.json,2446562,f589efaf4dc037bf35eb48856aaaccf7addb5d29fd35f52d310dcdaa518cda41,0.0
3,skipped,3000,4000,1000,w01_primitive_rows/c00003.csv.gz,chunk_manifests/w01_primitive_rows/c00003.json,2408985,c58d53fb0c9c9ac6d35e0bb9fca3fc660a9dadfdcd5bc9b72ed825811943c938,0.0
4,skipped,4000,5000,1000,w01_primitive_rows/c00004.csv.gz,chunk_manifests/w01_primitive_rows/c00004.json,2441719,8c948639a45675024912eb5e7631dbb1487c13e1cacbd44e49da2f4d329c5808,0.0
5,skipped,5000,6000,1000,w01_primitive_rows/c00005.csv.gz,chunk_manifests/w01_primitive_rows/c00005.json,2445256,2c9e6d2efc4222ecc833d0d36d22b03b89b61d188799fb68b10a7cb001b69c84,0.0
6,skipped,6000,7000,1000,w01_primitive_rows/c00006.csv.gz,chunk_manifests/w01_primitive_rows/c00006.json,2430022,30c67e0ebb99563dc7d6ab28b326dec8900dbe6c5c15989177c9e6e351e368df,0.0
7,skipped,7000,8000,1000,w01_primitive_rows/c00007.csv.gz,chunk_manifests/w01_primitive_rows/c00007.json,2433876,e8266288d28af4c3c2de2c205ac83d5daa8de94885dad54b3a605dd8e49b77cb,0.0
8,skipped,8000,9000,1000,w01_primitive_rows/c00008.csv.gz,chunk_manifests/w01_primitive_rows/c00008.json,2447029,08e47170d6281e0bed5fd38d46e3335199fe93daf2114d1564b00e3cd9c762f9,0.0
9,skipped,9000,10000,1000,w01_primitive_rows/c00009.csv.gz,chunk_manifests/w01_primitive_rows/c00009.json,2443724,ba13e65af942457662183e1480108f2d5ea60ae9654ac3647bab34b5dad64689,0.0
10,skipped,10000,11000,1000,w01_primitive_rows/c00010.csv.gz,chunk_manifests/w01_primitive_rows/c00010.json,2422542,4e917123a5555aa48fa11029c06df61f246663cd2caf778aa80c5007a5616b1b,0.0
11,skipped,11000,12000,1000,w01_primitive_rows/c00011.csv.gz,chunk_manifests/w01_primitive_rows/c00011.json,2452856,601e17d58ec04bf1b713dc73beead4714ee6ccb25bdcb345c521260db36ab9f0,0.0
12,skipped,12000,13000,1000,w01_primitive_rows/c00012.csv.gz,chunk_manifests/w01_primitive_rows/c00012.json,2452566,2a1b99dc18a66906857461e61cc72c9acb7d057de91c13f3cbbbc0394533fc32,0.0
13,skipped,13000,14000,1000,w01_primitive_rows/c00013.csv.gz,chunk_manifests/w01_primitive_rows/c00013.json,2421841,12cdaf9902bae157b965a793514af77fbcb7474168ee0570ba5981f894ff8001,0.0
14,skipped,14000,15000,1000,w01_primitive_rows/c00014.csv.gz,chunk_manifests/w01_primitive_rows/c00014.json,2452775,70e3bc863c96bdddd584df20ee2087b3684a3ff414772a5914446c7613bc6f88,0.0
15,skipped,15000,16000,1000,w01_primitive_rows/c00015.csv.gz,chunk_manifests/w01_primitive_rows/c00015.json,2441362,372296158774da9a8569b2b8cbc45351faa3452b899d487ed2cfc8886e6140c2,0.0
16,skipped,16000,17000,1000,w01_primitive_rows/c00016.csv.gz,chunk_manifests/w01_primitive_rows/c00016.json,2426358,886f457f0cb2481c32ee7c05f081d7765ab72bf22205dbc4c520ad7c12416b5e,0.0
17,skipped,17000,18000,1000,w01_primitive_rows/c00017.csv.gz,chunk_manifests/w01_primitive_rows/c00017.json,2432486,6c859a94b14ce16c1e8df58fa774302117ba9644939f87be63e90e034b85d8d9,0.0
18,skipped,18000,19000,1000,w01_primitive_rows/c00018.csv.gz,chunk_manifests/w01_primitive_rows/c00018.json,2444142,68f17051ca55fdd9a272a71d96f7516af08ecec217a053c63ef626a08486d9e2,0.0
19,skipped,19000,20000,1000,w01_primitive_rows/c00019.csv.gz,chunk_manifests/w01_primitive_rows/c00019.json,2442271,d8e948267b339ef5ad75d1812025ce64272eebd65d82b68cb88ad419fc06f11d,0.0
20,skipped,20000,21000,1000,w01_primitive_rows/c00020.csv.gz,chunk_manifests/w01_primitive_rows/c00020.json,2430975,c845849b95457831e20292896b38e033ea8dfa0c42ba55fe8a3b830c28efc70e,0.0
21,skipped,21000,22000,1000,w01_primitive_rows/c00021.csv.gz,chunk_manifests/w01_primitive_rows/c00021.json,2437589,0912396d53a30e6534b912c02037dc62c1a5b77828dc59ce28356582584eb6d0,0.0
22,skipped,22000,23000,1000,w01_primitive_rows/c00022.csv.gz,chunk_manifests/w01_primitive_rows/c00022.json,2448883,7780da3c5d553ddca7b316bd8e4cbe015cc0082440732eeabae95bd3b75729d8,0.0
23,skipped,23000,24000,1000,w01_primitive_rows/c00023.csv.gz,chunk_manifests/w01_primitive_rows/c00023.json,2423459,28f718ac9185d58b2380e52bd0962ecb3120599fd15d8820f9ff1821d38325e4,0.0
24,skipped,24000,25000,1000,w01_primitive_rows/c00024.csv.gz,chunk_manifests/w01_primitive_rows/c00024.json,2449619,c1ee7102188e6019ad16338a9792a9d942c57c0aa2d45ed53ae9feeed577bc48,0.0
25,skipped,25000,26000,1000,w01_primitive_rows/c00025.csv.gz,chunk_manifests/w01_primitive_rows/c00025.json,2452668,371506aec7723e7a5274c4c29f8d25bf80c10f374af2a888a6f5182746156c2d,0.0
26,skipped,26000,27000,1000,w01_primitive_rows/c00026.csv.gz,chunk_manifests/w01_primitive_rows/c00026.json,2439803,752e0c04586e8e3784d3211dbfafc7fdb9cbcec28dd7d4a2744bca77c61a7b71,0.0
27,skipped,27000,28000,1000,w01_primitive_rows/c00027.csv.gz,chunk_manifests/w01_primitive_rows/c00027.json,2437239,521a47b3f978ff01ec21a2163bae7c3652edd56369aa07528bd4ee92ab8c2c91,0.0
28,skipped,28000,29000,1000,w01_primitive_rows/c00028.csv.gz,chunk_manifests/w01_primitive_rows/c00028.json,2448463,06876b7647ce755d6ab17713468dce0bb53c3fc9d8227557c92ffef61f000451,0.0
29,skipped,29000,30000,1000,w01_primitive_rows/c00029.csv.gz,chunk_manifests/w01_primitive_rows/c00029.json,2438083,688fb5b0fb880915ee6e68f3848d5bea92797043aeebbade928905e7aa379fd5,0.0
30,skipped,30000,31000,1000,w01_primitive_rows/c00030.csv.gz,chunk_manifests/w01_primitive_rows/c00030.json,2445854,9d8eb1260c7dcc82d2d47004d6844ab535ed08f44e0038c7949102f5e9daf613,0.0
31,skipped,31000,32000,1000,w01_primitive_rows/c00031.csv.gz,chunk_manifests/w01_primitive_rows/c00031.json,2514282,2933e6bce768995feabecabc5959be5d18eee17bb7dbbda70247df79456c8b66,0.0
32,skipped,32000,33000,1000,w01_primitive_rows/c00032.csv.gz,chunk_manifests/w01_primitive_rows/c00032.json,2512690,3e50fe19fedcd5f4a288a45f1706b5c6123102de2db0fe8d48fd50ce1695ec16,0.0
33,skipped,33000,34000,1000,w01_primitive_rows/c00033.csv.gz,chunk_manifests/w01_primitive_rows/c00033.json,2480812,08d8338d8e9f5ce58be645c72ea603f1db1acaf02e4ca6617330eb7d2cfcc675,0.0
34,skipped,34000,35000,1000,w01_primitive_rows/c00034.csv.gz,chunk_manifests/w01_primitive_rows/c00034.json,2511347,e3d96b4526cc70fd4fda254dc1222b3129f6782f0709312f730c148fe40b56d3,0.0
35,skipped,35000,36000,1000,w01_primitive_rows/c00035.csv.gz,chunk_manifests/w01_primitive_rows/c00035.json,2514274,5d4466eb3615be3f06883706a707e453d244eef83f1eba5b41741d5042a626b3,0.0
36,skipped,36000,37000,1000,w01_primitive_rows/c00036.csv.gz,chunk_manifests/w01_primitive_rows/c00036.json,2487067,47677b23647dd41efb7b2458ef615302da974477f9c7a029c810ba43c07a0017,0.0
37,skipped,37000,38000,1000,w01_primitive_rows/c00037.csv.gz,chunk_manifests/w01_primitive_rows/c00037.json,2503379,056ac1b2ccabc138dc57a87dbb572c61d72a4a63ef10cdb64646f381edcb8e61,0.0
38,skipped,38000,39000,1000,w01_primitive_rows/c00038.csv.gz,chunk_manifests/w01_primitive_rows/c00038.json,2518904,ee9b70850a2b1e332042e73512977ee949cb205e9db89805088a0f1227e1fbc4,0.0
39,skipped,39000,40000,1000,w01_primitive_rows/c00039.csv.gz,chunk_manifests/w01_primitive_rows/c00039.json,2497221,30be51f4ced75ffaec41e10b2532d3ca09fecd96f578a9809c0ca190ed3f27a2,0.0
40,skipped,40000,41000,1000,w01_primitive_rows/c00040.csv.gz,chunk_manifests/w01_primitive_rows/c00040.json,2485315,6eeec774c07ee3ccca527e07f4128d604f9924bd0cf054c716154281337822c2,0.0
41,skipped,41000,42000,1000,w01_primitive_rows/c00041.csv.gz,chunk_manifests/w01_primitive_rows/c00041.json,2513491,fb6bd4e20974d69d91a7bdbba0958d278aec9b4db8907174827cc2c9e688af5d,0.0
42,skipped,42000,43000,1000,w01_primitive_rows/c00042.csv.gz,chunk_manifests/w01_primitive_rows/c00042.json,2511750,e815a15852cbe6420267a14863b656b0e00adf6a015421a00972753272b7e57d,0.0
43,skipped,43000,44000,1000,w01_primitive_rows/c00043.csv.gz,chunk_manifests/w01_primitive_rows/c00043.json,2480865,fbcc0e8139a14c145f7843f71dcc1fd3b322445981dfab719dcbdfa7459a948c,0.0
44,skipped,44000,45000,1000,w01_primitive_rows/c00044.csv.gz,chunk_manifests/w01_primitive_rows/c00044.json,2516909,e63c46e9a9058a8fb619c5cd0e182d767b4c457fa0ab412dbe61bfbbb9db92ca,0.0
45,skipped,45000,46000,1000,w01_primitive_rows/c00045.csv.gz,chunk_manifests/w01_primitive_rows/c00045.json,2511166,dda28188d4e916f772b389bbe414882ef211ac20341a80f66352facb66615ac0,0.0
46,skipped,46000,47000,1000,w01_primitive_rows/c00046.csv.gz,chunk_manifests/w01_primitive_rows/c00046.json,2484862,7d44bac46f3324aa9b3f63e5d37240cbe263cd3c1b28808f1cc19af226693bf1,0.0
47,skipped,47000,48000,1000,w01_primitive_rows/c00047.csv.gz,chunk_manifests/w01_primitive_rows/c00047.json,2512004,17079d6f436546d01235653e6c4eb55d884793085d3fa11d94932aeba8901cef,0.0
48,skipped,48000,49000,1000,w01_primitive_rows/c00048.csv.gz,chunk_manifests/w01_primitive_rows/c00048.json,2508308,c9572107d34338a59db0a534104e6a5a97b99498a74f35936fde8c230f059c79,0.0
49,skipped,49000,50000,1000,w01_primitive_rows/c00049.csv.gz,chunk_manifests/w01_primitive_rows/c00049.json,2497654,7da5970c42f31edab006f4eced1009f26ef4e5c57e595e0a7ee7b223cf1669fb,0.0
50,skipped,50000,51000,1000,w01_primitive_rows/c00050.csv.gz,chunk_manifests/w01_primitive_rows/c00050.json,2486428,0afbfb799f5ac0bd64978bea57dab4a2ae93334ef1d95040feea48dd4050a4c5,0.0
51,skipped,51000,52000,1000,w01_primitive_rows/c00051.csv.gz,chunk_manifests/w01_primitive_rows/c00051.json,2507671,bd3bb553babeb0d6368151cd0335f43d04ebeae93446ea6fa72c613b29e852dc,0.0
52,skipped,52000,53000,1000,w01_primitive_rows/c00052.csv.gz,chunk_manifests/w01_primitive_rows/c00052.json,2503997,2aa3ea218b6f4bd3e7405b47cb49976d91b072f1ceb80e150bb20c6b9919ba09,0.0
53,skipped,53000,54000,1000,w01_primitive_rows/c00053.csv.gz,chunk_manifests/w01_primitive_rows/c00053.json,2478478,6560fa2a511754695e074fec3d5c62eec35473534568300a39e69a2b1a6f92a6,0.0
54,skipped,54000,55000,1000,w01_primitive_rows/c00054.csv.gz,chunk_manifests/w01_primitive_rows/c00054.json,2502393,82646de796695e2e19aadef005bdd166d99a475f0f2d0c4eaac9bb3d8e5ef123,0.0
55,skipped,55000,56000,1000,w01_primitive_rows/c00055.csv.gz,chunk_manifests/w01_primitive_rows/c00055.json,2507355,f4898c6581881c5ba6c04cf690b073b3011088eab908ba5f04b20116f6f8ac2a,0.0
56,skipped,56000,57000,1000,w01_primitive_rows/c00056.csv.gz,chunk_manifests/w01_primitive_rows/c00056.json,2481647,b7dee1a8bdaeb0d7c8d2f5c86e24db990f31251a15ff8b800aab13c195fe40bd,0.0
57,skipped,57000,58000,1000,w01_primitive_rows/c00057.csv.gz,chunk_manifests/w01_primitive_rows/c00057.json,2505019,d55e8285c0a38a5efca38aee77c240b7b7a384e649fca1df143c5c5485f4ddec,0.0
58,skipped,58000,59000,1000,w01_primitive_rows/c00058.csv.gz,chunk_manifests/w01_primitive_rows/c00058.json,2503671,a6b02cc7f1e4b5e4a744104b2732e8cf51ed855c42056a68ec32119f797fd589,0.0
59,skipped,59000,60000,1000,w01_primitive_rows/c00059.csv.gz,chunk_manifests/w01_primitive_rows/c00059.json,2493076,75a8531ae87639e2c45a8a040ff34d00fa299b45a05e97efb105751d6c254912,0.0
60,skipped,60000,61000,1000,w01_primitive_rows/c00060.csv.gz,chunk_manifests/w01_primitive_rows/c00060.json,2490187,3716c6c9c94ddfcc8693697ea7b7d0b7b82021ff9b1fc67d8bb62a55b54a3641,0.0
61,skipped,61000,62000,1000,w01_primitive_rows/c00061.csv.gz,chunk_manifests/w01_primitive_rows/c00061.json,2440191,28ae6596b410f072d957a3c0b4b8afd44f5310c70f145a20dcefd838bfb8208e,0.0
62,skipped,62000,63000,1000,w01_primitive_rows/c00062.csv.gz,chunk_manifests/w01_primitive_rows/c00062.json,2470762,97590851384e7569fb3c7b3809b92c7081e2a60f719e600521b4ded621f3fc0d,0.0
63,skipped,63000,64000,1000,w01_primitive_rows/c00063.csv.gz,chunk_manifests/w01_primitive_rows/c00063.json,2389817,340685adfa2736efbbfe0a17cf45ef8f448f22b9c12db4c58ace1572af8ab88f,0.0
64,skipped,64000,65000,1000,w01_primitive_rows/c00064.csv.gz,chunk_manifests/w01_primitive_rows/c00064.json,2443693,ee1263647123adc558d4247d76088f76cff08cba137cb58bba2109147534c994,0.0
65,skipped,65000,66000,1000,w01_primitive_rows/c00065.csv.gz,chunk_manifests/w01_primitive_rows/c00065.json,2472495,65f6b99df9795d65afec9b23c38c69083e5299e9a9c5b305d18569ed98d542fe,0.0
66,skipped,66000,67000,1000,w01_primitive_rows/c00066.csv.gz,chunk_manifests/w01_primitive_rows/c00066.json,2392028,f35c5eef548a62a2c35dc915f5cb703cd00dacec0ef4bffb174559f7e236807e,0.0
67,skipped,67000,68000,1000,w01_primitive_rows/c00067.csv.gz,chunk_manifests/w01_primitive_rows/c00067.json,2456616,a30599251d7926f5c5464497edb1feab99b6b7642d502b907b8d5133e3f8f9ba,0.0
68,skipped,68000,69000,1000,w01_primitive_rows/c00068.csv.gz,chunk_manifests/w01_primitive_rows/c00068.json,2461195,e8a6039f474a0b2d1dfcb5c5ea5656595b25b2091e0e88148ba8b1b5f7409b61,0.0
69,skipped,69000,70000,1000,w01_primitive_rows/c00069.csv.gz,chunk_manifests/w01_primitive_rows/c00069.json,2444445,18eb63a4f6bec1a8c8d3ec8d0a97099b0858abc75b64871bc4873ad568e27e70,0.0
70,skipped,70000,71000,1000,w01_primitive_rows/c00070.csv.gz,chunk_manifests/w01_primitive_rows/c00070.json,2448714,8075fff33a3da24438d6c57744248ce32344a72223c82845f44ac6e30911554f,0.0
71,skipped,71000,72000,1000,w01_primitive_rows/c00071.csv.gz,chunk_manifests/w01_primitive_rows/c00071.json,2458528,59ce8b27033391975ec87d732781f92eee85155e5e42408dcdba07aa52858e45,0.0
72,skipped,72000,73000,1000,w01_primitive_rows/c00072.csv.gz,chunk_manifests/w01_primitive_rows/c00072.json,2451364,7af07a9c9dbfbc85f1c804dc6fa1d35864e72fd1c09d6c1e9c2b1d1187c3c1ba,0.0
73,skipped,73000,74000,1000,w01_primitive_rows/c00073.csv.gz,chunk_manifests/w01_primitive_rows/c00073.json,2436440,e506a7302babb917c89d28d6cf999ee591502912409a22491856b9b5b346337c,0.0
74,skipped,74000,75000,1000,w01_primitive_rows/c00074.csv.gz,chunk_manifests/w01_primitive_rows/c00074.json,2448967,71c2d94361163ec10fb2a72a3abbfdde492d9dea9cfe4dca0493200584dea08c,0.0
75,skipped,75000,76000,1000,w01_primitive_rows/c00075.csv.gz,chunk_manifests/w01_primitive_rows/c00075.json,2463940,b046cf0096b01c13cd1dba0cf82f4cf10259c934e9425f0bb5c200e31d366671,0.0
