scenario_id,primitive,phase,t_s,x_w,y_w,z_w,phi,theta,psi,u,v,w,p,q,r,delta_a,delta_e,delta_r,desired_delta_a_cmd_rad,target_delta_a_cmd_rad,desired_delta_e_cmd_rad,target_delta_e_cmd_rad,desired_delta_r_cmd_rad,target_delta_r_cmd_rad,command_norm_a,command_norm_e,command_norm_r,delta_a_target_deg,delta_e_target_deg,delta_r_target_deg,aileron_l_deg,aileron_r_deg,elevator_deg,rudder_deg,latency_mode,latency_s,latency_range_s,onset_latency_s,half_response_s,actuator_tau_s,vicon_filter_cutoff_hz,speed_m_s,alpha_rad,beta_rad,gamma_rad,sink_rate_m_s,wind_model,wind_mode,wind_param_label,inside_safe_volume,min_wall_distance_m,floor_margin_m,ceiling_margin_m
s6_single_gaussian_var,nominal_glide,trim,0.0,4.2,2.4,2.7,0.0,-0.048082795413418776,0.0,6.4907694777777385,0.0,0.3462825238860654,0.0,0.0,0.0,0.0,-0.10060848524273196,0.0,0.0,0.0,-0.10060848524273196,-0.10060848524273196,-0.0,0.0,0.0,-0.2,0.0,0.0,-5.764441587612767,0.0,0.0,-0.0,-5.764441587612767,0.0,nominal,0.111,0.101000:0.121000,0.075,0.111,0.051937021472002694,20.0,7.173348121398298,0.3995385849764958,0.0,-0.4476213803899146,0.6578564029119558,single_gaussian_var,panel,,True,1.15,2.45,0.5499999999999998
s6_single_gaussian_var,nominal_glide,trim,0.02,4.329560438101765,2.3999999937000887,2.6905221207336614,4.366196534311089e-06,-0.03345363907600374,-3.8291668916758115e-08,6.4942093879262055,2.951348920298012e-07,0.08724339935878994,0.0003720291964305535,1.2734945564864537,-2.6820276163782075e-06,0.0,-0.10060848524273196,0.0,-4.0259257217073116e-05,0.0,-0.2129366441305873,-0.10060848524273196,1.4728913086388145e-07,0.0,0.0,-0.4,0.0,0.0,-5.764441587612767,0.0,0.0,-0.0,-5.764441587612767,0.0,nominal,0.111,0.101000:0.121000,0.075,0.111,0.051937021472002694,20.0,7.024110340888127,0.35990492257044965,1.525496803533142e-06,-0.39335856164954536,0.30440900074685456,single_gaussian_var,panel,,True,1.1499999937000887,2.4405221207336614,0.5594778792663386
s6_single_gaussian_var,nominal_glide,trim,0.04,4.459473734116675,2.400000024258227,2.6876070314261384,1.4715020363335293e-05,-0.0008687187686778619,4.701888666177058e-07,6.503654346318012,1.3478379480084945e-06,-0.020769870956952333,0.0006842055971079876,1.9761387496161014,2.6315243814371542e-05,0.0,-0.10060848524273196,0.0,-7.872107396513348e-05,0.0,-0.2916019384135437,-0.10060848524273196,-1.6410872630338185e-06,0.0,0.0,-0.6,0.0,0.0,-5.764441587612767,0.0,0.0,-0.0,-5.764441587612767,0.0,nominal,0.111,0.101000:0.121000,0.075,0.111,0.051937021472002694,20.0,6.866786022355515,0.32578951349111207,4.950435332250616e-06,-0.3266582322959655,-0.015120017212638186,single_gaussian_var,panel,,True,1.149999975741773,2.4376070314261384,0.5623929685738616
s6_single_gaussian_var,nominal_glide,trim,0.06,4.589665437673565,2.4000002008353962,2.6913167565250107,2.964202614692054e-05,0.046313362386736744,1.8809325383119895e-06,6.520526161811624,-1.3366871703816067e-06,-0.05023429177756611,0.0006880879951437791,2.691963274802073,-8.911181264738015e-06,0.0,-0.10060848524273196,0.0,-8.955821781722229e-05,0.0,-0.38121407120532397,-0.10060848524273196,5.961680988746805e-07,0.0,0.0,-0.8,0.0,0.0,-5.764441587612767,0.0,0.0,-0.0,-5.764441587612767,0.0,nominal,0.111,0.101000:0.121000,0.075,0.111,0.051937021472002694,20.0,6.707215164829872,0.28866302340311567,8.460935590272732e-06,-0.2423496611369129,-0.3520599727470494,single_gaussian_var,panel,,True,1.1499997991646036,2.4413167565250107,0.5586832434749893
s6_single_gaussian_var,nominal_glide,trim,0.08,4.719685058618492,2.4000005319948596,2.701231536847379,4.015633539950587e-05,0.1028826660423512,3.0510620763003515e-06,6.515472876242485,2.952033394861214e-06,0.04521296318510948,0.0003362802921344906,2.851356825450095,-7.137551928052681e-05,0.0,-0.10060848524273196,0.0,-6.173746399310317e-05,0.0,-0.4337676643775401,-0.10471975511965978,4.146610293813045e-06,0.0,0.0,-0.8,0.0,0.0,-6.000000000000001,0.0,0.0,-0.0,-6.000000000000001,0.0,nominal,0.111,0.101000:0.121000,0.075,0.111,0.051937021472002694,20.0,6.566497576250338,0.25995160258033484,1.0494602088532275e-05,-0.15706893674497235,-0.624173402610775,single_gaussian_var,panel,,True,1.1499994680051402,2.451231536847379,0.5487684631526211
s6_single_gaussian_var,nominal_glide,trim,0.1,4.848913439389969,2.400001066574923,2.7158871883302185,4.433296707164744e-05,0.15850283105519913,3.660648716849549e-06,6.48447157005855,1.7898375165334193e-05,0.19441492700974575,9.31002291029407e-05,2.674341139405645,-0.00010073372763029772,0.0,-0.10192219518572027,0.0,-4.034309986044728e-05,0.0,-0.45967030083791965,-0.20943951023931956,5.216338502990101e-06,0.0,0.0,-0.8,0.0,0.0,-12.000000000000002,0.0,0.0,-0.0,-12.000000000000002,0.0,nominal,0.111,0.101000:0.121000,0.075,0.111,0.051937021472002694,20.0,6.452771439177526,0.2350551033268491,1.1763042528613312e-05,-0.0765522725561457,-0.8315310008779463,single_gaussian_var,panel,,True,1.1499989334250769,2.4658871883302185,0.5341128116697815
s6_single_gaussian_var,nominal_glide,trim,0.12,4.976908226394671,2.400001852081757,2.734227505967173,4.4799920813917373e-05,0.20939748877617867,3.826055440663742e-06,6.430842258725469,3.700874190308873e-05,0.3475281525289083,-3.479192337747141e-05,2.406191290150415,-0.00010821531757629184,0.0,-0.1362781411726247,0.0,-2.788075223199502e-05,0.0,-0.4757309565682077,-0.3141592653589793,4.768969775986153e-06,0.0,0.0,-1.0,0.0,0.0,-18.0,0.0,0.0,-0.0,-18.0,0.0,nominal,0.111,0.101000:0.121000,0.075,0.111,0.051937021472002694,20.0,6.362636369506216,0.21227725226582198,1.2808337205117497e-05,-0.0028797638438777884,-0.9968460922288387,single_gaussian_var,panel,,True,1.1499981479182426,2.484227505967173,0.5157724940328272
s6_single_gaussian_var,nominal_glide,trim,0.14,5.103301109883528,2.4000028955961312,2.7555903874391485,4.3374726773335356e-05,0.25474236620527446,3.692971433720257e-06,6.357641262822993,5.6215147458161814e-05,0.48149333404916717,-9.601507840067278e-05,2.1305645053055424,-0.00010371193725282674,0.0,-0.19311804915944208,0.0,-2.0760800901267467e-05,0.0,-0.4879973371015392,-0.4188790204786391,3.5776493945962003e-06,0.0,0.0,-1.0,0.0,0.0,-24.000000000000004,0.0,0.0,-0.0,-24.000000000000004,0.0,nominal,0.111,0.101000:0.121000,0.075,0.111,0.051937021472002694,20.0,6.286037678781057,0.1923423917052048,1.3911925721890609e-05,0.062399974083288186,-1.136146083813479,single_gaussian_var,panel,,True,1.1499971044038686,2.5055903874391485,0.4944096125608515
s6_single_gaussian_var,nominal_glide,trim,0.16,5.227750953191419,2.40000418639272,2.7795619129201556,4.105109834102112e-05,0.2947577479931892,3.400034875326485e-06,6.268097481209492,7.35861581937132e-05,0.5872339742633328,-0.00012410892261219942,1.8757838703404297,-9.290133006259258e-05,0.0,-0.2652574225499215,0.0,-1.6324876577494837e-05,0.0,-0.4988377659373247,-0.4188790204786391,2.0674975075726934e-06,0.0,0.0,-1.0,0.0,0.0,-24.000000000000004,0.0,0.0,-0.0,-24.000000000000004,0.0,nominal,0.111,0.101000:0.121000,0.075,0.111,0.051937021472002694,20.0,6.212113246276295,0.17601067935367448,1.5153194756275885e-05,0.1187470681685475,-1.2590247329823736,single_gaussian_var,panel,,True,1.1499958136072799,2.5295619129201556,0.47043808707984436
s6_single_gaussian_var,nominal_glide,trim,0.18,5.349947025232414,2.4000057061886686,2.8058623593759444,3.836048115311625e-05,0.3301262760047742,3.065689749272192e-06,6.166436693589637,8.834517014958989e-05,0.6655600218275759,-0.0001296916704698082,1.675618819830837,-7.917803247644689e-05,0.0,-0.3143454723977985,0.0,-1.3883169760200554e-05,0.0,-0.511314319590902,-0.4188790204786391,4.774667802762804e-07,0.0,0.0,-1.0,0.0,0.0,-24.000000000000004,0.0,0.0,-0.0,-24.000000000000004,0.0,nominal,0.111,0.101000:0.121000,0.075,0.111,0.051937021472002694,20.0,6.133922763943003,0.16373600513970626,1.6493388123049e-05,0.16639027035035925,-1.369306735707965,single_gaussian_var,panel,,True,1.1499942938113312,2.5558623593759444,0.4441376406240556
