run_id,scenario_id,primitive_name,selected_primitive,seed,wind_model,wind_mode,wind_param_label,latency_mode,latency_s,latency_range_s,duration_s,termination_reason,success,failure_class,heading_change_deg,height_change_m,terminal_speed_m_s,max_alpha_deg,max_beta_deg,max_bank_deg,min_wall_distance_m,saturation_time_s,saturation_fraction,tracking_error_rms,exit_recoverable,governor_rejection_reason,candidate_count,rejected_count,log_path,primitive_selected,max_abs_phi_deg,inside_safe_volume,log_path_relative
s6_single_gaussian_var_environment_reference_seed1,s6_single_gaussian_var_environment_reference,nominal_glide,nominal_glide,1,none,panel,none,nominal,0.111,0.101000:0.121000,0.2,,True,none,5.977948558233113e-14,-0.13157128056525424,6.5000000000320535,3.053834490775539,5.311394405608266e-14,9.899153884685583e-14,1.15,0.0,0.0,,True,,0,0,03_Control/05_Results/flight_case_results/updraft_single_fan_gaussian_glide_seed_001/analysis_data/environment_reference_rollout.csv,nominal_glide,9.899153884685583e-14,True,03_Control/05_Results/flight_case_results/updraft_single_fan_gaussian_glide_seed_001/analysis_data/environment_reference_rollout.csv
