run_id,scenario_id,primitive_name,selected_primitive,seed,wind_model,wind_mode,wind_param_label,latency_mode,latency_s,latency_range_s,state_feedback_delay_s,actuator_t10_s,actuator_t50_nominal_s,actuator_t90_s,conservative_actuator_bound_s,vicon_filter_cutoff_hz,vicon_filter_model,duration_s,termination_reason,success,failure_class,heading_change_deg,height_change_m,terminal_speed_m_s,max_alpha_deg,max_beta_deg,max_bank_deg,min_wall_distance_m,saturation_time_s,saturation_fraction,tracking_error_rms,exit_recoverable,governor_rejection_reason,candidate_count,rejected_count,log_path,primitive_selected,max_abs_phi_deg,inside_safe_volume,log_path_relative,candidate_table_path,case_name,case_folder,scenario_name,actual_rollout_file,actual_metrics_file
s6_single_gaussian_var_seed1,s6_single_gaussian_var,nominal_glide,nominal_glide,1,single_gaussian_var,panel,,nominal,0.108,0.098000:0.118000,0.0229,0.073,0.108,0.13,0.151,20.0,one_pole,0.2,,True,none,0.00016733292402887004,0.13383810710158084,6.109829200008457,7.810145345376686,0.0009869490842222201,0.0025708650825426054,1.1295273080780577,0.0,0.0,0.1774701648604699,True,,0,0,actual_rollout.csv,nominal_glide,0.0025708650825426054,True,actual_rollout.csv,,single-fan Gaussian updraft glide,updraft_single_fan_gaussian_glide_seed_001,single-fan Gaussian updraft glide,actual_rollout.csv,actual_metrics.csv
